SKU,Sales_Product_ID,Month_Year,Total_Quantity,Net_Sales
,4198696000031802319,2025-10,1,11150.44
,4198696000032915028,2025-10,1,16898
,4198696000032423094,2025-10,1,76106.21
,4198696000031885423,2025-10,2,3008.85
,4198696000032363177,2025-10,1,17234.53
,4198696000033254154,2025-10,1,8956
,4198696000032048749,2025-10,1,8141.59
,4198696000032065153,2025-10,3,1465.5
,4198696000033060555,2025-10,2,86725.66
,4198696000031605339,2025-10,1,1592.92
,4198696000034103224,2025-11,2,18318
,4198696000003005004,2024-02,1,6106.19
,4198696000005234087,2024-05,2,5017.7
,4198696000002064310,2023-12,1,28672.57
,4198696000001731060,2023-12,1,1327.43
,4198696000003000531,2024-02,1,2212.39
,4198696000004045053,2024-03,4,85309.73
,4198696000005354208,2024-05,5,1548.67
,4198696000003525646,2024-02,1,15221.24
,4198696000001771149,2023-12,1,11327.43
,4198696000004911367,2024-04,1,18584.07
,4198696000002582701,2024-01,1,9734.51
,4198696000004016279,2024-03,10,3097.35
,4198696000002566012,2024-01,2,8141.59
,4198696000003945414,2024-03,1,3362.83
,4198696000003556214,2024-02,4,11681.42
,4198696000010126004,2024-09,4,9203.54
,4198696000012840689,2024-11,2,63539.82
,4198696000011047918,2024-10,2500,2212.39
,4198696000011130331,2024-10,2000,1769.91
,4198696000013008604,2024-11,1,84424.78
,4198696000012040178,2024-11,1,9769.91
,4198696000010371049,2024-10,1,5221.24
,4198696000012113674,2024-11,2,44778.76
,4198696000010854167,2024-10,1,35398.23
,4198696000011586303,2024-10,1,10502.65
,4198696000013451602,2024-12,1699,1503.54
,4198696000012157296,2024-11,1,2123.89
,4198696000016956012,2025-01,1,1327.43
,4198696000018304741,2025-02,1,16106.19
,4198696000014528532,2024-12,1,24336.28
,4198696000015821178,2025-01,7,2168.14
,4198696000017952436,2025-02,1,29879.65
,4198696000016979068,2025-01,1,22300.88
,4198696000014002138,2024-12,4,7787.61
,4198696000017640401,2025-02,1,20353.98
,4198696000018675626,2025-02,1,23008.85
,4198696000016213219,2025-01,1,1858.41
,4198696000013987068,2024-12,1,4247.79
,4198696000017058184,2025-02,1,10973.45
,4198696000018012012,2025-02,1,54159.29
,4198696000014215709,2024-12,1,22123.89
,4198696000006557125,2024-06,4,13097.35
,4198696000008276047,2024-08,2,619.47
,4198696000009803018,2024-09,1,5575.22
,4198696000005769378,2024-05,1,17256.64
,4198696000006753691,2024-06,1,3615.04
,4198696000008163331,2024-08,1,16902.65
,4198696000009105322,2024-09,1,23008.85
,4198696000005927258,2024-05,5,1548.67
,4198696000008082310,2024-08,1,2942.48
,4198696000009570250,2024-09,1,47787.61
,4198696000006414005,2024-06,3,132.74
,4198696000007384465,2024-07,1,11601.77
,4198696000008329172,2024-08,2,35929.2
,4198696000008804134,2024-08,1,7654.87
,4198696000008081818,2024-08,4,1238.94
,4198696000006362163,2024-06,2,50088.5
,4198696000008983266,2024-08,1,70265.49
,4198696000005889493,2024-05,1,57079.65
,4198696000007972768,2024-07,1,22123.89
,4198696000019388116,2025-03,1,21168.14
,4198696000020248525,2025-03,7,1994.69
,4198696000023037105,2025-05,1,8060.18
,4198696000018771315,2025-02,2,2654.87
,4198696000019022395,2025-03,1,58672.57
,4198696000019912215,2025-03,2,7610.62
,4198696000021525028,2025-04,1,15398.23
,4198696000018800058,2025-02,1,7327.43
,4198696000022587486,2025-05,1,4070.8
,4198696000018895084,2025-02,4,84672.57
,4198696000020057317,2025-03,1,8955.75
,4198696000020935392,2025-04,1,5221.24
,4198696000018846106,2025-02,2,77876.11
,4198696000022005092,2025-04,2,49911.5
,4198696000019053797,2025-03,1200,1061.95
,4198696000019867467,2025-03,1,2361.06
,4198696000020103483,2025-03,1,43362.83
,4198696000021535347,2025-04,1,23008.85
,4198696000022539891,2025-05,1,2300.88
,4198696000018896027,2025-02,7,2168.14
,4198696000022784449,2025-05,1,18584.07
,4198696000023629743,2025-05,1,2477.88
,4198696000024922154,2025-06,5,1548.67
,4198696000026852145,2025-07,1,29646.02
,4198696000023129428,2025-05,1,14039.82
,4198696000024690789,2025-06,1,39203.54
,4198696000025951011,2025-07,2,37327.43
,4198696000024059376,2025-06,1,7433.63
,4198696000024805101,2025-06,1,16814.16
,4198696000026422927,2025-07,1,8318.58
,4198696000026426311,2025-07,2,3419.47
,4198696000023816748,2025-05,1,7897.35
,4198696000023337596,2025-05,2,43185.84
,4198696000024324864,2025-06,4,92035.4
,4198696000025902086,2025-07,1,7876.11
,4198696000023688330,2025-05,1,23008.85
,4198696000027933164,2025-08,1,38504.42
,4198696000028250073,2025-08,4,70725.66
,4198696000029945992,2025-09,5,1991.15
,4198696000029982028,2025-09,2,18584.07
,4198696000027396527,2025-07,2000,1769.91
,4198696000028953623,2025-08,2,22831.86
,4198696000030361745,2025-09,4,11787.61
,4198696000030547126,2025-09,5,221.24
,4198696000028327273,2025-08,1,16527.43
,4198696000029182084,2025-08,1,1681.42
,4198696000030417659,2025-09,1,24336.28
,4198696000024310006,2025-06,1,9734.51
,4198696000027260231,2025-07,1,1946.9
,4198696000028006444,2025-08,1,57522.12
,4198696000028881543,2025-08,1,14601.77
,4198696000029841376,2025-09,2,11504.42
,4198696000030196474,2025-09,3,1194.69
,4198696000032015052,2025-10,1,69646.02
,4198696000032488261,2025-10,1,3539.82
,4198696000033022855,2025-10,2,7440.71
,4198696000032251915,2025-10,3000,2640
,4198696000032361268,2025-10,2,14292.04
,4198696000032363626,2025-10,1,12782.3
,4198696000031854297,2025-10,1,8407.08
,4198696000031616109,2025-10,1,7787.61
,4198696000033576791,2025-11,4,1464
,4198696000034285929,2025-11,1,15929.2
,4198696000005464113,2024-05,1,26548.67
,4198696000012489773,2024-11,1,10339.82
,4198696000013360040,2024-12,1,43362.83
,4198696000006115741,2024-06,1,29734.51
,4198696000007265183,2024-07,17741,15700
,4198696000019843534,2025-03,1,10619.47
,4198696000023902322,2025-05,1,3274.34
,4198696000029037342,2025-08,1,6221.24
,4198696000033362182,2025-10,1,2212.39
,4198696000002670444,2024-01,2,11858.41
,4198696000004954228,2024-04,1,11327.43
,4198696000002622509,2024-01,4,46371.68
,4198696000002841104,2024-01,2,19646.02
,4198696000004770235,2024-04,1,1858.41
,4198696000002318163,2024-01,1,13362.83
,4198696000004127176,2024-03,3,7168.14
,4198696000003028565,2024-02,1,2831.86
,4198696000003919524,2024-03,1,4778.76
,4198696000004210026,2024-03,1,23185.84
,4198696000003962014,2024-03,1,9823.01
,4198696000002481381,2024-01,1,6902.65
,4198696000004151026,2024-03,2,31504.42
,4198696000005033144,2024-04,1,17433.63
,4198696000004911857,2024-04,1,2566.37
,4198696000010775354,2024-10,4,9203.54
,4198696000011852765,2024-11,1,7522.12
,4198696000011982004,2024-11,1,24513.27
,4198696000011533595,2024-10,1,16902.65
,4198696000010126197,2024-09,1,2477.88
,4198696000011850849,2024-11,1,4778.76
,4198696000012113678,2024-11,2,9932.74
,4198696000013784085,2024-12,2,4778.76
,4198696000010464135,2024-10,1,29646.02
,4198696000012906110,2024-11,1,65044.25
,4198696000013572034,2024-12,1,1327.43
,4198696000011076248,2024-10,1,3849.56
,4198696000013931004,2024-12,1,20176.99
,4198696000014218544,2024-12,2,33097.35
,4198696000016444181,2025-01,2,50640.71
,4198696000018360052,2025-02,1,18584.07
,4198696000014266376,2024-12,2,23008.85
,4198696000014665160,2024-12,1,45840.71
,4198696000016833149,2025-01,1,5454.87
,4198696000014710360,2024-12,1,1546.9
,4198696000014695034,2024-12,1,21327.43
,4198696000018475308,2025-02,1,11327.43
,4198696000017208006,2025-02,1,10973.45
,4198696000016736004,2025-01,2,34336.28
,4198696000017009485,2025-01,3,3185.84
,4198696000015465404,2025-01,1,11061.95
,4198696000018645505,2025-02,1,19621.24
,4198696000008587265,2024-08,1,5398.23
,4198696000005889601,2024-05,4,16637.17
,4198696000007283230,2024-07,1,21504.42
,4198696000008394905,2024-08,1,1504.42
,4198696000005723004,2024-05,2,16106.19
,4198696000008809476,2024-08,6,140707.96
,4198696000006351592,2024-06,1,17079.65
,4198696000009570357,2024-09,1,2743.36
,4198696000005830064,2024-05,5,1548.67
,4198696000007502894,2024-07,1,1429.2
,4198696000019521458,2025-03,1,325.66
,4198696000021266292,2025-04,1,2361.06
,4198696000022784336,2025-05,1,18053.1
,4198696000019924731,2025-03,1,24336.28
,4198696000020715018,2025-04,3,11601.77
,4198696000022195043,2025-04,2,16283.19
,4198696000020722371,2025-04,1,7079.65
,4198696000019574021,2025-03,1,23008.85
,4198696000020441334,2025-03,2,49663.72
,4198696000021131012,2025-04,60,100353.98
,4198696000019919286,2025-03,1,3982.3
,4198696000020111062,2025-03,1,2035.4
,4198696000021851088,2025-04,2,17260.18
,4198696000021755242,2025-04,1,7168.14
,4198696000025241543,2025-06,2,9079.65
,4198696000026725929,2025-07,2,14166.37
,4198696000024811347,2025-06,1,8955.75
,4198696000024808012,2025-06,1,8584.07
,4198696000026486241,2025-07,1,13283.19
,4198696000025327177,2025-06,3,929.2
,4198696000026734081,2025-07,1,19784.07
,4198696000023079178,2025-05,1,973.45
,4198696000024423822,2025-06,1,12862.83
,4198696000026721143,2025-07,1,7571.68
,4198696000027379779,2025-07,2,1769.91
,4198696000030365857,2025-09,1,69911.5
,4198696000031017240,2025-09,2,61592.92
,4198696000028313737,2025-08,1,10442.48
,4198696000030365008,2025-09,1,2300.88
,4198696000031017198,2025-09,1,2654.87
,4198696000028318754,2025-08,1,16814.16
,4198696000030547216,2025-09,15,5973.45
,4198696000028723596,2025-08,1,33805.31
,4198696000029894652,2025-09,2,13628.32
,4198696000030932630,2025-09,1,8141.59
,4198696000028747337,2025-08,1,49380.53
,4198696000030157483,2025-09,2,46902.66
,4198696000031802116,2025-10,3,1194.69
,4198696000032361532,2025-10,2,6725.66
,4198696000033372837,2025-10,1,2831.86
,4198696000032361284,2025-10,2,18495.58
,4198696000033035862,2025-10,1,15752
,4198696000033403891,2025-10,1,15486.73
,4198696000033362793,2025-10,1,45132.74
,4198696000034103220,2025-11,1,40460
,4198696000002265444,2024-01,4,13805.31
,4198696000002789588,2024-01,2,19469.03
,4198696000011047356,2024-10,1,17345.13
,4198696000013348655,2024-12,1,3539.82
,4198696000010766144,2024-10,2,50265.49
,4198696000017598202,2025-02,2,7964.6
,4198696000018169136,2025-02,1,77345.13
,4198696000009728818,2024-09,2,19823.01
,4198696000021268924,2025-04,1,7815.93
,4198696000022085051,2025-04,1,17256.64
,4198696000019511204,2025-03,1,25442.48
,4198696000023898782,2025-05,1,4247.79
,4198696000023819806,2025-05,2,24601.77
,4198696000029016071,2025-08,1,13759.29
,4198696000032240424,2025-10,1,19823.01
,4198696000033327300,2025-10,1,3783
,4198696000005769215,2024-05,1,442.48
,4198696000002855241,2024-01,1,20176.99
,4198696000004076925,2024-03,1,7079.65
,4198696000004603059,2024-04,1,87787.61
,4198696000001739004,2023-12,1,2017.7
,4198696000003129654,2024-02,5,2654.87
,4198696000004362028,2024-04,1,5840.71
,4198696000005312064,2024-05,2,7787.61
,4198696000002841637,2024-01,1,31769.91
,4198696000004480359,2024-04,1,1238.94
,4198696000002090004,2023-12,1,15380.53
,4198696000005305607,2024-05,1,2654.87
,4198696000003284431,2024-02,1,9380.53
,4198696000004435901,2024-04,1,10000
,4198696000004672343,2024-04,1,22035.4
,4198696000010854477,2024-10,1,8761.06
,4198696000012035889,2024-11,1,9380.53
,4198696000010921326,2024-10,1,12831.86
,4198696000013081287,2024-11,2,4070.8
,4198696000013697054,2024-12,1,11327.43
,4198696000012906004,2024-11,1,66548.67
,4198696000010371349,2024-10,5,1548.67
,4198696000011873004,2024-11,1,23893.81
,4198696000012983419,2024-11,1,2743.36
,4198696000010767004,2024-10,1,4424.78
,4198696000010084342,2024-09,2,25663.72
,4198696000011237612,2024-10,1,2212.39
,4198696000013346960,2024-12,1,1858.41
,4198696000011766165,2024-11,1,43097.35
,4198696000010978248,2024-10,1,30442.48
,4198696000016436017,2025-01,1,5752.21
,4198696000017385233,2025-02,1,10421.24
,4198696000015654052,2025-01,1,48672.57
,4198696000014402004,2024-12,1,1221.24
,4198696000015094501,2025-01,1,28584.07
,4198696000017598204,2025-02,1,16991.15
,4198696000016979058,2025-01,1,24690.27
,4198696000016730620,2025-01,1,3256.64
,4198696000018158508,2025-02,1,37288.5
,4198696000018662048,2025-02,1,20884.96
,4198696000018424117,2025-02,1,23628.32
,4198696000014287751,2024-12,1,31061.95
,4198696000015923661,2025-01,1,8141.59
,4198696000017756010,2025-02,1,4070.8
,4198696000018238386,2025-02,2,15221.24
,4198696000017767213,2025-02,1,4315.04
,4198696000009314004,2024-09,1,3982.3
,4198696000008000425,2024-08,1,22123.89
,4198696000006653741,2024-06,8,2477.88
,4198696000008411542,2024-08,1975,1747.79
,4198696000009940365,2024-09,7,2168.14
,4198696000006432933,2024-06,1,41238.94
,4198696000006380591,2024-06,1,557.52
,4198696000006802075,2024-06,1,2300.88
,4198696000007818071,2024-07,1,3185.84
,4198696000007166152,2024-07,1,8938.05
,4198696000006746758,2024-06,1,27079.65
,4198696000008983264,2024-08,1,51061.95
,4198696000007813574,2024-07,1,20796.46
,4198696000018895249,2025-02,1,21168.14
,4198696000020388167,2025-03,1,8304.42
,4198696000021156055,2025-04,2,5210.62
,4198696000019364073,2025-03,4,24778.76
,4198696000021533591,2025-04,1,22035.4
,4198696000022201490,2025-04,1,3982.3
,4198696000019521831,2025-03,1,75635.4
,4198696000020770118,2025-04,1,23097.35
,4198696000022139538,2025-04,2,9734.51
,4198696000020211297,2025-03,1,10884.96
,4198696000020304979,2025-03,1,11327.43
,4198696000022542819,2025-05,2,46732.74
,4198696000025858999,2025-07,2,8141.59
,4198696000026857596,2025-07,1,15957.52
,4198696000023397271,2025-05,1,2300.88
,4198696000023568481,2025-05,2000,1769.91
,4198696000024690562,2025-06,2500,2212.39
,4198696000025333073,2025-06,1,1302.65
,4198696000026043962,2025-07,1,16608.85
,4198696000025484111,2025-06,1,36477.88
,4198696000023361458,2025-05,1,69911.5
,4198696000025650151,2025-06,1,12345.13
,4198696000026759992,2025-07,1,20973.45
,4198696000023113568,2025-05,2,23362.83
,4198696000024294126,2025-06,1,22226.55
,4198696000024135081,2025-06,1,35309.73
,4198696000026843491,2025-07,1,35578.76
,4198696000027297914,2025-07,1,3185.84
,4198696000029448309,2025-09,1,23893.81
,4198696000030404904,2025-09,3,1099.11
,4198696000027297850,2025-07,1,4867.26
,4198696000027872367,2025-08,1,102433.63
,4198696000029198693,2025-08,1,5716.81
,4198696000030719371,2025-09,1,3000
,4198696000027762286,2025-08,1,37168.14
,4198696000029920158,2025-09,5,1831.86
,4198696000031286010,2025-09,1,13716.81
,4198696000028111361,2025-08,1,26948.67
,4198696000029040430,2025-08,1,4035.4
,4198696000029444951,2025-09,1,18318.59
,4198696000031525837,2025-10,1,7408.85
,4198696000031854014,2025-10,1,7327.43
,4198696000031614765,2025-10,1,19646.02
,4198696000033254794,2025-10,1,25044.25
,4198696000031802784,2025-10,2,27787.62
,4198696000031728855,2025-10,1,8955.75
,4198696000032267353,2025-10,1500,1327.43
,4198696000033022448,2025-10,2,4601.76
,4198696000033502750,2025-11,1,8060
,4198696000034333405,2025-11,1,2654.87
,4198696000034103478,2025-11,1769.91,1769.91
,4198696000004823601,2024-04,1,2389.38
,4198696000003289006,2024-02,1,353.98
,4198696000004094004,2024-03,2,14690.27
,4198696000013373882,2024-12,1,20516.81
,4198696000013515277,2024-12,1,23008.85
,4198696000016956995,2025-01,4,20176.99
,4198696000015640579,2025-01,4,133097.35
,4198696000008308006,2024-08,1,10088.5
,4198696000006469112,2024-06,2,69026.55
,4198696000009033490,2024-09,1,22123.89
,4198696000020103221,2025-03,1,97345.13
,4198696000022256312,2025-04,1,16637.17
,4198696000020935372,2025-04,2,13982.3
,4198696000024334633,2025-06,1,15929.2
,4198696000026704261,2025-07,1,31592.92
,4198696000027231375,2025-07,2,46017.7
,4198696000032361652,2025-10,2,32787.62
,4198696000033576504,2025-11,1,61238.94
,4198696000006358006,2024-06,1,37168.14
,4198696000013973112,2024-12,1,13805.31
,4198696000014534120,2024-12,1,7610.62
,4198696000016429173,2025-01,1,23610.62
,4198696000015230034,2025-01,1,1769.91
,4198696000018169741,2025-02,1,16902.65
,4198696000014470140,2024-12,1,19823.01
,4198696000017811083,2025-02,1,5454.87
,4198696000018238765,2025-02,1,25221.24
,4198696000006782175,2024-06,1,4336.28
,4198696000008726565,2024-08,1,3185.84
,4198696000008831269,2024-08,1,11238.94
,4198696000006814335,2024-06,1,6106.19
,4198696000008551086,2024-08,1,6725.66
,4198696000008983094,2024-08,1,5486.73
,4198696000006362120,2024-06,6,1592.92
,4198696000007027408,2024-07,1,10619.47
,4198696000009166032,2024-09,2,43716.81
,4198696000008895244,2024-08,2,16283.19
,4198696000007681640,2024-07,2,54336.28
,4198696000007203135,2024-07,2,20353.98
,4198696000019007004,2025-03,1,41238.94
,4198696000021131246,2025-04,1,2123.89
,4198696000022934266,2025-05,2,3716.81
,4198696000019284459,2025-03,2,11681.42
,4198696000019387090,2025-03,1,21238.94
,4198696000019767602,2025-03,1,3539.82
,4198696000020441338,2025-03,1,11479.65
,4198696000021800436,2025-04,1,5752.21
,4198696000022539172,2025-05,2000,1769.91
,4198696000021410531,2025-04,1,9769.91
,4198696000019212004,2025-03,1,39893.81
,4198696000022139453,2025-04,1,1628.32
,4198696000023071763,2025-05,1,2442.48
,4198696000024615014,2025-06,1,4233.63
,4198696000025900772,2025-07,5,5973.45
,4198696000026539008,2025-07,1,169345.13
,4198696000024023710,2025-06,1,30973.45
,4198696000025631155,2025-06,3,929.2
,4198696000026106964,2025-07,1,55752.21
,4198696000027106018,2025-07,1,19469.03
,4198696000023563277,2025-05,1,16725.66
,4198696000024320240,2025-06,3000,2654.87
,4198696000024699928,2025-06,2500,2212.39
,4198696000026126243,2025-07,1,4690.27
,4198696000026639390,2025-07,5.7,1765.49
,4198696000024365096,2025-06,1,15876.11
,4198696000025962802,2025-07,1,28007.08
,4198696000026911333,2025-07,1,10000
,4198696000027646259,2025-08,1,16106.19
,4198696000029172882,2025-08,1,2361.06
,4198696000030238226,2025-09,4,15306.19
,4198696000031374996,2025-09,1,44159.29
,4198696000027862183,2025-08,2,3539.82
,4198696000029037719,2025-08,1,123893.81
,4198696000030361678,2025-09,1,4159.29
,4198696000031193122,2025-09,1,1769.91
,4198696000028306164,2025-08,1,2212.39
,4198696000025650112,2025-06,2,7699.12
,4198696000028092811,2025-08,1,7327.43
,4198696000028111357,2025-08,1,3012.39
,4198696000029002301,2025-08,1,4070.8
,4198696000029822006,2025-09,1,2686.73
,4198696000031101012,2025-09,1,14247.79
,4198696000032476313,2025-10,1,2606.21
,4198696000031585949,2025-10,1,4159.29
,4198696000032352076,2025-10,2,15575.22
,4198696000031732256,2025-10,1,13451.33
,4198696000032868789,2025-10,1,18074
,4198696000032361182,2025-10,2,13300
,4198696000033192119,2025-10,1,5929.2
,4198696000034310690,2025-11,1,7650
,4198696000033586981,2025-11,2,10424
,4198696000011392073,2024-10,3000,2654.87
,4198696000018466096,2025-02,0.5,1061.95
,4198696000008817887,2024-08,2,10619.47
,4198696000023629770,2025-05,1,2654.87
,4198696000030202562,2025-09,1,13362.83
,4198696000002995006,2024-02,8,2831.86
,4198696000004882106,2024-04,4,18407.08
,4198696000003579894,2024-03,1,37168.14
,4198696000003835008,2024-03,1,9380.53
,4198696000002373012,2024-01,1,17699.12
,4198696000003480026,2024-02,2,12212.39
,4198696000002460296,2024-01,1,21504.42
,4198696000005531598,2024-05,1,23008.85
,4198696000003264065,2024-02,2,530.97
,4198696000004603719,2024-04,1,5840.71
,4198696000004545313,2024-04,2,13628.32
,4198696000010864852,2024-10,20,9769.91
,4198696000011780100,2024-11,1,9734.51
,4198696000013373973,2024-12,1,40265.49
,4198696000010031669,2024-09,2,619.47
,4198696000011638889,2024-11,1,3256.64
,4198696000012697956,2024-11,1,19865.49
,4198696000010549640,2024-10,1,6725.66
,4198696000010921248,2024-10,1,2743.36
,4198696000012384004,2024-11,1,118053.1
,4198696000013373692,2024-12,2,569.91
,4198696000012213004,2024-11,2,19469.03
,4198696000010644215,2024-10,1,11150.44
,4198696000011825105,2024-11,1,37964.6
,4198696000012307004,2024-11,1,25663.72
,4198696000013346966,2024-12,4,1238.94
,4198696000014895526,2025-01,1,8407.08
,4198696000017815241,2025-02,4,7433.63
,4198696000018198047,2025-02,2,14980.53
,4198696000015013160,2025-01,1,15044.25
,4198696000016585752,2025-01,1,2212.39
,4198696000014105004,2024-12,1,11504.42
,4198696000014308187,2024-12,1,1504.42
,4198696000014770484,2024-12,2,26053.1
,4198696000016960658,2025-01,1,4778.76
,4198696000018507026,2025-02,1,19539.82
,4198696000016433008,2025-01,4,1238.94
,4198696000014040215,2024-12,1,8141.59
,4198696000015377004,2025-01,2,49734.51
,4198696000016754136,2025-01,1,1238.94
,4198696000017767203,2025-02,2,6513.27
,4198696000006557176,2024-06,1,13097.35
,4198696000008661226,2024-08,1,23362.83
,4198696000009486382,2024-09,2,9734.51
,4198696000006121004,2024-06,2,9734.51
,4198696000008308004,2024-08,2,75752.21
,4198696000009614056,2024-09,1,25663.72
,4198696000009741742,2024-09,0.1,2061.95
,4198696000005934112,2024-05,1,2300.88
,4198696000006788374,2024-06,2,619.47
,4198696000008591184,2024-08,4,1415.93
,4198696000005687134,2024-05,1,24247.79
,4198696000009282274,2024-09,1,27522.12
,4198696000007151386,2024-07,2,43008.85
,4198696000008551298,2024-08,1,66548.67
,4198696000006634519,2024-06,1,5752.21
,4198696000009409367,2024-09,4,10265.49
,4198696000020242177,2025-03,1,22300.88
,4198696000021121822,2025-04,1,14575.22
,4198696000021497098,2025-04,1,10421.24
,4198696000020426822,2025-03,1,3451.33
,4198696000020776157,2025-04,2,17699.12
,4198696000022365075,2025-04,1,7079.65
,4198696000022553006,2025-05,1,12619.47
,4198696000020420172,2025-03,1,10619.47
,4198696000021868595,2025-04,2,7964.6
,4198696000018923134,2025-03,1,76106.19
,4198696000020436809,2025-03,1,18761.06
,4198696000021927973,2025-04,1,71238.94
,4198696000021835497,2025-04,1,32389.38
,4198696000024565100,2025-06,1,9932.74
,4198696000025285283,2025-06,1,38867.26
,4198696000026556665,2025-07,1,26548.67
,4198696000023321849,2025-05,1,11479.65
,4198696000023798143,2025-05,1,22123.89
,4198696000024335264,2025-06,2500,2212.39
,4198696000026028051,2025-07,3,929.2
,4198696000026806343,2025-07,1,2035.4
,4198696000023819129,2025-05,2,46017.7
,4198696000024541013,2025-06,1,10746.9
,4198696000026549124,2025-07,1,27079.65
,4198696000026728718,2025-07,1,2212.39
,4198696000023444255,2025-05,1,57522.12
,4198696000024135077,2025-06,1,57168.14
,4198696000026194347,2025-07,2,42371.68
,4198696000027106610,2025-07,1,22123.89
,4198696000027379543,2025-07,2000,1769.91
,4198696000029033104,2025-08,1,3008.85
,4198696000029453504,2025-09,1,46017.7
,4198696000031079733,2025-09,1,2743.36
,4198696000027358645,2025-07,2500,2212.39
,4198696000028945793,2025-08,1,21738.05
,4198696000030420828,2025-09,1,12049.56
,4198696000028336040,2025-08,1,20109.73
,4198696000027872303,2025-08,1,37168.14
,4198696000029453748,2025-09,5,23008.85
,4198696000031246575,2025-09,2,35477.88
,4198696000027576808,2025-08,2,65407.08
,4198696000027611782,2025-08,1,8060.18
,4198696000029770044,2025-09,1,9380.53
,4198696000030913028,2025-09,1,48761.06
,4198696000033022871,2025-10,2,8184.07
,4198696000031858574,2025-10,1,11769.91
,4198696000032121643,2025-10,1,6548.67
,4198696000031556767,2025-10,1,65486.72
,4198696000032916204,2025-10,1,8850
,4198696000032480321,2025-10,1,14601.77
,4198696000033544697,2025-11,2,43476
,4198696000033523826,2025-11,2,32496
,4198696000003095052,2024-02,2,14159.29
,4198696000010584112,2024-10,2800,2477.88
,4198696000010617313,2024-10,1,15575.22
,4198696000013393500,2024-12,1,2389.38
,4198696000017589116,2025-02,12,20516.81
,4198696000016630719,2025-01,2,33805.31
,4198696000018158204,2025-02,1,15143.36
,4198696000008015007,2024-08,1,16725.66
,4198696000019767606,2025-03,1.1,340.71
,4198696000024345348,2025-06,1,26548.67
,4198696000023770211,2025-05,12,3419.47
,4198696000030696631,2025-09,3,1194.69
,4198696000032239419,2025-10,1,8141.59
,4198696000002582500,2024-01,2,8141.59
,4198696000003515212,2024-02,1,1061.95
,4198696000004349149,2024-04,2,31504.42
,4198696000002584471,2024-01,1,5575.22
,4198696000004850648,2024-04,1,4336.28
,4198696000002860364,2024-01,1,4247.79
,4198696000004545386,2024-04,1,973.45
,4198696000003264083,2024-02,2,7079.65
,4198696000004260004,2024-03,1,45663.72
,4198696000009967534,2024-09,1,20088.5
,4198696000011047957,2024-10,1,13097.35
,4198696000010987071,2024-10,1,18495.58
,4198696000010333004,2024-10,1,13628.32
,4198696000011698847,2024-11,2,40530.97
,4198696000013576006,2024-12,4,33217.7
,4198696000011011101,2024-10,1,4424.78
,4198696000011624053,2024-11,1,2743.36
,4198696000012337139,2024-11,1,5132.74
,4198696000010640321,2024-10,2,8911.5
,4198696000011277107,2024-10,1300,1150.44
,4198696000013819768,2024-12,2,56637.17
,4198696000012108667,2024-11,4,75752.21
,4198696000014218765,2024-12,1,30442.48
,4198696000016153860,2025-01,1,22226.55
,4198696000017815235,2025-02,1,10442.48
,4198696000013955329,2024-12,1,31061.95
,4198696000014934213,2025-01,1,7327.43
,4198696000016585754,2025-01,3,5309.73
,4198696000015640840,2025-01,2,65621.24
,4198696000014271116,2024-12,1,32389.38
,4198696000016433494,2025-01,2000,1769.91
,4198696000017520166,2025-02,2,77670.8
,4198696000015215405,2025-01,1,9769.91
,4198696000018461166,2025-02,5,1548.67
,4198696000017955209,2025-02,1,14159.29
,4198696000018492032,2025-02,2,7490.27
,4198696000017064008,2025-02,1,2212.39
,4198696000006494263,2024-06,1,11946.9
,4198696000008394004,2024-08,1,47610.62
,4198696000006285662,2024-06,0.1,2097.35
,4198696000008411609,2024-08,1,27345.13
,4198696000006385530,2024-06,1,2654.87
,4198696000006802522,2024-06,1,13274.34
,4198696000009870788,2024-09,1,4778.76
,4198696000008042004,2024-08,2,530.97
,4198696000007900155,2024-07,2,10442.48
,4198696000005984668,2024-05,1,265.49
,4198696000008202331,2024-08,2000,1769.91
,4198696000009940047,2024-09,1,41415.93
,4198696000009741024,2024-09,2,6725.66
,4198696000020183525,2025-03,2,50088.5
,4198696000020715312,2025-04,4,21819.47
,4198696000022194747,2025-04,2,25132.74
,4198696000018792525,2025-02,1,10619.47
,4198696000020421463,2025-03,1,8141.59
,4198696000022109030,2025-04,1,353.98
,4198696000022371344,2025-04,1,17738.94
,4198696000020529446,2025-03,1,20176.99
,4198696000021108030,2025-04,1,39823.01
,4198696000023001559,2025-05,2,530.97
,4198696000020271084,2025-03,2,2831.86
,4198696000021060590,2025-04,1,6513.27
,4198696000022337384,2025-04,1,118584.07
,4198696000023428239,2025-05,1,530.97
,4198696000024059018,2025-06,2,16283.19
,4198696000026031079,2025-07,2,4233.63
,4198696000023634987,2025-05,2,33097.35
,4198696000025055118,2025-06,1,1353.98
,4198696000023113898,2025-05,1300,1150.44
,4198696000024600110,2025-06,5,1548.67
,4198696000026028415,2025-07,1,29879.65
,4198696000026725873,2025-07,1,3451.33
,4198696000025045107,2025-06,3500,3097.35
,4198696000024253593,2025-06,2,54159.29
,4198696000024894529,2025-06,1,7876.11
,4198696000027292248,2025-07,1,7699.12
,4198696000027363520,2025-07,3000,2654.87
,4198696000028673090,2025-08,2,8630.09
,4198696000029024239,2025-08,1,7964.6
,4198696000031446965,2025-09,1,1805
,4198696000028672250,2025-08,1,8070.8
,4198696000028570533,2025-08,2,39115.04
