Product_ID,Last_Purchase_Price
4198696000000897531,1500.72
4198696000000897576,1191.08
4198696000000897630,1472.88
4198696000000897639,1565.27
4198696000000897693,2806.82
4198696000000897702,2945.83
4198696000000897747,1130.15
4198696000000897774,1899.05
4198696000000897828,2554.89
4198696000000897855,6327.05
4198696000000897891,3281.49
4198696000000897945,5409.75
4198696000000897963,1945.31
4198696000000898089,2716
4198696000000898098,3279.34
4198696000000898170,6664.49
4198696000000898188,11028.05
4198696000000898233,9964.89
4198696000000898260,3038.4599999999996
4198696000000898269,4807.81
4198696000000898278,3100.38
4198696000000898287,4718.75
4198696000000898296,6679.03
4198696000000898332,5042.72
4198696000000898368,7772.09
4198696000000898413,7585.5
4198696000000898467,2664.67
4198696000000898845,17804.09
4198696000000898989,9605.4
4198696000000899007,22287.6
4198696000000899034,25596.73
4198696000000899052,25596.73
4198696000000899070,9405.28
4198696000000899169,18020.739999999998
4198696000000899241,16452.03
4198696000000898602,13132.74
4198696000000898611,16833.89
4198696000000898629,8152.65
4198696000000898638,16963.43
4198696000000898656,9951.619999999999
4198696000000898719,20606.07
4198696000000898728,16416.829999999998
4198696000000898737,11875.960000000001
4198696000000899160,13592.179999999998
4198696000001039690,1391.5
4198696000001039762,335.5
4198696000001039807,341
4198696000001039843,302.5
4198696000001039852,1089
4198696000001039906,275
4198696000001039951,7716.5
4198696000001039969,577.5
4198696000001040014,720.5
4198696000001040032,715
4198696000001040041,1177
4198696000001040077,891
4198696000001040113,1160.5
4198696000001040221,9014.5
4198696000001040356,8283
4198696000001040383,5659.5
4198696000001040491,4680.5
4198696000001040500,8508.5
4198696000001040572,3993
4198696000001040581,2090
4198696000001040626,18832
4198696000001040644,14965.5
4198696000001040653,16923.5
4198696000001040716,13684
4198696000001040797,4152.5
4198696000001040806,7155.5
4198696000001040743,7243.5
4198696000001040842,4763
4198696000001040896,6831
4198696000001040968,82.5
4198696000001040977,77
4198696000001041022,22
4198696000001041139,1039.5
4198696000001048230,16098.5
4198696000001048239,1903
4198696000001048266,6710
4198696000001048311,30915.5
4198696000001045425,7480.860000000001
4198696000001045515,25941.14
4198696000001045677,5047.1900000000005
4198696000001045695,8929.49
4198696000001045803,5744.05
4198696000001045821,23255.46
4198696000001045857,7304.4
4198696000001045911,15929.429999999998
4198696000001045929,26574.93
4198696000001045956,14326
4198696000001045974,22925.489999999998
4198696000001046019,11478.17
4198696000001046037,18140.079999999998
4198696000001046163,13174.87
4198696000001046226,27778.47
4198696000001046307,11991.24
4198696000001046316,18531.72
4198696000001046343,74794.14
4198696000001046388,33415.92
4198696000001046460,15366.91
4198696000001046550,8698.119999999999
4198696000001046586,26582.98
4198696000001046703,22198.43
4198696000001046712,14327.949999999999
4198696000001046757,13990.320000000002
4198696000001046775,8861.55
4198696000001046793,17337.24
4198696000001086466,1895
4198696000001096322,8900
4198696000001096331,5600
4198696000001096376,3100
4198696000001096385,5500
4198696000001096403,4370
4198696000001096430,4700
4198696000001096493,6700
4198696000001096502,8800
4198696000001096556,5700
4198696000001096574,4600
4198696000001197375,2100
4198696000001338108,20800
4198696000001406966,2990
4198696000001406885,1700
4198696000001406255,3700
4198696000001407470,9900
4198696000001406507,1900
4198696000001406552,1900
4198696000001406264,2000
4198696000001407263,2500
4198696000001406372,1800
4198696000001407128,1800
4198696000001407110,1400
4198696000001406462,2100
4198696000001407002,1500
4198696000001466001,3870
4198696000001408253,7500
4198696000001407974,4800
4198696000001408127,1600
4198696000001407569,43400
4198696000001407659,34500
4198696000001408370,1990
4198696000001408379,3100
4198696000001408217,3600
4198696000001407731,9700
4198696000001407803,6500
4198696000001407902,5600
4198696000001408001,3100
4198696000001407488,23900
4198696000001407497,23900
4198696000001613879,25531.18
4198696000001614005,30311.22
4198696000001614014,29503.62
4198696000001614509,31900
4198696000001615193,12562.21
4198696000001615247,13128.94
4198696000001613339,7110.82
4198696000001613384,11402.05
4198696000001613402,15372.28
4198696000001613483,14838.79
4198696000001613528,15955.78
4198696000001613663,18942.23
4198696000001613699,22037.04
4198696000001611737,2873
4198696000001611791,1041.12
4198696000001611854,6208.52
4198696000001611881,4865.04
4198696000001612169,17932.15
4198696000001612196,20027.96
4198696000001612214,21500
4198696000001612304,19266.77
4198696000001612331,26747.72
4198696000001612511,43696.82
4198696000001612556,25764.3
4198696000001612574,33150.59
4198696000001612601,24239.14
4198696000001612790,27428.97
4198696000001612844,10980
4198696000001612862,11196.75
4198696000001613024,14143.47
4198696000001613087,6500
4198696000001610531,11000
4198696000001610540,19639.76
4198696000001610594,19721.46
4198696000001610621,14681.7
4198696000001610702,13653.09
4198696000001610747,14137.5
4198696000001610810,21980
4198696000001610828,15782.35
4198696000001611242,16555.46
4198696000001611260,16137.33
4198696000001611296,13004.56
4198696000001611413,15566.43
4198696000001611422,16950.53
4198696000001611467,16950.53
4198696000001611485,17105.06
4198696000001611503,17867.59
4198696000001611674,12820.2
4198696000001611683,12732.69
4198696000001610243,6664.085
4198696000001610423,11579.4
4198696000001629474,2059.47
4198696000001629573,9253.62
4198696000001629654,3200
4198696000001674019,56950
4198696000001674886,6580
4198696000001715861,7000
4198696000001715852,7000
4198696000001868064,25000
4198696000001868221,17000
4198696000001900015,3060
4198696000001900346,12673.11
4198696000002082103,5500
4198696000002192693,26660
4198696000002318001,5500
4198696000002427066,9355.46
4198696000002427834,7628
4198696000000670785,2708.58
4198696000002566078,11500
4198696000002192027,55000
4198696000001338175,23364.8
4198696000000897288,2500
4198696000001057791,18018
4198696000000678295,1804.98
4198696000002614201,2556.74
4198696000001615391,19071.69
4198696000000141634,1050.5
4198696000000137566,242
4198696000000138034,3778.5
4198696000000137872,1914
4198696000000144667,15455
4198696000000139843,291.5
4198696000000142201,550
4198696000000140410,4851
4198696000000513138,2117.5
4198696000000144307,4807
4198696000000144253,4158
4198696000000143974,2821.5
4198696000000136972,8046.5
4198696000000136522,8096
4198696000000137143,4317.5
4198696000000137332,5461.5
4198696000000143218,1017.5
4198696000000143299,1072.5
4198696000000143155,990
4198696000000143272,1072.5
4198696000000140905,53317
4198696000000142003,10202.5
4198696000000142030,10345.5
4198696000000138628,2651
4198696000000142255,5.5
4198696000000142282,5.5
4198696000000140968,2123
4198696000000143713,4675
4198696000000143812,4620
4198696000000144037,5945.5
4198696000000140599,302.5
4198696000000140851,137.5
4198696000000138421,15455
4198696000000144388,5725.5
4198696000000139339,2519
4198696000000144577,6880.5
4198696000000142318,165
4198696000000138682,3778.5
4198696000000138709,1023
4198696000000138718,874.5
4198696000000140545,5197.5
4198696000000588268,12895
4198696000000602311,3128.7
4198696000000602536,3680.18
4198696000000602545,2196.48
4198696000000670200,1489.28
4198696000000670236,1595.62
4198696000000669975,2009.37
4198696000000669993,2254.84
4198696000000669759,1145.99
4198696000000670362,1637.6100000000001
4198696000000670605,1875.54
4198696000000677620,5364.68
4198696000000679222,3500.03
4198696000000677098,3050.73
4198696000000677116,735.79
4198696000000678862,2771.5
4198696000000836205,2070
4198696000000836268,6099.599999999999
4198696000000844381,1775
4198696000000844201,1750
4198696000000862696,8597.3
4198696000000862975,10878.91
4198696000000861238,7966.93
4198696000000864055,36583.86
4198696000000864190,53516.49
4198696000000864244,35820
4198696000000863218,18453.94
4198696000000863641,14308.94
4198696000000899313,6347.07
4198696000000899673,7638.28
4198696000000898800,19674.23
4198696000000897675,1658.18
4198696000000898179,6317.71
4198696000000899232,18155.21
4198696000000898683,26501.090000000004
4198696000001039780,533.5
4198696000001039888,253
4198696000001040086,715
4198696000001040158,671
4198696000001040257,5731
4198696000001040329,3525.5
4198696000001040365,11489.5
4198696000001040392,11759
4198696000001040950,60.5
4198696000001041085,1034
4198696000001048275,6715.5
4198696000001045452,24751.440000000002
4198696000001045470,27050.98
4198696000001046109,12093.630000000001
4198696000001046136,26414.49
4198696000001046208,11417.539999999999
4198696000001046721,25148.63
4198696000001096349,6519
4198696000001407272,2700
4198696000001407209,2100
4198696000001464001,36911.92
4198696000001407740,4200
4198696000001407812,4032.79
4198696000001407605,22900
4198696000001614203,31200
4198696000001614518,33573.27
4198696000001614941,17166.13
4198696000001615013,18425.74
4198696000001615085,19620.74
4198696000001611764,810.25
4198696000001611998,12000
4198696000001612115,18169.7
4198696000001612241,21297.67
4198696000001612772,38900
4198696000001610918,22234.66
4198696000001611053,12328.32
4198696000001673811,66749.23
4198696000001674859,6053.6
4198696000001685147,39555
4198696000002265637,1931.72
4198696000002572806,17000
4198696000001610576,16440.48
4198696000001674976,22000
4198696000000140122,6605.5
4198696000000136900,5483.5
4198696000000138637,3091
4198696000000138754,2046
4198696000000860716,9843.75
4198696000000863308,16760.89
4198696000000897621,935.61
4198696000001089271,314.05
4198696000001407884,5100
4198696000001685012,17553
4198696000001685021,13507.95
4198696000002722385,16000
4198696000001407020,1700
4198696000000865252,49200
4198696000002890182,8605.32
4198696000001086448,1800
4198696000001614806,20492.77
4198696000002890812,570
4198696000000844309,1850
4198696000002957520,2541.65
4198696000003000397,14310
4198696000003013152,4800
4198696000003013726,4100
4198696000003025471,4282.92
4198696000003025771,2481.25
4198696000003065167,1685.4
4198696000003129248,3500
4198696000003129813,15000
4198696000000669804,691.0100000000001
4198696000001057652,18018
4198696000001614689,20969.13
4198696000003168074,28668
4198696000003168201,5121.44
4198696000003211040,17600
4198696000003270115,32020.25
4198696000003315284,6750
4198696000003396942,7500
4198696000003454023,16020
4198696000003454101,12500
4198696000003454191,7400
4198696000000678952,2976.14
4198696000003590756,6500
4198696000003590747,1750
4198696000003636395,1950
4198696000003636893,82000
4198696000003661318,5200
4198696000003678157,4900
4198696000003678166,5100
4198696000003753020,4700
4198696000003679403,2990
4198696000003679421,8250
4198696000000670020,787.79
4198696000000866044,6102.82
4198696000001614077,24764.72
4198696000001613519,11319.58
4198696000003937104,3300
4198696000003944291,22123.89
4198696000003952982,8870
4198696000003976054,8740
4198696000003976099,4500
4198696000003679363,3450
4198696000004015188,8800
4198696000004093366,15363.51
4198696000004093170,7800
4198696000004111308,38745
4198696000004111373,11500
4198696000004111382,24500
4198696000001610486,16921.51
4198696000004150173,19950
4198696000004150146,17178.5
4198696000004161458,765.9
4198696000004161481,5418
4198696000004161558,9890
4198696000004224515,62286.55
4198696000004241172,4500
4198696000004325013,15694.55
4198696000004325059,425
4198696000004325113,23000
4198696000004325122,30685
4198696000004325086,20629
4198696000004629408,5065.5
4198696000004629614,6550.5
4198696000004629686,3740
4198696000004764005,12265
4198696000004629785,15015
4198696000004629821,14839
4198696000004629830,19728.5
4198696000004629902,3839
4198696000004629992,610.5
4198696000004630028,440
4198696000001614176,28631.75
4198696000004440001,9200
4198696000004440260,8520
4198696000000897927,2619.5
4198696000004626171,5034.8
4198696000004483936,11304.5
4198696000004420015,21835
4198696000004417988,9625
4198696000004417673,7425
4198696000004417709,8745
4198696000004420141,3410
4198696000004420168,9603
4198696000004417898,2271.5
4198696000004417907,2271.5
4198696000004420087,1573
4198696000004421196,12677.5
4198696000004421214,14410
4198696000004421745,11577.5
4198696000004421097,4383.5
4198696000004421133,6105
4198696000004421682,4240.5
4198696000004421691,3943.5
4198696000004421718,3943.5
4198696000004421313,2117.5
4198696000004421277,2183.5
4198696000004421268,2227.5
4198696000004421142,3943.5
4198696000004421394,1595
4198696000004421502,21312.5
4198696000004421061,15713.5
4198696000004421556,1925
4198696000004421628,3316.5
4198696000004546388,5000
4198696000004546397,5706
4198696000004618777,22000
4198696000004606738,8170
4198696000004628526,25000
4198696000004630753,30950
4198696000004655251,4804.46
4198696000001613834,26850
4198696000001612268,27891.3
4198696000004683001,23500
4198696000003722091,16700
4198696000004715349,8100
4198696000004715422,948.7
4198696000004777137,32900
4198696000004777616,32825.25
4198696000003722432,970
4198696000004906778,2583.73
4198696000004906822,5950
4198696000004910332,35485
4198696000004910442,31835.56
4198696000004993022,17000
4198696000004993081,22604.75
4198696000004993301,4950
4198696000004993425,6081
4198696000001613969,25789.57
4198696000005012510,5300
4198696000005012519,3300
4198696000005033001,14163
4198696000005037559,4400
4198696000005037550,25297.59
4198696000005094077,17050
4198696000005094327,20000
4198696000005138044,59432
4198696000005166526,557
4198696000005166544,9950
4198696000005232001,15403.03
4198696000005235730,10255
4198696000005279186,5978.88
4198696000005279499,8135.92
4198696000005279885,3200
4198696000005304450,13202.26
4198696000004777171,14381.04
4198696000005321121,1950
4198696000005321139,1585
4198696000005326174,15000
4198696000005326660,16300
4198696000005354130,18161
4198696000005376463,15059.7
4198696000001611359,13653.09
4198696000000863776,13338.55
4198696000001613609,10062.08
4198696000005433059,84829
4198696000005433099,3940
4198696000005493615,2300
4198696000005510437,17944.47
4198696000005564436,7619.86
4198696000005614052,7600
4198696000005639109,7977.52
4198696000005662012,800
4198696000005698132,2700
4198696000005698630,9331.32
4198696000005728074,5600
4198696000005814046,5265.49
4198696000005829415,15000
4198696000005387719,5446
4198696000000863110,11150.46
4198696000000862768,13984.76
4198696000002572698,14000
4198696000001406903,1200
4198696000001406984,2499.99
4198696000005905076,2800
4198696000006015001,4122.5
4198696000006040398,32920
4198696000006085027,30849.6
4198696000006085036,30000
4198696000001674922,7520
4198696000006120357,20444.11
4198696000006129256,145
4198696000006248386,8062.25
4198696000006361358,2212.39
4198696000000677251,1603.8100000000002
4198696000006380550,2900
4198696000006417243,20379
4198696000005166773,6457.5
4198696000005493552,14327.95
4198696000006422795,30392.55
4198696000006422804,30392.55
4198696000006432186,3880
4198696000000860572,53000
4198696000006449737,24818
4198696000006468165,14772
4198696000006468963,5800
4198696000006545561,3082
4198696000003679385,5900
4198696000004906049,4200
4198696000006201001,21093
4198696000006681228,5978
4198696000006693137,31660
4198696000006693815,15200
4198696000006703567,20000
4198696000001614401,31400.36
4198696000001610045,10671.5
4198696000000676801,1945.5600000000002
4198696000000679483,3045.5
4198696000006753001,108300
4198696000006753554,2550
4198696000006753234,3995
4198696000006745546,8318.9
4198696000006753943,39600
4198696000004882469,4857
4198696000006120547,5290
4198696000006780153,2400
4198696000003722607,5244.5
4198696000006842026,2212.39
4198696000006842999,41617.23
4198696000006904001,16038.14
4198696000006904038,5394.81
4198696000006904442,7650
4198696000006923032,4785
4198696000006945886,5198.84
4198696000005728173,4452.1
4198696000007024127,11039.57
4198696000007024303,6750
4198696000007116075,21002.45
4198696000004796042,18841.92
4198696000007151186,5310
4198696000007279234,1745.37
4198696000007279522,15900
4198696000007365125,24545
4198696000007418001,21515
4198696000007418428,1210
4198696000000677908,1766.1899999999998
4198696000000677773,2179.67
4198696000000678448,1290.94
4198696000000677998,2942.53
4198696000000677800,1796.78
4198696000000677323,7423.93
4198696000001614995,15163.68
4198696000003952168,3060
4198696000007744618,9261
4198696000007752630,6255
4198696000007762399,7482
4198696000007762408,9500
4198696000007812011,1490.5
4198696000007811849,1292.5
4198696000007811687,1133
4198696000007811957,1402.5
4198696000007811966,1402.5
4198696000007811795,1133
4198696000007812056,1661
4198696000007811399,445.5
4198696000007811426,445.5
4198696000007811453,473
4198696000007811372,390.5
4198696000007812191,2783
4198696000004421043,7425
4198696000007812389,5676
4198696000007812245,4191
4198696000007812227,3316.5
4198696000007812182,2706
4198696000007812533,14839
4198696000007537390,2473
4198696000001613753,28149.25
4198696000007889808,7819.07
4198696000007898288,52887
4198696000007971010,8092.83
4198696000007971861,4799.6
4198696000007991292,9387.32
4198696000008012201,1200
4198696000008128001,19985
4198696000008207044,3557.52
4198696000008244822,4500
4198696000008244878,5200
4198696000000669768,1674.07
4198696000008289069,6658.599999999999
4198696000008289205,8500
4198696000008317089,7035
4198696000000862804,7433.64
4198696000008329043,4500
4198696000008352446,30152
4198696000008352455,30152
4198696000008352480,20400
4198696000008352613,535
4198696000008352908,98000
4198696000008457579,3530.08
4198696000007744643,6100
4198696000008583028,22800
4198696000008585041,2700
4198696000008585122,6000
4198696000001611728,2497.04
4198696000008589002,190000
4198696000008589185,3690
4198696000008578006,10986.27
4198696000008594029,9851.46
4198696000008624124,6525
4198696000008640133,35000
4198696000001615220,14764.21
4198696000008804421,21087.65
4198696000005042327,18846.25
4198696000008815600,7473.6
4198696000008871001,22763.8
4198696000008899941,10350
4198696000008901643,22966
4198696000008901772,2800
4198696000008906215,18478.56
4198696000008957046,21360
4198696000008964001,8206.44
4198696000009033294,6039
4198696000009033811,22883.08
4198696000000860599,62000
4198696000009249081,4891
4198696000001089172,297.13
4198696000009259848,7300
4198696000009259921,4700
4198696000009305001,27850.11
4198696000009305599,5100
4198696000009305788,37742.5
4198696000009409001,72660.34
4198696000009409455,8800
4198696000009409473,8800
4198696000009409491,1100
4198696000009409965,5265
4198696000009417127,24700
4198696000009417149,295
4198696000009417158,595
4198696000009282001,3900
4198696000009530543,4180.32
4198696000009530805,12860.96
4198696000009577106,21174
4198696000009577201,30098.23
4198696000009719183,32957.65
4198696000009719333,6918.42
4198696000009719342,6918.42
4198696000003679286,2099
4198696000009774658,21262.6
4198696000009774705,22300
4198696000009774732,260
4198696000009774781,545
4198696000009817156,22993.23
4198696000009817600,11700
4198696000009867437,28600
4198696000009895721,7495
4198696000009956244,10540.8
4198696000001611107,17930.37
4198696000001615094,14127.71
4198696000009969001,51990
4198696000009969074,6390
4198696000010031205,9857.34
4198696000004970397,21837.83
4198696000010185307,18130.32
4198696000010185356,16997.08
4198696000002664534,43380
4198696000010328512,48000
4198696000010328809,31451.83
4198696000010341624,74990
4198696000010346035,11669
4198696000010346607,13900
4198696000010464495,6156.18
4198696000001406408,2100
4198696000001408037,3990
4198696000001406471,1800
4198696000001406534,1700
4198696000001407011,2900
4198696000001408181,2700
4198696000010617601,29406
4198696000010698235,37309.72
4198696000010698588,5990
4198696000002890155,11350.87
4198696000000678016,2904.83
4198696000002921515,580
4198696000002976281,105222
4198696000002976593,12885.85
4198696000003159142,1625
4198696000000898206,1492.22
4198696000003484028,2350
4198696000003590101,5872.5
4198696000003710123,19900
4198696000003937565,2462.94
4198696000003952141,3330
4198696000003952892,5680
4198696000001613465,17762.1
4198696000004153065,8200
4198696000004629471,4191
4198696000004629390,2447.5
4198696000004629866,1628
4198696000004417826,15510
4198696000004417844,15510
4198696000004421466,11715
4198696000004421286,1677.5
4198696000004421376,1413.5
4198696000004421358,2095.5
4198696000004618799,5741.66
4198696000004618830,13968.42
4198696000004993531,18900
4198696000004997004,4462.8
4198696000001408244,3300
4198696000005012208,18368.32
4198696000004546669,4000
4198696000005304316,16739
4198696000005543820,63913.05
4198696000005728673,6744
4198696000005829424,3000
4198696000005905094,28600
4198696000001223001,4900
4198696000006361067,11900
4198696000002859480,7600
4198696000006449588,5500
4198696000006736082,3100
4198696000001614914,16407.100000000002
4198696000006129146,3688.37
4198696000006945895,44340.3
4198696000001612394,39020.49
4198696000001612916,11546.9
4198696000001614815,20880.34
4198696000003679268,2999
4198696000007471240,8071.48
4198696000001045587,13192.37
4198696000007811858,1292.5
4198696000007811984,1485
4198696000007811588,825
4198696000007811975,1441
4198696000007812164,2447.5
4198696000007812497,12661
4198696000007744609,7113.88
4198696000007991310,94209.41
4198696000008012192,6000
4198696000008096602,520
4198696000008457511,5390
4198696000008481092,5380.5
4198696000008581180,6000
4198696000008589278,7962
4198696000001615157,15928
4198696000008672769,17900
4198696000008680073,40000
4198696000008871152,6184.02
4198696000008899730,4656.6
4198696000008973367,8950
4198696000001610522,11970
4198696000009503270,2495
4198696000009002317,18000
4198696000009874418,1870
4198696000010084804,16500
4198696000010559548,4854.67
4198696000010609882,12900
4198696000005169164,28780
4198696000000865873,10507.64
4198696000002921506,580
4198696000004629974,7425
4198696000004630357,7700
4198696000007811723,1133
4198696000008352899,20200
4198696000008581189,1500
4198696000001406516,2100
4198696000006129197,12500.03
4198696000001674985,27204
4198696000001685030,22800
4198696000002781267,15125
4198696000000863830,11663.99
4198696000002797349,1250
4198696000002797527,12922.56
4198696000002797706,12929.55
4198696000000677566,3554.08
4198696000001408118,4200
4198696000001481302,5936
4198696000001481320,3930
4198696000001783304,22044.65
4198696000001613843,30274.52
4198696000001614266,31780.76
4198696000002890776,9400
4198696000001685003,53392.95
4198696000001674994,15500
4198696000002957391,25000
4198696000003013170,17950
4198696000003065001,12666.28
4198696000003142119,7900
4198696000003142128,7900
4198696000003159115,260
4198696000003168092,9766
4198696000001408280,5900
4198696000003252148,10276.7
4198696000003338137,9258.73
4198696000003396045,22604.8
4198696000003420102,8358.57
4198696000003420882,9500
4198696000003484113,6100
4198696000003522879,16800
4198696000003539529,2976.14
4198696000003590738,1900
4198696000003630057,1200
4198696000003538027,9950
4198696000001612043,8788.05
4198696000003636439,19990
4198696000001407983,6300
4198696000003701032,26888.24
4198696000003722616,5244.5
4198696000003801343,3700
4198696000003844497,11339.6
4198696000003844506,19276.05
4198696000001406840,3900
4198696000001613771,21900
4198696000001613645,13125.88
4198696000003937001,5636.69
4198696000003944135,2379.59
4198696000003972313,11656.15
4198696000003952883,5340
4198696000003952919,7610
4198696000003952937,4160
4198696000003952964,4440
4198696000003976027,9500
4198696000003976072,10450
4198696000003952910,3880
4198696000001612592,25447.92
4198696000004015532,5500
4198696000004080975,79500
4198696000004093030,7196.01
4198696000002957541,7922.009999999999
4198696000004093260,5900
4198696000004105162,40000
4198696000004111123,43016.15
4198696000004153056,20000
4198696000004161517,14616
4198696000004198099,8080.62
4198696000004629462,4191
4198696000004629542,3668.5
4198696000004629551,3140.5
4198696000004629569,3839
4198696000004629605,9168.5
4198696000004629650,9603
4198696000004629713,13095.5
4198696000004764014,3316.5
4198696000004764029,3410
4198696000004764060,3272.5
4198696000004629803,15015
4198696000004629812,14839
4198696000004629875,4103
4198696000004629884,4103
4198696000004629920,12677.5
4198696000004630046,440
4198696000000677836,1226.05
4198696000004440070,5200
4198696000004440380,35000
4198696000004440489,2300
4198696000004440620,18616.5
4198696000004440693,26018.5
4198696000000899700,1570.8
4198696000000897792,5811
4198696000004483178,7000
4198696000004417835,7755
4198696000004417853,6737.5
4198696000004420096,3580.5
4198696000004417952,9625
4198696000004417736,6985
4198696000004417745,6820
4198696000004417808,3492.5
4198696000004420114,2810.5
4198696000004420150,7161
4198696000004417871,2095.5
4198696000004417889,2227.5
4198696000004420051,2794
4198696000004421187,14410
4198696000004421178,7645
4198696000004421169,9102.5
4198696000004421754,6077.5
4198696000004421106,4895
4198696000004421673,3657.5
4198696000004421709,4829
4198696000004421421,2447.5
4198696000004421250,2145
4198696000004421232,2062.5
4198696000004421349,2970
4198696000004421340,2271.5
4198696000004421475,19206
4198696000004421034,9625
4198696000004420998,13805
4198696000004421592,4801.5
4198696000004546001,6500
4198696000004592138,3200
4198696000004630430,3100
4198696000004630532,7603.09
4198696000004655260,2783.65
4198696000001615256,11191.09
4198696000001614779,23254.12
4198696000001614293,27200
4198696000001614302,27200
4198696000004618821,13643.69
4198696000004777001,41036.83
4198696000004777080,62000
4198696000004777146,32825.25
4198696000003722423,840
4198696000004777779,20000
4198696000004850341,11666
4198696000004850795,8950
4198696000004882290,5573.18
4198696000004882544,10500
4198696000004882571,1450
4198696000004882721,4996.63
4198696000004910485,3700
4198696000002890974,16849.55
4198696000005012217,13523.12
4198696000005012724,11950
4198696000005012843,6720
4198696000005037057,5602
4198696000005037844,6360.01
4198696000005139169,6293.51
4198696000000899457,16241.41
4198696000005166290,10000
4198696000005169124,11446.660000000002
4198696000005180056,8900
4198696000005207576,24520
4198696000005207655,14989.89
4198696000005235009,14719.87
4198696000005279001,25000
4198696000005304108,72000
4198696000005321031,1494.12
4198696000005321085,898
4198696000005326014,28238.05
4198696000005376730,11900
4198696000001610756,19990
4198696000000863722,26876.67
4198696000000861256,6570.17
4198696000001613636,13366.73
4198696000005387656,3960
4198696000005433001,34980
4198696000005433081,3830
4198696000005433582,9362.37
4198696000005433953,18457.6
4198696000005450161,47449.25
4198696000005493161,8882.91
4198696000005531652,61697.1
4198696000005564363,20000
4198696000005639972,1798
4198696000005662003,10000
4198696000005728422,17000
4198696000001406435,1900
4198696000001406354,2749.99
4198696000001406822,4200
4198696000004882756,4917.5
4198696000005905690,39000
4198696000005924115,6838.84
4198696000005924173,49042
4198696000006040407,32920
4198696000006085482,5600
4198696000006102115,15900
4198696000002859983,5271.45
4198696000001674832,6593.6
4198696000006201102,11900
4198696000004850118,14943.71
4198696000006085596,7131.95
4198696000006129124,6350
4198696000006129168,1877.93
4198696000006380276,4643.75
4198696000006380520,79700
4198696000006380559,36535
4198696000006449063,550
4198696000006468147,21781
4198696000006532711,19500
4198696000001614392,31400.36
4198696000001613951,24475.78
4198696000000861193,5410
4198696000006603002,9600
4198696000006603002,9600
4198696000000676855,2494.04
4198696000000679663,1787.42
4198696000006736161,21588.71
4198696000004882390,8084
4198696000006780189,4100
4198696000006532720,24899
4198696000006780310,3990
4198696000006792105,5400
4198696000006818076,5528.35
4198696000006818094,5685.55
4198696000006842001,3495.58
4198696000006842398,23000
4198696000001685102,3000
4198696000006967769,1650
4198696000005728164,1720
4198696000006998158,11039.57
4198696000006998189,890
4198696000007024421,20000
4198696000007024514,36300
4198696000007121319,11298.72
4198696000002192776,17000
4198696000007365920,12917.8
4198696000003594251,9741.95
4198696000000678304,1893.61
4198696000000678124,2199.69
4198696000000677881,1336.8
4198696000000677440,6593.07
4198696000000677287,6934.75
4198696000007454711,10500
4198696000000677269,6508.08
4198696000000677260,6055.46
4198696000007454737,2400
4198696000007471651,22143.19
4198696000007509469,5950
4198696000001614608,22838.75
4198696000007509491,7149.15
4198696000002574031,20000
4198696000007629448,8000
4198696000007681057,5509.45
4198696000007681347,6455.85
4198696000007762101,8220.96
4198696000007811507,632.5
4198696000007811993,1485
4198696000007811822,1155
4198696000007811678,1133
4198696000007811741,1133
4198696000007811732,1133
4198696000007811750,1133
4198696000007811651,1050.5
4198696000007811768,1133
4198696000007811642,1050.5
4198696000007811939,1402.5
4198696000007812038,1661
4198696000007811804,1133
4198696000007812200,3140.5
4198696000007812524,12732.5
4198696000007812236,3580.5
4198696000007812290,4713.5
4198696000004421016,6985
4198696000007812299,4801.5
4198696000007812362,5236
4198696000007812326,5065.5
4198696000007812335,5065.5
4198696000007812308,4801.5
4198696000007812317,4801.5
4198696000007812560,18331.5
4198696000007812515,12677.5
4198696000007812173,2447.5
4198696000007837141,976
4198696000001663046,5600
4198696000007889487,17000
4198696000001613762,26954.1
4198696000005292285,11500
4198696000007923181,9944.56
4198696000007923852,8500
4198696000007940146,23950
4198696000005207448,4640
4198696000006945795,5043.87
4198696000007971028,7958.89
4198696000007971527,5779.36
4198696000007971654,11000
4198696000007971979,13741.83
4198696000001611026,17867.59
4198696000007991301,94209.41
4198696000008012452,6700
4198696000008012479,16300
4198696000008096306,9500
4198696000008096315,13467.4
4198696000008096515,7500
4198696000008128113,10200
4198696000008128581,19789.56
4198696000004339123,23250
4198696000008244169,2500.96
4198696000008244473,3936
4198696000000865585,111664.15
4198696000008289158,4450
4198696000008317402,29029.74
4198696000008352917,7000
4198696000003590463,6550.49
4198696000008457282,53532
4198696000006449319,3837
4198696000008581207,6500
4198696000008585086,16000
4198696000008585219,35500
4198696000005914693,50500
4198696000001613312,30537.92
4198696000004325095,14402.36
4198696000008586980,11102.15
4198696000008624084,3266.81
4198696000001614887,11451.73
4198696000008788688,11390
4198696000008804106,2000
4198696000008804863,20013
4198696000008815422,5965.21
4198696000008817836,28369.93
4198696000008817849,23854.5
4198696000008871010,22763.8
4198696000008871035,8900
4198696000008912962,3675
4198696000009002001,39900
4198696000009002710,45000
4198696000009033285,23069
4198696000001522119,19100
4198696000000860635,50500
4198696000009192205,66990
4198696000001613816,22950
4198696000001089253,241.32
4198696000001089289,253.15
4198696000009249432,266.65
4198696000001089082,366.52
4198696000009282107,4144.41
4198696000009417524,7800
4198696000009446046,25000
4198696000009449540,3700
4198696000009452906,27037.26
4198696000009530737,15585.8
4198696000008312325,124300
