Expense ID,Customer ID,Vendor ID,Expense Date,Is Billable,Total (BCY),Paid Through,Created Time,Status,Sub Total (BCY),Mileage Rate,Mileage Unit,Distance,Start Odometer Reading,End Odometer Reading,Mileage Type,Merchant ID,Merchant Name,User ID,Report ID,Report Number,Employee Paid Through,Currency Code,Exchange Rate,Last Modified Time
4198696000017183181,,,23 Jan 2025,No,"CRC 12,348.88",4198696000000375179,2025-02-04 11:18:31,Non-Billable,"CRC 12,348.88",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 11:18:31
4198696000017614461,,4198696000000960013,23 Jan 2025,No,CRC 400.02,4198696000000298225,2025-02-06 12:53:04,Non-Billable,CRC 354.00,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:04
4198696000017828653,,,22 Jan 2025,No,"CRC 172,635.00",4198696000000375167,2025-02-11 17:41:41,Non-Billable,"CRC 172,635.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-11 17:41:41
4198696000017828062,,,22 Jan 2025,No,"CRC 11,104.13",4198696000000375167,2025-02-11 16:07:13,Non-Billable,"CRC 11,104.13",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-11 16:07:13
4198696000017614357,,4198696000000960013,22 Jan 2025,No,CRC 400.02,4198696000000298225,2025-02-06 12:53:03,Non-Billable,CRC 354.00,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:03
4198696000017614331,,4198696000000960013,22 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:53:03,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:03
4198696000017614305,,4198696000000960013,22 Jan 2025,No,"CRC 1,600.00",4198696000000298225,2025-02-06 12:53:03,Non-Billable,"CRC 1,415.93",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:03
4198696000017614279,,4198696000000960013,22 Jan 2025,No,"CRC 10,002.00",4198696000000298225,2025-02-06 12:53:02,Non-Billable,"CRC 10,002.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:02
4198696000017614253,,4198696000000960013,22 Jan 2025,No,"CRC 60,835.00",4198696000000298225,2025-02-06 12:53:02,Non-Billable,"CRC 60,835.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:02
4198696000016741634,,,22 Jan 2025,No,"CRC 7,090.00",4198696000000375167,2025-01-28 19:14:32,Non-Billable,"CRC 7,090.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 19:14:32
4198696000017183161,,,22 Jan 2025,No,CRC 175.50,4198696000000375179,2025-02-04 11:17:32,Non-Billable,CRC 175.50,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 11:17:32
4198696000017615773,,4198696000000960013,22 Jan 2025,No,"CRC 5,424.00",4198696000000298225,2025-02-06 16:13:00,Non-Billable,"CRC 4,800.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 16:13:00
4198696000017614201,,4198696000000960013,21 Jan 2025,No,"CRC 2,300.12",4198696000000298225,2025-02-06 12:53:01,Non-Billable,"CRC 2,035.50",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:01
4198696000017614227,,4198696000000960013,21 Jan 2025,No,"CRC 3,000.15",4198696000000298225,2025-02-06 12:53:02,Non-Billable,"CRC 2,655.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:02
4198696000016741522,,,21 Jan 2025,No,"CRC 11,808.00",4198696000000375167,2025-01-28 19:09:24,Non-Billable,"CRC 10,560.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 19:09:24
4198696000017183141,,,21 Jan 2025,No,"CRC 3,031.86",4198696000000375179,2025-02-04 11:15:42,Non-Billable,"CRC 3,031.86",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 11:15:42
4198696000017828633,,,21 Jan 2025,No,"CRC 48,960.00",4198696000000375167,2025-02-11 17:39:27,Non-Billable,"CRC 48,960.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-11 17:39:27
4198696000017584129,,,21 Jan 2025,No,CRC 10.00,4198696000000418009,2025-02-06 14:16:17,Non-Billable,CRC 10.00,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 14:16:17
4198696000016749600,,,21 Jan 2025,No,"CRC 5,597.62",4198696000000375167,2025-01-28 15:05:01,Non-Billable,"CRC 5,597.62",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 15:05:01
4198696000017183407,,4198696000001877491,21 Jan 2025,No,"CRC 565,000.00",4198696000000375179,2025-02-04 12:43:12,Non-Billable,"CRC 500,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 12:43:12
4198696000016741610,,,21 Jan 2025,No,"CRC 5,210.00",4198696000000375167,2025-01-28 19:13:58,Non-Billable,"CRC 5,210.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 19:13:58
4198696000017614149,,4198696000000960013,21 Jan 2025,No,"CRC 13,089.92",4198696000000298225,2025-02-06 12:53:01,Non-Billable,"CRC 11,584.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:01
4198696000017614175,,4198696000000960013,21 Jan 2025,No,"CRC 2,061.00",4198696000000298225,2025-02-06 12:53:01,Non-Billable,"CRC 2,061.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:01
4198696000017614045,,4198696000000960013,20 Jan 2025,No,"CRC 2,500.01",4198696000000298225,2025-02-06 12:52:59,Non-Billable,"CRC 2,212.40",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:59
4198696000017614019,,4198696000000960013,20 Jan 2025,No,"CRC 4,000.20",4198696000000298225,2025-02-06 12:52:59,Non-Billable,"CRC 3,540.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:59
4198696000017613967,,4198696000000960013,20 Jan 2025,No,"CRC 7,318.90",4198696000000298225,2025-02-06 12:52:59,Non-Billable,"CRC 6,476.90",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:59
4198696000017613993,,4198696000000960013,20 Jan 2025,No,"CRC 1,500.00",4198696000000298225,2025-02-06 12:52:59,Non-Billable,"CRC 1,327.43",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:59
4198696000017613941,,4198696000000960013,20 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:58,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:58
4198696000017613915,,4198696000000960013,20 Jan 2025,No,"CRC 5,000.00",4198696000000298225,2025-02-06 12:52:58,Non-Billable,"CRC 4,424.78",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:58
4198696000017614071,,4198696000000960013,20 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:53:00,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:00
4198696000017614097,,4198696000000960013,20 Jan 2025,No,"CRC 10,000.00",4198696000000298225,2025-02-06 12:53:01,Non-Billable,"CRC 10,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:01
4198696000016749582,,,20 Jan 2025,No,"CRC 24,469.56",4198696000000375167,2025-01-28 15:04:32,Non-Billable,"CRC 24,469.56",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 15:04:32
4198696000017614123,,4198696000000960013,20 Jan 2025,No,"CRC 9,832.00",4198696000000298225,2025-02-06 12:53:01,Non-Billable,"CRC 9,832.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:53:01
4198696000016741554,,,20 Jan 2025,No,"CRC 13,808.00",4198696000000375167,2025-01-28 19:09:48,Non-Billable,"CRC 12,560.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 19:11:55
4198696000017817730,,,20 Jan 2025,No,"CRC 324,474.84",4198696000000375167,2025-02-11 15:20:03,Non-Billable,"CRC 324,474.84",0.00,,,,,NonMileage,,,,,,,USD,508.00,2025-02-11 15:20:03
4198696000017183121,,,20 Jan 2025,No,"CRC 3,945.82",4198696000000375179,2025-02-04 11:14:51,Non-Billable,"CRC 3,945.82",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 11:14:51
4198696000017817710,,,20 Jan 2025,No,"CRC 173,913.80",4198696000000375167,2025-02-11 15:14:47,Non-Billable,"CRC 173,913.80",0.00,,,,,NonMileage,,,,,,,USD,508.00,2025-02-11 15:14:47
4198696000017183101,,,17 Jan 2025,No,CRC 789.65,4198696000000375179,2025-02-04 11:13:44,Non-Billable,CRC 789.65,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 11:13:44
4198696000017613889,,4198696000000960013,17 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:58,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:58
4198696000017613863,,4198696000000960013,17 Jan 2025,No,"CRC 35,140.06",4198696000000298225,2025-02-06 12:52:58,Non-Billable,"CRC 31,097.40",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:58
4198696000017183751,,,17 Jan 2025,No,CRC 376.13,4198696000000375175,2025-02-04 14:20:31,Non-Billable,CRC 376.13,0.00,,,,,NonMileage,,,,,,,USD,501.50,2025-02-04 14:20:31
4198696000016749564,,,17 Jan 2025,No,"CRC 16,878.46",4198696000000375167,2025-01-28 15:03:48,Non-Billable,"CRC 16,878.46",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 15:03:48
4198696000016749866,,,17 Jan 2025,No,CRC 0.11,4198696000000375167,2025-01-28 17:44:30,Non-Billable,CRC 0.11,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 17:44:30
4198696000017092360,,,16 Jan 2025,No,CRC 383.25,4198696000000375179,2025-02-03 12:31:28,Non-Billable,CRC 383.25,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-03 12:31:28
4198696000016749546,,,16 Jan 2025,No,"CRC 10,969.70",4198696000000375167,2025-01-28 15:03:22,Non-Billable,"CRC 10,969.70",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 15:03:22
4198696000017613837,,4198696000000960013,16 Jan 2025,No,"CRC 10,212.00",4198696000000298225,2025-02-06 12:52:57,Non-Billable,"CRC 10,212.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:57
4198696000017613811,,4198696000000960013,16 Jan 2025,No,"CRC 9,009.00",4198696000000298225,2025-02-06 12:52:57,Non-Billable,"CRC 9,009.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:57
4198696000017613785,,4198696000000960013,16 Jan 2025,No,"CRC 64,543.00",4198696000000298225,2025-02-06 12:52:57,Non-Billable,"CRC 64,543.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:57
4198696000017613759,,4198696000000960013,16 Jan 2025,No,"CRC 96,127.97",4198696000000298225,2025-02-06 12:52:57,Non-Billable,"CRC 85,069.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:57
4198696000017613733,,4198696000000960013,15 Jan 2025,No,"CRC 1,700.20",4198696000000298225,2025-02-06 12:52:56,Non-Billable,"CRC 1,504.60",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:56
4198696000017613707,,4198696000000960013,15 Jan 2025,No,"CRC 5,000.25",4198696000000298225,2025-02-06 12:52:56,Non-Billable,"CRC 4,425.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:56
4198696000017613681,,4198696000000960013,15 Jan 2025,No,"CRC 1,650.00",4198696000000298225,2025-02-06 12:52:56,Non-Billable,"CRC 1,460.18",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:56
4198696000017183081,,,15 Jan 2025,No,"CRC 8,066.37",4198696000000375179,2025-02-04 11:12:47,Non-Billable,"CRC 8,066.37",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 11:12:47
4198696000017613655,,4198696000000960013,15 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:55,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:55
4198696000017092340,,,15 Jan 2025,No,"CRC 2,286.00",4198696000000375179,2025-02-03 12:31:05,Non-Billable,"CRC 2,286.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-03 12:31:05
4198696000017613629,,4198696000000960013,15 Jan 2025,No,"CRC 1,975.00",4198696000000298225,2025-02-06 12:52:55,Non-Billable,"CRC 1,747.79",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:55
4198696000016749712,,4198696000000824885,15 Jan 2025,No,"CRC 154,249.68",4198696000000375167,2025-01-28 15:49:00,Non-Billable,"CRC 154,249.68",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 15:49:00
4198696000017613603,,4198696000000960013,15 Jan 2025,No,"CRC 2,500.00",4198696000000298225,2025-02-06 12:52:55,Non-Billable,"CRC 2,212.39",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:55
4198696000016749758,,,15 Jan 2025,No,CRC 0.08,4198696000000375167,2025-01-28 16:13:36,Non-Billable,CRC 0.08,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 16:13:36
4198696000016749528,,,15 Jan 2025,No,"CRC 21,322.58",4198696000000375167,2025-01-28 15:02:36,Non-Billable,"CRC 21,322.58",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 15:02:36
4198696000016749510,,,14 Jan 2025,No,"CRC 8,573.82",4198696000000375167,2025-01-28 15:01:46,Non-Billable,"CRC 8,573.82",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 15:01:46
4198696000017183375,,4198696000001877491,14 Jan 2025,No,"CRC 71,289.44",4198696000000375179,2025-02-04 12:35:35,Non-Billable,"CRC 63,088.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 12:35:35
4198696000017613577,,4198696000000960013,14 Jan 2025,No,"CRC 3,000.00",4198696000000298225,2025-02-06 12:52:55,Non-Billable,"CRC 2,654.87",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:55
4198696000017613551,,4198696000000960013,14 Jan 2025,No,"CRC 1,200.00",4198696000000298225,2025-02-06 12:52:54,Non-Billable,"CRC 1,061.95",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:54
4198696000016749638,,,14 Jan 2025,No,"CRC 7,000.00",4198696000000375167,2025-01-28 15:15:36,Non-Billable,"CRC 7,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 15:15:36
4198696000017183531,,4198696000001877491,14 Jan 2025,No,"CRC 43,204.42",4198696000000375179,2025-02-04 13:42:47,Non-Billable,"CRC 38,234.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 13:42:47
4198696000017613525,,4198696000000960013,13 Jan 2025,No,"CRC 11,000.00",4198696000000298225,2025-02-06 12:52:54,Non-Billable,"CRC 11,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:54
4198696000016749218,,4198696000001877491,13 Jan 2025,No,"CRC 524,592.19",4198696000000375167,2025-01-28 12:07:27,Non-Billable,"CRC 464,240.88",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 12:07:27
4198696000017218050,,,13 Jan 2025,No,"CRC 13,258.21",4198696000000375179,2025-02-04 17:30:42,Non-Billable,"CRC 13,258.21",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 17:30:42
4198696000017183041,,,13 Jan 2025,No,"CRC 1,945.12",4198696000000375179,2025-02-04 11:11:04,Non-Billable,"CRC 1,945.12",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 11:11:04
4198696000017183061,,,13 Jan 2025,No,CRC 717.60,4198696000000375179,2025-02-04 11:11:44,Non-Billable,CRC 717.60,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 11:11:44
4198696000017183503,,4198696000001877491,13 Jan 2025,No,"CRC 565,000.00",4198696000000375179,2025-02-04 13:41:27,Non-Billable,"CRC 500,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 13:41:27
4198696000017613499,,4198696000000960013,13 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:54,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:54
4198696000017613473,,4198696000000960013,11 Jan 2025,No,"CRC 8,504.00",4198696000000298225,2025-02-06 12:52:53,Non-Billable,"CRC 8,504.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:53
4198696000016749083,,,11 Jan 2025,No,"CRC 17,473.35",4198696000000375167,2025-01-28 11:44:04,Non-Billable,"CRC 17,473.35",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-28 11:44:04
4198696000017613447,,4198696000000960013,10 Jan 2025,No,"CRC 2,500.00",4198696000000298225,2025-02-06 12:52:53,Non-Billable,"CRC 2,212.39",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:53
4198696000016611287,,,10 Jan 2025,No,CRC 522.16,4198696000000375167,2025-01-27 16:42:59,Non-Billable,CRC 522.16,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-27 16:42:59
4198696000017092314,,,10 Jan 2025,No,CRC 383.25,4198696000000375179,2025-02-03 12:29:47,Non-Billable,CRC 383.25,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-03 12:29:47
4198696000017218070,,,10 Jan 2025,No,"CRC 16,348.32",4198696000000375179,2025-02-04 17:31:31,Non-Billable,"CRC 16,348.32",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 17:31:31
4198696000017218150,,,10 Jan 2025,No,CRC 459.76,4198696000000375179,2025-02-04 17:51:18,Non-Billable,CRC 459.76,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-04 17:51:18
4198696000017613317,,4198696000000960013,09 Jan 2025,No,"CRC 6,500.00",4198696000000298225,2025-02-06 12:52:51,Non-Billable,"CRC 5,752.21",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:51
4198696000016611113,,4198696000008837651,09 Jan 2025,No,"CRC 490,027.86",4198696000000375167,2025-01-27 13:12:12,Non-Billable,"CRC 490,027.86",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-27 13:12:12
4198696000017613421,,4198696000000960013,09 Jan 2025,No,"CRC 14,500.00",4198696000000298225,2025-02-06 12:52:52,Non-Billable,"CRC 12,831.86",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:52
4198696000016611213,,,09 Jan 2025,No,"CRC 4,077,528.00",4198696000000375167,2025-01-27 14:58:56,Non-Billable,"CRC 4,077,528.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-27 14:58:56
4198696000017613395,,4198696000000960013,09 Jan 2025,No,"CRC 2,200.00",4198696000000298225,2025-02-06 12:52:52,Non-Billable,"CRC 1,946.90",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:52
4198696000017613369,,4198696000000960013,09 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:52,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:52
4198696000017613343,,4198696000000960013,09 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:51,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:51
4198696000015327115,,,09 Jan 2025,No,CRC 809.31,4198696000000375171,2025-01-09 20:22:32,Non-Billable,CRC 809.31,0.00,,,,,NonMileage,,,,,,,USD,505.82,2025-01-09 20:22:32
4198696000017613291,,4198696000000960013,08 Jan 2025,No,CRC 400.02,4198696000000298225,2025-02-06 12:52:51,Non-Billable,CRC 354.00,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:51
4198696000015319177,,,08 Jan 2025,No,"CRC 5,849.50",4198696000000375179,2025-01-09 14:51:56,Non-Billable,"CRC 5,849.50",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-09 14:51:56
4198696000017613083,,4198696000000960013,08 Jan 2025,No,"CRC 34,578.00",4198696000000298225,2025-02-06 12:52:48,Non-Billable,"CRC 30,600.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-11-04 19:44:53
4198696000017613239,,4198696000000960013,08 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:50,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:50
4198696000017613213,,4198696000000960013,08 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:50,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:50
4198696000017613187,,4198696000000960013,08 Jan 2025,No,"CRC 10,003.00",4198696000000298225,2025-02-06 12:52:49,Non-Billable,"CRC 10,003.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:49
4198696000016611187,,4198696000000824885,08 Jan 2025,No,"CRC 66,804.90",4198696000000375167,2025-01-27 14:55:05,Non-Billable,"CRC 66,804.90",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-27 14:55:05
4198696000017613109,,4198696000000960013,08 Jan 2025,No,"CRC 10,000.00",4198696000000298225,2025-02-06 12:52:48,Non-Billable,"CRC 10,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:48
4198696000017613135,,4198696000000960013,08 Jan 2025,No,"CRC 9,000.00",4198696000000298225,2025-02-06 12:52:49,Non-Billable,"CRC 9,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:49
4198696000017613161,,4198696000000960013,08 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:49,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:49
4198696000016615263,,,08 Jan 2025,No,"CRC 11,836.12",4198696000000375167,2025-01-27 16:12:42,Non-Billable,"CRC 11,836.12",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-27 16:12:42
4198696000017613265,,4198696000000960013,08 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:50,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:50
4198696000017613031,,4198696000000960013,07 Jan 2025,No,"CRC 4,000.00",4198696000000298225,2025-02-06 12:52:47,Non-Billable,"CRC 4,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:47
4198696000015319450,,4198696000001877491,07 Jan 2025,No,"CRC 565,000.00",4198696000000375179,2025-01-09 15:10:15,Non-Billable,"CRC 500,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-09 15:10:15
4198696000017613005,,4198696000000960013,07 Jan 2025,No,"CRC 3,000.00",4198696000000298225,2025-02-06 12:52:47,Non-Billable,"CRC 2,654.87",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:47
4198696000017612901,,4198696000000960013,06 Jan 2025,No,"CRC 4,000.00",4198696000000298225,2025-02-06 12:52:46,Non-Billable,"CRC 3,539.82",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:46
4198696000017612927,,4198696000000960013,06 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:46,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:46
4198696000017612953,,4198696000000960013,06 Jan 2025,No,"CRC 2,000.10",4198696000000298225,2025-02-06 12:52:47,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:47
4198696000017612979,,4198696000000960013,06 Jan 2025,No,"CRC 1,300.00",4198696000000298225,2025-02-06 12:52:47,Non-Billable,"CRC 1,150.44",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:47
4198696000017613057,,4198696000000960013,06 Jan 2025,No,"CRC 2,000.00",4198696000000298225,2025-02-06 12:52:48,Non-Billable,"CRC 2,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:48
4198696000017612875,,4198696000000960013,06 Jan 2025,No,"CRC 5,000.00",4198696000000298225,2025-02-06 12:52:46,Non-Billable,"CRC 5,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:46
4198696000015327162,,,04 Jan 2025,No,"CRC 20,011.71",4198696000000375167,2025-01-09 20:28:08,Non-Billable,"CRC 20,011.71",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-09 20:29:35
4198696000017612823,,4198696000000960013,03 Jan 2025,No,"CRC 9,001.00",4198696000000298225,2025-02-06 12:52:45,Non-Billable,"CRC 9,001.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:45
4198696000017612797,,4198696000000960013,03 Jan 2025,No,"CRC 10,000.00",4198696000000298225,2025-02-06 12:52:45,Non-Billable,"CRC 10,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:45
4198696000015319299,,4198696000001877491,03 Jan 2025,No,"CRC 565,000.00",4198696000000375179,2025-01-09 14:55:33,Non-Billable,"CRC 500,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-09 14:55:33
4198696000017612849,,4198696000000960013,03 Jan 2025,No,"CRC 3,000.00",4198696000000298225,2025-02-06 12:52:45,Non-Billable,"CRC 2,654.87",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:45
4198696000015810079,,4198696000001156013,02 Jan 2025,No,"CRC 4,180.00",4198696000000375167,2025-01-16 12:52:31,Non-Billable,"CRC 3,710.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-16 12:52:31
4198696000015810045,,4198696000001156013,02 Jan 2025,No,"CRC 137,210.00",4198696000000375167,2025-01-16 12:51:27,Non-Billable,"CRC 122,020.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-16 12:51:27
4198696000017612745,,4198696000000960013,02 Jan 2025,No,"CRC 46,990.00",4198696000000298225,2025-02-06 12:52:44,Non-Billable,"CRC 41,584.07",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:44
4198696000017612771,,4198696000000960013,02 Jan 2025,No,"CRC 10,000.00",4198696000000298225,2025-02-06 12:52:44,Non-Billable,"CRC 10,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-02-06 12:52:44
4198696000016159385,,4198696000001877491,02 Jan 2025,No,"CRC 6,593.49",4198696000000375167,2025-01-21 14:13:03,Non-Billable,"CRC 5,834.95",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2025-01-21 14:13:03
