Item_ID,inv.SKU,On_Hand_Qty
4198696000000138970,46-147,23
4198696000000139006,46-183,30
4198696000000139042,46-290,30
4198696000000139078,46-414,23
4198696000000139114,46-454,29
4198696000000139150,46-463,30
4198696000000139186,57-1,10
4198696000000139222,57-20,8
4198696000000139258,57-40,10
4198696000000139294,57-61,8
4198696000000139330,58-36,19
4198696000000139366,65-3,211
4198696000000139402,74-11,20
4198696000000139438,74-42,48
4198696000000139474,83-48,26
4198696000000139510,83-222,29
4198696000000139546,83-307,29
4198696000000139582,85-106,50
4198696000000139618,85-244,50
4198696000000139654,86-5,172
4198696000000139690,86-12,98
4198696000000139726,86-23,146
4198696000000139762,86-32,200
4198696000000139798,86-55,99
4198696000000139834,86-83,98
4198696000000139870,86-107,91
4198696000000139906,90-2,3
4198696000000139942,90-15,10
4198696000000139978,90-22,10
4198696000000140014,90-30,10
4198696000000140050,90-44,8
4198696000000140086,90-52,10
4198696000000140122,90-84,10
4198696000000140158,90-98,10
4198696000000140194,90-121,7
4198696000000140230,90-155,8
4198696000000140266,90-180,9
4198696000000140302,90-191,6
4198696000000140338,90-213,10
4198696000000140374,90-218,1
4198696000000140410,90-224,10
4198696000000140446,90-237,10
4198696000000140482,90-305,5
4198696000000140518,95-36,90
4198696000000140554,95-63,93
4198696000000140590,95-131,49
4198696000000140626,105-6,8
4198696000000140662,105-24,10
4198696000000140698,105-38,10
4198696000000140734,105-46,10
4198696000000140770,108-7,1
4198696000000140806,108-46,1
4198696000000140842,110-2,100
4198696000000140878,112-286,44
4198696000000140914,114-2,46
4198696000000140950,114-19,44
4198696000000140986,114-69,46
4198696000000141022,114-108,50
4198696000000141058,118-3,40
4198696000000141094,118-9,37
4198696000000141130,118-18,36
4198696000000141166,118-35,39
4198696000000141202,118-56,36
4198696000000141238,118-74,39
4198696000000141274,118-80,48
4198696000000141310,118-88,36
4198696000000141346,118-119,37
4198696000000141382,118-127,36
4198696000000141418,118-147,60
4198696000000141454,118-151,36
4198696000000141490,118-160,39
4198696000000141526,118-176,37
4198696000000141562,118-182,38
4198696000000141598,118-187,41
4198696000000141634,118-196,39
4198696000000141670,125-25,50
4198696000000141706,125-765,176
4198696000000141742,125-1250,78
4198696000000141778,126-59,6
4198696000000141814,133-37,2
4198696000000141850,144-1,75
4198696000000141886,145-20,6
4198696000000141922,147-22,4
4198696000000141958,147-26,5
4198696000000141994,155-8,9
4198696000000142030,155-40,9
4198696000000142066,164-11,105
4198696000000142102,164-29,20
4198696000000142138,164-71,97
4198696000000142174,164-91,48
4198696000000142210,164-160,7
4198696000000142246,168-41,480
4198696000000142282,168-47,500
4198696000000142318,168-167,593
4198696000000142354,168-202,99
4198696000000142390,168-439,100
4198696000000142426,168-509,73
4198696000000142462,168-562,64
4198696000000142498,174-43,0
4198696000000142534,214-1,15
4198696000000142570,214-12,19
4198696000000142606,214-25,20
4198696000000142642,214-34,20
4198696000000142678,214-47,13
4198696000000142714,214-71,23
4198696000000142750,214-86,20
4198696000000142786,214-96,20
4198696000000142822,214-108,19
4198696000000142858,214-120,20
4198696000000142894,214-144,19
4198696000000142930,214-170,20
4198696000000142966,218-1,12
4198696000000143002,218-6,12
4198696000000143038,230-1,20
4198696000000143074,231-93,20
4198696000000143110,238-531,3
4198696000000143146,242-47,10
4198696000000143182,242-254,20
4198696000000143218,242-342,20
4198696000000143254,242-401,14
4198696000000143290,242-443,20
4198696000000143326,242-556,19
4198696000000143362,245-91,44
4198696000000143398,245-168,3
4198696000000143434,245-268,10
4198696000000143470,245-395,92
4198696000000143506,245-562,14
4198696000000143542,246-12,0
4198696000000143578,246-224,6
4198696000000143614,246-367,5
4198696000000143650,246-612,10
4198696000000143686,255-36,54
4198696000000143722,259-15,9
4198696000000143758,259-35,10
4198696000000143794,259-60,19
4198696000000143830,259-95,78
4198696000000143866,259-113,6
4198696000000143902,259-133,5
4198696000000143938,259-139,8
4198696000000143974,301-4,50
4198696000000144010,316-7,16
4198696000000144046,316-12,20
4198696000000144082,316-19,20
4198696000000144118,316-24,20
4198696000000144154,316-32,20
4198696000000144190,316-56,20
4198696000000144226,317-1,9
4198696000000144262,317-8,10
4198696000000144298,317-14,10
4198696000000144334,317-25,9
4198696000000144370,318-3,10
4198696000000144406,318-14,10
4198696000000144442,333-43,50
4198696000000144478,333-82,49
4198696000000144514,333-162,48
4198696000000144550,385-94,20
4198696000000144586,393-81,3
4198696000000144622,393-125,20
4198696000000144658,419-1,1
4198696000000144694,419-13,39
4198696000000513120,86-10,180
4198696000000513156,259-141,0
4198696000000588205,343-2,7
4198696000000588241,343-6,13
4198696000000588277,343-10,2
4198696000000588313,343-14,17
4198696000000588349,343-18,33
4198696000000588427,343-22,11
4198696000000602329,106-4,320
4198696000000602365,106-8,330
4198696000000602401,106-12,84
4198696000000602437,106-16,11
4198696000000602473,106-20,32
4198696000000602509,106-24,34
4198696000000602545,106-28,265
4198696000000602581,106-33,38
4198696000000669516,3-3,2
4198696000000669552,3-7,1
4198696000000669588,3-11,2
4198696000000669624,3-15,1
4198696000000669660,3-19,2
4198696000000669696,3-23,2
4198696000000669732,3-27,3
4198696000000669768,3-31,0
4198696000000669804,3-35,0
4198696000000669840,3-39,4
4198696000000669876,3-43,10
4198696000000669912,3-47,4
4198696000000669948,3-51,2
4198696000000669984,3-55,3
4198696000000670020,3-59,0
4198696000000670056,3-63,2
4198696000000670092,3-67,1
4198696000000670128,3-71,1
4198696000000670164,3-75,2
4198696000000670200,3-79,4
4198696000000670236,3-83,1
4198696000000670272,3-87,2
4198696000000670308,3-91,7
4198696000000670344,3-95,4
4198696000000670380,3-99,4
4198696000000670416,3-103,3
4198696000000670452,3-107,6
4198696000000670488,3-111,2
4198696000000670524,3-115,3
4198696000000670560,3-119,5
4198696000000670596,3-123,6
4198696000000670632,3-127,0
4198696000000670668,3-131,1
4198696000000670704,3-135,2
4198696000000670740,3-139,3
4198696000000670776,3-143,2
4198696000000670812,3-158,0
4198696000000676792,501-3,24
4198696000000676828,501-7,12
4198696000000676864,501-11,8
4198696000000676900,168-2004,0
4198696000000676936,168-2008,37
4198696000000676972,168-2012,19.96
4198696000000677008,168-2016,50
4198696000000677044,168-2020,28
4198696000000677080,168-2024,0
4198696000000677116,168-2028,7
4198696000000677152,168-2032,9
4198696000000677188,168-2036,29
4198696000000677224,376-3,0
4198696000000677260,376-7,0
4198696000000677296,376-11,2
4198696000000677332,376-15,2
4198696000000677368,376-19,2
4198696000000677404,376-23,1
4198696000000677440,376-27,2
4198696000000677476,376-31,2
4198696000000677512,376-35,2
4198696000000677548,376-39,4
4198696000000677584,376-43,2
4198696000000677620,376-47,4
4198696000000677656,376-51,2
4198696000000677692,376-55,2
4198696000000677728,376-59,0
4198696000000677764,376-63,2
4198696000000677800,376-67,0
4198696000000677836,376-71,0
4198696000000677872,376-75,8
4198696000000677908,376-79,2
4198696000000677944,376-83,0
4198696000000677980,376-87,2
4198696000000678016,376-91,0
4198696000000678052,376-95,2
4198696000000678088,376-99,0
4198696000000678124,376-103,0
4198696000000678160,376-107,1
4198696000000678196,376-111,2
4198696000000678232,376-115,2
4198696000000678268,376-119,1
4198696000000678304,376-123,2
4198696000000678340,376-127,2
4198696000000678376,376-131,0
4198696000000678412,376-135,2
4198696000000678448,376-139,3
4198696000000678484,376-143,3
4198696000000678520,376-147,4
4198696000000678556,21-1002,2
4198696000000678592,21-1008,10
4198696000000678628,21-1012,3
4198696000000678664,21-1016,5
4198696000000678700,21-1020,1
4198696000000678736,21-1024,3
4198696000000678772,21-1028,5
4198696000000678808,21-1032,5
4198696000000678844,21-1036,4
4198696000000678880,21-1040,2
4198696000000678916,72-1000,8
4198696000000678952,72-1004,3
4198696000000678988,72-1008,3
4198696000000679024,72-1012,2
4198696000000679060,72-1016,3
4198696000000679096,72-1020,2
4198696000000679132,72-1030,2
4198696000000679168,72-1034,4
4198696000000679204,72-1038,3
4198696000000679240,72-1042,11
4198696000000679276,72-1046,5
4198696000000679312,72-1050,0
4198696000000679348,72-1054,8
4198696000000679384,72-1058,6
4198696000000679420,72-1062,1
4198696000000679456,72-1066,3
4198696000000679492,72-1070,5
4198696000000679528,72-1074,6
4198696000000679564,72-1078,3
4198696000000679600,72-1082,2
4198696000000679636,72-1086,5
4198696000000679672,95-1002,0
4198696000000679708,95-1006,2
4198696000000679744,95-1010,1
4198696000000791001,513-001,1
4198696000000791037,513-005,6
4198696000000836160,514-003,9
4198696000000836196,514-007,4
4198696000000836232,514-011,12
4198696000000836268,514-015,6
4198696000000844012,507-004,17
4198696000000844048,506-004,16
4198696000000844084,506-008,33
4198696000000844120,506-012,22
4198696000000844156,506-016,10
4198696000000844192,506-021,7
4198696000000844228,505-001,27
4198696000000844264,505-005,9
4198696000000844300,505-009,0
4198696000000844336,505-013,19
4198696000000844372,505-017,0
4198696000000860572,511-001,2
4198696000000860608,511-005,2
4198696000000860644,511-009,1
4198696000000860680,511-013,2
4198696000000860716,509-0001,2
4198696000000860752,509-0005,6
4198696000000860788,509-0009,3
4198696000000860824,509-0013,6
4198696000000860860,509-0017,2
4198696000000860896,509-0021,1
4198696000000860932,509-0025,3
4198696000000860968,509-0029,4
4198696000000861004,509-0033,7
4198696000000861040,509-0037,9
4198696000000861076,509-0041,3
4198696000000861112,509-0045,3
4198696000000861148,509-0049,2
4198696000000861184,509-0053,6
4198696000000861220,509-0057,8
4198696000000861256,509-0061,2
4198696000000861292,509-0065,7
4198696000000861328,509-0069,3
4198696000000861364,509-0073,3
4198696000000861400,509-0077,10
4198696000000861436,509-0081,2
4198696000000861472,509-0085,5
4198696000000861508,509-0089,5
4198696000000861544,509-0093,2
4198696000000861580,509-0097,3
4198696000000861616,509-0101,3
4198696000000861652,509-0105,5
4198696000000861688,509-0109,5
4198696000000861724,509-0113,10
4198696000000861760,509-0117,2
4198696000000861796,509-0121,7
4198696000000861832,509-0125,4
4198696000000861868,509-0129,3
4198696000000861904,509-0133,2
4198696000000861940,509-0137,8
4198696000000861976,509-0141,4
4198696000000862012,509-0145,3
4198696000000862048,509-0149,9
4198696000000862084,509-0153,5
4198696000000862120,509-0157,4
4198696000000862156,509-0161,5
4198696000000862192,509-0165,3
4198696000000862228,509-0169,5
4198696000000862264,509-0173,9
4198696000000862300,509-0177,3
4198696000000862336,509-0181,3
4198696000000862372,509-0185,2
4198696000000862408,509-0189,2
4198696000000862444,509-0193,2
4198696000000862480,509-0197,4
4198696000000862516,509-0500,2
4198696000000862552,509-0504,4
4198696000000862588,509-0508,2
4198696000000862624,509-0512,5
4198696000000862660,509-0516,5
4198696000000862696,509-0520,2
4198696000000862732,509-0524,4
4198696000000862768,509-0528,2
4198696000000862804,509-0532,2
4198696000000862840,509-0536,7
4198696000000862876,509-0540,3
4198696000000862912,509-0544,8
4198696000000862948,509-0548,1
4198696000000862984,509-0552,2
4198696000000863020,509-0556,3
4198696000000863056,509-0560,5
4198696000000863092,509-0564,3
4198696000000863128,509-0568,2
4198696000000863164,509-0572,4
4198696000000863200,509-1002,6
4198696000000863236,509-1006,6
4198696000000863272,509-1010,6
4198696000000863308,509-1014,6
4198696000000863344,509-1018,3
4198696000000863380,509-1022,18
4198696000000863416,509-1026,4
4198696000000863452,509-1030,10
4198696000000863488,509-1034,4
4198696000000863524,509-1038,1
4198696000000863560,509-1042,4
4198696000000863596,509-1046,20
4198696000000863632,509-1500,4
4198696000000863668,509-1504,4
4198696000000863704,509-1508,2
4198696000000863740,509-1512,4
4198696000000863776,509-1516,2
4198696000000863812,509-1520,2
4198696000000863848,509-1524,4
4198696000000863884,509-1528,2
4198696000000863920,509-1532,6
4198696000000863956,509-1536,8
4198696000000863992,509-2003,5
4198696000000864028,509-2007,5
4198696000000864064,509-2011,4
4198696000000864100,509-2015,2
4198696000000864136,509-2019,4
4198696000000864172,509-2023,3
4198696000000864208,509-2027,5
4198696000000864244,509-2031,5
4198696000000864280,509-2035,2
4198696000000864316,509-2503,7
4198696000000864352,509-2507,1
4198696000000864388,509-2511,1
4198696000000864424,509-2515,4
4198696000000864460,509-2519,3
4198696000000864496,509-2523,4
4198696000000864532,509-2527,4
4198696000000864568,509-2531,3
4198696000000864604,509-2535,4
4198696000000864640,509-2539,2
4198696000000864676,509-2543,7
4198696000000864712,509-2547,2
4198696000000864748,509-2551,6
4198696000000864784,509-2555,4
4198696000000864820,509-2559,6
4198696000000864856,509-2563,2
4198696000000864892,509-2567,5
4198696000000864928,509-2571,3
4198696000000864964,509-2575,4
4198696000000865000,509-2579,2
4198696000000865036,509-2583,3
4198696000000865072,509-2587,2
4198696000000865108,509-2591,1
4198696000000865144,509-2595,4
4198696000000865180,509-2599,2
4198696000000865216,509-2603,1
4198696000000865252,510-004,0
4198696000000865288,510-008,1
4198696000000865324,510-012,0
4198696000000865360,510-016,0
4198696000000865396,510-020,4
4198696000000865432,510-024,1
4198696000000865468,510-028,1
4198696000000865504,510-032,5
4198696000000865540,510-036,1
4198696000000865576,510-040,2
4198696000000865612,510-044,1
4198696000000865648,509-3500,1
4198696000000865684,509-3504,2
4198696000000865720,509-3508,3
4198696000000865756,509-3512,3
4198696000000865792,509-3516,2
4198696000000865828,509-3520,2
4198696000000865864,509-3524,4
4198696000000865900,509-3528,1
4198696000000865936,509-3532,1
4198696000000865972,509-3536,1
4198696000000866008,509-3002,3
4198696000000866044,509-3006,3
4198696000000866080,509-3010,1
4198696000000866116,509-3014,2
4198696000000866152,509-3018,4
4198696000000866188,509-3022,2
4198696000000866224,509-3026,2
4198696000000866260,509-3030,2
4198696000000866544,509-0574,6
4198696000000897216,504-004,3
4198696000000897252,504-008,3
4198696000000897288,504-012,0
4198696000000897324,504-016,1
4198696000000897360,504-020,1
4198696000000897396,504-024,2
4198696000000897432,504-028,1
4198696000000897468,504-032,2
4198696000000897504,504-036,2
4198696000000897540,504-040,0
4198696000000897576,504-044,2
4198696000000897612,504-048,1
4198696000000897648,504-052,3
4198696000000897684,504-056,0
4198696000000897720,504-060,1
4198696000000897756,504-064,1
4198696000000897792,504-068,1
4198696000000897828,504-072,1
4198696000000897864,504-076,2
4198696000000897900,504-080,0
4198696000000897936,504-084,0
4198696000000897972,504-088,0
4198696000000898008,504-092,0
4198696000000898044,504-096,2
4198696000000898080,504-100,1
4198696000000898116,504-104,1
4198696000000898152,504-108,0
4198696000000898188,504-112,0
4198696000000898224,504-116,0
4198696000000898260,504-120,3
4198696000000898296,504-124,1
4198696000000898332,504-128,1
4198696000000898368,504-132,2
4198696000000898404,504-136,1
4198696000000898440,504-140,2
4198696000000898476,504-144,2
4198696000000898512,504-148,0
4198696000000898548,502-002,8
4198696000000898584,502-006,6
4198696000000898620,502-010,10
4198696000000898656,502-014,5
4198696000000898692,502-018,5
4198696000000898728,502-022,5
4198696000000898764,502-026,4
4198696000000898800,502-030,2
4198696000000898836,502-034,2
4198696000000898872,502-038,10
4198696000000898908,502-042,6
4198696000000898944,502-046,10
4198696000000898980,502-050,5
4198696000000899016,502-054,4
4198696000000899052,502-058,1
4198696000000899088,502-062,5
4198696000000899124,502-066,3
4198696000000899160,502-070,5
4198696000000899196,502-074,2
4198696000000899232,502-078,3
4198696000000899268,502-082,2
4198696000000899304,130-002,6
4198696000000899340,130-006,15
4198696000000899376,130-010,60
4198696000000899412,130-014,2
4198696000000899448,130-018,2
4198696000000899484,130-022,1
4198696000000899520,503-002,9
4198696000000899556,503-006,23
4198696000000899592,503-010,10
4198696000000899628,503-014,10
4198696000000899664,503-018,12
4198696000000899700,503-022,16
4198696000000899736,503-026,4
4198696000000899772,503-030,10
4198696000000899808,503-034,10
4198696000000913969,502-085,3
4198696000001039663,9-420,58
4198696000001039699,107-3,99
4198696000001039735,253-2,43
4198696000001039771,273-14,15
4198696000001039807,273-7,17
4198696000001039843,274-9,20
4198696000001039879,85-35,17
4198696000001039915,86-45,50
4198696000001039951,11-49,6
4198696000001039987,118-123,41
4198696000001040023,118-14,39
4198696000001040059,118-161,40
4198696000001040095,118-189,40
4198696000001040131,118-58,38
4198696000001040167,118-76,40
4198696000001040203,173-35,25
4198696000001040239,15-108,54
4198696000001040275,214-11,20
4198696000001040311,237-458,5
4198696000001040347,257-1,19
4198696000001040383,39-132,8
4198696000001040419,40-316,12
4198696000001040455,88-145,20
4198696000001040491,88-30,12
4198696000001040527,88-40,18
4198696000001040563,88-48,20
4198696000001040599,351-119,20
4198696000001040635,351-183,49
4198696000001040671,351-218,20
4198696000001040707,351-292,0
4198696000001040743,393-105,3
4198696000001040779,393-123,3
4198696000001040815,393-49,6
4198696000001040851,393-93,10
4198696000001040887,393-13,0
4198696000001040923,67-1,5
4198696000001040959,77-13,197
4198696000001040995,77-19,198
4198696000001041031,77-3,165
4198696000001041067,77-7,185
4198696000001041103,93-16,24
4198696000001041139,93-9,24
4198696000001045452,512-004,2
4198696000001045488,512-008,3
4198696000001045524,512-012,4
4198696000001045560,512-016,3
4198696000001045596,512-020,3
4198696000001045632,512-024,4
4198696000001045668,512-028,5
4198696000001045704,512-033,3
4198696000001045740,512-037,0
4198696000001045776,512-041,5
4198696000001045812,512-045,5
4198696000001045848,512-049,0
4198696000001045884,512-053,2
4198696000001045920,512-057,1
4198696000001045956,512-061,5
4198696000001045992,512-065,2
4198696000001046028,512-069,3
4198696000001046064,512-073,0
4198696000001046100,512-077,5
4198696000001046136,512-081,5
4198696000001046172,512-085,4
4198696000001046208,512-089,4
4198696000001046244,512-093,1
4198696000001046280,512-097,5
4198696000001046316,512-101,0
4198696000001046352,512-105,5
4198696000001046388,512-109,3
4198696000001046424,512-113,3
4198696000001046460,512-117,5
4198696000001046496,512-121,5
4198696000001046532,512-125,4
4198696000001046568,512-129,4
4198696000001046604,512-133,2
4198696000001046640,512-137,3
4198696000001046676,512-141,5
4198696000001046712,512-145,3
4198696000001046748,512-149,1
4198696000001046784,512-153,5
4198696000001046820,512-157,5
4198696000001048212,1000-0002,0
4198696000001048248,1000-0006,9
4198696000001048284,1000-0010,5
4198696000001057338,512-160,4
4198696000001057930,518-0001,2
4198696000001086340,515-003,5
4198696000001086376,515-007,1
4198696000001086412,515-011,4
4198696000001086448,516-004,4
4198696000001089082,127-1002,42
4198696000001089118,127-1006,10
4198696000001089154,127-1010,76
4198696000001089190,127-1014,43
4198696000001089226,127-1018,86
4198696000001089262,127-1022,5
4198696000001089298,127-1026,20
4198696000001089334,21-2004,9
4198696000001089370,21-2008,6.75
4198696000001096322,523-0004,3
4198696000001096358,523-0008,1
4198696000001096394,523-0012,3
4198696000001096430,523-0016,3
4198696000001096466,523-0020,2
4198696000001096502,523-0024,2
4198696000001096538,523-0028,4
4198696000001096574,523-0032,1
4198696000001096610,523-0036,3
4198696000001108207,800-005,0
4198696000001197109,72-3070,4
4198696000001197375,800-012,0
4198696000001223116,525-0034,1
4198696000001338108,800-020,0
4198696000001353962,2000-1,
4198696000001406219,524-0002,2
4198696000001406255,524-0006,1
4198696000001406291,524-0010,1
4198696000001406327,524-0014,3
4198696000001406363,524-0018,8
4198696000001406399,524-0022,3
4198696000001406435,524-0026,2
4198696000001406471,524-0030,2
4198696000001406507,524-0050,2
4198696000001406543,524-0054,2
4198696000001406579,524-0058,2
4198696000001406615,524-0062,2
4198696000001406651,524-0066,2
4198696000001406687,524-0070,3
4198696000001406723,524-0074,2
4198696000001406759,524-0078,5
4198696000001406795,524-0082,2
4198696000001406831,524-0086,1
4198696000001406867,524-0090,4
4198696000001406903,524-0094,3
4198696000001406939,524-0098,6
4198696000001406975,524-0102,2
4198696000001407011,524-0106,4
4198696000001407047,524-0110,4
4198696000001407083,524-0114,2
4198696000001407119,524-0118,2
4198696000001407155,524-0122,1
4198696000001407191,524-0126,1
4198696000001407227,524-0130,11
4198696000001407263,524-0134,2
4198696000001407299,524-0138,3
4198696000001407335,524-0142,2
4198696000001407371,525-0004,2
4198696000001407407,525-0008,2
4198696000001407443,525-0012,1
4198696000001407479,525-0016,1
4198696000001407515,524-0503,2
4198696000001407551,524-0507,2
4198696000001407587,524-0511,1
4198696000001407623,524-0516,1
4198696000001407659,524-0520,1
4198696000001407695,524-0524,1
4198696000001407731,524-0528,1
4198696000001407767,524-0532,2
4198696000001407803,524-0536,1
4198696000001407839,524-0540,1
4198696000001407875,524-0544,2
4198696000001407911,524-0548,0
4198696000001407947,524-0552,1
4198696000001407983,524-0556,1
4198696000001408019,524-0560,1
4198696000001408055,524-0564,2
4198696000001408091,524-0568,2
4198696000001408127,524-0572,1
4198696000001408163,524-0576,4
4198696000001408199,524-0580,0
4198696000001408235,524-0584,2
4198696000001408271,524-0588,0
4198696000001408307,524-0592,2
4198696000001408343,524-0596,1
4198696000001408379,524-0600,1
4198696000001441114,800-028,0
4198696000001441306,535-0003,0
4198696000001466001,800-035,0
4198696000001481104,519-0014,2
4198696000001481284,522-0503,2
4198696000001481320,72-2004,4
4198696000001522200,800-048,0
4198696000001610045,519-0013,2
4198696000001610081,519-0007,4
4198696000001610117,519-0047,2
4198696000001610153,519-0036,2
4198696000001610189,519-0046,2
4198696000001610225,519-0010,18
4198696000001610261,519-0019,2
4198696000001610297,519-0004,2
4198696000001610333,519-0002,4
4198696000001610369,519-0040,2
4198696000001610405,519-0028,5
4198696000001610441,519-0034,2
4198696000001610477,520-0057,16
4198696000001610513,520-0070,4
4198696000001610549,520-0106,4
4198696000001610585,520-0131,5
4198696000001610621,520-0019,4
4198696000001610657,520-0063,3
4198696000001610693,520-0012,4
4198696000001610729,520-0018,3
4198696000001610765,520-0008,1
4198696000001610801,520-0029,4
4198696000001610837,520-0052,3
4198696000001610873,520-0031,4
4198696000001610909,520-0026,10
4198696000001610945,520-0044,4
4198696000001610981,520-0055,4
4198696000001611017,520-0059,4
4198696000001611053,520-0064,4
4198696000001611089,520-0065,4
4198696000001611125,520-0062,3
4198696000001611161,520-0075,4
4198696000001611197,520-0084,2
4198696000001611233,520-0088,3
4198696000001611269,520-0094,8
4198696000001611305,520-0105,4
4198696000001611341,520-0136,4
4198696000001611377,520-0130,4
4198696000001611413,520-0112,4
4198696000001611449,520-0123,4
4198696000001611485,520-0109,4
4198696000001611521,520-0116,4
4198696000001611557,520-0127,4
4198696000001611593,520-0135,4
4198696000001611629,520-0120,4
4198696000001611665,520-0037,2
4198696000001611701,520-0107,4
4198696000001611737,528-0070,2
4198696000001611773,528-0073,4
4198696000001611809,528-0077,4
4198696000001611845,528-0063,4
4198696000001611881,528-0080,2
4198696000001611917,528-0013,8
4198696000001611953,528-0001,2
4198696000001611989,528-0046,6
4198696000001612025,528-0012,4
4198696000001612061,528-0023,2
4198696000001612097,528-0002,2
4198696000001612133,518-0509,6
4198696000001612169,518-0512,2
4198696000001612205,518-0515,2
4198696000001612241,518-0518,2
4198696000001612277,518-0521,4
4198696000001612313,518-0525,0
4198696000001612349,518-0528,6
4198696000001612385,528-0069,0
4198696000001612421,518-0534,2
4198696000001612457,518-0537,2
4198696000001612493,518-0541,2
4198696000001612529,518-0504,5
4198696000001612565,518-0547,4
4198696000001612601,518-0551,2
4198696000001612637,528-0068,2
4198696000001612673,518-0559,2
4198696000001612709,518-0563,2
4198696000001612745,518-0566,2
4198696000001612781,518-0569,2
4198696000001612817,518-0573,1
4198696000001612853,518-0577,6
4198696000001612889,518-0581,2
4198696000001612925,518-0586,2
4198696000001612961,528-0043,0
4198696000001612997,528-0036,2
4198696000001613033,518-0588,2
4198696000001613069,528-0020,4
4198696000001613105,528-0032,6
4198696000001613141,528-0081,2
4198696000001613177,518-0550,2
4198696000001613213,518-0595,0
4198696000001613249,528-0033,0
4198696000001613285,518-0596,2
4198696000001613321,528-0050,2
4198696000001613357,521-0037,2
4198696000001613393,521-0030,2
4198696000001613429,521-0021,3
4198696000001613465,521-0017,2
4198696000001613501,521-0001,2
4198696000001613537,521-0007,2
4198696000001613573,521-0022,2
4198696000001613609,521-0041,1
4198696000001613645,521-0027,3
4198696000001613681,521-0013,1
4198696000001613717,522-0009,2
4198696000001613753,522-0117,2
4198696000001613789,522-0008,1
4198696000001613825,522-0128,2
4198696000001613861,522-0003,4
4198696000001613897,522-0006,0
4198696000001613933,522-0152,1
4198696000001613969,522-0150,2
4198696000001614005,522-0065,1
4198696000001614041,522-0048,0
4198696000001614077,522-0123,0
4198696000001614113,522-0055,1
4198696000001614149,522-0061,0
4198696000001614185,522-0133,1
4198696000001614221,522-0140,1
4198696000001614257,522-0144,1
4198696000001614293,522-0182,3
4198696000001614329,522-0086,1
4198696000001614365,522-0080,1
4198696000001614401,522-0058,1
4198696000001614437,522-0176,1
4198696000001614473,522-0097,1
4198696000001614509,522-0027,0
4198696000001614545,522-0025,0
4198696000001614581,522-0171,1
4198696000001614617,522-0162,2
4198696000001614653,522-0017,0
4198696000001614689,522-0166,0
4198696000001614725,522-0010,0
4198696000001614761,522-0103,4
4198696000001614797,522-0096,0
4198696000001614833,522-0034,2
4198696000001614869,522-0115,2
4198696000001614905,522-0130,2
4198696000001614941,522-0139,2
4198696000001614977,522-0169,2
4198696000001615013,522-0073,2
4198696000001615049,522-0042,2
4198696000001615085,522-0024,2
4198696000001615121,522-0178,2
4198696000001615157,522-0111,2
4198696000001615193,522-0126,0
4198696000001615229,522-0114,2
4198696000001615265,522-0165,0
4198696000001615301,522-0045,2
4198696000001615337,522-0075,0
4198696000001615373,522-0142,2
4198696000001629483,800-053,0
4198696000001629663,800-057,0
4198696000001629887,800-061,0
4198696000001663046,800-067,0
4198696000001674019,800-069,0
4198696000001674769,526-0002,2
4198696000001674805,526-0006,2
4198696000001674841,526-0010,2
4198696000001674877,526-0014,2
4198696000001674913,526-0018,1
4198696000001674949,526-0022,0
4198696000001674985,527-0004,1
4198696000001685021,527-0008,2
4198696000001685057,527-0012,2
4198696000001685093,527-0016,1
4198696000001685129,527-0020,3
4198696000001673403,512-259,4
4198696000001715110,800-077,0
4198696000001715581,800-081,0
4198696000001715852,800-084,0
4198696000001743119,800-089,0
4198696000001791185,512-261,0
4198696000001868064,800-101,0
4198696000001900015,800-105,0
4198696000001900582,800-109,0
4198696000001937010,517-3010,5
4198696000001969321,524-0644,0
4198696000002097134,529-019,19
4198696000002192027,529-047,1
4198696000002192421,800-100,0
4198696000002192693,800-123,0
4198696000002192886,800-127,0
4198696000002265502,376-2000,3
4198696000002318019,800-135,0
4198696000002373115,529-112,3
4198696000002427066,800-143,0
4198696000002481561,800-147,0
4198696000002566087,800-151,0
4198696000002572707,529-003,1
4198696000002572743,529-007,4
4198696000002572779,529-011,4
4198696000002572815,529-015,0
4198696000002572851,529-020,5
4198696000002572887,529-026,3
4198696000002572923,529-030,5
4198696000002572959,529-034,0
4198696000002572995,529-038,5
4198696000002574031,529-043,1
4198696000002574067,529-048,1
4198696000002582073,529-053,2
4198696000002584410,800-156,0
4198696000002584741,800-160,0
4198696000002614086,800-164,0
4198696000002622557,800-168,0
4198696000002622737,800-172,0
4198696000002664199,800-176,0
4198696000002715001,800-180,0
4198696000002744014,800-184,1
4198696000002797142,800-188,0
4198696000002797506,509-2604,4
4198696000002859021,72-3229,2
4198696000002859769,800-200,0
4198696000002859992,800-203,0
4198696000002890182,800-207,0
4198696000002890974,800-211,0
4198696000002921180,509-0575,4
4198696000002921506,800-218,0
4198696000002957469,72-3045,9
4198696000002976281,800-226,0
4198696000002976593,800-230,0
4198696000003013143,800-234,0
4198696000003000837,509-0578,3
4198696000003013783,800-242,0
4198696000003025480,800-246,0
4198696000003025918,509-3038,3
4198696000003065296,3-169,1
4198696000003065676,518-0607,2
4198696000003059131,800-262,0
4198696000003100052,512-176,3
4198696000003129239,800-273,0
4198696000003142119,800-274,0
4198696000003159088,506-026,2
4198696000003159124,505-019,22
4198696000003168083,800-279,0
4198696000003168304,800-277,0
4198696000003211146,800-285,0
4198696000003252215,800-289,0
