Item_ID,Last_Purchase_Price
4198696000010076005,15730
4198696000010076031,46000
4198696000010084519,2990
4198696000010117009,8800
4198696000010117071,2757.5
4198696000010185208,21560
4198696000010185406,4427
4198696000010246023,33573.6
4198696000010251578,23632.34
4198696000010251795,1250
4198696000010251797,495
4198696000010287095,43380
4198696000010287168,32300
4198696000010287256,3920
4198696000010287258,5843.5
4198696000010287649,17000
4198696000010287843,17000
4198696000010328820,31451.83
4198696000010336248,30477.09
4198696000010345689,21630
4198696000010346046,11669
4198696000010346276,3564.4
4198696000010390981,7519.8
4198696000010435101,18995
4198696000010464781,6900
4198696000010464791,4500
4198696000010464797,1300
4198696000010464799,1989.99
4198696000010464805,2700
4198696000010464811,4700
4198696000010521126,19900
4198696000010521128,3800
4198696000010521360,22950
4198696000010521580,11119.55
4198696000010545757,42066
4198696000010559233,10811.97
4198696000010609929,24000
4198696000010609931,12900
4198696000010609935,13800
4198696000010610108,17000
4198696000010636106,10780
4198696000010636235,14968.54
4198696000010636692,1100
4198696000010636849,30000
4198696000010661020,36900
4198696000010661093,39925.7
4198696000010661126,1570
4198696000010661825,2590.05
4198696000010661909,12117
4198696000010698276,1900
4198696000010698384,4193
4198696000010698439,19500
4198696000010698607,4290
4198696000010698766,0
4198696000010700895,7319.54
4198696000010700903,9353.75
4198696000010703183,4550
4198696000010703357,9981.29
4198696000010703359,12727.050000000001
4198696000002836003,17747.49
4198696000002890385,3209.2900000000004
4198696000002890688,27156.31
4198696000002890708,18619.52
4198696000002890829,4600
4198696000002957402,25000
4198696000003013762,6921.8
4198696000003159311,6190.3
4198696000003215028,17000
4198696000003215030,18000
4198696000003252288,10936.42
4198696000003315003,17000
4198696000003338171,7158.37
4198696000003359091,6229.44
4198696000003420126,8358.57
4198696000003420446,1609.02
4198696000003522175,1950
4198696000003539663,7662.03
4198696000003590782,1750
4198696000003636066,16900
4198696000003636084,29942.33
4198696000003636096,6600
4198696000003753984,20196.32
4198696000003776109,28552.94
4198696000003781017,1290
4198696000003844062,5432
4198696000003863586,11319.58
4198696000003927988,10675.01
4198696000003972544,8350
4198696000003976211,3080
4198696000004015565,6552
4198696000004126329,15400
4198696000004161587,765.9
4198696000004161589,5418
4198696000004198007,18530.6
4198696000004339134,23250
4198696000004356023,20000
4198696000004356025,17000
4198696000004630216,3217.5
4198696000004630252,3839
4198696000004764440,15015
4198696000004764450,2447.5
4198696000004434438,28631.75
4198696000004457023,5500
4198696000004483311,10900
4198696000004483764,6242.15
4198696000004535233,9625
4198696000004535289,9603
4198696000004535291,8167.5
4198696000004535301,2271.5
4198696000004540273,3657.5
4198696000004540279,3943.5
4198696000004540287,3668.5
4198696000004540293,2447.5
4198696000004540297,2145
4198696000004592149,3200
4198696000004626326,2600
4198696000004658121,17166.13
4198696000004658127,24764.72
4198696000004658169,10298.15
4198696000004745102,6722.64
4198696000004832465,3916.67
4198696000004882023,2850
4198696000004882310,5573.18
4198696000004910270,10200
4198696000004950076,22177.5
4198696000004950468,27575
4198696000004970078,14402.36
4198696000004970353,14000
4198696000004995035,5853.1
4198696000005012539,5300
4198696000005037408,74000
4198696000005042123,1750
4198696000005139180,5761.37
4198696000005166557,557
4198696000005166559,11950
4198696000005169681,50000
4198696000005180308,6600
4198696000005304119,72000
4198696000005304461,6440
4198696000005304465,5965
4198696000005321168,898
4198696000005432072,26876.67
4198696000005432094,7402.19
4198696000005432096,9932.74
4198696000005433110,3830
4198696000005433774,17000
4198696000005540393,34900
4198696000005550011,4680
4198696000005698143,2700
4198696000005728611,20000
4198696000005830630,5446
4198696000005923154,3399.99
4198696000005923164,1949.99
4198696000005923184,4200
4198696000005905105,17000
4198696000005968163,11000
4198696000006102126,15900
4198696000006120067,5271.45
4198696000006120215,7520
4198696000006120390,2100
4198696000006201974,6350
4198696000006221280,995
4198696000006361848,22496.3
4198696000006422343,22661
4198696000006422821,30392.55
4198696000006432199,3880
4198696000006545618,5179.6
4198696000006616513,3080
4198696000006649112,37435
4198696000006693150,31660
4198696000006723672,2494.04
4198696000006723684,2680.1233333333334
4198696000006780526,3100
4198696000006780544,3600
4198696000006784069,16407.100000000002
4198696000006945363,21480
4198696000006945853,17000
4198696000006993055,17285.07
4198696000006993063,32401.48
4198696000006993065,26015.98
4198696000006998017,42300
4198696000007349009,4063.5
4198696000007371740,7400
4198696000007454027,12969.96
4198696000007454251,1944.19
4198696000007471176,38108.97
4198696000007509300,4259.2
4198696000007537538,0
4198696000007744665,12000
4198696000007762421,9500
4198696000007812607,616
4198696000007812631,1133
4198696000007812681,1050.5
4198696000007812759,385
4198696000007812787,3580.5
4198696000007812819,5065.5
4198696000007812849,5940
4198696000007812879,20240
4198696000007874250,5600
4198696000007889427,4430
4198696000007889668,28149.25
4198696000007898299,52887
4198696000007923214,5074.5
4198696000007940180,4092.8
4198696000007971967,3975
4198696000007972113,9893.29
4198696000007991281,17000
4198696000008009134,7492.18
4198696000008096632,3474
4198696000008184012,60000
4198696000008184034,24981
4198696000008244512,2363
4198696000008244916,5388
4198696000008244932,5520
4198696000008289897,10950
4198696000008352626,535
4198696000008457174,7700
4198696000008545478,15630
4198696000008585007,11500
4198696000008585281,16900
4198696000008656102,2300
4198696000008656192,29942.33
4198696000008814040,8900
4198696000008815061,14200
4198696000008871073,7218
4198696000008906204,15095.54
4198696000008973653,17500
4198696000009136110,17900
4198696000009249458,359.89
4198696000009249460,266.65
4198696000009305458,8897.31
4198696000009305472,19870
4198696000009305474,49200
4198696000009305587,17900
4198696000009409587,5800
4198696000009409896,15355.08
4198696000009449078,4497.5
4198696000009452341,25000
4198696000009452737,5543.53
4198696000009740184,2099
4198696000009852016,8000
4198696000009852830,4475
4198696000009852931,13862.24
4198696000009867589,30927.06
4198696000009895231,5530.45
4198696000009959259,11980
4198696000009964159,15500
4198696000009969012,51990
4198696000010031724,12950
4198696000010046346,21500
4198696000010117048,4600
4198696000010251762,2990
4198696000010345902,11000
4198696000010346318,8861.55
4198696000010435353,2700
4198696000010559537,28600
4198696000010596190,40000
4198696000010636108,13500
4198696000010698797,3500
4198696000010700897,6710.400000000001
4198696000010703351,7358.46
4198696000002890003,5219.26
4198696000002890605,5936
4198696000003159528,29900
4198696000003270386,15354.55
4198696000003454556,16157.06
4198696000003722102,16700
4198696000003722143,14610
4198696000003863596,17762.1
4198696000003976297,9500
4198696000004111608,1226.05
4198696000004111682,1614.56
4198696000004150292,21267
4198696000004764454,1628
4198696000004764474,12677.5
4198696000004535313,1925
4198696000004715330,3200
4198696000004910409,4917.5
4198696000004970408,21837.83
4198696000004995039,9986.76
4198696000005169239,14500
4198696000005552142,1150
4198696000005914743,48762
4198696000005939205,1720
4198696000006361078,11900
4198696000006449785,45200
4198696000006515358,19950
4198696000006545630,5078.4
4198696000006616521,1600
4198696000006649081,6950
4198696000006923369,895
4198696000007471696,22143.19
4198696000007744710,24500
4198696000007812711,1661
4198696000007812807,4801.5
4198696000007972131,13680
4198696000007972141,8713.83
4198696000008012490,22200
4198696000008713443,20500
4198696000008899088,10723
4198696000009249456,253.15
4198696000009249462,266.65
4198696000010013043,3575
4198696000010251793,572
4198696000010698609,5990
4198696000003025493,3978.83
4198696000003580981,2100
4198696000004093295,5900
4198696000004995007,21900
4198696000006494497,13950
4198696000008913207,4955
4198696000009988541,22130
4198696000006703756,11319.58
4198696000002722339,27204
4198696000002722341,53392.95
4198696000002722347,22800
4198696000002722351,5017.05
4198696000002744025,4272
4198696000002744083,25000
4198696000002744173,5100
4198696000002781635,15125
4198696000002797005,26818.1
4198696000002797007,11663.99
4198696000002797025,21500
4198696000002797967,17747.49
4198696000002859207,25000
4198696000002890005,4965.15
4198696000002890075,24003.8
4198696000002890257,8605.32
4198696000002890355,6516.69
4198696000003042360,3000.02
4198696000003042366,3554.08
4198696000002890381,1196.02
4198696000003042251,1102.18
4198696000003042253,825.7199999999999
4198696000002890434,4200
4198696000002890487,4000
4198696000002890512,1499.3
4198696000002890563,3394.5099999999998
4198696000002890601,11300
4198696000002890796,23900
4198696000002890680,8040.92
4198696000002890694,5495.39
4198696000002890702,30274.52
4198696000002890710,24764.72
4198696000002890712,24764.72
4198696000002890714,31780.76
4198696000002890720,27678.97
4198696000003159366,1850
4198696000002890906,9400
4198696000002921306,15600
4198696000002957480,3800
4198696000002976225,2000
4198696000002976292,105222
4198696000002976604,12885.85
4198696000003000021,4500
4198696000003013213,17950
4198696000003013794,24835.73
4198696000003052009,6030.93
4198696000003065012,12666.28
4198696000003065071,43902.01
4198696000003065496,1552.2
4198696000003065687,17692.24
4198696000003100063,22507.52
4198696000003100065,32417.92
4198696000003173108,16149.15
4198696000003159157,2695
4198696000003751713,1703.15
4198696000003751715,1282.39
4198696000003159340,691.0100000000001
4198696000003159406,4000
4198696000003159427,5000
4198696000003159502,6542.03
4198696000003159510,24917.54
4198696000003159512,24003.8
4198696000003159516,37500
4198696000003159518,37500
4198696000003159524,12745.78
4198696000003215034,17000
4198696000003168119,9766
4198696000003168234,6410
4198696000003168337,5100
4198696000003250003,5900
4198696000003252292,20201.4
4198696000003252600,5429.46
4198696000003338407,15800.38
4198696000003338790,22705.15
4198696000003338798,43554.15
4198696000003338814,20994.14
4198696000003375262,8366.18
4198696000003396186,10298.15
4198696000003396480,22500
4198696000003454177,1589.42
4198696000003454213,2700
4198696000003484039,2550
4198696000003522894,16800
4198696000003580939,4687.61
4198696000003580983,6300
4198696000003590192,29942.33
4198696000003590780,1900
4198696000003630070,9950
4198696000003636005,23000
4198696000003952539,2149.61
4198696000003952543,4152.79
4198696000003636062,17762.1
4198696000003636110,9932.74
4198696000003636459,19990
4198696000003678221,4900
4198696000003678321,26973
4198696000003678463,17303.02
4198696000003678467,11672
4198696000003701694,4990
4198696000003722021,19900
4198696000003722447,951
4198696000003722636,5244.5
4198696000003776196,9900
4198696000003776337,8420
4198696000003781021,2500
4198696000003781023,2099
4198696000003781033,2450
4198696000003801214,697
4198696000003844519,19276.05
4198696000003863114,787.79
4198696000003863142,1352.84
4198696000003863580,14368.25
4198696000003863641,7001.38
4198696000003873727,4800
4198696000003894075,5850
4198696000003894370,599
4198696000003937164,3300
4198696000003937302,5250.25
4198696000003937738,4060
4198696000003937742,5250.25
4198696000003944366,22123.89
4198696000003972335,23640.03
4198696000003972960,18000
4198696000003972962,18000
4198696000003976199,2600
4198696000003976209,2550
4198696000003976225,5900
4198696000003976237,5500
4198696000003976267,5680
4198696000003976279,2660
4198696000003976412,3450
4198696000004005314,25447.92
4198696000004015163,10950
4198696000004015404,17294.35
4198696000004015561,5500
4198696000004019301,17000
4198696000004059097,17000
4198696000004080062,5440
4198696000004093279,7922.009999999999
4198696000004093355,5200
4198696000004105173,40000
4198696000004105642,5200
4198696000004111134,43016.15
4198696000004126297,20850
4198696000004126303,17171.57
4198696000004126307,11655
4198696000004126319,22705.15
4198696000004126337,20880.34
4198696000004150256,2533
4198696000004150266,3706
4198696000004150276,7616
4198696000004150300,12911.5
4198696000004161601,9890
4198696000004190661,33928.54
4198696000004190836,12539.54
4198696000004224021,22680
4198696000004224046,20000
4198696000004266078,20000
4198696000004325044,18662.62
4198696000004325288,9450
4198696000004339231,30685
4198696000004339233,30685
4198696000004356013,17000
4198696000004356015,17000
4198696000004356021,20000
4198696000004630222,2640
4198696000004630230,3932.5
4198696000004630238,4191
4198696000004630244,4191
4198696000004630250,3668.5
4198696000004630268,8305
4198696000004630274,1485
4198696000004630280,2667.5
4198696000004630282,962.5
4198696000004630284,13095.5
4198696000004764424,3410
4198696000004764438,13530
4198696000004764448,18507.5
4198696000004764466,14410
4198696000004764472,14410
4198696000004764476,6550.5
4198696000004764480,7425
4198696000004764490,610.5
4198696000004434420,16187.61
4198696000004434428,19789.4
4198696000004434430,26850
4198696000004434436,31990.69
4198696000004434442,19506.14
4198696000004434840,1226.05
4198696000004434901,2454.29
4198696000004434992,18900
4198696000004434998,3882.355
4198696000004440085,5200
4198696000004440271,8520
4198696000004457042,102.645
4198696000004457050,5148
4198696000004483298,12000
4198696000004535205,15510
4198696000004535211,10862.5
4198696000004535217,21835
4198696000004535227,9625
4198696000004535253,6215
4198696000004535257,6985
4198696000004535259,6820
4198696000004535287,9168.5
4198696000004535305,1402.5
4198696000004535315,1573
4198696000004540267,4471.5
4198696000004540269,5230.5
4198696000004540277,4339.5
4198696000004540283,4174.5
4198696000004540295,5857.5
4198696000004540329,1743.5
4198696000004540345,15537.5
4198696000004540373,4191
4198696000004540375,4801.5
4198696000004540377,2447.5
4198696000004540385,2618
4198696000004540395,3316.5
4198696000004546417,5000
4198696000004546446,5706
4198696000004546689,24603.99
4198696000004592171,2488.89
4198696000004606761,2250
4198696000004628570,4000
4198696000004630562,7603.09
4198696000004630764,7868.94
4198696000004655469,19950
4198696000004658137,23254.12
4198696000004658149,12285.7
4198696000004658159,13650.78
4198696000004658175,8623.3
4198696000004715360,8100
4198696000004777159,32825.25
4198696000004832399,5600
4198696000004832569,17000
4198696000004882253,4500
4198696000004882279,13900
4198696000004882312,14989.89
4198696000004882405,8084
4198696000004882480,4857
4198696000004882889,8250
4198696000004906341,27900
4198696000004906798,2583.73
4198696000004906811,6824.29
4198696000004906833,5950
4198696000004910464,15300
4198696000004950279,56000
4198696000004993033,17000
4198696000004993035,17000
4198696000004993067,5978.88
4198696000004993282,20077.25
4198696000004993349,8895
4198696000004993396,2773
4198696000005012241,13495.35
4198696000005012245,18368.32
4198696000005012660,11500
4198696000005012876,6720
4198696000005012987,4900
4198696000005033012,14163
4198696000005033771,17000
4198696000005139031,25000
4198696000005037333,23310
4198696000005037539,23900
4198696000005037864,6360.01
4198696000005042316,11115
4198696000005138055,59432
4198696000005139184,8889
4198696000005166244,6962.69
4198696000005166561,9950
4198696000005166786,3500
4198696000005169135,2939.58
4198696000005169137,11446.660000000002
4198696000005169245,20950
4198696000005207506,15403.03
4198696000005207666,14989.89
4198696000005213553,7868.94
4198696000005279034,5990
4198696000005279197,7003.84
4198696000005304247,18950
4198696000005304463,6440
4198696000005304725,4100
4198696000005314426,20950
4198696000005314574,14327.95
4198696000005321166,898
4198696000005321172,898
4198696000005321174,920
4198696000005321450,1950
4198696000005326098,22960
4198696000005326340,6442
4198696000005326459,8555.81
4198696000005326671,16300
4198696000005326808,8900
4198696000005376864,57500
4198696000005432038,2064.07
4198696000005432048,24475.78
4198696000005432068,20994.14
4198696000005432695,4500
4198696000005432707,4923.27
4198696000005432711,5171.4
4198696000005432721,4088
4198696000005432723,3960
4198696000005433593,9362.37
4198696000005450664,8468.01
4198696000005493172,8882.91
4198696000005493692,11298.72
4198696000005510304,27718
4198696000005510457,13712.61
4198696000005550023,4800.01
4198696000005552140,1850
4198696000005556157,25000
4198696000005564029,10194
4198696000005564234,28950
4198696000005614102,30000
4198696000005622235,2100
4198696000005639087,6710
4198696000005639485,3643
4198696000005639839,17000
4198696000005639983,1455
4198696000005698087,17925
4198696000005698641,9331.32
4198696000005728153,23896.16
4198696000005728186,4452.1
4198696000005728693,6744
4198696000005728695,8655.29
4198696000005728709,17000
4198696000005766118,27500
4198696000005829007,16500
4198696000005829280,14900
4198696000005829437,3000
4198696000005830636,6662.5
4198696000005830648,6912
4198696000005877012,13600
4198696000005887005,54000
4198696000005887210,18000
4198696000005887216,17000
4198696000005887224,70000
4198696000005923176,1950
4198696000005923182,3900
4198696000005905171,8700
4198696000005914722,29500
4198696000005914735,48983
4198696000005914741,51500
4198696000005922109,25000
4198696000005924126,20078.73
4198696000005939457,15724.71
4198696000005968375,4369.2
4198696000006040003,25000
4198696000006085047,30849.6
4198696000006085060,30000
4198696000006085691,15223.03
4198696000006085834,30000
4198696000006120003,17000
4198696000006120377,20444.11
4198696000006120558,5290
4198696000006120944,18597.5
4198696000006141410,22680
4198696000006141717,25000
4198696000006201208,14943.71
4198696000006201221,15365.53
4198696000006201555,34602.9
4198696000006207524,18000
4198696000006208411,7046.5
4198696000006221058,3420
4198696000006248070,9500
4198696000006285371,3300
4198696000006361369,2212.39
4198696000006361391,4975.51
4198696000006361545,18500
4198696000006361607,1967.23
4198696000006389468,3990
4198696000006417254,18869
4198696000006417426,6457.5
4198696000006417501,9465
4198696000006417769,11020.13
4198696000006422207,2850
4198696000006422819,30392.55
4198696000006449202,51000
4198696000006449363,15730
4198696000006449599,5500
4198696000006449766,24818
4198696000006468012,2322.83
4198696000006468180,14772
4198696000006468384,17000
4198696000006494501,13695
4198696000006515231,20000
4198696000006532749,19500
4198696000006532775,5340
4198696000006545592,2300
4198696000006545596,2456.4
4198696000006545600,3128
4198696000006545608,2511.6
4198696000006545622,4526.4
4198696000006545634,3082
4198696000006583808,18400
4198696000006603109,9600
4198696000006616475,3790
4198696000006616479,2430
4198696000006616497,4760
4198696000006616517,2300
4198696000006634167,7046.54
4198696000006649097,8229.6
4198696000006649629,2200
4198696000006681391,5600
4198696000006703257,4640
4198696000006703728,16134.82
4198696000006703742,24475.78
4198696000006703746,15470.51
4198696000006703748,11451.73
4198696000006703750,10671.5
4198696000006703754,7077.67
4198696000006703766,9762.12
4198696000006703776,13806.33
4198696000006703792,109291.56
4198696000006723573,1395.08
4198696000006723657,24737.5
4198696000006736012,6098.52
4198696000006753012,108300
4198696000006753476,13695
4198696000006753590,20000
4198696000006753797,8318.9
4198696000006753986,18597.5
4198696000006753988,5290
4198696000006780522,3700
4198696000006780550,3700
4198696000006780554,1990
4198696000006780560,3200
4198696000006792214,25400
4198696000006798231,19950
4198696000006798235,14950
4198696000006818107,9580.94
4198696000006818379,15000
4198696000006818426,7550
4198696000006842839,20000
4198696000006904012,16038.14
4198696000006904334,17329
4198696000006923639,12000
4198696000006945710,7378
4198696000006967215,2229.12
4198696000006967780,3300
4198696000006993067,11546.9
4198696000006993075,5429.05
4198696000006993085,20880.34
4198696000006993467,1720
4198696000006993521,5620
4198696000006993525,4420
4198696000006998213,1995
4198696000007024314,6750
4198696000007121691,3649.88
4198696000007121879,17000
4198696000007121893,17000
4198696000007151090,6894.87
4198696000007151218,5310
4198696000007151319,8627.5
4198696000007161078,42300
4198696000007161175,7500
4198696000007161460,7794.82
4198696000007161742,1950
4198696000007221259,20800
4198696000007221609,5967
4198696000007279550,12990
4198696000007344489,2324.93
4198696000007344549,3507
4198696000007365213,19950
4198696000007365215,19950
4198696000007365604,4624.66
4198696000007365948,12917.8
4198696000007388003,9741.95
4198696000007418189,16125
4198696000007418450,2530
4198696000007440307,6788.57
4198696000007440313,4976.12
4198696000007440315,4651.62
4198696000007454025,1290.94
4198696000007454255,3085.79
4198696000007454263,1220.79
4198696000007454491,1796.78
4198696000007454497,5786.92
4198696000007454763,6055.46
4198696000007454958,14051
4198696000007471343,1980.5
4198696000007471411,7710
4198696000007471640,3837.5
4198696000007509035,2241.7000000000003
4198696000007509037,0
4198696000007509540,8427.82
4198696000007509554,31900
4198696000007537521,20000
4198696000007537534,0
4198696000007542014,4995
4198696000007542068,15128.029999999999
4198696000007542169,28720
4198696000007542201,11242.43
4198696000007542233,1961.64
4198696000007570003,20000
4198696000007629060,20085.5
4198696000007681068,5509.45
4198696000007681707,10595.77
4198696000007744201,5988.08
4198696000007744290,5153.2
4198696000007744506,3800
4198696000007744779,19530
4198696000007752187,2300
4198696000007762089,27500
4198696000007762112,8220.96
4198696000007762193,14950
4198696000007762419,7482
4198696000007762509,18864
4198696000007762684,3990
4198696000007812601,616
4198696000007812609,594
4198696000007812621,1490.5
4198696000007812623,1292.5
4198696000007812627,2117.5
4198696000007812633,1089
4198696000007812635,1485
4198696000007812639,1155
4198696000007812643,1050.5
4198696000007812653,1133
4198696000007812677,1133
4198696000007812693,1402.5
4198696000007812695,1402.5
4198696000007812717,1133
4198696000007812761,385
4198696000007812765,473
4198696000007812775,1485
4198696000007812797,11357.5
4198696000007812817,5676
4198696000007812823,6550.5
4198696000007812839,4801.5
4198696000007812843,5065.5
4198696000007812853,8294
4198696000007812855,17022.5
4198696000007812863,12661
4198696000007812869,5940
4198696000007813045,17600
4198696000007813974,14726.4
4198696000007813976,14726.4
4198696000007827033,27900
4198696000007837073,6450
4198696000007889015,4255
4198696000007923420,3300
4198696000007923162,22410
4198696000007923192,9944.56
4198696000007923236,4092.8
4198696000007923732,17000
4198696000007923863,8500
4198696000007940017,5200
4198696000007940182,18604.95
4198696000007971513,572
4198696000007971815,16149.15
4198696000007971828,5449.64
4198696000007971850,12650.61
4198696000007972117,7461.4
4198696000007972119,5834.06
4198696000007972129,17867.59
4198696000007972135,9754.95
4198696000007972151,20994.14
4198696000007972155,10595.77
4198696000007991268,17000
4198696000008003003,5449.64
4198696000008012516,6700
4198696000008012520,2800
4198696000008012595,5243
4198696000008049012,91730.97
4198696000008096131,23787
4198696000008096347,9500
4198696000008096349,13467.4
4198696000008096528,7500
4198696000008128085,23400
4198696000008128155,1800
4198696000008128485,20000
4198696000008140007,7868.94
4198696000008140080,8878.85
4198696000008163456,78269.31
4198696000008207024,24856.43
4198696000008207055,4230
4198696000008244180,2500.96
4198696000008244526,4423.7
4198696000008244833,4500
4198696000008289012,185000
4198696000008289033,24239.14
4198696000008289184,2900
4198696000008317166,45000
4198696000008329003,29029.74
4198696000008352435,1859.81
4198696000008352468,30152
4198696000008394053,6457.49
4198696000008394804,6550.49
4198696000008457172,12300
4198696000008457293,53532
4198696000008457343,21739.2
4198696000008457379,29103.23
4198696000008457535,15630
4198696000008457560,4050
4198696000008467255,50000
4198696000008545003,24603.99
4198696000008545360,4750
4198696000008545462,12000
4198696000008545464,6100
4198696000008545606,4092.8
4198696000008578187,20686.74
4198696000008581118,24328.98
4198696000008581218,6000
4198696000008585013,17000
4198696000008585015,12000
4198696000008585143,16000
4198696000008585269,25500
4198696000008585275,3000
4198696000008586034,7069.23
4198696000008586052,19081.64
4198696000008586054,14402.36
4198696000008586966,8050
4198696000008589028,12000
4198696000008589314,10986.27
4198696000008594040,9851.46
4198696000008622632,1780
4198696000008622666,5388
4198696000008622983,7260.07
4198696000008624104,3266.81
4198696000008624135,6525
4198696000008656016,2185
4198696000008656029,7913.5
4198696000008656031,5312.5
4198696000008656176,16149.15
4198696000008656186,14764.21
4198696000008656190,15055.61
4198696000008656196,19639.07
4198696000008672780,17900
4198696000008672801,12000
4198696000008713445,20500
4198696000008726046,25000
4198696000008726503,18000
4198696000008788238,7800
4198696000008788417,8600
4198696000008804530,21087.65
4198696000008804592,9200.8
4198696000008804874,20013
4198696000008815490,23661.18
4198696000008817817,117276.18
4198696000008862012,5090
4198696000008865963,1195
4198696000008899063,4995
4198696000008899831,6522
4198696000008899833,4475
4198696000008901626,18263.21
4198696000008906248,6740
4198696000008913211,3087.5
4198696000008913213,4458
4198696000008913215,15630
4198696000008973014,4000
4198696000008973448,19951
4198696000008973755,52000
4198696000008976307,6500
4198696000009029793,10799
4198696000009033798,4167.5
4198696000009097797,20000
4198696000009097940,7710
4198696000009101067,4448
4198696000009101669,28271.37
4198696000009105013,17000
4198696000009105015,17000
4198696000009192091,50500
4198696000009192329,23640.03
4198696000009249129,5327
4198696000009259009,190.7
4198696000009259013,341.18
4198696000009259019,548.53
4198696000009259697,14000
4198696000009305280,8600
4198696000009305456,12950
4198696000009305466,18806.67
4198696000009305775,5553.04
4198696000009345302,14500
4198696000009409514,1100
4198696000009417138,24700
4198696000009417193,2950
4198696000009417229,6233.45
4198696000009449377,16580
4198696000009449478,6895
4198696000009449584,29500
4198696000009449668,6927.49
4198696000009452112,15887.5
4198696000009452735,10742.87
4198696000009452880,4796.7
4198696000009503281,2650
4198696000009503377,13995
4198696000009503405,20000
4198696000009530037,3900
4198696000009530301,289
4198696000009530303,394
4198696000009530701,4836
4198696000009530720,4180.32
4198696000009530757,21199.31
4198696000009530856,2250
4198696000009577086,5644.31
4198696000009577143,19543
4198696000009577235,28780
4198696000009577451,495
4198696000009677180,9950
4198696000009719194,32957.65
4198696000009719359,8533.89
4198696000009719573,15833.48
4198696000009719774,94600
4198696000009740194,2500
4198696000009740198,2600
4198696000009774749,5900
4198696000009779231,2526
4198696000009779329,545
4198696000009780189,55820.6
4198696000009783044,16366.48
4198696000009783066,11045.06
4198696000009802087,9197
4198696000009817583,4071.08
4198696000009852832,5370
4198696000009867363,4575
4198696000009867385,2541.5
4198696000009867448,28600
4198696000009867651,9026.4
4198696000009895431,21416.01
4198696000009895583,6600
4198696000009895661,2900
4198696000009895732,7495
4198696000009895818,30000
4198696000009896083,3500
4198696000009896087,2500
4198696000009956074,17000
4198696000009956265,19990
4198696000009956978,22130
4198696000009959209,9180
4198696000009959219,10136.99
4198696000009959231,15769
4198696000009959235,16261.85
4198696000009959265,15458.6
4198696000009959307,23500
4198696000009959319,10595.59
4198696000009964201,21500
4198696000009964207,19500
4198696000009972179,450
4198696000009972266,4427
4198696000009988404,15500
4198696000009988749,43748.25
4198696000010013022,3391.64
4198696000010031181,15730
4198696000010031732,17294.35
4198696000010031734,14873.51
4198696000010031742,32943.47
4198696000010031744,9870
4198696000010046973,9950
4198696000010084648,20000
4198696000010084676,17000
4198696000010084710,22170
4198696000010084975,7295
4198696000010117220,20000
4198696000010185373,16997.08
4198696000010251158,44000
4198696000010251222,995
4198696000010251375,17000
4198696000010251902,62990
4198696000010287003,8800
4198696000010287773,17000
4198696000010328426,21072.6
4198696000010328428,21072.6
4198696000010336333,8861.55
4198696000010345516,18000
4198696000010345691,14950
4198696000010345838,3500
4198696000010346132,7494
4198696000010346134,9750
4198696000010346278,1869.8999999999999
4198696000010348139,50000
4198696000010367021,51100
4198696000010390160,1400
4198696000010390296,9265
4198696000010390318,8804.37
4198696000010390417,39500
4198696000010390620,22729.2
4198696000010390849,9870
4198696000010435355,4900
4198696000010464761,3700
4198696000010464775,3990
4198696000010464787,3700
4198696000010547311,18000
4198696000010610170,20000
4198696000010610448,17136
4198696000010617171,5700
4198696000010617539,3484.65
4198696000010617612,29406
4198696000010661358,10914
4198696000010661360,10914
4198696000010661485,5290
4198696000010661752,5367.97
4198696000010661907,23995
4198696000010661996,995
4198696000010698272,3750
4198696000010698278,1298
4198696000010698437,19500
4198696000010698599,7290
4198696000010700891,10472.36
4198696000010700899,10200
4198696000010700909,10507.64
4198696000010703181,4844.4
4198696000002797003,21437.14
4198696000002797015,49200
4198696000002797079,1700
4198696000002797360,1050
4198696000002797743,12929.55
4198696000002859041,16540
4198696000002890582,13735.47
4198696000003159379,3990
4198696000003315299,7948.79
4198696000003338169,9258.73
4198696000003375218,5520.43
4198696000003420113,7500
4198696000003454179,2248.86
4198696000003484338,4268.8
4198696000003590174,6950
4198696000003590913,2707.56
4198696000003636060,14085
4198696000003636098,8897.31
4198696000003636474,6300
4198696000003722640,6264.5
4198696000003812088,16700
4198696000003844640,9549.49
4198696000003863588,11066.7
4198696000003937032,5636.69
4198696000003937230,17292.42
4198696000003937578,29950
4198696000003944146,2379.59
4198696000003972507,6600
4198696000003972966,20000
4198696000003972968,20000
4198696000003976229,3060
4198696000003976277,4160
4198696000004015563,5500
4198696000004093281,7922.009999999999
4198696000004105199,6990
4198696000004198110,8080.62
4198696000004356019,25000
4198696000004361030,4300
4198696000004630248,3140.5
4198696000004630333,2447.5
4198696000004434830,1211.92
4198696000004434832,1282.39
4198696000004434836,1242.92
4198696000004483313,7000
4198696000004483682,50000
4198696000004535201,15510
4198696000004535251,8745
4198696000004535271,5417.5
4198696000004535273,3492.5
4198696000004535307,2007.5
4198696000004540231,6325
4198696000004540243,10120
4198696000004540315,2062.5
4198696000004546459,5239.19
4198696000004618810,5741.66
4198696000004658145,27891.3
4198696000004658171,12122.49
4198696000004658173,11655
4198696000004683856,16700
4198696000004832099,1950
4198696000004850365,7951
4198696000004902135,4552
4198696000004906671,5700
4198696000004993498,3100
4198696000004993753,5350
4198696000004995009,12000
4198696000005037975,4377.6
4198696000005169231,28950
