Product_ID,SKU,Available_Stock,Cost_Fallback,Current_Unit_Rate
4198696000008352917,800-1498,1,"CRC 7,000.00",7000
4198696000008394664,800-1501,0,"CRC 4,400.00",4400
4198696000008457084,800-1505,0,"CRC 5,800.00",5800
4198696000008481083,800-1509,0,"CRC 3,094.00",3094
4198696000008457314,517-1070,3,"CRC 21,739.20",21739.2
4198696000008457390,509-0576,2,"CRC 9,870.00",9870
4198696000008545340,517-1029,2,"CRC 24,792.50",24792.5
4198696000008578006,800-1523,0,"CRC 10,986.27",10986.27
4198696000008581189,527-0025,2,"CRC 1,500.00",1500
4198696000008583010,527-0029,1,"CRC 27,000.00",27000
4198696000008583046,527-0033,1,"CRC 17,000.00",17000
4198696000008585050,527-0037,1,"CRC 25,000.00",25000
4198696000008585086,527-0041,1,"CRC 16,000.00",16000
4198696000008585122,527-0045,1,"CRC 6,000.00",6000
4198696000008585210,527-0049,0,"CRC 3,000.00",3000
4198696000008585246,527-0053,1,"CRC 48,000.00",48000
4198696000008589176,800-1529,0,"CRC 30,945.00",30945
4198696000008594001,800-1533,0,"CRC 3,800.00",3800
4198696000008624093,800-1537,0,"CRC 3,461.70",3461.7
4198696000008622828,520-0148,2,"CRC 21,162.72",21162.72
4198696000008656077,106-2027,6,"CRC 2,612.80",2612.8
4198696000008672824,520-0147,2,"CRC 12,970.00",12970
4198696000008702026,800-1549,0,"CRC 32,000.00",32000
4198696000008713506,800-1550,0,"CRC 16,500.00",16500
4198696000008726492,800-1553,0,"CRC 18,000.00",18000
4198696000008788227,72-3191,2,"CRC 9,360.48",9360.48
4198696000008788688,800-1560,0,"CRC 11,390.00",11390
4198696000008814001,509-0210,2,"CRC 14,200.00",14200
4198696000008815132,530-3023,2,"CRC 4,000.00",4000
4198696000008815501,130-060,30,"CRC 2,533.00",2533
4198696000008817739,800-1575,0,"CRC 117,276.18",117276.18
4198696000008871001,800-1579,0,"CRC 22,763.80",22763.8
4198696000008871053,72-3218,2,"CRC 4,725.00",4725
4198696000008865752,44-1136,2,"CRC 1,050.00",1050
4198696000008899712,72-3192,4,"CRC 5,370.00",5370
4198696000008899941,800-1595,0,"CRC 10,350.00",10350
4198696000008901643,800-1598,0,"CRC 22,966.00",22966
4198696000008912962,800-1600,0,"CRC 3,675.00",3675
4198696000008906363,800-1604,0,"CRC 4,650.00",4650
4198696000008973001,800-1608,0,"CRC 4,000.00",4000
4198696000008973517,517-1032,1,"CRC 21,850.00",21850
4198696000008976294,524-0682,2,"CRC 6,500.00",6500
4198696000009002240,800-1618,0,"CRC 3,400.00",3400
4198696000009002710,800-1622,0,"CRC 45,000.00",45000
4198696000009033392,517-3002,0,"CRC 15,495.00",15495
4198696000009097963,517-1010,0,"CRC 23,800.00",23800
4198696000009029773,800-1627,0,"CRC 11,881.00",11881
4198696000009101034,72-3075,0,"CRC 5,843.50",5843.5
4198696000009101658,800-1630,0,"CRC 28,271.37",28271.37
4198696000009192231,509-0254,1,"CRC 10,247.68",10247.68
4198696000009249081,800-1637,0,"CRC 4,891.00",4891
4198696000009249432,168-2040,5,CRC 266.65,266.65
4198696000009259686,517-1155,0,"CRC 15,471.00",15471
4198696000009282001,800-1644,0,"CRC 3,900.00",3900
4198696000009282178,44-1140,2,"CRC 4,196.00",4196
4198696000009305295,530-1038,1,"CRC 9,250.00",9250
4198696000009305752,72-3215,3,"CRC 5,553.04",5553.04
4198696000009345039,44-1127,1,"CRC 2,100.00",2100
4198696000009345239,533-037,4,"CRC 23,500.00",23500
4198696000009345275,41-2003,4,"CRC 7,950.00",7950
4198696000009409281,800-1658,0,"CRC 6,000.00",6000
4198696000009409482,800-1662,0,"CRC 1,320.00",1320
4198696000009409956,72-3120,2,"CRC 3,735.96",3735.96
4198696000009417149,800-1670,0,CRC 295.00,295
4198696000009417207,800-1674,0,"CRC 8,299.25",8299.25
4198696000009449344,533-041,2,"CRC 29,950.00",29950
4198696000009449540,800-1678,0,"CRC 3,700.00",3700
4198696000009452081,509-0212,3,"CRC 11,212.11",11212.11
4198696000009452352,44-1002,2,CRC 695.00,695
4198696000009452783,800-1684,0,"CRC 20,800.00",20800
4198696000009452934,44-1041,4,CRC 450.00,450
4198696000009503148,520-0150,1,"CRC 16,141.29",16141.29
4198696000009503304,72-3080,2,"CRC 11,050.00",11050
4198696000009530263,44-1157,8,CRC 425.00,425
4198696000009530543,800-1692,0,"CRC 4,180.32",4180.32
4198696000009530796,520-0153,2,"CRC 16,084.88",16084.88
4198696000009577075,376-3012,3,"CRC 5,644.31",5644.31
4198696000009577124,800-1696,0,"CRC 5,827.50",5827.5
4198696000009577271,530-2013,6,"CRC 5,680.00",5680
4198696000009614657,517-1014,1,"CRC 29,600.00",29600
4198696000009719010,533-044,1,"CRC 39,500.00",39500
4198696000009719241,521-0046,1,"CRC 29,600.00",29600
4198696000009719402,106-2029,0,"CRC 26,350.00",26350
4198696000009740080,530-0036,0,"CRC 1,500.00",1500
4198696000009774246,520-0154,2,"CRC 20,073.74",20073.74
4198696000009774714,800-1720,0,"CRC 5,900.00",5900
4198696000009774781,534-0,0,CRC 571.00,571
4198696000009783055,509-0213,2,"CRC 11,045.06",11045.06
4198696000009817156,800-1730,0,"CRC 22,993.23",22993.23
4198696000009817600,800-1734,0,"CRC 11,700.00",11700
4198696000009852384,520-0164,2,"CRC 10,968.44",10968.44
4198696000009852846,520-0156,1,"CRC 13,862.24",13862.24
4198696000009867412,534-0013,4,"CRC 1,750.00",1750
4198696000009867941,800-1744,0,"CRC 20,000.00",20000
4198696000009874213,800-1748,0,"CRC 11,475.00",11475
4198696000009895135,530-1041,1,"CRC 2,900.00",2900
4198696000009895291,800-1751,0,"CRC 2,860.00",2860
4198696000009895798,800-1755,0,"CRC 30,000.00",30000
4198696000009956226,800-1724,0,"CRC 26,990.00",26990
4198696000009956967,800-1759,0,"CRC 22,130.00",22130
4198696000009969001,800-1761,0,"CRC 51,990.00",51990
4198696000009972166,44-1009,4,CRC 450.00,450
4198696000009988378,533-130,1,"CRC 16,500.00",16500
4198696000009988736,800-1768,0,"CRC 43,748.25",43748.25
4198696000010031435,800-1772,0,"CRC 3,800.00",3800
4198696000010046409,517-3006,12,"CRC 5,550.00",5550
4198696000010046910,533-047,1,"CRC 24,500.00",24500
4198696000010084001,524-0155,4,"CRC 2,990.00",2990
4198696000010084699,512-1009,0,"CRC 22,170.00",22170
4198696000010117024,535-0005,3,"CRC 5,200.00",5200
4198696000010185307,800-1781,0,"CRC 18,130.32",18130.32
4198696000010185356,800-1785,0,"CRC 16,997.08",16997.08
4198696000010246010,800-1789,0,"CRC 24,970.00",24970
4198696000010251435,41-1998,2,"CRC 12,500.00",12500
4198696000010251782,44-1154,12,"CRC 1,350.00",1350
4198696000010251990,800-1802,0,"CRC 7,459.20",7459.2
4198696000010315310,530-0038,2,"CRC 7,700.00",7700
4198696000010328415,517-1024,3,"CRC 21,947.50",21947.5
4198696000010341184,376-3016,2,"CRC 4,891.84",4891.84
4198696000010345610,533-053,0,"CRC 18,990.00",18990
4198696000010345891,800-1812,0,"CRC 11,000.00",11000
4198696000010346117,72-3110,3,"CRC 9,750.00",9750
4198696000010348100,534-0027,2,"CRC 2,195.00",2195
4198696000010390147,524-0162,2,"CRC 1,400.00",1400
4198696000010390404,533-055,6,"CRC 17,950.00",17950
4198696000010435090,800-1818,0,"CRC 18,995.00",18995
4198696000010435322,524-0625,0,"CRC 2,700.00",2700
4198696000010464495,509-3041,1,"CRC 6,156.18",6156.18
4198696000010521338,533-125,1,"CRC 22,950.00",22950
4198696000010547035,800-1833,0,"CRC 6,500.00",6500
4198696000010545260,529-107,6,"CRC 17,000.00",17000
4198696000010559308,800-1840,0,"CRC 12,693.97",12693.97
4198696000010596306,533-056,4,"CRC 11,950.00",11950
4198696000010609900,800-1847,0,"CRC 13,800.00",13800
4198696000010617072,800-1848,0,"CRC 11,500.00",11500
4198696000010617601,512-1011,0,"CRC 29,406.00",29406
4198696000010636440,72-3113,1,"CRC 8,225.00",8225
4198696000010636767,530-1043,4,"CRC 4,338.00",4338
4198696000010661082,517-1028,1,"CRC 39,925.70",39925.7
4198696000010661338,800-1858,0,"CRC 10,914.00",10914
4198696000010661466,800-1862,0,"CRC 5,290.00",5290
4198696000010661896,512-1038,1,"CRC 13,295.00",13295
4198696000010698162,533-060,5,"CRC 14,950.00",14950
4198696000010698252,534-0029,2,"CRC 3,750.00",3750
4198696000010698542,800-1873,0,"CRC 8,000.00",8000
4198696000010698669,800-1877,0,"CRC 46,800.96",46800.96
4198696000010703157,72-3222,0,"CRC 4,844.40",4844.4
4198696000010703925,800-1882,0,"CRC 35,000.00",35000
4198696000010754003,72-3221,6,"CRC 5,887.50",5887.5
4198696000010767406,800-1890,0,"CRC 6,262.50",6262.5
4198696000010767855,800-1892,0,"CRC 18,000.00",18000
4198696000010772084,238-2013,46,"CRC 33,000.00",33000
4198696000010775231,800-1895,0,"CRC 4,400.00",4400
4198696000010795129,800-1899,0,"CRC 18,930.00",18930
4198696000010799150,534-0032,4,"CRC 4,193.00",4193
4198696000010805120,238-2001,36,"CRC 14,000.00",14000
4198696000010805172,245-2000,44,"CRC 7,000.00",7000
4198696000010805364,246-2005,100,"CRC 7,000.00",7000
4198696000010805400,118-500,51,"CRC 1,150.00",1150
4198696000010805456,9-234,96,"CRC 5,000.00",5000
4198696000010820041,530-3026,2,"CRC 2,100.00",2100
4198696000010805550,12-1013,23,"CRC 36,000.00",36000
4198696000010805586,12-1017,24,"CRC 65,000.00",65000
4198696000010799676,376-3019,2,"CRC 8,951.86",8951.86
4198696000010840212,518-0618,3,"CRC 6,780.00",6780
4198696000010840373,509-0586,1,"CRC 4,339.08",4339.08
4198696000010848128,73-28,198,"CRC 4,000.00",4000
4198696000010840832,520-0162,1,"CRC 28,988.86",28988.86
4198696000010915082,800-1917,0,"CRC 7,812.00",7812
4198696000010915612,518-0606,2,"CRC 14,536.28",14536.28
4198696000010915778,800-1921,0,"CRC 6,180.00",6180
4198696000010936519,524-0687,8,"CRC 4,600.00",4600
4198696000010936677,72-3118,8,"CRC 4,266.00",4266
4198696000010972933,517-1072,1,"CRC 44,236.13",44236.13
4198696000010978414,800-1935,0,"CRC 7,600.00",7600
4198696000010978614,800-1937,0,"CRC 8,900.00",8900
4198696000011011089,376-3173,1,"CRC 2,430.00",2430
4198696000011063312,509-0230,1,"CRC 11,402.47",11402.47
4198696000011063456,800-1946,0,"CRC 21,092.26",21092.26
4198696000011063563,530-1046,1,"CRC 3,950.00",3950
4198696000011063647,533-068,1,"CRC 19,950.00",19950
4198696000011064124,512-173,1,"CRC 23,050.80",23050.8
4198696000011064155,512-178,0,"CRC 17,787.15",17787.15
4198696000011064191,512-182,1,"CRC 27,025.68",27025.68
4198696000011064227,512-186,2,"CRC 39,893.72",39893.72
4198696000011063950,800-1949,0,"CRC 9,697.00",9697
4198696000011064272,512-191,1,"CRC 26,166.82",26166.82
4198696000011064308,512-195,3,"CRC 24,835.73",24835.73
4198696000011064356,512-201,0,"CRC 11,298.72",11298.72
4198696000011064392,512-205,2,"CRC 7,585.05",7585.05
4198696000011064432,512-209,0,"CRC 24,804.85",24804.85
4198696000011064468,512-213,0,"CRC 13,192.37",13192.37
4198696000011064504,512-217,0,"CRC 8,710.75",8710.75
4198696000011064544,512-221,1,"CRC 21,764.12",21764.12
4198696000011107001,512-225,3,"CRC 8,288.90",8288.9
4198696000011107037,512-229,0,"CRC 12,885.85",12885.85
4198696000011107075,512-233,0,"CRC 16,997.08",16997.08
4198696000011107111,512-237,2,"CRC 12,092.95",12092.95
4198696000011107147,800-1952,0,"CRC 18,953.47",18953.47
4198696000011107414,800-1953,0,"CRC 5,548.00",5548
4198696000011159001,529-083,5,"CRC 17,000.00",17000
4198696000011147519,533-075,3,"CRC 23,950.00",23950
4198696000011175257,800-1961,0,"CRC 11,744.00",11744
4198696000011207153,800-1965,0,"CRC 16,681.67",16681.67
4198696000011207902,800-1969,0,"CRC 52,965.06",52965.06
4198696000011229575,800-1972,0,"CRC 19,000.00",19000
4198696000011255728,517-1064,2,"CRC 20,777.50",20777.5
4198696000011274051,533-082,1,"CRC 15,900.00",15900
4198696000011239760,800-1984,0,"CRC 8,923.00",8923
4198696000011274744,72-3139,2,"CRC 5,290.00",5290
4198696000011295151,533-078,5,"CRC 29,985.00",29985
4198696000011298414,528-0097,7,"CRC 6,750.00",6750
4198696000011316886,534-0035,11,"CRC 1,695.00",1695
4198696000011326133,510-1002,1,"CRC 68,566.30",68566.3
4198696000011326209,510-1006,1,"CRC 9,324.28",9324.28
4198696000011326270,510-1010,3,"CRC 43,106.12",43106.12
4198696000011326306,510-1014,2,"CRC 38,430.99",38430.99
4198696000011331641,800-1989,0,"CRC 55,082.35",55082.35
4198696000011326740,509-1543,3,"CRC 11,587.38",11587.38
4198696000011364058,800-1990,0,"CRC 23,800.00",23800
4198696000011407535,72-3158,4,"CRC 4,400.00",4400
4198696000011409518,800-2000,0,"CRC 4,180.00",4180
4198696000011413397,800-2004,0,"CRC 20,000.00",20000
4198696000011414624,512-1018,0,"CRC 14,300.00",14300
4198696000011461331,800-2009,0,"CRC 8,719.00",8719
4198696000011482073,512-1015,1,"CRC 26,895.00",26895
4198696000011482675,505-035,4,"CRC 1,875.00",1875
4198696000011482868,130-2003,1,"CRC 9,950.00",9950
4198696000011490076,130-2007,1,"CRC 9,176.00",9176
4198696000011490736,130-2009,1,"CRC 3,525.00",3525
4198696000011493011,512-1017,1,"CRC 7,250.00",7250
4198696000011516230,800-2010,0,"CRC 6,500.00",6500
4198696000011516349,531-012,366,CRC 126.90,126.9
4198696000011516539,509-2605,2,"CRC 27,000.00",27000
4198696000011533037,509-2609,2,"CRC 12,757.30",12757.3
4198696000011533564,509-1544,4,"CRC 12,284.41",12284.41
4198696000011533729,72-3133,1,"CRC 7,162.50",7162.5
4198696000011594463,517-1047,1,"CRC 15,493.40",15493.4
4198696000011594602,524-0629,1,"CRC 3,500.00",3500
4198696000011594674,524-0633,3,"CRC 3,000.00",3000
4198696000011606460,509-0226,0,"CRC 15,416.87",15416.87
4198696000011634012,2000-10,,CRC 0.00,0
4198696000011638433,800-2024,0,"CRC 5,800.00",5800
4198696000011638782,800-2027,0,"CRC 1,250.00",1250
4198696000011718029,517-1051,2,"CRC 28,957.50",28957.5
4198696000011718187,800-2031,0,"CRC 10,900.00",10900
4198696000011718373,800-2035,1,"CRC 1,900.00",1900
4198696000011718484,800-2038,0,"CRC 67,108.67",67108.67
4198696000011767005,800-2042,0,"CRC 25,000.00",25000
4198696000011767151,800-2044,0,"CRC 42,990.00",42990
4198696000011767206,800-2048,0,CRC 800.00,800
4198696000011767296,800-2052,0,"CRC 19,599.17",19599.17
4198696000011767402,800-2055,0,"CRC 5,610.00",5610
4198696000011843202,517-1053,1,"CRC 38,100.00",38100
4198696000011834208,533-090,8,"CRC 15,850.00",15850
4198696000011843852,44-1131,5,CRC 950.00,950
4198696000011856090,527-0058,1,"CRC 2,331.00",2331
4198696000011856382,800-2063,0,"CRC 40,600.00",40600
4198696000011874295,530-0041,1,"CRC 8,630.00",8630
4198696000011874872,533-092,2,"CRC 15,950.00",15950
4198696000011880315,521-0047,2,"CRC 12,965.32",12965.32
4198696000011909001,65-1003,24,"CRC 1,420.00",1420
4198696000011909037,65-1007,12,"CRC 1,450.00",1450
4198696000011909741,800-1520,0,"CRC 3,633.80",3633.8
4198696000011940241,800-1525,0,"CRC 33,255.00",33255
4198696000012033274,44-1016,0,"CRC 1,450.00",1450
4198696000012033684,800-1568,0,"CRC 26,015.00",26015
4198696000012057175,505-037,11,CRC 750.00,750
4198696000012057255,505-041,7,"CRC 1,275.00",1275
4198696000012057348,512-1023,1,"CRC 11,195.00",11195
4198696000012057653,505-044,2,CRC 590.00,590
4198696000012060524,800-1610,0,"CRC 8,475.20",8475.2
4198696000012040649,510-1022,0,"CRC 61,920.55",61920.55
4198696000012094505,800-1121,0,"CRC 25,543.53",25543.53
4198696000012103342,800-1162,0,"CRC 29,100.00",29100
4198696000012103734,533-093,2,"CRC 21,950.00",21950
4198696000012114292,95-2007,12,"CRC 3,030.00",3030
4198696000012114564,376-3024,4,"CRC 1,652.83",1652.83
4198696000012114604,376-3029,4,"CRC 2,013.25",2013.25
4198696000012114640,376-3033,4,"CRC 2,126.33",2126.33
4198696000012114676,376-3038,2,"CRC 1,812.88",1812.88
4198696000012114931,72-5000,1,"CRC 5,690.00",5690
4198696000012121327,524-0171,3,"CRC 1,375.00",1375
4198696000012152028,164-103,3,"CRC 1,342.04",1342.04
4198696000012152064,164-107,0,"CRC 1,278.13",1278.13
4198696000012152364,520-0165,2,"CRC 19,999.39",19999.39
4198696000012152495,164-112,0,"CRC 1,278.13",1278.13
4198696000012152531,164-116,2,"CRC 1,278.13",1278.13
4198696000012152931,164-120,2,"CRC 1,278.13",1278.13
4198696000012152967,164-124,2,"CRC 1,278.13",1278.13
4198696000012172239,376-3040,3,"CRC 2,068.68",2068.68
4198696000012176251,376-3042,4,"CRC 1,958.44",1958.44
4198696000012176287,376-3045,3,"CRC 2,246.37",2246.37
4198696000012176885,376-3050,0,"CRC 2,530.00",2530
4198696000012176925,376-3054,4,"CRC 2,870.40",2870.4
4198696000012182195,800-1184,0,"CRC 7,700.00",7700
4198696000012182313,376-3062,3,"CRC 2,977.44",2977.44
4198696000012182349,376-3066,2,"CRC 3,169.15",3169.15
4198696000012182385,376-3070,2,"CRC 3,310.00",3310
4198696000012182429,376-3076,2,"CRC 3,650.71",3650.71
4198696000012188123,376-3081,2,"CRC 2,400.00",2400
4198696000012188159,376-3085,2,"CRC 3,070.71",3070.71
4198696000012188195,376-3089,0,"CRC 2,600.00",2600
4198696000012188231,376-3093,2,"CRC 3,855.00",3855
4198696000012188279,376-3100,2,"CRC 2,900.00",2900
4198696000012190252,800-1188,0,"CRC 69,990.00",69990
4198696000012190569,376-3159,5,"CRC 7,200.00",7200
4198696000012190605,376-3163,2,"CRC 7,879.94",7879.94
4198696000012190641,376-3167,2,"CRC 8,246.40",8246.4
4198696000012190677,376-3171,1,"CRC 9,000.00",9000
4198696000012225019,44-1022,6,CRC 845.00,845
4198696000012225089,44-1026,4,CRC 450.00,450
4198696000012225125,44-1030,4,CRC 710.00,710
4198696000012225161,44-1034,4,CRC 475.00,475
4198696000012225197,44-1038,6,CRC 650.00,650
4198696000012225759,44-1043,4,CRC 450.00,450
4198696000012239103,800-1234,0,"CRC 106,220.88",106220.88
4198696000012272171,800-1258,0,"CRC 5,495.00",5495
4198696000012301049,531-015,14,CRC 150.30,150.3
4198696000012301300,533-098,1,"CRC 29,950.00",29950
4198696000012301846,44-1047,6,CRC 535.00,535
4198696000012316098,44-1050,6,CRC 795.00,795
4198696000012316506,800-1277,0,"CRC 14,180.92",14180.92
4198696000012342032,376-3108,2,"CRC 6,346.17",6346.17
4198696000012342068,376-3112,1,"CRC 4,556.33",4556.33
4198696000012342104,376-3116,2,"CRC 4,035.80",4035.8
4198696000012342140,376-3120,3,"CRC 4,511.73",4511.73
4198696000012342180,376-3125,1,"CRC 5,984.51",5984.51
4198696000012342216,376-3129,2,"CRC 4,854.67",4854.67
4198696000012342830,376-3133,2,"CRC 5,615.01",5615.01
4198696000012342866,376-3138,2,"CRC 6,389.10",6389.1
4198696000012342902,376-3142,2,"CRC 5,200.00",5200
4198696000012342938,376-3146,1,"CRC 7,486.73",7486.73
4198696000012342974,376-3150,2,"CRC 7,401.96",7401.96
4198696000012360010,376-3154,2,"CRC 6,200.00",6200
4198696000012360264,44-1055,4,CRC 545.00,545
4198696000012360300,44-1059,4,CRC 575.00,575
4198696000012360336,44-1063,4,CRC 650.00,650
4198696000012360372,44-1067,4,CRC 325.00,325
4198696000012368028,44-1072,4,CRC 995.00,995
4198696000012368066,44-1076,4,"CRC 1,250.00",1250
4198696000012368106,44-1081,10,CRC 795.00,795
4198696000012365072,44-1086,2,"CRC 1,095.00",1095
4198696000012371028,534-0046,6,"CRC 2,450.00",2450
4198696000012371064,44-1093,4,"CRC 1,391.00",1391
4198696000012371604,800-1278,0,"CRC 3,200.00",3200
4198696000012371757,44-1097,4,CRC 495.00,495
4198696000012410018,44-1100,4,CRC 450.00,450
4198696000012410054,44-1104,2,"CRC 1,850.00",1850
4198696000012410090,44-1108,4,CRC 895.00,895
4198696000012410722,44-1112,0,CRC 525.00,525
4198696000012410758,44-1116,0,CRC 840.00,840
4198696000012410794,44-1120,4,CRC 395.00,395
4198696000012410830,44-1124,6,CRC 750.00,750
4198696000012417942,72-3197,1,"CRC 4,227.50",4227.5
4198696000012442340,3-173,1,"CRC 2,017.87",2017.87
4198696000012467085,800-1317,0,"CRC 12,400.00",12400
4198696000012467575,800-1331,0,"CRC 5,022.50",5022.5
4198696000012495138,800-1347,0,"CRC 4,130.00",4130
4198696000012524130,800-1360,0,"CRC 24,790.00",24790
4198696000012524842,95-1014,1,"CRC 1,692.00",1692
4198696000012534141,800-1378,0,"CRC 350,000.00",350000
4198696000012595506,517-1058,1,"CRC 24,612.50",24612.5
4198696000012651536,800-1179,0,"CRC 6,306.30",6306.3
4198696000012700472,800-1417,0,"CRC 20,000.00",20000
4198696000012720081,72-3202,2,"CRC 4,443.00",4443
4198696000012723138,800-1475,0,"CRC 15,966.00",15966
4198696000012723759,510-1027,2,"CRC 52,965.06",52965.06
4198696000012723967,800-1542,0,"CRC 20,473.14",20473.14
4198696000012819081,130-2014,2,"CRC 8,200.00",8200
4198696000012819423,130-2015,1,"CRC 13,450.00",13450
4198696000012819459,130-2019,1,"CRC 10,200.00",10200
4198696000012819495,130-2023,1,"CRC 11,200.00",11200
4198696000012819963,800-1592,0,"CRC 17,510.00",17510
4198696000012835155,800-1667,0,"CRC 7,500.00",7500
4198696000012844051,800-1682,0,"CRC 5,562.79",5562.79
4198696000012886010,533-103,1,"CRC 30,950.00",30950
4198696000012887042,533-107,2,"CRC 15,500.00",15500
4198696000012887078,533-111,2,"CRC 28,500.00",28500
4198696000012887114,522-0202,1,"CRC 25,531.00",25531
4198696000012887369,510-1031,2,"CRC 85,189.90",85189.9
4198696000012932904,800-1703,0,CRC 900.00,900
4198696000012946745,800-1729,0,"CRC 3,325.00",3325
4198696000012949161,533-117,4,"CRC 22,500.00",22500
4198696000013010434,510-1032,1,"CRC 65,669.42",65669.42
4198696000013045576,800-1794,0,CRC 595.00,595
4198696000013095158,533-120,1,"CRC 23,500.00",23500
4198696000013107045,517-1061,2,"CRC 23,748.00",23748
4198696000013107665,800-1987,0,"CRC 13,700.00",13700
4198696000013123407,534-0058,2,"CRC 4,250.00",4250
4198696000013157024,534-0047,4,"CRC 6,330.00",6330
4198696000013157060,534-0054,6,"CRC 1,775.00",1775
4198696000013157769,509-0229,1,"CRC 10,796.32",10796.32
4198696000013178588,800-2080,0,"CRC 19,990.00",19990
4198696000013254230,800-2083,0,"CRC 17,600.00",17600
4198696000013293007,800-2087,0,"CRC 34,542.93",34542.93
4198696000013293657,800-2085,0,"CRC 6,550.00",6550
4198696000013299357,800-2094,0,"CRC 12,769.94",12769.94
4198696000013328181,800-2098,0,"CRC 17,000.00",17000
4198696000013348952,800-2100,0,"CRC 35,000.00",35000
4198696000013354829,533-129,5,"CRC 18,950.00",18950
4198696000013371002,800-2107,0,"CRC 41,007.50",41007.5
4198696000013375615,800-2110,0,"CRC 5,500.00",5500
4198696000013384247,800-2114,0,"CRC 6,327.55",6327.55
4198696000013387033,800-2118,0,"CRC 11,700.00",11700
4198696000013394816,800-2122,0,"CRC 8,424.21",8424.21
4198696000013406194,510-1047,4,"CRC 45,900.33",45900.33
4198696000013436049,800-2129,0,"CRC 35,000.00",35000
4198696000013478570,800-2133,0,"CRC 44,990.00",44990
4198696000013478923,800-2137,0,"CRC 12,400.00",12400
4198696000013486381,800-2141,0,"CRC 22,010.00",22010
4198696000013488817,3-193,3,"CRC 6,049.92",6049.92
4198696000013514550,529-101,1,"CRC 20,000.00",20000
4198696000013514878,517-1074,2,"CRC 24,897.50",24897.5
4198696000013569369,524-0165,4,"CRC 1,300.00",1300
4198696000013569657,517-3005,2,"CRC 6,250.00",6250
4198696000013569981,800-2156,0,"CRC 5,650.00",5650
4198696000013582513,524-0646,1,"CRC 5,700.00",5700
4198696000013582628,524-0649,1,"CRC 3,100.00",3100
4198696000013593067,524-0653,1,"CRC 19,800.00",19800
4198696000013593103,524-0657,1,"CRC 4,200.00",4200
4198696000013601043,800-2160,0,CRC 606.96,606.96
4198696000013635018,800-2162,0,"CRC 19,185.00",19185
4198696000013663070,72-3291,1,"CRC 8,998.22",8998.22
4198696000013663488,800-2170,0,"CRC 3,571.11",3571.11
4198696000013704112,800-2173,0,"CRC 15,995.00",15995
4198696000013693543,520-0166,4,"CRC 14,004.44",14004.44
4198696000013845010,800-2180,0,"CRC 32,248.00",32248
4198696000013845458,800-2183,0,"CRC 7,200.00",7200
4198696000013855421,44-1130,4,CRC 825.00,825
4198696000013924434,517-3008,4,"CRC 6,850.00",6850
4198696000013954421,3-188,2,"CRC 6,050.05",6050.05
4198696000013954760,3-194,4,"CRC 6,050.07",6050.07
4198696000013955202,800-2189,0,"CRC 30,990.00",30990
4198696000013967539,800-2193,0,"CRC 73,263.42",73263.42
4198696000014011024,800-2196,0,"CRC 12,100.00",12100
4198696000014025877,534-0061,4,"CRC 1,950.00",1950
4198696000014062233,800-2201,0,"CRC 23,520.00",23520
4198696000014062764,800-2203,0,"CRC 3,800.00",3800
4198696000014070086,525-0025,2,"CRC 4,100.00",4100
4198696000014070122,525-0029,3,"CRC 5,400.00",5400
4198696000014070182,525-0036,2,"CRC 4,800.00",4800
4198696000014168123,800-2207,0,"CRC 17,845.24",17845.24
4198696000014163459,800-2211,0,"CRC 9,990.00",9990
4198696000014221082,528-0114,1,"CRC 7,265.30",7265.3
4198696000014221950,72-3232,5,"CRC 6,986.20",6986.2
4198696000014232459,800-2219,0,"CRC 8,495.00",8495
4198696000014238384,509-3040,1,"CRC 6,660.00",6660
4198696000014238736,72-3235,1,"CRC 7,476.00",7476
4198696000014271930,800-2227,0,"CRC 6,000.00",6000
4198696000014307863,800-2231,0,"CRC 1,628.00",1628
4198696000014348615,800-2233,0,"CRC 19,840.38",19840.38
4198696000014370345,800-2236,0,"CRC 7,536.03",7536.03
4198696000014419633,800-2240,0,"CRC 5,850.00",5850
4198696000014419995,510-1036,2,"CRC 41,254.72",41254.72
4198696000014457092,800-2246,0,"CRC 51,338.48",51338.48
4198696000014500105,72-3238,4,"CRC 5,640.00",5640
4198696000014500492,533-134,8,"CRC 22,500.00",22500
4198696000014520078,800-2249,0,"CRC 12,259.58",12259.58
4198696000014527092,130-072,20,"CRC 1,980.50",1980.5
4198696000014527287,517-1081,2,"CRC 21,996.00",21996
4198696000014593272,800-2254,0,"CRC 17,004.85",17004.85
4198696000014709587,800-2257,0,"CRC 26,000.00",26000
4198696000014811001,800-2260,0,"CRC 7,880.37",7880.37
4198696000014944159,800-2263,0,"CRC 29,145.00",29145
4198696000014974525,800-2266,0,"CRC 15,763.00",15763
4198696000015063467,72-3243,1,"CRC 5,800.00",5800
4198696000015063536,509-1547,0,"CRC 14,990.00",14990
4198696000015082341,800-2272,0,"CRC 21,450.00",21450
4198696000015082737,800-2274,0,"CRC 7,100.00",7100
4198696000015094668,510-1041,1,"CRC 52,997.11",52997.11
4198696000015145207,520-0169,1,"CRC 13,450.00",13450
4198696000015145567,800-2282,0,"CRC 1,595.00",1595
4198696000015164318,800-2284,0,"CRC 41,485.00",41485
4198696000015164871,800-2288,0,"CRC 60,000.00",60000
4198696000015213227,800-2292,0,"CRC 6,900.00",6900
4198696000015258247,531-018,6,"CRC 1,197.00",1197
4198696000015289126,800-2297,0,"CRC 29,788.20",29788.2
