Item_ID,SKU,Sales_24M_Qty,Sales_24M_Net
4198696000008899773,800-1594,4,34400
4198696000008899052,800-1588,2,21500
4198696000008871035,800-1581,1,14000
4198696000008865743,44-1141,1,1900
4198696000008817739,800-1575,1,126000
4198696000008815529,800-1572,2,72500
4198696000008815132,530-3023,1,5704
4198696000008788688,800-1560,2,34800
4198696000008788227,72-3191,2,28600
4198696000008726492,800-1553,2,51296.46
4198696000008680222,800-1548,4,24000
4198696000008672769,800-1545,1,27400
4198696000008632001,800-1539,2,48400
4198696000008624084,800-1536,1,5000
4198696000008622963,512-248,2,22000
4198696000008622649,72-3219,2,20000
4198696000008589176,800-1529,1,47300
4198696000008585077,527-0040,1,25500
4198696000008578006,800-1523,1,25000
4198696000008481083,800-1509,1,3750
4198696000008457390,509-0576,2,30200
4198696000008457282,800-1508,1,73500
4198696000008457084,800-1505,1,8900
4198696000008394638,376-3009,1,4000
4198696000008352899,800-1496,1,30900
4198696000008352424,3-172,1,4500
4198696000008289069,501-12,2,20400
4198696000008244582,800-1470,1,30600
4198696000008207044,800-1467,1,5500
4198696000008184073,800-1464,3,79999.8
4198696000008128474,800-1457,1,30600
4198696000008128113,800-1450,1,15600
4198696000008096324,524-0156,2,4600
4198696000008049001,800-1435,1,150000
4198696000008012452,800-1431,1,19100
4198696000008012192,800-1427,4,36800
4198696000007991310,800-1423,1,120000
4198696000007971954,800-1419,1,6100
4198696000007971861,800-1415,1,7400
4198696000007971527,800-1411,2,17800
4198696000007971001,800-1403,1,14600
4198696000007923411,800-1398,1,8000
4198696000007892548,800-1388,1,6200
4198696000007889808,800-1386,2,24000
4198696000007827022,517-1022,1,43000
4198696000007812578,75-1006,1,53362.83
4198696000007812551,75-1010,1,55400
4198696000007812236,83-2031,1,11504.43
4198696000007812119,73-1033,2,8927.43
4198696000007812020,13-502,1,5752.21
4198696000007811975,13-504,2,13600
4198696000007811921,73-1016,2,9600
4198696000007811867,118-513,2,4146.9
4198696000007811624,73-1007,2,7200
4198696000007811489,118-504,2,2304
4198696000007762399,512-1006,1,11500
4198696000007744618,800-1356,1,14200
4198696000007744418,800-1353,1,14900
4198696000007681718,800-1349,2,30300
4198696000007542113,376-3004,1,2400
4198696000007509390,376-3003,1,3805.31
4198696000007418437,800-1321,1,4000
4198696000007344478,3-171,1,3600
4198696000007279735,530-3024,2,10400
4198696000007279642,800-1300,1,10300
4198696000007279234,800-1291,1,2700
4198696000007221633,800-1288,1,31700
4198696000007116097,800-1267,2,52000
4198696000007024514,517-1020,1,55400
4198696000007024127,800-1259,1,16900
4198696000006998036,800-1251,1,57100
4198696000006945886,800-1242,1,8000
4198696000006945829,130-2012,2,47069.91
4198696000006945341,517-1041,1,32800
4198696000006923032,800-1223,1,7300
4198696000006904442,800-1220,1,11700
4198696000006842398,800-1204,1,35100
4198696000006842001,800-1200,1,5400
4198696000006818364,800-1196,1,22900
4198696000006818085,800-1192,1,7100
4198696000006818058,800-1189,2,33000
4198696000006784179,530-1033,1,10500
4198696000006780337,524-0613,3,18396
4198696000006780292,526-1001,1,10600
4198696000006780240,130-1001,8,40560
4198696000006780171,524-0603,1,6800
4198696000006777849,800-1182,2,107800
4198696000006753001,800-1169,1,167000
4198696000006703072,509-0580,1,12500
4198696000006693815,800-1160,1,32000
4198696000006681228,800-1153,2,18400
4198696000006632080,800-1142,4,16000
4198696000006632014,800-1136,2,104028
4198696000006583613,800-1123,2,87000
4198696000006557297,518-0605,5,126500
4198696000006494468,517-3014,2,43000
4198696000006468156,800-1092,1,31700
4198696000006449746,800-1088,1,69000
4198696000006449158,800-1081,1,44250
4198696000006449063,800-1075,2,1800
4198696000006422241,800-1072,2,17200
4198696000006422185,534-0073,4,23800
4198696000006417234,800-1063,1,28800
4198696000006380568,800-1058,1,12700
4198696000006361253,800-1044,1,30600
4198696000006248377,800-1032,1,12300
4198696000006201102,800-1027,1,18200
4198696000006141399,800-1000,1,45800
4198696000006129375,800-1022,1,13400
4198696000006129155,800-1009,1,5300
4198696000006129124,800-1006,1,10000
4198696000006102082,800-989,2,80700
4198696000006040407,800-976,1,50300
4198696000006040154,800-972,1,6000
4198696000005969085,800-963,1,206000
4198696000005939446,800-958,1,24000
4198696000005924173,800-953,2,136282.3
4198696000005914702,800-949,1,64500
4198696000005914675,800-946,3,46800
4198696000005905681,800-941,2,55000
4198696000005905447,517-1104,1,34400
4198696000005905085,800-933,1,13300
4198696000005877001,529-092,1,20800
4198696000005814073,800-921,1,72300
4198696000005766377,800-917,1,14600
4198696000005766001,800-913,1,69600
4198696000005698452,800-903,1,9000
4198696000005433582,800-828,1,14300
4198696000005387656,72-3017,2,12200
4198696000005387535,72-3003,2,18661.06
4198696000005376485,800-819,4,16400
4198696000005326660,533-100,2,49800
4198696000005326320,800-809,2,19800
4198696000005326087,800-806,2,72100
4198696000005321058,505-027,1,1150
4198696000005304450,800-800,2,32400
4198696000005279598,800-787,1,30700
4198696000005279023,800-779,1,9200
4198696000005231653,511-017,1,110000
4198696000005180129,800-764,1,13600
4198696000005166218,72-3307,2,21700
4198696000005166196,72-3305,2,21600
4198696000005094137,800-742,4,30000
4198696000005037844,800-731,1,9800
4198696000005037057,800-724,1,8600
4198696000005012649,800-719,1,17600
4198696000005012208,512-252,1,22500
4198696000004993531,800-707,1,28900
4198696000004993416,800-702,2,20600
4198696000004993271,800-694,1,30700
4198696000004993013,800-689,1,26000
4198696000004970256,800-685,2,454600
4198696000004950161,800-678,1,55000
4198696000004910451,800-670,1,18700
4198696000004910332,800-666,1,54200
4198696000004906778,800-659,4,16000
4198696000004882878,800-652,2,25200
4198696000004882571,800-648,1,2300
4198696000004882544,800-645,1,16100
4198696000004882299,512-250,3,54900
4198696000004850716,800-633,1,101100
4198696000004850341,800-630,1,17800
4198696000004832069,800-623,4,12750
4198696000004832025,524-0166,2,17124
4198696000004777788,800-619,1,6800
4198696000004777146,800-615,1,43200
4198696000004777058,800-611,2,19800
4198696000004715422,800-606,2,2800
4198696000004715030,800-603,2,14400
4198696000004630028,89-505,3,6600
4198696000004630001,89-502,3,7500
4198696000004629893,20-1006,2,12000
4198696000004629767,41-1011,2,25920
4198696000004629740,57-503,2,94080
4198696000004629542,317-505,1,13800
4198696000004629435,46-2027,2,29600
4198696000004628557,530-0034,1,4900
4198696000004618830,800-578,2,38400
4198696000004592069,800-571,1,84000
4198696000004546143,800-560,2,14400
4198696000004483671,800-555,1,76300
4198696000004483151,800-549,1,6300
4198696000004440620,800-546,2,48400
4198696000004440167,800-540,1,25600
4198696000004421709,83-2012,4,56000
4198696000004421637,46-2029,1,13900
4198696000004421385,214-1015,3,13675.22
4198696000004421331,214-1018,1,3800
4198696000004421124,83-2003,4,74380.53
4198696000004420141,83-2028,1,9900
4198696000004420069,42-2005,1,5040
4198696000004420033,42-2001,2,7728.32
4198696000004417862,11-1028,1,18525
4198696000004394070,800-534,1,6500
4198696000004325131,800-525,1,36750
4198696000004325077,509-1072,4,70644.25
4198696000004241181,800-512,2,8800
4198696000004150173,800-492,2,58000
4198696000004150034,130-040,2,66048
4198696000004126910,800-491,1,25600
4198696000004126740,534-0020,2,21400
4198696000004116154,800-488,2,8500
4198696000004111214,800-481,2,19400
4198696000004093620,800-474,2,36400
4198696000004093170,800-471,1,10800
4198696000004093030,800-468,1,8800
4198696000004045536,800-462,1,9100
4198696000004045091,800-459,1,16600
4198696000003952865,530-2003,1,3600
4198696000003952635,530-2000,1,3100
4198696000003952314,530-1025,1,12900
4198696000003952287,530-1022,1,5900
4198696000003952241,530-1018,3,26680.08
4198696000003952159,530-1013,1,4600
4198696000003944157,800-437,2,36400
4198696000003937714,800-432,1,5300
4198696000003844774,800-413,4,47600
4198696000003722625,800-396,1,7800
4198696000003722423,800-391,8,10400
4198696000003722155,800-388,1,10700
4198696000003661318,800-373,1,8000
4198696000003594251,522-0198,6,80400
4198696000003590893,800-361,3,13400
4198696000003522632,800-346,2,68800
4198696000003484028,800-340,1,3600
4198696000003420882,800-330,2,29000
4198696000003420102,800-326,2,20600
4198696000003359080,512-164,1,14536
4198696000003338146,800-306,2,17600
4198696000003252589,72-1090,1,5796
4198696000003252206,512-197,2,28950.44
4198696000003168201,800-281,4,23200
4198696000003159142,505-021,1,2000
4198696000003129813,800-276,1,22900
4198696000003129239,800-273,1,14800
4198696000003065828,800-259,1,38200
4198696000003065296,3-169,2,4900
4198696000003025909,800-249,2,30400
4198696000003025182,800-243,1,3000
4198696000003013717,800-239,2,10000
4198696000003013143,800-234,1,11300
4198696000002976281,800-226,1,123600
4198696000002957520,376-3175,3,10500
4198696000002921515,800-219,8,7200
4198696000002921293,800-216,2,44700
4198696000002904345,800-212,2,145900
4198696000002890785,800-209,1,7100
4198696000002890164,800-205,1,30200
4198696000002859898,800-201,1,22900
4198696000002859196,800-198,1,38200
4198696000002797706,800-194,2,35600
4198696000002797340,800-190,4,7400
4198696000002744148,535-0012,2,14100
4198696000002744001,800-183,1,38200
4198696000002664190,800-175,3,31800
4198696000002622660,800-171,1,9000
4198696000002584970,800-162,1,34000
4198696000002584343,800-155,2,55000
4198696000002574031,529-043,3,89500
4198696000002572707,529-003,1,25500
4198696000002566087,800-151,2,6800
4198696000002427066,800-143,2,25800
4198696000002384171,800-140,1,18700
4198696000002345154,800-137,1,21800
4198696000002318019,800-135,1,3600
4198696000002266151,529-081,6,168300
4198696000002192877,800-126,4,49600
4198696000002192776,529-058,4,104000
4198696000002192421,800-100,1,66600
4198696000002023046,800-119,2,43976
4198696000001937284,800-115,1,26700
4198696000001900346,800-108,1,17400
4198696000001878229,800-104,2,18200
4198696000001800149,800-096,1,45800
4198696000001685066,527-0013,1,29545
4198696000001685048,527-0011,1,7700
4198696000001674994,527-0005,1,26800
4198696000001674859,526-0012,1,9300
4198696000001674787,526-0004,1,9400
4198696000001674019,800-069,1,86900
4198696000001629878,800-060,1,28200
4198696000001629654,800-056,1,4508
4198696000001615265,522-0165,8,153088
4198696000001615175,522-0060,2,69000
4198696000001615157,522-0111,3,70500
4198696000001615004,522-0109,2,44800
4198696000001614878,522-0175,4,66400
4198696000001614824,522-0101,3,68706.19
4198696000001614626,522-0039,2,58619.47
4198696000001614599,522-0082,2,80408
4198696000001614527,522-0035,1,51300
4198696000001614401,522-0058,1,48000
4198696000001614365,522-0080,1,50416
4198696000001614320,522-0071,1,50300
4198696000001614284,522-0131,1,51800
4198696000001613969,522-0150,1,39400
4198696000001613915,522-0121,1,27000
4198696000001613861,522-0003,3,93220
4198696000001613735,522-0031,2,117300
4198696000001613654,521-0003,2,32609.74
4198696000001613519,521-0005,2,34000
4198696000001613438,521-0020,1,14168
4198696000001613366,521-0024,1,15700
4198696000001613321,528-0050,2,29640
4198696000001613087,528-0062,1,10000
4198696000001612538,518-0544,2,78800
4198696000001612187,518-0513,1,30800
4198696000001612061,528-0023,4,59136
4198696000001611935,528-0048,2,23205
4198696000001611899,528-0019,3,49300
4198696000001611800,528-0076,1,1932
4198696000001611728,528-0025,2,7800
4198696000001611692,520-0104,1,22500
4198696000001611647,520-0096,2,45696
4198696000001611494,520-0124,1,24900
4198696000001611395,520-0125,1,25800
4198696000001611242,520-0089,1,21982.3
4198696000001611107,520-0073,1,27400
4198696000001610999,520-0024,2,45816
4198696000001610693,520-0012,1,26100
4198696000001610648,520-0004,2,36600
4198696000001610396,519-0003,2,20400
4198696000001610135,519-0008,4,54600
4198696000001610045,519-0013,4,58800
4198696000001522119,800-047,2,54185
4198696000001481293,522-0504,1,49000
4198696000001466001,800-035,2,12000
4198696000001441123,800-026,2,10500
4198696000001441001,800-025,1,4000
4198696000001408316,524-0593,2,4600
4198696000001408271,524-0588,2,10200
4198696000001408226,524-0583,1,5400
4198696000001408136,524-0573,2,5376
4198696000001407938,524-0551,2,17400
4198696000001407731,524-0528,1,13616
4198696000001407704,524-0525,2,97600
4198696000001407434,525-0011,1,10700
4198696000001407380,525-0005,2,18400
4198696000001407029,524-0108,1,3600
4198696000001406822,524-0085,1,6000
4198696000001406633,524-0064,2,5368.14
4198696000001406552,524-0055,1,3362.83
4198696000001406489,524-0048,1,3100
4198696000001406435,524-0026,1,2900
4198696000001406390,524-0021,2,4600
4198696000001406345,524-0016,1,3400
4198696000001406273,524-0008,4,13279.65
4198696000001338175,526-0001,1,35700
4198696000001223125,800-017,2,12800
4198696000001223019,800-015,1,1600
4198696000001197118,800-009,2,16000
4198696000001096601,523-0035,1,10100
4198696000001096556,523-0030,2,16008
4198696000001096475,523-0021,2,19000
4198696000001096439,523-0017,1,4000
4198696000001089190,127-1014,5,2000
4198696000001086475,516-007,2,4346.9
4198696000001086394,515-009,2,15456
4198696000001086331,515-002,2,12000
4198696000001046838,512-159,1,16900
4198696000001046451,512-116,1,14690.27
4198696000001046388,512-109,2,91619.47
4198696000001046226,512-091,1,42400
4198696000001046082,512-075,1,50400
4198696000001046019,512-068,1,17699.12
4198696000001045767,512-040,2,19400
4198696000001045614,512-022,1,42000
4198696000001045461,512-005,1,18217
4198696000001040995,77-19,2,300
4198696000001040932,67-48,1,59000
4198696000001040779,393-123,1,26000
4198696000001040725,351-86,1,61000
4198696000001040671,351-218,2,92000
4198696000001040464,88-16,2,21060
4198696000001040365,257-17,2,72000
4198696000001040257,15-398,1,18000
4198696000001040194,173-34,6,39600
4198696000001040176,118-84,1,1250
4198696000001039969,118-111,3,5192.92
4198696000001039852,60-11,1,3300
4198696000001039753,273-11,1,500
4198696000000899817,503-035,10,23000
4198696000000899673,503-019,2,21528
4198696000000898998,502-052,1,48300
4198696000000898800,502-030,2,60200
4198696000000898629,502-011,2,22200
4198696000000898602,502-008,4,77184
4198696000000898548,502-002,2,23200
4198696000000898512,504-148,2,31400
4198696000000898350,504-130,1,14600
4198696000000898242,504-118,1,6106
4198696000000898125,504-105,1,6300
4198696000000898062,504-098,2,26400
4198696000000897990,504-090,1,6800
4198696000000897936,504-084,1,3400
4198696000000897909,504-081,2,6700.88
4198696000000897864,504-076,1,6800
4198696000000897819,504-071,1,10200
4198696000000897729,504-061,1,4400
4198696000000897603,504-047,1,4900
4198696000000897549,504-041,2,3558.41
4198696000000897387,504-023,1,9700
4198696000000897306,504-014,1,4900
4198696000000866224,509-3026,1,13500
4198696000000866206,509-3024,2,25545
4198696000000866143,509-3017,1,11400
4198696000000865918,509-3530,2,49920
4198696000000865747,509-3511,1,22700
4198696000000865639,510-047,1,149500
4198696000000865540,510-036,1,710000
4198696000000865405,510-021,2,378304
4198696000000865315,510-011,3,491436
4198696000000865171,509-2598,2,13838
4198696000000865135,509-2594,1,7700
4198696000000864964,509-2575,6,55680
4198696000000864856,509-2563,2,18135
4198696000000864649,509-2540,3,26854.87
4198696000000864559,509-2530,2,23000
4198696000000864478,509-2521,2,18800
4198696000000864424,509-2515,2,21600
4198696000000864379,509-2510,2,17280
4198696000000864334,509-3035,1,8372
4198696000000864253,509-2032,2,129424
4198696000000864190,509-2025,1,77615
4198696000000864073,509-2012,1,44600
4198696000000864037,509-2008,2,181709.74
4198696000000863668,509-1504,2,46400
4198696000000863632,509-1500,2,51800
4198696000000863461,509-1031,2,74152
4198696000000863317,509-1015,2,40353.98
4198696000000863137,509-0569,2,26496
4198696000000862894,509-0542,1,16800
4198696000000862777,509-0529,2,20383
4198696000000862588,509-0508,1,21249.56
4198696000000862327,509-0180,1,14352
4198696000000862120,509-0157,2,29448
4198696000000861571,509-0096,1,7650.44
4198696000000861517,509-0090,1,15010
4198696000000861301,509-0066,2,22208
4198696000000861157,509-0050,1,11224
4198696000000860896,509-0021,2,24554.86
4198696000000844354,505-015,2,3200
4198696000000844156,506-016,2,4800
4198696000000679537,72-1075,3,15973.46
4198696000000679492,72-1070,1,5100
4198696000000679348,72-1054,4,13960
4198696000000679168,72-1034,1,9900
4198696000000678295,376-122,2,4940
4198696000000678277,376-120,4,10152
4198696000000678241,376-116,2,4112.39
4198696000000678169,376-108,1,2000
4198696000000678025,376-92,1,3300
4198696000000677755,376-62,3,12264
4198696000000677683,376-54,1,5900
4198696000000677476,376-31,1,7450
4198696000000677422,376-25,1,7084
4198696000000677323,376-14,2,21200
4198696000000677269,376-8,3,28000
4198696000000676837,501-8,1,5700
4198696000000670668,3-131,3,12900
4198696000000670461,3-108,3,12408
4198696000000670443,3-106,2,5800
4198696000000670353,3-96,3,8760
4198696000000670272,3-87,2,7400
4198696000000670173,3-76,2,6688
4198696000000670074,3-65,2,5800
4198696000000670038,3-61,3,7500
4198696000000669930,3-49,4,8272
4198696000000669777,3-32,2,5704
4198696000000669678,3-21,1,3200
4198696000000144415,333-1,3,72325
4198696000000144064,316-17,2,18495.58
4198696000000143875,259-121,5,80000
4198696000000143695,257-10,1,46550
4198696000000143569,246-144,1,9000
4198696000000143461,245-350,1,2500
4198696000000143272,242-424,2,6400
4198696000000143227,242-343,1,3200
4198696000000143137,238-854,3,18840
4198696000000142867,214-122,2,18495.58
4198696000000142714,214-71,1,11000
4198696000000142552,214-7,1,8900
4198696000000142489,168-575,1,200
4198696000000142309,168-135,2,600
4198696000000142228,168-39,12,1200
4198696000000141760,126-4,2,72000
4198696000000141733,125-1249,1,285
4198696000000141562,118-182,2,5200
4198696000000141067,118-4,1,1415.93
4198696000000140977,114-58,1,4601.77
4198696000000140914,114-2,4,22750
4198696000000140428,90-232,2,26000
4198696000000140293,90-186,3,47000
4198696000000139537,83-301,1,11000
4198696000000139438,74-42,2,15200
4198696000000139393,74-6,2,4000
4198696000000139330,58-36,2,12200
4198696000000139123,46-459,1,2668
4198696000000138997,46-169,3,20164
4198696000000138826,44-30,8,5600
4198696000000138574,41-200,1,12500
4198696000000138493,41-108,1,5800
4198696000000138439,41-57,1,13800
4198696000000138223,15-361,3,36000
4198696000000138034,15-162,1,13000
4198696000000137872,15-96,1,4500
4198696000000137692,15-5,6,30768
4198696000000137323,11-371,1,20000
4198696000000136693,11-123,2,95550
4198696000000136639,11-90,1,19320
4198696000000136513,11-14,1,24778.76
4198696000000136486,11-9,1,15800
4198696000005698132,800-899,1,4200
4198696000005639972,800-890,2,5600
4198696000005639470,800-882,1,5600
4198696000005639072,800-879,2,20600
4198696000005543820,800-863,1,97500
4198696000005510284,533-166,2,81300
4198696000000899115,502-065,3,47900
4198696000000678952,72-1004,3,16400
4198696000000678547,21-1001,1,4300
4198696000000678322,376-125,1,3000
4198696000000860977,509-0030,1,13900
4198696000000679114,72-1028,2,9400
4198696000000677971,376-86,1,4300
4198696000000677053,168-2021,4,400
4198696000000676936,168-2008,13,1300
4198696000000670722,3-137,1,3420
4198696000000670641,3-128,1,2880
4198696000000670398,3-101,2,4677.88
4198696000000588232,343-5,3,23184
4198696000000142354,168-202,1,300
4198696000000141967,155-2,1,13000
4198696000000141400,118-141,1,2900
4198696000000140761,108-5,1,41000
4198696000000140329,90-212,2,31600
4198696000000139915,90-3,3,33810
4198696000000139690,86-12,2,1400
4198696000000138871,44-48,4,1507.96
4198696000000137080,11-273,2,44000
4198696000000136900,11-228,1,18000
4198696000000136837,11-208,1,19320
4198696000005614091,517-1005,2,86200
4198696000005564146,72-3239,2,22400
4198696000005540382,800-860,2,114200
4198696000000899439,130-017,1,26000
4198696000000899214,502-076,3,92920
4198696000000678898,21-1042,1,6100
4198696000000679141,72-1031,2,9752
4198696000000144496,333-86,1,31350
4198696000000141589,118-185,2,4800
4198696000000136765,11-164,1,43000
4198696000033252090,800-4505,1,29646
4198696000033230028,800-4516,1,15553
4198696000033046355,800-4488,1,26548.67
4198696000032471073,800-4462,1,28739.82
4198696000032278434,800-4449,1,39026.55
4198696000032207231,800-4423,1,70265.49
4198696000031553134,800-4372,1,65784.07
4198696000031526702,800-4368,1,8400
4198696000031522452,800-4370,1,25238.94
4198696000031479793,14-1000,5,7170
4198696000031073298,800-4302,6,48849.55
4198696000030947101,800-4285,2,49663.72
4198696000029313575,528-0123,2,14973.46
4198696000029172028,800-4103,4,28000
4198696000029035029,800-4085,1,11685
4198696000028910123,800-4055,1,30500
4198696000028722835,800-4040,1,6650
4198696000028385624,800-3990,1,38200
4198696000028268971,900-013,4,0.01
4198696000028115506,800-3957,2,30000
4198696000028015638,800-3922,1,25000
4198696000027915289,800-3900,1,17940
4198696000027872837,800-3896,4,27600
4198696000027363001,800-3834,2,44221.42
4198696000026698283,800-3761,2,11904
4198696000026460527,800-3723,1,24390
4198696000026448584,800-3709,1,9400
4198696000026124509,800-3671,1,35000
4198696000026045364,800-3660,1,13984
4198696000025875131,800-3633,2,77280
4198696000025794021,800-3623,1,123880
4198696000025466600,800-3587,2,15400
4198696000024993706,800-3535,1,8100
4198696000024831216,800-3516,1,5000
4198696000024764482,528-0117,1,14500
4198696000024324933,800-3460,1,61750
4198696000023792821,800-3397,2,34040
4198696000023787035,800-3394,1,53900
4198696000023685293,534-0004,2,12200
4198696000023474402,800-3336,8,6624
4198696000023465920,800-3332,1,41768
4198696000023445030,800-3322,1,10580
4198696000023393078,376-3098,1,7653
4198696000023383176,800-3296,2,17000
4198696000023132595,800-3276,1,9000
4198696000023124338,800-3264,1,45000
4198696000023024001,800-3255,6,34998
4198696000022839754,800-3230,1,38200
4198696000022453014,800-3171,1,24932
4198696000021550288,800-3084,1,10200
4198696000021432885,800-3079,8,216604
4198696000021203977,527-0061,3,7176
4198696000020723141,800-3013,1,45800
4198696000020666700,800-3010,1,8000
4198696000020611492,72-3088,4,23400
4198696000020419543,800-2956,2,14200
4198696000020304709,800-2933,1,18500
4198696000020244269,517-1139,2,70000
4198696000019841124,800-2861,1,53500
4198696000019778316,800-2846,1,14500
4198696000019778001,800-2838,1,97700
4198696000019511625,800-2811,1,40000
4198696000019394737,800-2803,1,148000
4198696000019179962,800-2778,1,23300
4198696000019076513,800-2755,4,30400
4198696000019073713,800-2745,1,12144
4198696000019061970,800-2736,1,30820
4198696000018794650,510-1059,1,55000
4198696000018731530,800-2652,1,22900
4198696000018673092,800-2635,1,6440
4198696000018627755,259-1019,4,36637.17
4198696000018505811,800-2622,1,4810
4198696000018360628,800-2602,1,19700
4198696000018177374,800-2582,1,45500
4198696000017936835,800-2546,3,321600
4198696000017818362,800-2534,2,11190.73
4198696000017818108,800-2530,2,23600
4198696000017812344,800-2526,1,6431
4198696000017003408,800-2440,1,17600
4198696000016754848,800-2428,2,14800
4198696000016633123,509-1549,2,70200
4198696000016620618,800-2407,2,38200
4198696000016370134,376-3187,2,9600
4198696000015864628,72-3273,2,13824
4198696000015724283,800-2336,1,6500
4198696000015683203,517-1084,2,90000
4198696000015399794,800-2308,2,52476
4198696000015389098,533-136,2,59600
4198696000014709807,529-110,3,100800
4198696000014520230,800-2251,2,15824
4198696000013514365,509-2040,1,37000
4198696000013478908,800-2136,1,20500
4198696000013409059,800-2128,1,8400
4198696000013328137,800-2096,1,8900
4198696000013293007,800-2087,1,54900
4198696000013224597,800-2081,1,17600
4198696000012887096,533-113,1,33600
4198696000012835483,524-0161,2,13260
4198696000012316116,44-1052,2,2000
4198696000012301282,533-096,2,48800
4198696000012114622,376-3031,1,3220
4198696000012057662,505-045,1,1000
4198696000012057547,800-1566,2,65600
4198696000012057175,505-037,1,1300
4198696000011909750,800-1521,1,7100
4198696000011874001,800-1489,1,36500
4198696000011856065,530-1049,2,11329.2
4198696000011843544,800-2057,1,26700
4198696000011718559,800-2040,2,38208
4198696000011638782,800-2027,2,4000
4198696000011064571,512-224,1,23000
4198696000011064383,512-204,1,12500
4198696000011064347,512-200,2,21120
4198696000011063950,800-1949,2,29600
4198696000010795129,800-1899,1,29000
4198696000010609873,800-1844,1,36700
4198696000010366001,509-2039,1,79000
4198696000010046281,800-1773,2,42000
4198696000009988387,800-1766,2,47400
4198696000009959172,106-2028,1,9000
4198696000009956847,72-3214,2,17600
4198696000009895721,800-1754,1,11500
4198696000008901643,800-1598,1,35100
4198696000008899273,800-1590,2,45800
4198696000008814029,130-064,2,27316.81
4198696000008726031,529-064,2,75144
4198696000008713432,533-028,2,66168
4198696000008581135,526-1002,1,11946.9
4198696000008403091,72-3115,4,39600
4198696000008317089,800-1483,1,10800
4198696000008289205,800-1479,1,13000
4198696000008096611,800-1446,2,2200
4198696000007971028,800-1406,1,12200
4198696000007940146,533-025,3,109800
4198696000007811894,118-512,2,13100
4198696000007752310,800-1363,2,39800
4198696000007542181,800-1342,4,66048
4198696000007371093,800-1314,2,92340
4198696000007151077,800-1272,1,10600
4198696000006904345,800-1217,1,35300
4198696000006904038,800-1214,2,13200
4198696000006753814,800-1178,1,48300
4198696000006703702,800-1163,3,113400
4198696000006693168,800-1158,1,18100
4198696000006532711,800-1111,2,59600
4198696000006515218,517-1068,1,30600
4198696000006449517,530-0037,2,13400
4198696000006129265,800-1014,1,12000
4198696000005829668,800-928,3,15000
4198696000005728164,528-0084,4,10800
4198696000005450161,800-832,1,50700
4198696000005433059,800-824,1,129500
4198696000005304414,800-796,1,9900
4198696000005304108,800-792,1,109900
4198696000005279885,800-789,1,4400
4198696000005207406,800-769,1,7600
4198696000005169173,533-003,2,88400
4198696000005169155,533-001,2,81256
4198696000004850067,800-627,1,1300
4198696000004629569,317-508,1,7079.65
4198696000004483169,800-551,1,16700
4198696000004421169,83-2041,4,100600
4198696000004417907,114-1005,2,12672
4198696000004224212,800-505,1,18400
4198696000004153171,800-496,2,2200
4198696000004150155,130-054,1,41768
4198696000004015523,800-453,1,7200
4198696000003952973,530-3006,1,7700
4198696000003844010,72-3052,2,15242
4198696000003722527,800-393,8,44080
4198696000003678363,800-379,4,106800
4198696000003590101,800-355,2,15400
4198696000003315275,800-301,2,24400
4198696000003065318,164-501,3,16700
4198696000003059177,800-265,1,60900
4198696000003025771,800-247,2,7600
4198696000002715001,800-180,2,11200
4198696000002664534,800-177,3,186700
4198696000002614192,800-166,1,3000
4198696000002584699,800-157,1,21800
4198696000002572932,529-031,6,156000
4198696000001730051,800-083,2,4712.39
4198696000001715744,800-087,1,4600
4198696000001614788,522-0095,2,48400
4198696000001613834,522-0129,1,34900
4198696000001613771,522-0051,3,83000
4198696000001613159,528-0016,2,11224
4198696000001612862,518-0578,1,17100
4198696000001612700,518-0562,2,72390
4198696000001610063,519-0041,2,30400
4198696000001407785,524-0534,1,11300
4198696000001407605,524-0514,1,35000
4198696000001407074,524-0113,1,3400
4198696000001406228,524-0003,1,2800
4198696000001108111,521-1000,2,31916
4198696000001096511,523-0025,1,7100
4198696000001096358,523-0008,2,16600
4198696000001057652,517-001,2,54300
4198696000001045821,512-046,1,35500
4198696000001045560,512-016,2,37056
4198696000001040869,393-115,3,47400
4198696000001040617,351-147,1,40000
4198696000001040050,118-158,1,2700
4198696000001039726,107-9,3,8400
4198696000001039672,9-485,2,19000
4198696000000897684,504-056,1,3000
4198696000000865765,509-3513,1,25840.71
4198696000000865288,510-008,1,169345
4198696000000864523,509-2526,2,18584
4198696000000861418,509-0079,2,22420
4198696000000861211,509-0056,1,7800
4198696000000860653,511-010,1,81000
4198696000000679330,72-1052,1,5100
4198696000000670002,3-57,1,5200
4198696000000144334,317-25,1,10100
4198696000000143947,259-148,6,74200
4198696000000141715,125-1145,50,570000
4198696000000139798,86-55,3,4200
4198696000005698076,527-0054,2,55200
4198696000005510437,800-849,1,21900
4198696000000899466,130-020,2,38786
4198696000000678745,21-1025,2,9800
4198696000000677305,376-12,2,21504
4198696000000670488,3-111,2,10600
4198696000000143641,246-525,1,3900
4198696000000141508,118-172,1,3420
4198696000000138943,46-58,1,5000
4198696000000137476,13-71,3,13800
4198696000000899484,130-022,1,33800
4198696000000677395,376-22,2,22300
4198696000005493865,800-844,2,8640
4198696000000678763,21-1027,1,6900
4198696000030354245,800-4251,1,25221.24
4198696000030193616,800-4225,1,67787.62
4198696000029983016,800-4196,2,15044.25
4198696000028506001,800-4001,2,60904
4198696000024912049,800-3524,1,49128
