Product_ID,Available_Stock,Cost_Fallback,Current_Unit_Rate
4198696000030748087,0,"CRC 25,000.00",25000
4198696000030882114,0,"CRC 1,816.50",1816.5
4198696000030903215,0,"CRC 8,461.38",8461.38
4198696000030947136,1,"CRC 36,328.00",36328
4198696000030947548,0,"CRC 12,000.00",12000
4198696000030956094,0,"CRC 12,654.87",12654.87
4198696000031051657,0,"CRC 42,400.00",42400
4198696000031073298,0,"CRC 1,995.00",1995
4198696000031086377,0,"CRC 11,000.00",11000
4198696000031091251,0,"CRC 7,205.00",7205
4198696000031164194,0,"CRC 15,500.00",15500
4198696000031164707,0,"CRC 11,600.00",11600
4198696000031209237,0,"CRC 30,194.04",30194.04
4198696000031243084,0,"CRC 12,820.50",12820.5
4198696000031243546,0,"CRC 12,500.00",12500
4198696000031243590,0,"CRC 6,800.00",6800
4198696000031250220,0,"CRC 36,000.00",36000
4198696000031370616,1,"CRC 4,087.50",4087.5
4198696000031406321,0,"CRC 7,049.00",7049
4198696000031456025,0,"CRC 20,031.20",20031.2
4198696000031456675,0,"CRC 104,500.00",104500
4198696000031465035,0,"CRC 12,000.00",12000
4198696000031465769,0,"CRC 18,000.00",18000
4198696000031479793,95,CRC 700.00,700
4198696000031531235,100,"CRC 3,700.00",3700
4198696000031531359,100,"CRC 8,000.00",8000
4198696000031531502,100,"CRC 10,000.00",10000
4198696000031531541,100,"CRC 9,000.00",9000
4198696000031531599,100,"CRC 17,000.00",17000
4198696000031531651,30,"CRC 29,000.00",29000
4198696000031531709,29,"CRC 46,000.00",46000
4198696000031522452,0,"CRC 17,000.00",17000
4198696000031553447,0,"CRC 3,813.00",3813
4198696000031553665,0,"CRC 67,000.00",67000
4198696000031561108,0,"CRC 3,500.00",3500
4198696000031591232,0,"CRC 22,831.86",22831.86
4198696000031481307,0,"CRC 81,360.00",81360
4198696000031756459,0,"CRC 4,980.00",4980
4198696000031793373,0,"CRC 14,995.00",14995
4198696000031811243,0,"CRC 12,831.86",12831.86
4198696000031894146,0,"CRC 2,802.80",2802.8
4198696000032048113,0,"CRC 52,965.06",52965.06
4198696000032048451,0,"CRC 45,000.00",45000
4198696000032048583,0,"CRC 15,631.81",15631.81
4198696000032151311,0,"CRC 75,000.00",75000
4198696000032207543,0,"CRC 35,000.00",35000
4198696000032220730,0,"CRC 2,524.12",2524.12
4198696000032248044,0,"CRC 64,398.00",64398
4198696000032248783,0,"CRC 20,000.00",20000
4198696000032257382,0,"CRC 4,995.00",4995
4198696000032257902,0,"CRC 175,366.48",175366.48
4198696000032273837,0,"CRC 17,941.00",17941
4198696000032310820,1,"CRC 15,916.42",15916.42
4198696000032412037,0,"CRC 4,830.00",4830
4198696000032412565,0,"CRC 3,900.00",3900
4198696000032471629,0,"CRC 10,521.26",10521.26
4198696000032479696,0,"CRC 11,000.00",11000
4198696000032909220,0,"CRC 22,800.00",22800
4198696000032909334,0,"CRC 4,900.00",4900
4198696000032970141,0,"CRC 9,900.00",9900
4198696000032970911,0,"CRC 9,962.35",9962.35
4198696000033046238,0,"CRC 4,850.00",4850
4198696000033033923,0,"CRC 9,100.00",9100
4198696000033054038,-2,"CRC 13,755.71",13755.71
4198696000033148325,0,"CRC 80,000.00",80000
4198696000033148677,0,"CRC 8,900.00",8900
4198696000033252467,0,"CRC 13,284.63",13284.63
4198696000033252757,2,"CRC 2,475.00",2475
4198696000033269508,0,"CRC 13,805.31",13805.31
4198696000033230907,0,"CRC 4,175.00",4175
4198696000033358300,0,"CRC 59,783.61",59783.61
4198696000033370605,0,"CRC 2,962.50",2962.5
4198696000033386570,0,"CRC 2,100.00",2100
4198696000033356413,0,"CRC 14,950.00",14950
4198696000033413716,0,"CRC 10,575.00",10575
4198696000033522968,0,"CRC 3,446.20",3446.2
4198696000033545665,0,"CRC 13,900.00",13900
4198696000033552250,0,"CRC 3,100.00",3100
4198696000033554070,0,"CRC 8,685.00",8685
4198696000033554745,0,"CRC 3,400.00",3400
4198696000033560045,0,"CRC 2,186.00",2186
4198696000033569438,0,"CRC 13,503.25",13503.25
4198696000033573811,0,"CRC 23,260.89",23260.89
4198696000033597264,0,"CRC 5,650.00",5650
4198696000034088608,0,"CRC 14,250.00",14250
4198696000034104179,0,"CRC 46,936.30",46936.3
4198696000034110538,0,"CRC 29,500.00",29500
4198696000034317544,0,"CRC 20,000.00",20000
4198696000000136450,60,"CRC 1,612.16",1612.16
4198696000000136486,5,"CRC 7,000.00",7000
4198696000000136522,5,"CRC 10,362.88",10362.88
4198696000000136558,6,"CRC 7,962.24",7962.24
4198696000000136594,6,"CRC 8,440.96",8440.96
4198696000000136630,5,"CRC 15,262.72",15262.72
4198696000000136666,3,"CRC 17,198.72",17198.72
4198696000000136702,19,"CRC 8,638.08",8638.08
4198696000000136738,6,"CRC 5,399.68",5399.68
4198696000000136774,3,"CRC 23,520.64",23520.64
4198696000000136810,6,"CRC 9,278.72",9278.72
4198696000000136846,4,"CRC 15,312.00",15312
4198696000000136882,3,"CRC 9,320.96",9320.96
4198696000000136918,6,"CRC 11,397.76",11397.76
4198696000000136954,26,"CRC 8,000.00",8000
4198696000000136990,0,"CRC 11,982.08",11982.08
4198696000000137026,47,"CRC 37,500.00",37500
4198696000000137062,6,"CRC 9,982.72",9982.72
4198696000000137098,5,"CRC 9,553.28",9553.28
4198696000000137134,18,"CRC 7,000.00",7000
4198696000000137170,6,"CRC 8,990.08",8990.08
4198696000000137206,6,"CRC 15,312.00",15312
4198696000000137242,4,"CRC 16,642.56",16642.56
4198696000000137278,6,"CRC 15,312.00",15312
4198696000000137314,6,"CRC 9,982.72",9982.72
4198696000000137350,6,"CRC 8,539.52",8539.52
4198696000000137386,6,"CRC 7,905.92",7905.92
4198696000000137422,50,"CRC 3,766.40",3766.4
4198696000000137458,50,"CRC 2,323.20",2323.2
4198696000000137494,20,"CRC 2,597.76",2597.76
4198696000000137530,50,"CRC 2,069.76",2069.76
4198696000000137566,39,CRC 309.76,309.76
4198696000000137602,49,CRC 542.08,542.08
4198696000000137638,50,"CRC 1,196.80",1196.8
4198696000000137674,50,CRC 183.04,183.04
4198696000000137710,50,"CRC 1,724.80",1724.8
4198696000000137746,50,"CRC 4,378.88",4378.88
4198696000000137782,50,"CRC 1,928.96",1928.96
4198696000000137818,50,"CRC 11,017.60",11017.6
4198696000000137854,50,"CRC 2,597.76",2597.76
4198696000000137890,50,"CRC 5,653.12",5653.12
4198696000000137926,44,"CRC 4,378.88",4378.88
4198696000000137962,35,"CRC 14,396.80",14396.8
4198696000000137998,50,"CRC 3,203.20",3203.2
4198696000000138034,49,"CRC 4,836.48",4836.48
4198696000000138070,45,"CRC 3,100.00",3100
4198696000000138106,48,"CRC 3,104.64",3104.64
4198696000000138142,45,"CRC 2,168.32",2168.32
4198696000000138178,49,"CRC 4,970.24",4970.24
4198696000000138214,50,"CRC 2,935.68",2935.68
4198696000000138250,50,"CRC 13,333.76",13333.76
4198696000000138286,24,"CRC 7,286.40",7286.4
4198696000000138322,19,"CRC 6,526.08",6526.08
4198696000000138358,20,"CRC 6,744.32",6744.32
4198696000000138394,5,"CRC 7,582.08",7582.08
4198696000000138430,3,"CRC 3,520.00",3520
4198696000000138466,5,"CRC 8,792.96",8792.96
4198696000000138502,5,"CRC 2,083.84",2083.84
4198696000000138538,3,"CRC 10,257.28",10257.28
4198696000000138574,4,"CRC 2,999.04",2999.04
4198696000000138610,10,"CRC 4,000.00",4000
4198696000000138646,1,"CRC 3,738.24",3738.24
4198696000000138682,50,"CRC 4,836.48",4836.48
4198696000000138718,50,"CRC 1,119.36",1119.36
4198696000000138754,50,"CRC 2,618.88",2618.88
4198696000000138790,94,CRC 77.44,77.44
4198696000000138826,92,CRC 126.72,126.72
4198696000000138862,99,CRC 218.24,218.24
4198696000000138898,100,CRC 126.72,126.72
4198696000000138934,100,CRC 605.44,605.44
4198696000000138970,23,"CRC 4,259.20",4259.2
4198696000000139006,30,"CRC 6,279.68",6279.68
4198696000000139042,30,"CRC 10,855.68",10855.68
4198696000000139078,23,"CRC 4,033.92",4033.92
4198696000000139114,29,"CRC 3,794.56",3794.56
4198696000000139150,30,"CRC 4,033.92",4033.92
4198696000000139186,10,"CRC 18,099.84",18099.84
4198696000000139222,8,"CRC 9,271.68",9271.68
4198696000000139258,10,"CRC 9,602.56",9602.56
4198696000000139294,8,"CRC 14,467.20",14467.2
4198696000000139330,19,"CRC 2,696.32",2696.32
4198696000000139366,211,CRC 280.00,280
4198696000000139402,20,"CRC 1,569.92",1569.92
4198696000000139438,48,"CRC 3,336.96",3336.96
4198696000000139474,26,"CRC 4,012.80",4012.8
4198696000000139510,29,"CRC 4,012.80",4012.8
4198696000000139546,29,"CRC 12,503.04",12503.04
4198696000000139582,50,"CRC 6,174.08",6174.08
4198696000000139618,50,"CRC 3,956.48",3956.48
4198696000000139654,172,CRC 49.28,49.28
4198696000000139690,98,CRC 197.12,197.12
4198696000000139726,146,CRC 21.12,21.12
4198696000000139762,200,CRC 197.12,197.12
4198696000000139798,99,CRC 387.20,387.2
4198696000000139834,98,"CRC 2,189.44",2189.44
4198696000000139870,91,CRC 168.96,168.96
4198696000000139906,3,"CRC 4,287.36",4287.36
4198696000000139942,10,"CRC 4,808.32",4808.32
4198696000000139978,10,"CRC 5,040.64",5040.64
4198696000000140014,10,"CRC 5,258.88",5258.88
4198696000000140050,8,"CRC 5,815.04",5815.04
4198696000000140086,10,"CRC 4,442.24",4442.24
4198696000000140122,10,"CRC 8,455.04",8455.04
4198696000000140158,10,"CRC 4,519.68",4519.68
4198696000000140194,7,"CRC 6,152.96",6152.96
4198696000000140230,8,"CRC 4,963.20",4963.2
4198696000000140266,9,"CRC 5,125.12",5125.12
4198696000000140302,6,"CRC 5,082.88",5082.88
4198696000000140338,10,"CRC 4,435.20",4435.2
4198696000000140374,1,"CRC 3,998.72",3998.72
4198696000000140410,10,"CRC 6,209.28",6209.28
4198696000000140446,10,"CRC 4,723.84",4723.84
4198696000000140482,5,"CRC 6,202.24",6202.24
4198696000000140518,90,CRC 823.68,823.68
4198696000000140554,93,CRC 654.72,654.72
4198696000000140590,49,"CRC 6,540.16",6540.16
4198696000000140626,8,"CRC 2,900.48",2900.48
4198696000000140662,10,"CRC 3,020.16",3020.16
4198696000000140698,10,"CRC 3,393.28",3393.28
4198696000000140734,10,"CRC 4,308.48",4308.48
4198696000000140770,1,"CRC 34,305.92",34305.92
4198696000000140806,1,"CRC 36,643.20",36643.2
4198696000000140842,100,CRC 915.20,915.2
4198696000000140878,44,"CRC 1,950.08",1950.08
4198696000000140914,46,"CRC 2,696.32",2696.32
4198696000000140950,44,"CRC 3,153.92",3153.92
4198696000000140986,46,"CRC 2,027.52",2027.52
4198696000000141022,50,"CRC 2,097.92",2097.92
4198696000000141058,40,CRC 915.20,915.2
4198696000000141094,37,CRC 908.16,908.16
4198696000000141130,36,"CRC 1,393.92",1393.92
4198696000000141166,39,CRC 887.04,887.04
4198696000000141202,36,"CRC 1,429.12",1429.12
4198696000000141238,39,CRC 992.64,992.64
4198696000000141274,48,"CRC 2,330.24",2330.24
4198696000000141310,36,"CRC 1,626.24",1626.24
4198696000000141346,37,CRC 795.52,795.52
4198696000000141382,36,CRC 950.40,950.4
4198696000000141418,60,CRC 823.68,823.68
4198696000000141454,36,CRC 774.40,774.4
4198696000000141490,39,CRC 858.88,858.88
4198696000000141526,37,CRC 654.72,654.72
4198696000000141562,38,"CRC 1,182.72",1182.72
4198696000000141598,41,"CRC 1,344.64",1344.64
4198696000000141634,39,"CRC 1,344.64",1344.64
4198696000000141670,50,"CRC 4,435.20",4435.2
4198696000000141706,176,CRC 922.24,922.24
4198696000000141742,78,CRC 204.16,204.16
4198696000000141778,6,"CRC 32,496.64",32496.64
4198696000000141814,2,"CRC 8,983.04",8983.04
4198696000000141850,75,"CRC 1,668.48",1668.48
4198696000000141886,6,"CRC 8,483.20",8483.2
4198696000000141922,4,"CRC 13,059.20",13059.2
4198696000000141958,5,"CRC 13,587.20",13587.2
4198696000000141994,9,"CRC 13,016.96",13016.96
4198696000000142030,9,"CRC 13,242.24",13242.24
4198696000000142066,105,"CRC 1,400.00",1400
4198696000000142102,20,"CRC 1,100.00",1100
4198696000000142138,97,"CRC 1,400.00",1400
4198696000000142174,48,"CRC 2,000.00",2000
4198696000000142210,7,"CRC 1,013.76",1013.76
4198696000000142246,480,CRC 7.04,7.04
4198696000000142282,500,CRC 7.04,7.04
4198696000000142318,593,CRC 211.20,211.2
4198696000000142354,99,CRC 91.52,91.52
4198696000000142390,100,CRC 91.52,91.52
4198696000000142426,73,CRC 7.04,7.04
4198696000000142462,64,CRC 91.52,91.52
4198696000000142498,0,CRC 246.40,246.4
4198696000000142534,15,"CRC 2,914.56",2914.56
4198696000000142570,19,"CRC 3,470.72",3470.72
4198696000000142606,20,"CRC 2,823.04",2823.04
4198696000000142642,20,"CRC 3,696.00",3696
4198696000000142678,13,"CRC 3,555.20",3555.2
4198696000000142714,23,"CRC 3,696.00",3696
4198696000000142750,20,"CRC 2,358.40",2358.4
4198696000000142786,20,"CRC 2,900.48",2900.48
4198696000000142822,19,"CRC 2,956.80",2956.8
4198696000000142858,20,"CRC 3,294.72",3294.72
4198696000000142894,19,"CRC 3,160.96",3160.96
4198696000000142930,20,"CRC 3,315.84",3315.84
4198696000000142966,12,"CRC 9,356.16",9356.16
4198696000000143002,12,"CRC 8,807.04",8807.04
4198696000000143038,20,"CRC 1,027.84",1027.84
4198696000000143074,20,CRC 936.32,936.32
4198696000000143110,3,"CRC 2,745.60",2745.6
4198696000000143146,10,"CRC 1,647.36",1647.36
4198696000000143182,20,"CRC 1,316.48",1316.48
4198696000000143218,20,"CRC 1,302.40",1302.4
4198696000000143254,14,"CRC 1,605.12",1605.12
4198696000000143290,20,"CRC 1,372.80",1372.8
4198696000000143326,19,"CRC 1,872.64",1872.64
4198696000000143362,44,"CRC 2,000.00",2000
4198696000000143398,3,"CRC 3,231.36",3231.36
4198696000000143434,10,"CRC 3,463.68",3463.68
4198696000000143470,92,"CRC 4,800.00",4800
4198696000000143506,14,"CRC 6,000.00",6000
4198696000000143542,0,"CRC 1,267.20",1267.2
4198696000000143578,6,"CRC 4,942.08",4942.08
4198696000000143614,5,"CRC 3,850.88",3850.88
4198696000000143650,10,"CRC 3,956.48",3956.48
4198696000000143686,54,"CRC 1,781.12",1781.12
4198696000000143722,9,"CRC 5,758.72",5758.72
4198696000000143758,10,"CRC 4,294.40",4294.4
4198696000000143794,19,"CRC 7,300.00",7300
4198696000000143830,78,"CRC 6,000.00",6000
4198696000000143866,6,"CRC 7,251.20",7251.2
4198696000000143902,5,"CRC 4,062.08",4062.08
4198696000000143938,8,"CRC 5,913.60",5913.6
4198696000000143974,50,"CRC 3,611.52",3611.52
4198696000000144010,16,"CRC 6,786.56",6786.56
4198696000000144046,20,"CRC 3,717.12",3717.12
4198696000000144082,20,"CRC 5,892.48",5892.48
4198696000000144118,20,"CRC 7,328.64",7328.64
4198696000000144154,20,"CRC 4,970.24",4970.24
4198696000000144190,20,"CRC 5,927.68",5927.68
4198696000000144226,9,"CRC 6,103.68",6103.68
4198696000000144262,10,"CRC 5,547.52",5547.52
4198696000000144298,10,"CRC 10,440.32",10440.32
4198696000000144334,9,"CRC 4,435.20",4435.2
4198696000000144370,10,"CRC 13,530.88",13530.88
4198696000000144406,10,"CRC 12,573.44",12573.44
4198696000000144442,50,"CRC 12,158.08",12158.08
4198696000000144478,49,"CRC 10,897.92",10897.92
4198696000000144514,48,"CRC 3,259.52",3259.52
4198696000000144550,20,"CRC 2,428.80",2428.8
4198696000000144586,3,"CRC 6,026.24",6026.24
4198696000000144622,20,"CRC 12,000.00",12000
4198696000000144658,1,"CRC 7,117.44",7117.44
4198696000000144694,39,"CRC 11,000.00",11000
4198696000000513120,180,CRC 40.00,40
4198696000000513156,0,CRC 1.00,1
4198696000000588205,7,"CRC 3,664.20",3664.2
4198696000000588241,13,"CRC 2,493.80",2493.8
4198696000000588277,2,"CRC 2,241.70",2241.7
4198696000000588313,17,"CRC 2,662.80",2662.8
4198696000000588349,33,"CRC 1,676.99",1676.99
4198696000000588427,11,"CRC 7,029.00",7029
4198696000000602329,320,"CRC 2,590.96",2590.96
4198696000000602365,330,"CRC 3,534.63",3534.63
4198696000000602401,84,"CRC 5,746.06",5746.06
4198696000000602437,11,"CRC 9,850.00",9850
4198696000000602473,32,"CRC 3,429.10",3429.1
4198696000000602509,34,"CRC 3,243.75",3243.75
4198696000000602545,265,"CRC 2,196.48",2196.48
4198696000000602581,38,"CRC 14,082.86",14082.86
4198696000000669516,2,"CRC 2,317.61",2317.61
4198696000000669552,1,"CRC 4,222.99",4222.99
4198696000000669588,2,"CRC 5,423.41",5423.41
4198696000000669624,1,"CRC 3,112.61",3112.61
4198696000000669660,2,"CRC 6,680.95",6680.95
4198696000000669696,2,"CRC 1,178.65",1178.65
4198696000000669732,3,CRC 727.42,727.42
4198696000000669768,0,"CRC 1,479.50",1479.5
4198696000000669804,0,CRC 658.71,658.71
4198696000000669840,4,"CRC 1,937.24",1937.24
4198696000000669876,10,"CRC 1,895.33",1895.33
4198696000000669912,4,CRC 853.21,853.21
4198696000000669948,2,"CRC 1,701.11",1701.11
4198696000000669984,3,"CRC 3,128.26",3128.26
4198696000000670020,0,CRC 761.80,761.8
4198696000000670056,2,"CRC 2,189.56",2189.56
4198696000000670092,1,"CRC 1,377.84",1377.84
4198696000000670128,1,"CRC 1,776.13",1776.13
4198696000000670164,2,"CRC 6,372.99",6372.99
4198696000000670200,4,"CRC 1,489.28",1489.28
4198696000000670236,1,"CRC 1,595.62",1595.62
4198696000000670272,2,"CRC 2,419.05",2419.05
4198696000000670308,7,"CRC 2,624.88",2624.88
4198696000000670344,4,"CRC 1,811.55",1811.55
4198696000000670380,4,"CRC 1,349.23",1349.23
4198696000000670416,3,"CRC 1,636.76",1636.76
4198696000000670452,6,"CRC 3,203.68",3203.68
4198696000000670488,2,"CRC 2,979.22",2979.22
4198696000000670524,3,"CRC 1,959.59",1959.59
4198696000000670560,5,"CRC 1,721.76",1721.76
4198696000000670596,6,"CRC 3,689.76",3689.76
4198696000000670632,0,"CRC 4,148.35",4148.35
4198696000000670668,1,"CRC 2,924.35",2924.35
4198696000000670704,2,"CRC 1,378.27",1378.27
4198696000000670740,3,"CRC 1,736.34",1736.34
4198696000000670776,2,"CRC 2,552.17",2552.17
4198696000000670812,0,CRC 658.71,658.71
4198696000000676792,24,"CRC 4,868.58",4868.58
4198696000000676828,12,"CRC 2,800.98",2800.98
4198696000000676864,8,"CRC 3,954.72",3954.72
4198696000000676900,0,"CRC 3,506.90",3506.9
4198696000000676936,37,CRC 62.74,62.74
4198696000000676972,19.96,"CRC 11,152.22",11152.22
4198696000000677008,50,CRC 66.84,66.84
4198696000000677044,28,CRC 30.26,30.26
4198696000000677080,0,"CRC 4,868.58",4868.58
4198696000000677116,7,CRC 735.79,735.79
4198696000000677152,9,CRC 643.77,643.77
4198696000000677188,29,"CRC 27,198.35",27198.35
4198696000000677224,0,"CRC 2,046.22",2046.22
4198696000000677260,0,"CRC 6,055.46",6055.46
4198696000000677296,2,"CRC 6,896.48",6896.48
4198696000000677332,2,"CRC 7,455.48",7455.48
4198696000000677368,2,"CRC 2,919.55",2919.55
4198696000000677404,1,"CRC 5,985.59",5985.59
4198696000000677440,2,"CRC 6,593.07",6593.07
4198696000000677476,2,"CRC 5,974.30",5974.3
4198696000000677512,2,"CRC 8,727.40",8727.4
4198696000000677548,4,"CRC 3,299.97",3299.97
4198696000000677584,2,"CRC 4,039.21",4039.21
4198696000000677620,4,"CRC 5,364.68",5364.68
4198696000000677656,2,"CRC 3,355.64",3355.64
4198696000000677692,2,"CRC 3,810.24",3810.24
4198696000000677728,0,"CRC 4,804.72",4804.72
4198696000000677764,2,"CRC 3,349.43",3349.43
4198696000000677800,0,"CRC 1,796.78",1796.78
4198696000000677836,0,"CRC 1,213.91",1213.91
4198696000000677872,8,"CRC 1,283.68",1283.68
4198696000000677908,2,"CRC 1,766.19",1766.19
4198696000000677944,0,"CRC 1,409.22",1409.22
4198696000000677980,2,"CRC 2,594.10",2594.1
4198696000000678016,0,"CRC 2,904.83",2904.83
4198696000000678052,2,"CRC 1,387.40",1387.4
4198696000000678088,0,CRC 962.77,962.77
4198696000000678124,0,"CRC 2,199.69",2199.69
4198696000000678160,1,"CRC 1,280.97",1280.97
4198696000000678196,2,"CRC 1,346.17",1346.17
4198696000000678232,2,"CRC 1,338.40",1338.4
4198696000000678268,1,"CRC 1,585.68",1585.68
4198696000000678304,2,"CRC 1,893.61",1893.61
4198696000000678340,2,"CRC 2,330.78",2330.78
4198696000000678376,0,"CRC 1,020.18",1020.18
4198696000000678412,2,"CRC 1,107.40",1107.4
4198696000000678448,3,"CRC 1,290.94",1290.94
4198696000000678484,3,"CRC 1,247.28",1247.28
4198696000000678520,4,"CRC 9,178.38",9178.38
4198696000000678556,2,"CRC 6,554.47",6554.47
4198696000000678592,10,"CRC 2,823.11",2823.11
4198696000000678628,3,"CRC 3,294.75",3294.75
4198696000000678664,5,"CRC 5,578.73",5578.73
4198696000000678700,1,"CRC 6,710.25",6710.25
4198696000000678736,3,"CRC 2,966.38",2966.38
4198696000000678772,5,"CRC 4,278.00",4278
4198696000000678808,5,"CRC 5,078.17",5078.17
4198696000000678844,4,"CRC 2,966.38",2966.38
4198696000000678880,2,"CRC 5,065.75",5065.75
4198696000000678916,8,"CRC 3,109.43",3109.43
4198696000000678952,3,"CRC 3,761.56",3761.56
4198696000000678988,3,"CRC 7,213.13",7213.13
4198696000000679024,2,"CRC 2,823.14",2823.14
4198696000000679060,3,"CRC 19,832.14",19832.14
4198696000000679096,2,"CRC 4,227.52",4227.52
4198696000000679132,2,"CRC 3,606.78",3606.78
4198696000000679168,4,"CRC 7,236.66",7236.66
4198696000000679204,3,"CRC 3,428.78",3428.78
4198696000000679240,11,"CRC 4,088.43",4088.43
4198696000000679276,5,"CRC 2,700.00",2700
4198696000000679312,0,"CRC 3,000.00",3000
4198696000000679348,8,"CRC 2,562.52",2562.52
4198696000000679384,6,"CRC 3,187.52",3187.52
4198696000000679420,1,"CRC 2,824.50",2824.5
4198696000000679456,3,"CRC 5,362.20",5362.2
4198696000000679492,5,"CRC 3,331.03",3331.03
4198696000000679528,6,"CRC 3,181.13",3181.13
4198696000000679564,3,"CRC 3,953.18",3953.18
4198696000000679600,2,"CRC 4,690.00",4690
4198696000000679636,5,"CRC 3,125.03",3125.03
4198696000000679672,0,"CRC 2,118.34",2118.34
4198696000000679708,2,"CRC 1,808.73",1808.73
4198696000000679744,1,"CRC 3,186.54",3186.54
4198696000000791001,1,CRC 900.23,900.23
4198696000000791037,6,"CRC 1,787.04",1787.04
4198696000000836160,9,"CRC 2,346.00",2346
4198696000000836196,4,"CRC 1,858.40",1858.4
4198696000000836232,12,"CRC 2,080.00",2080
4198696000000836268,6,"CRC 6,099.60",6099.6
4198696000000844012,17,"CRC 4,950.00",4950
4198696000000844048,16,"CRC 2,355.00",2355
4198696000000844084,33,"CRC 1,975.00",1975
4198696000000844120,22,"CRC 1,600.00",1600
4198696000000844156,10,"CRC 1,820.00",1820
4198696000000844192,7,"CRC 7,105.00",7105
4198696000000844228,27,CRC 885.00,885
4198696000000844264,9,"CRC 1,520.00",1520
4198696000000844300,0,"CRC 2,181.00",2181
4198696000000844336,19,"CRC 1,850.00",1850
4198696000000844372,0,"CRC 1,998.00",1998
4198696000000860572,2,"CRC 58,000.00",58000
4198696000000860608,2,"CRC 61,000.00",61000
4198696000000860644,1,"CRC 56,700.00",56700
4198696000000860680,2,"CRC 40,000.00",40000
4198696000000860716,2,"CRC 9,843.75",9843.75
4198696000000860752,6,"CRC 8,999.10",8999.1
4198696000000860788,3,"CRC 10,209.39",10209.39
4198696000000860824,6,"CRC 5,647.75",5647.75
4198696000000860860,2,"CRC 9,109.27",9109.27
4198696000000860896,1,"CRC 7,794.57",7794.57
4198696000000860932,3,"CRC 10,372.31",10372.31
4198696000000860968,4,"CRC 5,214.13",5214.13
4198696000000861004,7,"CRC 7,213.65",7213.65
4198696000000861040,9,"CRC 9,096.85",9096.85
4198696000000861076,3,"CRC 9,231.89",9231.89
4198696000000861112,3,"CRC 6,255.00",6255
4198696000000861148,2,"CRC 7,191.00",7191
4198696000000861184,6,"CRC 7,851.95",7851.95
4198696000000861220,8,"CRC 7,122.13",7122.13
4198696000000861256,2,"CRC 6,570.17",6570.17
4198696000000861292,7,"CRC 8,919.41",8919.41
4198696000000861328,3,"CRC 7,204.51",7204.51
4198696000000861364,3,"CRC 9,072.20",9072.2
4198696000000861400,10,"CRC 6,013.50",6013.5
4198696000000861436,2,"CRC 5,668.78",5668.78
4198696000000861472,5,"CRC 5,271.41",5271.41
4198696000000861508,5,"CRC 6,760.39",6760.39
4198696000000861544,2,"CRC 10,199.06",10199.06
4198696000000861580,3,"CRC 4,899.09",4899.09
4198696000000861616,3,"CRC 8,994.43",8994.43
4198696000000861652,5,"CRC 14,288.06",14288.06
4198696000000861688,5,"CRC 12,335.15",12335.15
4198696000000861724,10,"CRC 11,000.00",11000
4198696000000861760,2,"CRC 10,132.22",10132.22
4198696000000861796,7,"CRC 7,061.58",7061.58
4198696000000861832,4,"CRC 9,865.70",9865.7
4198696000000861868,3,"CRC 15,481.18",15481.18
4198696000000861904,2,"CRC 13,320.00",13320
4198696000000861940,8,"CRC 9,747.74",9747.74
4198696000000861976,4,"CRC 13,127.33",13127.33
4198696000000862012,3,"CRC 12,727.05",12727.05
4198696000000862048,9,"CRC 12,501.67",12501.67
4198696000000862084,5,"CRC 8,713.83",8713.83
4198696000000862120,4,"CRC 11,022.57",11022.57
4198696000000862156,5,"CRC 12,946.26",12946.26
4198696000000862192,3,"CRC 8,623.30",8623.3
4198696000000862228,5,"CRC 12,018.29",12018.29
4198696000000862264,9,"CRC 13,127.33",13127.33
4198696000000862300,3,"CRC 8,555.39",8555.39
4198696000000862336,3,"CRC 10,298.15",10298.15
4198696000000862372,2,"CRC 13,530.86",13530.86
4198696000000862408,2,"CRC 14,937.98",14937.98
4198696000000862444,2,"CRC 12,188.87",12188.87
4198696000000862480,4,"CRC 13,001.46",13001.46
4198696000000862516,2,"CRC 11,673.00",11673
4198696000000862552,4,"CRC 4,783.36",4783.36
4198696000000862588,2,"CRC 15,647.98",15647.98
4198696000000862624,5,"CRC 7,213.01",7213.01
4198696000000862660,5,"CRC 5,914.26",5914.26
4198696000000862696,2,"CRC 8,597.30",8597.3
4198696000000862732,4,"CRC 7,377.48",7377.48
4198696000000862768,2,"CRC 13,984.76",13984.76
4198696000000862804,2,"CRC 7,433.64",7433.64
4198696000000862840,7,"CRC 10,617.34",10617.34
4198696000000862876,3,"CRC 8,860.50",8860.5
4198696000000862912,8,"CRC 9,589.05",9589.05
4198696000000862948,1,"CRC 19,432.69",19432.69
4198696000000862984,2,"CRC 18,804.74",18804.74
4198696000000863020,3,"CRC 13,100.00",13100
4198696000000863056,5,"CRC 7,246.94",7246.94
4198696000000863092,3,"CRC 13,068.27",13068.27
4198696000000863128,2,"CRC 6,720.82",6720.82
4198696000000863164,4,"CRC 10,709.82",10709.82
4198696000000863200,6,"CRC 19,430.11",19430.11
4198696000000863236,6,"CRC 14,084.59",14084.59
4198696000000863272,6,"CRC 24,210.00",24210
4198696000000863308,6,"CRC 16,760.89",16760.89
4198696000000863344,3,"CRC 14,900.00",14900
4198696000000863380,18,"CRC 20,939.45",20939.45
4198696000000863416,4,"CRC 12,237.50",12237.5
4198696000000863452,10,"CRC 15,417.13",15417.13
4198696000000863488,4,"CRC 16,065.66",16065.66
4198696000000863524,1,"CRC 11,507.14",11507.14
