SKU,Product_ID,Sales_24M_Qty,Sales_24M_Net,Avg_Demand_Used,Avg_Demand_6M,Outstanding_Qty,Last_Purchase_Date,Last_Purchase_Price,On_Hand_Qty,On_Hand_Source,Coverage_Months,On_Hand_Value_LastCost,Reorder_Eligibility,Reorder_Flag,Stock_Shortfall,Months_Short
,4198696000030885548,1,13274.34,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000009844500,2,619.47,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000013122026,1,32484.96,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013379128,2,35398.23,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000012935067,1,17256.64,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000021535466,1,12389.38,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012393381,1,30973.45,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013091882,1,65486.73,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013371291,1,22477.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024519137,1,0,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010260450,1,4513.27,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020935536,1,81415.93,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000026964010,1,8849.56,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008163543,1,7876.11,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015313189,1,7897.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010341369,1,4424.78,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027218032,1,2920.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013186047,2,23008.85,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000028095262,1,37787.61,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002958004,1,105752.21,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010085884,1,30973.45,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020111630,1,5309.73,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000009452597,1,353.98,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005769148,1,4955.75,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028012018,5,5575.22,5,,,,,,,,,ELIGIBLE,1,5,1
,4198696000010640335,1,8141.59,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006908196,2,6548.67,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000018662429,1,65486.73,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019560471,1,1139.82,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000030171980,1,2566.37,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022533012,2,16814.16,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000007972879,2,2654.87,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000015765008,10,3097.35,10,,,,,,,,,ELIGIBLE,1,10,1
,4198696000018466155,3,11946.9,3,,,,,,,,,ELIGIBLE,1,3,1
,4198696000019767799,2,13451.33,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000012115237,4,1238.94,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000032759027,1,63982.3,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004748080,4,7433.63,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000029037346,1,10340.71,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013091791,2,15957.52,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000012720202,2,38584.07,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000016736008,1,21238.94,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010840578,1,3805.31,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013376315,1,20109.73,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012725214,2,8318.58,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000020894522,1,4247.79,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019668128,2,3419.47,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000015906006,2,15575.22,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000014419749,3,19115.04,3,,,,,,,,,ELIGIBLE,1,3,1
,4198696000020722151,1,118785.84,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000014227072,1,11592.92,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006931014,1,2654.87,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006041103,2,4070.8,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000019780545,1,5309.73,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032152684,2,14336.28,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000032204506,9,3408.84,9,,,,,,,,,ELIGIBLE,1,9,1
,4198696000017603611,1,19292.04,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012083298,8,30973.45,8,,,,,,,,,ELIGIBLE,1,8,1
,4198696000033555762,1,1061.95,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011316542,1,65486.73,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000016933597,1,14980.53,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007940270,1,4247.79,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000016068651,1,2605.31,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000009741742,0.1,2061.95,0.1,,,,,,,,,ELIGIBLE,1,0.1,1
,4198696000012836089,1,11858.41,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020138703,1,4778.76,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004161037,2000,1769.91,2000,,,,,,,,,ELIGIBLE,1,2000,1
,4198696000009577394,1,22123.89,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007935008,2,44247.79,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000011228986,1,39812.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033022416,2,4601.76,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000009896554,2,3008.85,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000032407133,1,12389.38,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000030955302,2,19336.28,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000002072084,1,11504.42,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013037140,4,7164.6,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000021108336,2,27610.62,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000020436811,1,11327.43,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000023957014,1,8407.08,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031017200,1,2300.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000017343076,1,13362.83,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011363601,1,44615.93,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000017064629,1,22552.21,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013450031,1,2566.37,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007972952,1,2920.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000018900208,2,42336.28,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000018131962,1,176.99,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008713289,1,252.21,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000014226156,2,25401.77,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000031167311,1,51699.12,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024424082,1,0,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000003013489,1,10000,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000025869654,1,8522.12,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000009940241,1,3982.3,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011766375,1,530.97,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015213595,2,36991.15,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000027611776,2,3256.64,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000006855852,1,1327.43,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027349219,2,8672.57,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000027389840,1,30973.45,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011517282,2,72920.35,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000029770044,1,9380.53,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007027648,1,29026.55,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029037010,1,1681.42,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032121536,1,4867.26,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005341004,2,44778.76,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000005486006,1,22389.38,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027244299,2,37939.82,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000013045130,6,3716.81,6,,,,,,,,,ELIGIBLE,1,6,1
,4198696000033211310,1,3628.32,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024771158,1,1849.56,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031854012,1,7327.43,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013398244,1,59292.04,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000018035041,1,1327.43,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020095139,1,11150.44,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006385199,1,1769.91,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000009783271,2,21415.93,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000023816483,2,6053.1,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000023009169,1,3012.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013784221,1,8672.57,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027858420,1,2477.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024601985,3,63504.42,3,,,,,,,,,ELIGIBLE,1,3,1
,4198696000009482256,2,8849.56,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000032363392,1,5373.45,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007819148,1,26548.67,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000018046234,24,7815.93,24,,,,,,,,,ELIGIBLE,1,24,1
,4198696000006362582,1,23707.96,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028621125,1,12456.64,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004823916,1,18230.09,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007424047,1,11061.95,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020436164,1,6371.68,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007203202,1,7345.13,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000014287207,1,7256.64,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033192665,1,2605,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007203256,1,442.48,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011232104,1,87787.61,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010252053,4,9203.54,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000013299042,3000,2654.87,3000,,,,,,,,,ELIGIBLE,1,3000,1
,4198696000029770046,1,16902.65,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005550209,1,8761.06,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000001631294,1,18495.58,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011766231,1,34846.02,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000017761450,14,0,14,,,,,,,,,ELIGIBLE,1,14,1
,4198696000033502936,1,5132.74,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002976793,1,109380.53,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004141820,2,7433.63,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000010517927,1,22123.89,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000003579892,1,3274.34,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004954022,1,22389.38,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022204778,6,3823.01,6,,,,,,,,,ELIGIBLE,1,6,1
,4198696000010280207,1,23008.85,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002181080,1,65323.01,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020625224,4,24778.76,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000012751157,1,26991.15,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027377069,1,15876.11,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000018663269,1,0,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006358217,1,2920.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029822165,1,2212.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000001743085,1,33805.31,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010314356,1,10796.46,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031446224,2,12106.19,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000009728820,1,10619.47,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000023553010,1,16902.65,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000030202214,1,23185.84,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000025327030,2,19292.04,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000004210204,1,16283.19,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011747659,1,530.97,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010084931,2,14513.27,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000009968004,2,32920.35,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000029822010,4,14329.2,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000005966887,1,46659.29,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031017244,1,27787.61,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004603912,1,11415.93,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027841304,1,39115.04,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029030010,1,15530.97,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000018194737,4,8849.56,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000024257635,1,4300.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006903579,1,1150.44,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000025762340,1,8849.56,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004672214,1,12477.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000025466485,1,10442.48,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013299757,2,13628.32,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000017598204,1,16991.15,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002859326,1,3097.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002584026,1,17876.11,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000026721906,1,8849.56,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033523165,1,5211,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024503025,1,2116.81,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000026043819,1,7699.12,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005966495,4,9203.54,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000014163598,1,2920.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000018643012,1,1327.43,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000023364441,1,18672.57,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005013150,1,8053.1,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000030906006,1,34194.69,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020100373,2,26017.7,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000028306112,1,26134.51,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006691857,1,37699.12,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033060910,2,14496,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000016979066,1,22300.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032275156,1,8060.18,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015399573,1,17748.67,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010987024,1,10619.47,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020111451,7,2168.14,7,,,,,,,,,ELIGIBLE,1,7,1
,4198696000010840580,1,7610.62,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000017722234,1,10176.99,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007565250,1,20442.48,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015706557,1,16283.19,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004916009,4,2477.88,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000029262189,1,15387.61,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013360498,1,21982.3,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022077401,1,2300.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033035142,1,43805,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005650727,2,4955.75,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000033362528,1,26297,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006802026,1,23008.85,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006653832,2,48672.57,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000011672420,1,18230.09,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031246216,1,2522.12,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015213649,1,10973.45,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028672034,1,2035.4,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000003856200,1,8584.07,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019218208,1,17256.64,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020100095,1,19911.5,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029198618,2,33097.35,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000011517284,1,4601.77,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027611097,1,66371.68,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000018531507,0.1,1529.2,0.1,,,,,,,,,ELIGIBLE,1,0.1,1
,4198696000003515859,2,60884.96,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000028006040,2,6350.44,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000003028145,1,5398.23,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006990583,1,4513.27,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024171978,2,8141.59,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000003727401,1,22212.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000017105086,2,2123.89,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000005531347,4,36106.19,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000029000079,1,50088.5,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019019572,1,1858.41,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006855028,14,4336.28,14,,,,,,,,,ELIGIBLE,1,14,1
,4198696000028723598,1,0,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007008791,2000,1769.91,2000,,,,,,,,,ELIGIBLE,1,2000,1
,4198696000005627004,1,19026.55,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000023065012,20,1628.32,20,,,,,,,,,ELIGIBLE,1,20,1
,4198696000011207457,2,619.47,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000003863026,1.6,495.58,1.6,,,,,,,,,ELIGIBLE,1,1.6,1
,4198696000012568049,1,14070.8,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004580458,1,2566.37,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002432004,2,4424.78,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000004497432,1,4601.77,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006914359,1,4778.76,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031616206,1,3783.19,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022829980,2,46017.7,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000031374211,2,26442.48,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000007594276,1,2743.36,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000030933327,1,3628.32,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019827880,2,40477.88,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000019064163,1,32212.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029841376,2,11504.42,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000023710425,8,4247.79,8,,,,,,,,,ELIGIBLE,1,8,1
,4198696000028095737,1,32787.61,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031227351,4,39646.02,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000032868131,8,0,8,,,,,,,,,ELIGIBLE,1,8,1
,4198696000023816570,1,32030.97,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013379302,1,1858.41,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028681008,1,12831.86,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000017603933,1,1061.95,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012697435,1,16814.16,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000009706813,1,8407.08,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000023798748,2,12743.36,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000006802569,1,11592.92,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024343291,1,23008.85,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000003945412,1,1681.42,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011863385,1,33805.31,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024922776,1,7650.44,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007082692,2,11858.41,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000010904024,1,60247.79,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027611442,1,51327.43,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002280052,1,17345.13,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000009409365,1,1238.94,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000014179589,1,13716.81,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000030913090,1,12190.28,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031732258,1,2477.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015706006,4,39079.65,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000001882103,1,7168.14,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019019964,2,36637.17,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000017644128,1,3893.81,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033586965,1,7482,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032363104,5,1991.15,5,,,,,,,,,ELIGIBLE,1,5,1
,4198696000021266099,2,23893.81,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000018787605,1,7610.62,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000018686525,2.8,867.26,2.8,,,,,,,,,ELIGIBLE,1,2.8,1
,4198696000004833572,2,29380.53,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000020105828,2,3362.83,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000032989081,2,8124,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000022955942,1,69911.5,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004890576,1.5,464.6,1.5,,,,,,,,,ELIGIBLE,1,1.5,1
,4198696000013441577,1,33805.31,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022956934,2,15398.23,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000003927240,2,20707.96,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000010198227,1,31946.9,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000016818254,0.2,3012.39,0.2,,,,,,,,,ELIGIBLE,1,0.2,1
,4198696000026194633,10,2654.87,10,,,,,,,,,ELIGIBLE,1,10,1
,4198696000005139004,1,4955.75,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000023798607,1,23008.85,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010776070,1,2477.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005013751,1,2566.37,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000026664655,1,3982.3,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000014528056,1,707.96,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013066552,1,7168.14,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029198235,3,854.87,3,,,,,,,,,ELIGIBLE,1,3,1
,4198696000017064993,1,2212.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013441463,1,64778.76,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000021755394,1,131858.41,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008713287,1,4287.61,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027260034,1,102212.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006385333,1,10619.47,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033022446,2,4601.76,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000020095494,1,21412.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028945547,1,6920.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031774132,2,50477.88,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000033536200,1,3185.84,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000014530103,1,7345.13,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005855141,1,2920.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022829781,2,46017.7,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000024669472,1,13716.81,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005725507,1,6106.19,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000030023541,1,1548.67,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032913226,1,52212.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029067998,2,8407.08,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000016994632,10,3097.35,10,,,,,,,,,ELIGIBLE,1,10,1
,4198696000007700071,1,2212.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013373833,1,1769.91,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000003754304,4,27256.64,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000028277050,1,14817.7,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020831640,1,9557.52,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032257803,1,8304.42,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010336398,2,43893.81,2,,,,,,,,,ELIGIBLE,1,2,1
