SKU,Product_ID,Last_Purchase_Date,Last_Purchase_Price
393-92,4198696000001040914,,6171
72-2001,4198696000001108102,,17150
118-97,4198696000000141337,,676.5
42-37,4198696000000138655,,583
83-41,4198696000000139465,,9960.5
419-12,4198696000000144685,,5973
86-29,4198696000000139744,,16.5
90-214,4198696000000140347,,6055.5
90-29,4198696000000140005,,3817
333-48,4198696000000144451,,1732.5
46-209,4198696000000139024,,2425.5
46-301,4198696000000139069,,3443
259-95,4198696000000143830,,4620
259-149,4198696000000143956,,4581.5
259-68,4198696000000143821,,6380
85-244,4198696000000139618,,3091
3-46,4198696000000669903,,990.0600000000001
72-1013,4198696000000679033,,3575.26
72-1014,4198696000000679042,,4116.77
376-25,4198696000000677422,,5046.75
509-0116,4198696000000861751,,10742.87
509-0180,4198696000000862327,,10222.69
502-083,4198696000000899277,,17906.19
512-059,4198696000001045938,,16927.21
512-110,4198696000001046397,,49328.270000000004
518-0510,4198696000001612151,,18418.59
518-0553,4198696000001612619,,22448.96
518-0574,4198696000001612826,,32377.37
800-109,4198696000001900582,,17343.52
3-89,4198696000000670290,,2178.17
376-132,4198696000000678385,,1261.49
509-1533,4198696000000863929,,19267.23
524-0063,4198696000001406624,,1900
524-0020,4198696000001406381,,2200
524-0124,4198696000001407173,,1990
522-0056,4198696000001614104,,31400.36
522-0097,4198696000001614473,,30133.58
522-0073,4198696000001615013,,18425.74
522-0068,4198696000001615274,,24003.8
520-0025,4198696000001610522,,12849.85
520-0089,4198696000001611242,,16555.46
376-18,4198696000000677359,,2609.76
72-1077,4198696000000679555,,6190.3
72-1028,4198696000000679114,,3065.23
72-1034,4198696000000679168,,7236.66
509-0046,4198696000000861121,,6551.09
509-0087,4198696000000861490,,5896.49
509-3030,4198696000000866260,,11622.95
509-2521,4198696000000864478,,6112.919999999999
509-2539,4198696000000864640,,6213.46
509-2577,4198696000000864982,,5544
509-2585,4198696000000865054,,7200
504-003,4198696000000897207,,6090.15
504-019,4198696000000897351,,4136.91
504-089,4198696000000897981,,2343.65
800-123,4198696000002192693,,26660
800-158,4198696000002584669,,11200
168-440,4198696000000142399,,71.5
259-133,4198696000000143902,,3173.5
43-27,4198696000000138682,,3778.5
168-2007,4198696000000676927,,44.52
512-122,4198696000001046505,,25554.08
800-013,4198696000001223001,,5670
518-0576,4198696000001612844,,10980
504-045,4198696000000897585,,2251.04
526-0018,4198696000001674913,,10520.35
529-054,4198696000003215001,,17000
509-0204,4198696000003338396,,9987.14
800-940,4198696000005905481,,24200
106-2014,4198696000006545489,,5179.6
800-1364,4198696000007752621,,8059.5
73-1008,4198696000007811588,,825
73-1022,4198696000007811966,,1402.5
90-1003,4198696000007812371,,5417.5
90-1008,4198696000007812434,,6550.5
46-2000,4198696000007812335,,5065.5
512-169,4198696000003590463,,6550.49
518-0617,4198696000006998006,,46491.94
259-1006,4198696000004629453,,2271.5
20-1003,4198696000004629875,,4103
47-1000,4198696000004629902,,3839
800-1388,4198696000007892548,,4000
800-719,4198696000005012649,,11500
506-026,4198696000003159088,,8650
521-0010,4198696000001613708,,11066.7
800-769,4198696000005207406,,4978.33
800-1044,4198696000006361253,,20000
800-1094,4198696000006468278,,48660
512-1004,4198696000008656236,,16991
529-073,4198696000006842815,,20000
800-1634,4198696000009249001,,3686.63
376-3175,4198696000002957520,,2541.65
42-2005,4198696000004420069,,1925
42-2007,4198696000004420087,,1573
800-969,4198696000006015001,,4122.5
44-1159,4198696000009530281,,843
800-1202,4198696000006842046,,24200
800-567,4198696000004546406,,5239.19
505-022,4198696000005321013,,2580
72-3028,4198696000005387755,,5315
800-1272,4198696000007151077,,6894.87
72-4003,4198696000007681356,,6452.21
800-1870,4198696000010698235,,37309.72
800-239,4198696000003013717,,3600
800-678,4198696000004950161,,36189.48
75-1004,4198696000004629812,,14839
800-899,4198696000005698132,,2700
800-1344,4198696000007629448,,8000
114-1000,4198696000004417871,,2095.5
800-1198,4198696000006818415,,7550
800-1243,4198696000006945895,,44340.3
800-1832,4198696000010521642,,25300
800-259,4198696000003065828,,25000
800-472,4198696000004093366,,15363.51
83-2043,4198696000004421745,,11577.5
44-1161,4198696000005207478,,995
525-0017,4198696000005279678,,15000
106-2004,4198696000006545355,,3100.4
533-058,4198696000010698144,,19500
317-505,4198696000004629542,,3668.5
20-1005,4198696000004629704,,962.5
533-023,4198696000006361828,,24650
800-1251,4198696000006998036,,37368.1
41-1007,4198696000004420006,,6737.5
800-787,4198696000005279598,,20072.4
517-1065,4198696000006120929,,18597.5
519-2002,4198696000007221598,,5967
168-2038,4198696000007454746,,951.14
524-0634,4198696000009249380,,3990
512-199,4198696000009259775,,23951.44
534-0007,4198696000009530290,,1885
800-1723,4198696000009956217,,26990
800-1833,4198696000010547035,,6500
376-3174,4198696000010559548,,4854.67
800-1323,4198696000007454711,,10500
800-1471,4198696000008244473,,3936
533-130,4198696000009988378,,16500
800-890,4198696000005639972,,1798
800-421,4198696000003894260,,599
800-1318,4198696000007418001,,21515
800-1502,4198696000008394686,,3615.19
527-0028,4198696000008583001,,6381.150000000001
530-1031,4198696000004361019,,7430
238-2007,4198696000004421214,,14410
83-2009,4198696000004421079,,5230.5
46-2023,4198696000004421592,,4801.5
800-882,4198696000005639470,,3643
800-952,4198696000005924115,,6838.84
533-021,4198696000006333062,,27500
530-1023,4198696000003952296,,4326
530-1025,4198696000003952314,,8250
41-1016,4198696000004629776,,3228.5
800-586,4198696000004630744,,7868.94
800-385,4198696000003722091,,16700
530-1010,4198696000003952132,,3625
533-010,4198696000005169216,,20950
510-048,4198696000006703711,,109291.56
800-810,4198696000005326329,,8559
800-1432,4198696000008012461,,4400
72-3039,4198696000006449134,,4955
800-1785,4198696000010185356,,16997.08
83-2030,4198696000004420150,,7161
530-0034,4198696000004628557,,3200
800-692,4198696000004993056,,15306.16
72-3071,4198696000006449328,,4691.7
509-1053,4198696000009342137,,17051.57
800-1717,4198696000009774079,,4800
524-0162,4198696000010390147,,1400
800-1194,4198696000006818128,,11196
509-3029,4198696000000866251,,8408.77
800-247,4198696000003025771,,2481.25
130-049,4198696000004150110,,22822.5
800-504,4198696000004224035,,20000
72-3018,4198696000005387665,,8605.1
800-1211,4198696000006842999,,41617.23
95-2005,4198696000009895157,,4530
800-1522,4198696000008545872,,24328.98
800-301,4198696000003315275,,7948.79
800-1034,4198696000006248395,,6934.76
136-1002,4198696000004420989,,15730
800-1322,4198696000007454689,,33200
800-576,4198696000004618799,,5741.66
800-467,4198696000004080292,,6000
351-2011,4198696000004421502,,21312.5
46-2014,4198696000004421556,,1925
72-3042,4198696000005207448,,4640
530-0005,4198696000003679259,,1616
106-1001,4198696000004902014,,2190
20-1004,4198696000004629884,,4103
127-1027,4198696000009249414,,196.38
800-249,4198696000003025909,,11004.27
72-3013,4198696000005387620,,4524
800-1196,4198696000006818364,,15000
800-1249,4198696000006967933,,7144.7
517-3002,4198696000009033392,,15495
800-763,4198696000005180056,,8900
800-339,4198696000003484019,,2550
800-391,4198696000003722423,,840
3-172,4198696000008352424,,1859.81
517-1032,4198696000008973517,,21850
800-1743,4198696000009867578,,30927.06
800-479,4198696000004105978,,11500
800-665,4198696000004910259,,11220
800-913,4198696000005766001,,45600
527-0031,4198696000008583028,,22800
527-0038,4198696000008585059,,38000
46-2033,4198696000004629372,,3217.5
72-3151,4198696000003396036,,5340
800-1747,4198696000009874034,,1395
800-1544,4198696000008640133,,35000
800-1571,4198696000008815475,,23661.18
533-039,4198696000009345257,,20260
72-3113,4198696000010636440,,8225
800-1411,4198696000007971527,,5779.36
800-630,4198696000004850341,,11666
246-2005,4198696000010805364,,4251.5
73-10,4198696000010848119,,1270.5
512-217,4198696000011064504,,8710.75
512-235,4198696000011107093,,15492.17
376-3031,4198696000012114622,,2271.64
164-104,4198696000012152037,,1342.04
510-1037,4198696000014500956,,52555.26
533-083,4198696000011274060,,15900
509-2605,4198696000011516539,,27000
505-038,4198696000012057184,,725
376-3131,4198696000012342812,,5000.89
376-3154,4198696000012360010,,6200
44-1085,4198696000012365063,,1250
800-2088,4198696000013293263,,9500
44-1046,4198696000012240128,,495
376-3055,4198696000015063489,,6964.06
517-1096,4198696000016060686,,17520
72-3286,4198696000016933169,,4791
800-2548,4198696000017986590,,46990
800-1964,4198696000011207074,,9975
44-1055,4198696000012360264,,545
75-1036,4198696000015464814,,24887.5
75-1037,4198696000015464823,,24447.5
67-1010,4198696000015464949,,20432.5
67-1019,4198696000015465021,,31707.5
351-2043,4198696000015465327,,15576
376-3119,4198696000012342131,,4182.030000000001
800-2072,4198696000013123634,,6800
800-2141,4198696000013486381,,22010
800-2170,4198696000013663488,,3571.11
72-3260,4198696000015821601,,5900
800-2374,4198696000016245384,,7350
800-1172,4198696000012103632,,18000
900-006,4198696000017013128,,840
800-2259,4198696000014709952,,20990
800-2349,4198696000015950180,,67990
12-1012,4198696000010772003,,59482.5
800-1917,4198696000010915082,,7812
72-3117,4198696000010915129,,6525
512-182,4198696000011064191,,27025.68
512-194,4198696000011064299,,20078.73
530-0040,4198696000011063572,,1399
376-3043,4198696000012176260,,2051.85
376-3046,4198696000012176296,,2270.18
510-1027,4198696000012723759,,57320.37
800-2082,4198696000013224865,,17221.92
510-1055,4198696000014974121,,43772.29
00000,4198696000015965090,,49039.15
525-0022,4198696000014070046,,6200
518-0608,4198696000011482207,,12892.57
510-1039,4198696000015094650,,35517.35
533-088,4198696000011834190,,26885
800-1983,4198696000011239751,,15950
351-2014,4198696000015465165,,15130.5
351-2050,4198696000015465390,,16170
800-2488,4198696000017634679,,4299
800-1519,4198696000011909475,,6999.5
800-2431,4198696000016879708,,41211.53
800-2478,4198696000017530003,,11579
800-2435,4198696000016976938,,10300
238-2008,4198696000010805147,,9900
20-116,4198696000010848137,,1760
512-228,4198696000011107028,,16240.93
512-240,4198696000011107156,,15457.73
512-241,4198696000011107165,,9209.42
376-3023,4198696000012114555,,1560
376-3025,4198696000012114573,,1668.27
800-1702,4198696000012932895,,3080
531-017,4198696000011594620,,19900
800-2365,4198696000016074183,,35497.8
800-1892,4198696000010767855,,18000
164-107,4198696000012152064,,1278.13
534-0071,4198696000012489947,,2825
800-2079,4198696000013178534,,41990
800-2102,4198696000013348987,,2100
524-0659,4198696000013601030,,3900
800-2456,4198696000017111470,,48271.55
800-2076,4198696000013157684,,7348
519-2004,4198696000011461621,,2995
67-1020,4198696000015465030,,21395
351-2029,4198696000015465237,,11880
800-1988,4198696000011364049,,23800
164-125,4198696000012152976,,1278.13
376-3114,4198696000012342086,,3642
44-1074,4198696000012368048,,495
530-1052,4198696000012451198,,3800
800-2129,4198696000013436049,,35000
376-3057,4198696000015724420,,2334.9
800-2539,4198696000017831069,,11950
800-1711,4198696000012946715,,13900
800-2401,4198696000016474011,,1995
512-222,4198696000011064553,,24485.88
376-3029,4198696000012114604,,2013.25
800-2138,4198696000013478932,,5000
3-193,4198696000013488817,,6599.92
534-0063,4198696000014062606,,2715
44-1145,4198696000016269592,,895
524-0168,4198696000016993966,,1790
130-1003,4198696000017213937,,14900
800-1347,4198696000012495138,,4130
533-082,4198696000011274051,,15900
72-3245,4198696000015013230,,3967.2000000000003
517-1106,4198696000017111627,,14308.91
800-2578,4198696000018177024,,26990
517-1109,4198696000017476438,,20536.8
800-1897,4198696000010775329,,540
510-1057,4198696000018194463,,65201.31
800-1975,4198696000011255647,,30130.2
800-2003,4198696000011413339,,3709.87
512-1017,4198696000011493011,,7250
518-0615,4198696000015145296,,24120
800-2350,4198696000015950265,,4450
800-2395,4198696000016393177,,20013.6
533-070,4198696000011063665,,22950
800-1591,4198696000012819878,,86652.89
44-1100,4198696000012410018,,450
800-1902,4198696000010799530,,20000
800-1985,4198696000011275192,,17796.12
800-1552,4198696000012729262,,19809
800-2588,4198696000018185603,,2000
519-0055,4198696000010936699,,12967.16
800-2440,4198696000017003408,,11500
800-2715,4198696000018934367,,14000
800-2716,4198696000018934376,,13800
800-2778,4198696000019179962,,15257.65
517-1142,4198696000019667217,,12847.2
517-1132,4198696000019671381,,14355
533-161,4198696000021831316,,18750
800-3783,4198696000026912125,,7500
800-3950,4198696000028104310,,2775
351-2025,4198696000018627971,,14866.5
12-1027,4198696000018668142,,50963
800-2706,4198696000018914369,,68990
800-3195,4198696000022597273,,14460
800-3349,4198696000023573091,,2950.61
800-3870,4198696000027633774,,6083.2
800-3941,4198696000028098148,,7995
800-2934,4198696000020314298,,2150
800-3649,4198696000025902686,,12795
800-3829,4198696000027301512,,17009.66
800-2699,4198696000018863961,,17285.07
800-3894,4198696000027868874,,73299.05
343-31,4198696000020417640,,1385.6933333333334
522-0219,4198696000023373926,,21990
512-1036,4198696000024805563,,11495
800-3886,4198696000027855012,,6900
376-3186,4198696000019511961,,6500
800-3184,4198696000022544777,,4875
800-3822,4198696000027282504,,66849.26
800-3068,4198696000021426061,,8288.9
800-3095,4198696000021802445,,3400
530-3029,4198696000023558303,,3100
800-3385,4198696000023716455,,17922.5
3-208,4198696000024684943,,1812.4
800-3526,4198696000024931001,,4500
800-3531,4198696000024931777,,36633.16
800-3720,4198696000026460358,,14817.5
800-3761,4198696000026698283,,4000
800-2939,4198696000020315633,,3500
800-3570,4198696000025233531,,21500
800-3038,4198696000020914129,,15500
800-3150,4198696000022301066,,22000
800-3846,4198696000027374795,,6700
800-3834,4198696000027363001,,15312.27
800-3620,4198696000025779511,,25000
800-3885,4198696000027855001,,49000
520-0171,4198696000018914558,,35600
524-0686,4198696000019922999,,6990
343-26,4198696000020417495,,1385.6925
509-0249,4198696000022597024,,9152
517-1154,4198696000022837599,,43113.6
800-3603,4198696000025639310,,25000
800-3818,4198696000027238652,,3800
800-3871,4198696000027643171,,27995
259-1033,4198696000018627836,,2288
800-2734,4198696000019056914,,7500
800-2748,4198696000019076312,,131661.58
800-2832,4198696000019671871,,16677.5
800-2900,4198696000020050282,,7372.4
524-0180,4198696000021262081,,1199.99
800-3285,4198696000023215173,,1700
517-1145,4198696000023373478,,30626.8
800-3757,4198696000026664515,,9995
800-3292,4198696000023373272,,22729.42
517-1138,4198696000020244229,,21600
800-2935,4198696000020314354,,3700
800-2962,4198696000020426270,,13489.44
800-2985,4198696000020466862,,3600
800-2789,4198696000019243688,,6790
800-3103,4198696000021866265,,2450
800-3808,4198696000027122525,,30049.65
517-1129,4198696000019067288,,23673.9
800-2786,4198696000019192893,,34100
800-2929,4198696000020251255,,4200
343-29,4198696000020417618,,1385.6933333333334
800-3223,4198696000022837588,,43113.6
800-3235,4198696000022901307,,50600
800-3416,4198696000024105005,,24780.53
67-1007,4198696000018627881,,24750
800-2841,4198696000019778028,,3900
800-3085,4198696000021620046,,44573
800-3727,4198696000026474451,,51092.79
512-1033,4198696000024324692,,2995
800-2670,4198696000018835307,,20350
800-3325,4198696000023455008,,15990
800-2984,4198696000020466460,,625
528-0113,4198696000021205695,,680
800-3190,4198696000022588692,,42999.97
800-2730,4198696000019056047,,60391.91
800-2785,4198696000019192884,,49745
800-2808,4198696000019511010,,23400
800-3552,4198696000025079771,,3907
800-3621,4198696000025779725,,7686
800-3676,4198696000026126074,,3550
800-3915,4198696000028005001,,2500
800-3362,4198696000023622826,,1480.5
800-3180,4198696000022544001,,13523.5
512-264,4198696000023953072,,11946.16
800-4370,4198696000031522452,,17000
516-010,4198696000032899832,,5615
800-4262,4198696000030366156,,18000
800-4332,4198696000031243568,,31000
800-4395,4198696000031760194,,14170.18
800-4475,4198696000032909334,,4900
800-4118,4198696000029319160,,20000
800-4157,4198696000029435279,,7279.48
14-1000,4198696000031479793,,350
72-3344,4198696000032899639,,4350
800-4463,4198696000032471618,,10521.26
524-0689,4198696000031456720,,3400
800-4362,4198696000031465608,,2675
800-4444,4198696000032257902,,175366.48
800-4049,4198696000028795009,,12330
800-4237,4198696000030232048,,32000
800-4001,4198696000028506001,,21638.72
800-4221,4198696000030181573,,26500
509-2045,4198696000030947136,,36328
800-4430,4198696000032240557,,5000
800-4244,4198696000030248553,,10619
800-4478,4198696000032970130,,19300
800-4401,4198696000031811140,,155999.99
800-4111,4198696000029313133,,18000
800-4355,4198696000031456698,,43000
72-3336,4198696000029435605,,8569.8
800-4432,4198696000032248044,,64398
800-4301,4198696000031051942,,10250
800-4434,4198696000032248295,,26990
800-4471,4198696000032909220,,22800
800-4034,4198696000028680298,,36863
800-4077,4198696000029007847,,18730
800-4495,4198696000033054038,,13755.71
800-4499,4198696000033148325,,80000
800-4296,4198696000030971060,,14904.48
800-4236,4198696000030215763,,6955
800-4079,4198696000029015452,,8741.25
800-4090,4198696000029035185,,11800
800-4317,4198696000031164525,,13245.89
800-4222,4198696000030181778,,35000
800-4557,4198696000033554372,,5866.87
800-4568,4198696000033573034,,7752.56
800-4573,4198696000033544730,,16400
800-4551,4198696000033552250,,3100
800-4528,4198696000033370605,,2962.5
800-4539,4198696000033413716,,10575
509-1010,4198696000000863272,,24210
273-18,4198696000001039780,,533.5
88-41,4198696000001040536,,4504.5
88-48,4198696000001040563,,4807
77-1,4198696000001040941,,22
524-0509,4198696000001407569,,43400
527-0019,4198696000001685120,,17693.85
529-033,4198696000002572950,,25000
118-8,4198696000000141085,,610.5
14-105,4198696000000137638,,935
14-55,4198696000000137602,,423.5
42-373,4198696000000138664,,1413.5
147-18,4198696000000141913,,10202.5
11-288,4198696000000137125,,4812.5
168-44,4198696000000142273,,5.5
259-21,4198696000000143731,,5725.5
214-47,4198696000000142678,,2777.5
214-89,4198696000000142768,,2447.5
245-140,4198696000000143380,,1072.5
3-38,4198696000000669831,,2223.37
3-128,4198696000000670641,,2039.46
127-1001,4198696000000679771,,263.45
509-0156,4198696000000862111,,11941.560000000001
510-045,4198696000000865621,,102971.84999999999
510-033,4198696000000865513,,262380.72000000003
502-052,4198696000000898998,,34394.17
518-0528,4198696000001612349,,28079.6
127-1007,4198696000001089127,,453.99
3-102,4198696000000670407,,1900.85
376-142,4198696000000678475,,1165.93
376-79,4198696000000677908,,1766.1899999999998
72-1047,4198696000000679285,,3015.6800000000003
127-1016,4198696000001089208,,335.29
524-0082,4198696000001406795,,3900
522-0175,4198696000001614878,,12745.78
522-0001,4198696000001615238,,10819.67
521-0031,4198696000001613375,,10595.59
520-0109,4198696000001611485,,17105.06
519-0020,4198696000001610360,,8450.3
514-012,4198696000000836241,,2557.4
509-0058,4198696000000861229,,9952.89
509-0072,4198696000000861355,,7362.589999999999
509-2034,4198696000000864271,,32158.289999999997
509-2535,4198696000000864604,,5312.74
509-2594,4198696000000865135,,5748.88
511-003,4198696000000860590,,75500
504-059,4198696000000897711,,2945.83
504-084,4198696000000897936,,2227.53
523-0036,4198696000001096610,,7670
800-081,4198696000001715581,,78300
29-64,4198696000000138322,,5098.5
43-59,4198696000000138736,,990
512-067,4198696000001046010,,14954.55
502-020,4198696000000898710,,21664.98
509-0502,4198696000000862534,,11405.03
509-0562,4198696000000863074,,11218.36
509-3517,4198696000000865801,,16192.41
9-520,4198696000001039681,,3107.5
800-036,4198696000001466068,,8000
524-0574,4198696000001408145,,3100
527-0011,4198696000001685048,,5017.05
529-019,4198696000002097134,,17000
15-250,4198696000000138151,,9432.5
147-23,4198696000000141931,,10202.5
11-122,4198696000000136684,,14223
11-335,4198696000000137278,,11962.5
11-46,4198696000000136558,,6220.5
214-77,4198696000000142741,,2381.5
316-32,4198696000000144154,,3883
245-235,4198696000000143416,,1287
3-127,4198696000000670632,,4148.35
168-2009,4198696000000676945,,922.7
505-003,4198696000000844246,,2390
509-0119,4198696000000861778,,9754.95
509-0160,4198696000000862147,,12753.160000000002
509-0200,4198696000000862507,,13693.14
510-001,4198696000000865225,,49290.020000000004
502-028,4198696000000898782,,14083.17
512-016,4198696000001045560,,12631.18
512-027,4198696000001045659,,22331.079999999998
512-038,4198696000001045749,,23199.38
512-075,4198696000001046082,,33019.69
524-0512,4198696000001153072,,18900
518-0540,4198696000001612484,,25849.350000000002
3-3,4198696000000669516,,2317.61
21-1001,4198696000000678547,,2771.5
72-1050,4198696000000679312,,3000.02
509-1515,4198696000000863767,,16662.84
515-003,4198696000001086340,,3950
524-0134,4198696000001407263,,2500
524-0089,4198696000001406858,,2100
524-0064,4198696000001406633,,1700
524-0097,4198696000001406930,,2200
522-0121,4198696000001613915,,22705.15
522-0170,4198696000001615022,,15906.52
522-0057,4198696000001615139,,18135.06
522-0126,4198696000001615193,,12562.21
520-0023,4198696000001610594,,19721.46
520-0083,4198696000001611188,,15920
376-116,4198696000000678241,,1227.84
72-1085,4198696000000679627,,3136.37
72-1086,4198696000000679636,,3125.03
509-0027,4198696000000860950,,10100.77
509-2019,4198696000000864136,,32933.37
504-025,4198696000000897405,,10662.34
504-029,4198696000000897441,,1926.8100000000002
504-081,4198696000000897909,,2260.29
504-103,4198696000000898107,,1445.13
523-0002,4198696000001096304,,3200
800-017,4198696000001223125,,4800
526-0019,4198696000001674922,,7520
507-003,4198696000000844003,,2150
505-005,4198696000000844264,,1520
506-024,4198696000000844219,,1475
524-1000,4198696000002192430,,3410
14-81,4198696000000513111,,1809.5
242-550,4198696000000143317,,1199
86-68,4198696000000139816,,7359
57-4,4198696000000139204,,5120.5
509-0162,4198696000000862165,,9438.09
509-0167,4198696000000862210,,12900.98
512-151,4198696000001046766,,23876.68
516-007,4198696000001086475,,1550
524-0096,4198696000001406921,,2800
509-0090,4198696000000861517,,10334.04
509-2035,4198696000000864280,,31088.16
800-144,4198696000002427083,,1850
509-0514,4198696000000862642,,17052.78
509-0534,4198696000000862822,,7470
524-0584,4198696000001408235,,2700
524-0592,4198696000001408307,,2990
527-0012,4198696000001685057,,5594.4
86-83,4198696000000139834,,1710.5
144-24,4198696000000513138,,2117.5
11-279,4198696000000137098,,7463.5
11-131,4198696000000136738,,4218.5
11-400,4198696000000137368,,5940
242-373,4198696000000143236,,720.5
46-441,4198696000000139096,,2073.5
125-1145,4198696000000141715,,4525
85-111,4198696000000139591,,984.5
95-1007,4198696000000679717,,2391.21
509-0109,4198696000000861688,,12335.15
512-039,4198696000001045758,,18646.97
512-086,4198696000001046181,,32755.690000000002
518-0533,4198696000001612412,,38000
518-0575,4198696000001612835,,9573.83
504-083,4198696000000897927,,2619.5
3-2,4198696000000669507,,7285.88
21-1036,4198696000000678844,,2966.38
376-90,4198696000000678007,,2881.33
509-1531,4198696000000863911,,15007.42
524-0125,4198696000001407182,,2100
524-0061,4198696000001406606,,2100
522-0030,4198696000001614554,,31796.91
522-0015,4198696000001614644,,17053.08
521-0022,4198696000001613573,,14402.36
521-0003,4198696000001613654,,11319.58
520-0043,4198696000001610882,,16955.6
519-0037,4198696000001610279,,7461.4
514-002,4198696000000836151,,1422.8
509-0067,4198696000000861310,,4976.88
509-0093,4198696000000861544,,10199.06
509-3027,4198696000000866233,,6071.7
509-2563,4198696000000864856,,6090
504-114,4198696000000898206,,1492.22
505-004,4198696000000844255,,1480
505-008,4198696000000844291,,1150
3-112,4198696000000670497,,1384.15
376-47,4198696000000677620,,5364.68
105-46,4198696000000140734,,3366
11-312,4198696000000137197,,11962.5
257-27,4198696000000143704,,7711
512-048,4198696000001045839,,17173.739999999998
528-0016,4198696000001613159,,4264
509-2601,4198696000000865198,,5800
106-10,4198696000000602383,,4263.21
106-28,4198696000000602545,,2196.48
376-48,4198696000000677629,,5786.92
72-1053,4198696000000679339,,3437.52
21-1014,4198696000000678646,,3843.44
509-0537,4198696000000862849,,6900
509-1005,4198696000000863227,,28000
509-1020,4198696000000863362,,18698.89
509-1033,4198696000000863479,,21764.59
274-11,4198696000001039816,,478.5
60-11,4198696000001039852,,1089
257-1,4198696000001040347,,4988.5
339-1,4198696000001040581,,2090
393-49,4198696000001040815,,7155.5
800-087,4198696000001715744,,2970
529-027,4198696000002572896,,22000
521-0007,4198696000001613537,,11066.7
118-81,4198696000000141283,,1386
105-26,4198696000000140671,,3267
14-134,4198696000000137656,,1485
14-21,4198696000000137557,,170.5
15-125,4198696000000137962,,11247.5
15-353,4198696000000138214,,2293.5
164-110,4198696000000142192,,407
90-92,4198696000000140140,,5940
317-22,4198696000000144325,,6198.5
11-228,4198696000000136900,,5483.5
168-41,4198696000000142246,,5.5
316-26,4198696000000144127,,2326.5
43-5,4198696000000138673,,1094.5
509-0106,4198696000000861661,,7358.46
509-0171,4198696000000862246,,13088.37
509-0183,4198696000000862354,,7471.32
512-138,4198696000001046649,,8154
528-0058,4198696000001611836,,7535.17
518-0516,4198696000001612223,,16823.59
518-0530,4198696000001612367,,31200
528-0043,4198696000001612961,,9975.27
800-078,4198696000001715219,,16950
800-145,4198696000002427378,,7540
127-1004,4198696000001089100,,215.54999999999998
343-13,4198696000000588304,,6590.8
376-84,4198696000000677953,,1902.5600000000002
72-1039,4198696000000679213,,3434.67
72-1040,4198696000000679222,,3500.03
509-1510,4198696000000863722,,26876.67
524-0120,4198696000001407137,,2400
522-0007,4198696000001613798,,22980
521-0040,4198696000001613447,,11402.05
520-0001,4198696000001611548,,17285.07
526-0008,4198696000001674823,,5707
376-14,4198696000000677323,,7423.93
72-1001,4198696000000678925,,3950.6299999999997
72-1027,4198696000000679105,,4198.349999999999
168-2003,4198696000000676891,,826
509-0010,4198696000000860797,,10046.98
509-2590,4198696000000865099,,7548.22
506-006,4198696000000844066,,2650
506-010,4198696000000844102,,2100
393-91,4198696000001040842,,4763
46-167,4198696000000138988,,3217.5
57-5,4198696000000139213,,15724.5
259-128,4198696000000143893,,4295.5
376-1000,4198696000001441105,,5500
800-046,4198696000001522110,,17190
517-1044,4198696000001630965,,21492
376-136,4198696000000678421,,1173.09
525-0011,4198696000001407434,,6990
509-0036,4198696000000861031,,6927.62
800-204,4198696000002890155,,11350.87
136-1006,4198696000004421007,,7177.5
518-0603,4198696000006389546,,9600
73-1020,4198696000007811957,,1402.5
130-029,4198696000004126870,,6009.5
72-3193,4198696000008899721,,4475
533-056,4198696000010596306,,11950
318-501,4198696000004629587,,6297.5
41-1011,4198696000004629767,,3492.5
72-3038,4198696000003873707,,5990
531-011,4198696000004161576,,5184
72-3008,4198696000005387575,,4923.27
800-1441,4198696000008096315,,13467.4
800-1313,4198696000007365920,,12917.8
517-1015,4198696000003678266,,26973
800-616,4198696000004777171,,14381.04
800-695,4198696000004993301,,4950
800-1039,4198696000006285641,,850
72-3143,4198696000007813988,,8752.74
130-060,4198696000008815501,,2533
509-3041,4198696000010464495,,6156.18
800-1844,4198696000010609873,,24000
530-0021,4198696000003679421,,8250
130-044,4198696000004150070,,9171.5
72-3308,4198696000005166227,,6962.69
524-0152,4198696000007471557,,4400
800-1494,4198696000008352489,,4100
527-0033,4198696000008583046,,17000
527-0039,4198696000008585068,,18648
800-1589,4198696000008899129,,9900
800-1664,4198696000009409576,,5800
529-065,4198696000009503394,,20000
800-1876,4198696000010698588,,5990
800-358,4198696000003590738,,1900
800-1714,4198696000009740003,,21483
800-739,4198696000005042459,,7694.18
800-807,4198696000005326174,,15000
800-607,4198696000004745091,,6722.64
800-1296,4198696000007279369,,19623.96
800-1457,4198696000008128474,,20000
65-1000,4198696000005321121,,1950
164-501,4198696000003065318,,3311.23
214-1014,4198696000004421358,,2095.5
246-2004,4198696000004421034,,9625
800-615,4198696000004777146,,32825.25
534-0066,4198696000004882012,,3995
72-3328,4198696000005166764,,3500
106-2005,4198696000006545376,,3128
533-016,4198696000007344509,,21500
254-502,4198696000007811426,,445.5
83-2037,4198696000007812380,,5527.5
90-1012,4198696000007812263,,4372.5
75-1010,4198696000007812551,,18122.5
106-2029,4198696000009719402,,26350
130-1002,4198696000009959052,,12900
530-3013,4198696000003976036,,3900
72-3251,4198696000006583221,,6588
530-1033,4198696000006784179,,6820
11-1025,4198696000004417835,,7755
800-741,4198696000005094077,,17050
530-2011,4198696000009305265,,8600
533-187,4198696000004950435,,42547
800-592,4198696000004655285,,595
