b.Product_ID,i.InQty,o.OutQty,On_Hand_Qty
4198696000011063001,8,6,2
4198696000025140758,1,1,0
4198696000025233096,1,1,0
4198696000025233531,1,1,0
4198696000025336148,1,1,0
4198696000000140590,50,1,49
4198696000025481633,1,1,0
4198696000000139123,30,1,29
4198696000025886144,2,2,0
4198696000015464643,30,1,29
4198696000011326768,2,1,1
4198696000025902791,1,1,0
4198696000026045505,2,2,0
4198696000004420096,50,2,48
4198696000020635952,1,1,0
4198696000026057126,1,1,0
4198696000026126456,4,4,0
4198696000026124424,6,6,0
4198696000026202052,1,1,0
4198696000011064450,2,1,1
4198696000026427779,2,2,0
4198696000003952287,4,1,3
4198696000026460487,2,2,0
4198696000026460358,1,1,0
4198696000015864019,6,4,2
4198696000018668097,31,31,0
4198696000026656218,1,1,0
4198696000001615022,4,2,2
4198696000001613528,2,1,1
4198696000000863641,6,4,2
4198696000027049186,2,2,0
4198696000023076742,9,5,4
4198696000001406543,6,4,2
4198696000027374806,1,1,0
4198696000027311028,1,1,0
4198696000021527105,18,7,11
4198696000027576685,3,1,2
4198696000027643182,4,4,0
4198696000007812164,201,2,199
4198696000027754850,1,1,0
4198696000027868044,2,2,0
4198696000027868055,2,2,0
4198696000027872063,2,2,0
4198696000028015638,1,1,0
4198696000027855001,1,1,0
4198696000028019185,2,2,0
4198696000027977253,1,1,0
4198696000027977242,1,1,0
4198696000010772016,300,1,299
4198696000028282134,2,2,0
4198696000028318113,2,2,0
4198696000003952042,22,11,11
4198696000028336816,4,4,0
4198696000019300089,8,4,4
4198696000001610756,5,2,3
4198696000028506961,2,2,0
4198696000028680721,1,1,0
4198696000028731301,1,1,0
4198696000015715528,8,4,4
4198696000000864109,5,1,4
4198696000000865981,3,1,2
4198696000028927850,1,1,0
4198696000029007001,1,1,0
4198696000000678682,6,4,2
4198696000029007524,1,1,0
4198696000004421151,106,15,91
4198696000029015463,1,1,0
4198696000029058206,1,1,0
4198696000028268971,10,4,6
4198696000029378363,1,1,0
4198696000022646350,15,4,11
4198696000008581135,1,1,0
4198696000029435951,1,1,0
4198696000029434104,2,2,0
4198696000023474772,4,2,2
4198696000000139645,101,6,95
4198696000000144505,50,1,49
4198696000011255972,8,5,3
4198696000004629785,51,6,45
4198696000004421124,100,4,96
4198696000000860806,11,8,3
4198696000000138979,30,9,21
4198696000000865162,5,3,2
4198696000007812254,102,29,73
4198696000000138871,100,4,96
4198696000000679744,15,14,1
4198696000015465246,30,7,23
4198696000004421187,50,5,45
4198696000007812200,100,6,94
4198696000000139879,100,5,95
4198696000018234775,4,2,2
4198696000004421385,100,3,97
4198696000000140878,50,6,44
4198696000001089172,66,33,33
4198696000000140536,101,7,94
4198696000000861184,10,4,6
4198696000020988377,4,2,2
4198696000029944311,1,1,0
4198696000029983016,2,2,0
4198696000001615139,4,2,2
4198696000030025462,2,2,0
4198696000030161514,1,1,0
4198696000030418278,1,1,0
4198696000030248553,1,1,0
4198696000001612880,2,1,1
4198696000030947548,1,1,0
4198696000016846370,2,1,1
4198696000012342032,4,2,2
4198696000012342848,7,2,5
4198696000031209237,1,1,0
4198696000031243106,1,1,0
4198696000031209346,1,1,0
4198696000031406047,1,1,0
4198696000031406332,2,2,0
4198696000001040878,26,6,20
4198696000031553665,1,1,0
4198696000016210815,4,2,2
4198696000018668124,31,2,29
4198696000030418077,1,1,0
4198696000032248306,4,4,0
4198696000030025167,1,1,0
4198696000008585210,1,1,0
4198696000000144010,20,4,16
4198696000000865819,2,1,1
4198696000032412234,4,4,0
4198696000012410812,6,4,2
4198696000001408172,2,1,1
4198696000032956527,1,1,0
4198696000012152922,4,2,2
4198696000001089109,98,13,85
4198696000033269508,2,2,0
4198696000011107001,4,1,3
4198696000033358300,1,1,0
4198696000033230790,1,1,0
4198696000007812569,50,3,47
4198696000033552239,2,2,0
4198696000024764482,4,2,2
4198696000010805577,60,25,35
4198696000000139825,116,1,115
4198696000000140050,10,2,8
4198696000000865639,10,1,9
4198696000000897288,4,4,0
4198696000001045497,5,3,2
4198696000001040932,7,1,6
4198696000001406237,22,17,5
4198696000003636893,1,1,0
4198696000004153171,2,2,0
4198696000003976081,5,3,2
4198696000004715422,2,2,0
4198696000004906239,3,1,2
4198696000007388073,6,5,1
4198696000011331641,1,1,0
4198696000012103342,2,2,0
4198696000012887693,3,1,2
4198696000012946754,2,2,0
4198696000013375102,1,1,0
4198696000013704121,1,1,0
4198696000020914129,4,4,0
4198696000026721488,8,7,1
4198696000001407452,3,2,1
4198696000018059528,2,1,1
4198696000000678106,8,4,4
4198696000012114595,4,1,3
4198696000001402019,1,1,0
4198696000002572986,5,3,2
4198696000000677089,10,2,8
4198696000003722607,3,1,2
4198696000004093260,2,2,0
4198696000006040154,2,1,1
4198696000009530272,8,4,4
4198696000009614562,2,1,1
4198696000010521522,2,1,1
4198696000011326306,7,5,2
4198696000015745382,1,1,0
4198696000018053268,3,1,2
4198696000022544777,1,1,0
4198696000000865810,5,4,1
4198696000000678943,6,3,3
4198696000010559548,5,1,4
4198696000000139177,131,25,106
4198696000004629803,50,4,46
4198696000000141697,1000,19,981
4198696000000678916,14,6,8
4198696000000862840,10,3,7
4198696000000141931,5,2,3
4198696000000143101,6,3,3
4198696000000143506,61,46,15
4198696000000678691,5,1,4
4198696000000679294,12,3,9
4198696000000678907,10,7,3
4198696000000844300,6,6,0
4198696000001613771,6,3,3
4198696000002192354,1,1,0
4198696000000863830,13,5,8
4198696000000861085,8,3,5
4198696000001615382,3,1,2
4198696000003396469,8,6,2
4198696000003590101,2,2,0
4198696000005614116,2,2,0
4198696000005905699,1,1,0
4198696000006449746,1,1,0
4198696000006780292,2,1,1
4198696000008352926,1,1,0
4198696000008583064,15,9,6
4198696000008788688,2,2,0
4198696000008973528,4,4,0
4198696000010772066,50,5,45
4198696000011063572,50,44,6
4198696000012176885,6,6,0
4198696000015314455,5,1,4
4198696000018731521,2,2,0
4198696000020112432,1,1,0
4198696000022839902,10,1,9
4198696000023351187,1,1,0
4198696000018627854,50,1,49
4198696000000140203,10,4,6
4198696000000141751,100,2,98
4198696000000863704,6,4,2
4198696000001612160,4,1,3
4198696000012697009,3,2,1
4198696000009719183,1,1,0
4198696000000861004,20,13,7
4198696000007811786,201,39,162
4198696000001610990,8,6,2
4198696000008804421,4,4,0
4198696000000141130,36,,36
4198696000000141607,40,,40
4198696000000141157,40,,40
4198696000000141211,40,,40
4198696000000141310,36,,36
4198696000000144433,50,,50
4198696000000140698,10,,10
4198696000000140725,10,,10
4198696000000137467,50,,50
4198696000000138268,50,,50
4198696000000140257,10,,10
4198696000000139960,10,,10
4198696000000140500,10,,10
4198696000000141940,5,,5
4198696000000137278,6,,6
4198696000000136648,6,,6
4198696000000140770,1,,1
4198696000000142012,10,,10
4198696000000142966,12,,12
4198696000000138628,5,,5
4198696000000142831,20,,20
4198696000000144136,20,,20
4198696000000144487,50,,50
4198696000000138718,50,,50
4198696000000670614,2,,2
4198696000000678709,5,,5
4198696000000677134,10,,10
4198696000000678871,5,,5
4198696000000791028,6,,6
4198696000000863074,2,,2
4198696000000861238,10,,10
4198696000000863326,6,,6
4198696000000865504,5,,5
4198696000000865468,1,,1
4198696000000864739,1,,1
4198696000000864910,4,,4
4198696000000865081,2,,2
4198696000000865207,4,,4
4198696000000898899,10,,10
4198696000000898962,5,,5
4198696000000898593,5,,5
4198696000000898854,2,,2
4198696000000897216,3,,3
4198696000000897252,3,,3
4198696000000898314,1,,1
4198696000001045947,4,,4
4198696000001046307,4,,4
4198696000001046370,5,,5
4198696000001039996,36,,36
4198696000001040014,40,,40
4198696000001040689,1,,1
4198696000001040734,1,,1
4198696000001096412,3,,3
4198696000001408370,2,,2
4198696000001407614,1,,1
4198696000001406885,2,,2
4198696000001406210,2,,2
4198696000001614095,2,,2
4198696000001615085,2,,2
4198696000001613384,1,,1
4198696000001613483,1,,1
4198696000001612295,2,,2
4198696000001612781,2,,2
4198696000001613033,2,,2
4198696000001610504,4,,4
4198696000001610801,4,,4
4198696000001610819,4,,4
4198696000001611188,4,,4
4198696000001611386,6,,6
4198696000001610243,2,,2
4198696000001674877,2,,2
4198696000003952512,4,,4
4198696000004150146,2,,2
4198696000003952332,2,,2
4198696000003976099,1,,1
4198696000004629623,100,,100
4198696000004630037,200,,200
4198696000007811858,300,,300
4198696000007812299,200,,200
4198696000007812182,50,,50
4198696000010521268,1,,1
4198696000010661985,6,,6
4198696000010084998,1,,1
4198696000011064191,1,,1
4198696000011064290,1,,1
4198696000011064495,2,,2
4198696000011064544,1,,1
4198696000011107046,1,,1
4198696000012064227,1,,1
4198696000012114613,4,,4
4198696000012182304,4,,4
4198696000012188177,2,,2
4198696000012188222,4,,4
4198696000012188288,2,,2
4198696000012190659,2,,2
4198696000012360291,4,,4
4198696000012371055,4,,4
4198696000012342866,2,,2
4198696000012342893,2,,2
4198696000012342956,2,,2
4198696000011718020,2,,2
4198696000013954447,3,,3
4198696000014070046,2,,2
4198696000015314511,2,,2
4198696000015464841,30,,30
4198696000015465345,30,,30
4198696000015527664,4,,4
4198696000015821697,2,,2
4198696000016210703,8,,8
4198696000016269965,2,,2
4198696000016269974,2,,2
4198696000016430148,2,,2
4198696000018067853,2,,2
4198696000018731205,4,,4
4198696000018731275,2,,2
4198696000019056175,4,,4
4198696000028098252,1,,1
4198696000030947136,1,,1
4198696000031531333,100,,100
4198696000031539099,40,,40
4198696000032310820,1,,1
4198696000033413908,2,,2
4198696000000141409,40,,40
4198696000000143083,20,,20
4198696000000138880,100,,100
4198696000000142705,20,,20
4198696000000670416,3,,3
4198696000000678790,5,,5
4198696000000865729,2,,2
4198696000000865846,2,,2
4198696000000864658,6,,6
4198696000000898719,5,,5
4198696000000897459,2,,2
4198696000001040104,40,,40
4198696000001406957,2,,2
4198696000001612088,2,,2
4198696000001613006,2,,2
4198696000001611350,4,,4
4198696000001615391,2,,2
4198696000004421520,200,,200
4198696000004629417,200,,200
4198696000005012813,1,,1
4198696000008583037,1,,1
4198696000014070068,2,,2
4198696000019667704,1,,1
4198696000020666935,36,,36
4198696000000141562,40,2,38
4198696000000140617,112,7,105
4198696000000139474,30,4,26
4198696000000139798,102,3,99
4198696000000140311,50,2,48
4198696000000136720,26,19,7
4198696000000137323,6,1,5
4198696000000138970,32,9,23
4198696000000138520,55,5,50
4198696000000138619,55,4,51
4198696000000138457,55,5,50
4198696000000138583,157,20,137
4198696000000143659,56,24,32
4198696000000602509,342,308,34
4198696000000669678,2,1,1
4198696000000670767,10,5,5
4198696000000679069,12,12,0
4198696000000678304,4,2,2
4198696000000677287,4,2,2
4198696000000677314,9,6,3
4198696000000677350,4,3,1
4198696000000678061,4,4,0
4198696000000678124,3,3,0
4198696000000677944,2,2,0
4198696000000679303,10,7,3
4198696000000677017,50,9,41
4198696000000676864,41,33,8
4198696000000678880,5,3,2
4198696000000836994,84,69,15
4198696000000844255,24,3,21
4198696000000844345,256,204,52
4198696000000844138,12,1,11
4198696000000844156,12,2,10
4198696000000862768,3,1,2
4198696000000861220,10,2,8
4198696000000866044,5,2,3
4198696000000862318,7,6,1
4198696000000864676,12,5,7
4198696000000864685,8,2,6
4198696000000860662,2,1,1
4198696000000899583,24,1,23
4198696000000899682,13,1,12
4198696000000897729,1,1,0
4198696000000897864,3,1,2
4198696000000897927,9,9,0
4198696000000898296,2,1,1
4198696000001045641,6,1,5
4198696000001045758,5,1,4
4198696000001045767,5,2,3
4198696000001046064,5,5,0
4198696000001046073,5,5,0
4198696000001040302,95,29,66
4198696000001089334,22.53,13.530000000000001,9
4198696000001086421,23,20,3
4198696000001086331,6,2,4
4198696000001086358,13,9,4
4198696000001481266,4,3,1
4198696000001522218,8,7,1
4198696000001408379,2,1,1
4198696000001408325,6,6,0
4198696000001407299,16,13,3
4198696000001406291,4,3,1
4198696000001613726,1,1,0
4198696000001614032,4,3,1
4198696000001614185,2,1,1
4198696000001611872,13,11,2
4198696000001612043,4,3,1
4198696000001612340,5,3,2
4198696000001612718,3,1,2
4198696000001613015,10,7,3
4198696000001613150,17,14,3
4198696000001610900,4,2,2
4198696000001611449,6,2,4
4198696000001611476,6,3,3
4198696000001610171,4,3,1
4198696000001610198,6,5,1
4198696000001674958,6,3,3
4198696000001685021,4,2,2
4198696000001715110,1,1,0
4198696000001715255,1,1,0
4198696000001800109,2,1,1
4198696000001800149,1,1,0
4198696000002574022,2,2,0
4198696000002572860,38,31,7
4198696000002572878,26,22,4
4198696000002572770,24,12,12
4198696000002572833,49,39,10
4198696000002582073,34,32,2
4198696000002797527,2,2,0
4198696000002904345,2,2,0
4198696000003129239,1,1,0
4198696000001615355,5,3,2
4198696000003630057,4,4,0
4198696000003776098,2,2,0
4198696000003636448,1,1,0
4198696000003972475,5,3,2
4198696000004015550,40,34,6
4198696000004116018,112,82,30
4198696000004150128,5,4,1
4198696000004325140,3,3,0
4198696000004361019,3,1,2
4198696000004420042,100,1,99
4198696000004421448,108,13,95
4198696000004421061,50,1,49
4198696000003952087,6,4,2
4198696000004630523,14,13,1
4198696000004683473,2,2,0
4198696000004629435,201,2,199
4198696000004906361,12,8,4
4198696000004906778,4,4,0
4198696000004910184,1,1,0
4198696000004950054,4,3,1
4198696000004950562,6,5,1
4198696000004993056,1,1,0
4198696000004993416,2,2,0
4198696000005012199,1,1,0
4198696000005037951,13,10,3
4198696000005292303,1,1,0
4198696000005326247,2,2,0
4198696000005376485,4,4,0
4198696000005433081,2,2,0
4198696000005493561,4,4,0
4198696000005531217,5,1,4
4198696000005614312,40,30,10
4198696000005639669,10,8,2
4198696000005698098,2,1,1
4198696000006085896,1,1,0
4198696000006129097,8,6,2
4198696000006417234,1,1,0
4198696000006417243,1,1,0
4198696000006545453,42,23,19
4198696000006545579,18,6,12
4198696000006532738,8,8,0
4198696000006632023,2,2,0
4198696000006736001,3,3,0
4198696000006818158,1,1,0
4198696000006818128,5,5,0
4198696000006923347,13,10,3
4198696000006945341,3,1,2
4198696000006967182,2,2,0
4198696000007279642,1,1,0
4198696000007221433,17,13,4
4198696000007221576,2,1,1
4198696000006904442,1,1,0
4198696000007542053,7,5,2
4198696000007827022,2,1,1
4198696000007874949,33,26,7
4198696000007971172,26,20,6
4198696000007971861,1,1,0
4198696000007991301,1,1,0
4198696000008009121,1,1,0
4198696000008128001,1,1,0
4198696000008467272,1,1,0
4198696000008622828,6,4,2
4198696000008788227,4,2,2
4198696000008814001,3,1,2
4198696000008726492,2,2,0
4198696000008901643,1,1,0
4198696000008901772,1,1,0
4198696000007811876,200,4,196
4198696000007811363,500,500,0
4198696000009002135,1,1,0
4198696000009305001,2,2,0
4198696000009305431,1,1,0
4198696000009409491,1,1,0
4198696000009002240,3,3,0
4198696000006632058,1,1,0
4198696000009530263,16,8,8
4198696000009719001,3,2,1
4198696000009774079,1,1,0
4198696000009577124,2,2,0
4198696000009783974,1,1,0
4198696000009774997,3,1,2
4198696000009867950,2,1,1
4198696000010084804,1,1,0
4198696000010246001,2,2,0
4198696000010251773,8,8,0
4198696000010521115,1,1,0
4198696000010185356,1,1,0
4198696000010545746,1,1,0
4198696000010559110,1,1,0
4198696000010661082,4,3,1
4198696000010661814,4,4,0
4198696000010698217,8,8,0
4198696000010775231,2,2,0
4198696000010848137,202,1,201
4198696000011274310,9,6,3
4198696000011064419,2,1,1
4198696000011107075,1,1,0
4198696000011107156,1,1,0
4198696000011063563,3,2,1
4198696000011326448,1,1,0
4198696000011364049,2,2,0
4198696000011409812,1,1,0
4198696000011326279,9,5,4
4198696000011461621,8,4,4
4198696000011516309,3,2,1
4198696000011671072,6,4,2
4198696000011638081,1,1,0
4198696000011834223,15,11,4
4198696000011638773,2,2,0
4198696000011856090,2,1,1
4198696000012057357,4,3,1
4198696000012114944,3,1,2
4198696000012152549,12,8,4
4198696000012188279,3,1,2
4198696000012188297,2,1,1
4198696000012301309,10,6,4
4198696000012360327,8,8,0
4198696000012368079,20,10,10
4198696000012410072,4,4,0
4198696000012451198,7,3,4
4198696000012524842,7,6,1
4198696000012723741,7,5,2
4198696000013107036,4,2,2
4198696000013123274,1,1,0
4198696000013157369,1,1,0
4198696000013157599,4,4,0
4198696000013178373,2,2,0
4198696000013178588,1,1,0
4198696000013224597,1,1,0
4198696000013293713,3,3,0
4198696000013394816,2,2,0
4198696000013436049,1,1,0
4198696000013569849,1,1,0
4198696000013582862,2,1,1
4198696000013635125,2,2,0
4198696000014070104,8,6,2
4198696000014232459,12,12,0
4198696000014238406,1,1,0
4198696000014307545,1,1,0
4198696000014439225,1,1,0
4198696000015094659,2,2,0
4198696000015145381,1,1,0
4198696000015213467,2,2,0
4198696000015527974,1,1,0
4198696000015683203,6,3,3
4198696000015724020,1,1,0
4198696000015745221,1,1,0
4198696000015960081,3,2,1
4198696000016064174,2,2,0
4198696000016204661,2,2,0
4198696000016620790,16,10,6
4198696000016775717,2,2,0
4198696000016993863,1,1,0
4198696000017111791,1,1,0
4198696000017182799,4,4,0
4198696000017352001,1,1,0
4198696000017476460,3,2,1
4198696000017530115,1,1,0
4198696000017812898,2,2,0
4198696000017818347,1,1,0
4198696000017936578,1,1,0
4198696000018194889,8,7,1
4198696000018308600,2,2,0
4198696000018360510,1,1,0
4198696000018731241,6,4,2
4198696000018794650,3,1,2
4198696000018627746,50,1,49
4198696000019056905,5,3,2
4198696000019076486,1,1,0
4198696000019394540,1,1,0
4198696000019667590,1,1,0
4198696000019671871,1,1,0
4198696000019778379,1,1,0
4198696000019778001,3,3,0
4198696000019785414,1,1,0
4198696000019827998,1,1,0
4198696000020033278,2,2,0
4198696000020244229,3,2,1
4198696000020417311,1,1,0
4198696000020426270,1,1,0
4198696000020426288,2,2,0
4198696000020441064,1,1,0
4198696000020611294,6,4,2
4198696000020611492,8,4,4
4198696000020723437,2,2,0
4198696000020901925,2,1,1
4198696000021192012,4,2,2
4198696000021247278,1,1,0
4198696000021432233,2,2,0
4198696000021527718,2,2,0
4198696000021831207,4,2,2
4198696000021886348,1,1,0
4198696000021802554,2,1,1
4198696000021891018,8,8,0
4198696000022154608,1,1,0
4198696000022303130,1,1,0
4198696000022448139,2,2,0
4198696000022597982,1,1,0
4198696000022837599,3,2,1
4198696000022839012,1,1,0
4198696000023124613,2,2,0
4198696000023351915,16,10,6
4198696000023403048,3,2,1
4198696000023373478,5,4,1
4198696000023465775,1,1,0
4198696000023445793,1,1,0
4198696000023615399,2,2,0
4198696000023615788,2,2,0
4198696000023774131,4,4,0
4198696000023858751,1,1,0
4198696000024171350,2,2,0
4198696000024532422,1,1,0
4198696000024601029,1,1,0
4198696000024669215,1,1,0
4198696000024684003,1,1,0
4198696000024764185,1,1,0
4198696000025064516,2,2,0
4198696000015464778,30,30,0
4198696000025233802,1,1,0
4198696000025370222,2,2,0
4198696000025481983,1,1,0
4198696000025869899,1,1,0
4198696000025881902,2,2,0
4198696000001089235,98,14,84
4198696000026124509,1,1,0
4198696000026126778,4,4,0
4198696000012365050,6,2,4
4198696000026192450,3,3,0
4198696000013157051,12,3,9
4198696000001611125,4,1,3
4198696000001614599,4,2,2
4198696000000677035,50,1,49
4198696000007440269,3,1,2
4198696000026656332,1,1,0
4198696000015464985,30,1,29
4198696000026664515,1,1,0
4198696000026857663,1,1,0
4198696000026912018,1,1,0
4198696000026947001,2,2,0
4198696000011063638,17,9,8
4198696000027282336,3,3,0
4198696000007811939,200,2,198
4198696000020811273,8,4,4
4198696000000861067,6,2,4
4198696000001045713,5,3,2
4198696000003701683,3,3,0
4198696000027855023,1,1,0
4198696000026966662,2,2,0
4198696000001089253,114,72,42
4198696000027915289,1,1,0
4198696000028015497,2,2,0
4198696000028019385,2,2,0
