Item Name,Quantity,Sales Value,Avg Price
TERMOSTATO 21200-93J01 SR18/SR20/GA15,1.00,"8,223.01","8,223.01"
TERMOSTATO 21200-ED00A HR16/MR20,9.00,"84,654.86","9,406.10"
TERMOSTATO 4M40 4G92/93/94 4G18 4D56 WV56MC82 4B12 MD17574 MD175746 4G15,1.00,"11,946.90","11,946.90"
TERMOSTATO 6G74 93 WV64MC -82 YD22 YD25,1.00,"13,274.34","13,274.34"
TERMOSTATO 6G74/YD25/ZD30/YD22MD174233,4.00,"67,070.80","16,767.70"
TERMOSTATO 8AGX-15-171 WL/KL/FS,1.00,"8,230.09","8,230.09"
TERMOSTATO 90916-03046 2E/3A/4A,3.00,"29,035.40","9,678.47"
TERMOSTATO 90916-03075 1ZZFE/1AZ/2ZR/4A-GE/4G93,5.00,"64,433.63","12,886.73"
TERMOSTATO 90916-030931JZ/2JZ/3RZ/1NZ/2NZ,6.00,"71,231.85","11,871.98"
TERMOSTATO ACCENT 1.5 00-,1.00,"8,318.58","8,318.58"
TERMOSTATO ACCENT BLUE/KIA RIO 1.6 11-15 G4LC/G4FC,11.00,"81,957.54","7,450.69"
TERMOSTATO ACCENT DOHC,5.00,"31,267.26","6,253.45"
TERMOSTATO ACCENT/AVANTE/ELANTRA G4GC/G4KD,2.00,"18,318.58","9,159.29"
TERMOSTATO CON SENSOR. BULBO TEMPERATURA MITSUBISHI MONTERO 2008 4D55/56 MONTERO LS407,1.00,"20,265.49","20,265.49"
TERMOSTATO FD EDGE/FIESTA 1.6,1.00,"9,469.03","9,469.03"
TERMOSTATO FORD EDGE,1.00,"19,115.04","19,115.04"
TERMOSTATO FS-WL,2.00,"34,690.27","17,345.14"
TERMOSTATO HY I10/VEL/BLUR/RIO13-CRETA 1.6,3.00,"22,998.24","7,666.08"
TERMOSTATO HY VERNA/TUC/SAN FE 2.4 12-25,2.00,"20,389.38","10,194.69"
TERMOSTATO HY. GRACE/H100/PORTER D4BB93-96 TERRA D4BH/4D56 15- 82°C (56x28x43),1.00,"8,711.50","8,711.50"
TERMOSTATO HY. SANTA FE 2.4/ SON 00-05 2.4 / MIT. MIRAGE/LANCER (82°C),1.00,"8,522.12","8,522.12"
TERMOSTATO MAZDA LF-L3,1.00,"33,628.32","33,628.32"
TERMOSTATO MD164541 4D68/4M40,2.00,"16,991.16","8,495.58"
TERMOSTATO MIT OUTLANDER LANCER 4B12,1.00,"14,980.53","14,980.53"
TERMOSTATO MOTOR Y-A-C-S-E WV48B-82 QG16 Q,1.00,"6,610.63","6,610.63"
TERMOSTATO NS VG33E/RB20 21200-V7205,1.00,"22,026.55","22,026.55"
TERMOSTATO P 206 37 1.4,1.00,"13,274.34","13,274.34"
TERMOSTATO RENAULT MEGANE II 2.0/CLIO 1.6/NI. PLATINA (89°C,1.00,"10,707.96","10,707.96"
TERMOSTATO STAREX/GALLOPER/GRACE 4D56T/4D55/D4BH,5.00,"34,817.71","6,963.54"
"TERMOSTATO TOYOTA COROLLA/ CONQUEST/ CRESSIDA/ HILUX 2,4 2L CON JIGGL",1.00,"2,920.35","2,920.35"
TERMOSTATO TUCSON/ELANTRA G4NA/G4NB 2010-2015,4.00,"32,031.86","8,007.96"
TERMOSTATO TY 1KDFTV/2KDFTV,1.00,"9,026.55","9,026.55"
TERMOSTATO TY 4K/5K/18R/2TGE,1.00,"3,989.38","3,989.38"
TERMOSTATO TY. YARIS 1.5 00-06 1NZ/TACOMA/4RUN/MIT. OUTLANDER (82°C) (56x30x35),2.00,"15,971.68","7,985.84"
TERMOSTATO TY. YARIS 1.5 06-19/MIT. LANCER 2.0/2.4 10-/OUTLANDER 2.4 14- (82°C)(56x30x34),1.00,"9,380.53","9,380.53"
TERMOSTATO VG33E - WV64BN-82A,1.00,"13,008.85","13,008.85"
TERMOSTATO W52SE-82 J20A96- H20A 94- M13 M15,2.00,"15,044.24","7,522.12"
TERMOSTATO W52SR-82 G16A G13A J18 17600-608,2.00,"15,957.76","7,978.88"
TERMOSTATO W54NB-82 HR15DE/16DE - MR18DE,1.00,"7,482.30","7,482.30"
TERMOSTATO WV52BC-78 D15 D17 ACCORD F22,2.00,"14,325.67","7,162.84"
TERMOSTATO WV52TD-80 TERIOS KID K3,1.00,"13,392.92","13,392.92"
TERMOSTATO WV54BN-76.5 KA24E/SR20 - ZB54BN-,1.00,"9,380.53","9,380.53"
TERMOSTATO WV64BC-78 ODYSSET J30 97- PILOT,1.00,"10,088.50","10,088.50"
TERMOSTATO WV64BN-76.5 VG30 / RD28,1.00,"14,867.26","14,867.26"
TERMOSTATTO W44DX-82 APV 1.6 CH AVEO 1.2 SPA,1.00,"6,902.65","6,902.65"
TERMOSWITCH RAD. HD. CIVIC 1.5/1.6/1.7/CRV 2.0/2.4/ODYSSEY/ACCORD (S-228),2.00,"15,631.86","7,815.93"
TERMOT WV488-76.5 GA15,1.00,"7,876.11","7,876.11"
TH240TH207 3PIN TOYOTA TERCEL 97-98 ECHO 00-05 COROLL 98-05 RAV4 98-00 SUBAU,1.00,"24,778.76","24,778.76"
"TH296 13420-52D00 3PIN SUZUKI VITARA 99-03 XL7 2,7L 2, 0L",1.00,"20,265.49","20,265.49"
TH406 TH246 4PIN MONTERO 97-99 SPORT 3L SENSOR POSICION ACELERADOR,2.00,"48,017.70","24,008.85"
TH432 3PIN HYUNDAI ACCENT 05-11 KIA RIO 05-,2.00,"67,610.62","33,805.31"
TIJ SUS LH INF / MOD HYUN SANTA FE 06-12,7.00,"227,476.13","32,496.59"
TIJ SUS LH INF HYUN TUCSON 11-15 KIA SPORTAGE 10-16 M 362X314,8.00,"218,725.73","27,340.72"
TIJ SUS LH INF MOD SUZ GRAND VITARA 4X2 4X4 99-05,4.00,"143,106.20","35,776.55"
TIJ SUS RH INF / MOD HYUN SANTA FE 06-12,4.00,"126,237.18","31,559.30"
TIJ SUS RH INF HYUN TUCSON 11-15 KIA SPORTAGE 10-16 M 362X314,8.00,"220,272.63","27,534.08"
TIJ SUS RH INF MOS SUZ GRAND VITARA 4X2 4X4 99-05,1.00,"37,876.11","37,876.11"
TIJ SUS RH SUP /TOY-LAND CRUISER 03-20 M 198X310.5,2.00,"41,681.41","20,840.70"
TIJ.SUS. LH INF / HYUN- SANTA FE 12-19,3.00,"99,292.05","33,097.35"
"TIJ.SUS. LH INF / MIT-LANCER 4X2 00-07 /M.320X340,5",1.00,"22,831.86","22,831.86"
"TIJ.SUS. LH INF / TOY-RAV4 4X2-4X4 01-05 /M.353X359,5",1.00,"30,449.56","30,449.56"
"TIJ.SUS. LH SUP / MIT-MONTERO-GLS (CACHETONA 00-20 /M.226X309,5 (COMPLETA CON ROTULA)",3.00,"73,191.15","24,397.05"
TIJ.SUS. RH INF / HYUN- SANTA FE 12-19,3.00,"99,292.05","33,097.35"
TIJ.SUS. RH INF / HYUN-ACCENT 4X2 18-24,1.00,"30,088.50","30,088.50"
"TIJ.SUS. RH INF / MIT-LANCER 4X2 00-07 /M.320X340,5",1.00,"22,831.86","22,831.86"
"TIJ.SUS. RH INF / TOY-RAV4 4X2-4X4 01-05 /M.353X359,5",1.00,"30,449.56","30,449.56"
TIJ.SUS. RH SUP / HONDA-CR-V 4X2-4X4 95-01,1.00,"13,274.34","13,274.34"
"TIJ.SUS. RH SUP / MIT-MONTERO-GLS (CACHETONA 00-20 /M.226X309,5 (COMPLETA CON ROTULA)",3.00,"73,191.15","24,397.05"
TIJERETA  LH WV AMAROK 2011-2023 PORSCHE CAYENNE 03-18 AUDI Q7 07-15,1.00,"106,194.69","106,194.69"
TIJERETA  RH WV AMAROK 2011-2023 PORSCHE CAYENNE 03-18 AUDI Q7 07-15,1.00,"106,194.69","106,194.69"
TIJERETA CH TRAX 12-21 DEL INF LH,1.00,"58,407.08","58,407.08"
TIJERETA CHEVROLET SPARK 10-18 M300 DELANTERA INFERIOR LH,1.00,"16,637.17","16,637.17"
TIJERETA CHEVROLET SPARK 10-18 M300 DELANTERA INFERIOR RH,1.00,"16,637.17","16,637.17"
TIJERETA DEL. INF. DER. HYUNDAI SANTA F,1.00,"69,026.55","69,026.55"
"TIJERETA DEL. LH. MIT. LANCER, MIRAGE. 91/96. COLT. 92/ MB907163, MB912077",1.00,"21,584.07","21,584.07"
"TIJERETA DEL. RH. MIT. LANCER, MIRAGE. 91/96, COLT. 92/ MB907164, MB912078",1.00,"21,584.07","21,584.07"
TIJERETA DELANTERA RH HYUNDAI ACCENT 2012-2017,1.00,"28,407.08","28,407.08"
TIJERETA DER. HY. CRETA 15-21,1.00,"38,053.10","38,053.10"
TIJERETA HY i10 07-14 LH,3.00,"28,141.59","9,380.53"
TIJERETA HY i10 07-14 RH,3.00,"28,141.59","9,380.53"
"TIJERETA IF. RH. TOY. HILUX VIGO. 04/16. 4X4, (SB-3882)",2.00,"92,060.18","46,030.09"
TIJERETA INF DEL LH MAZ CX9 06/15,1.00,"55,398.23","55,398.23"
TIJERETA INF L SUZUKI SWIFT 2010-2015,1.00,"39,823.01","39,823.01"
TIJERETA INF LH CON ROTULA COROLLA 2010,1.00,"44,867.26","44,867.26"
TIJERETA INF LH HYU TUCSON KIA SPORTAGE 15/19,1.00,"40,530.97","40,530.97"
TIJERETA INF LH NIS X-TRAIL 08/13,2.00,"51,129.20","25,564.60"
TIJERETA INF LH NIS X-TRAIL 14/16,2.00,"49,734.52","24,867.26"
TIJERETA INF LH TOY RUNNER PRADO 09/17,3.00,"171,415.92","57,138.64"
TIJERETA INF R NISSAN JUKE,1.00,"51,210.62","51,210.62"
TIJERETA INF R NISSAN PLATINA,1.00,"35,398.23","35,398.23"
TIJERETA INF R SUZUKI SWIFT 2010-2015,2.00,"79,646.02","39,823.01"
TIJERETA INF RH CON ROTULA COROLLA 2010,1.00,"44,867.26","44,867.26"
TIJERETA INF RH HONDA CIVIC 01-05,1.00,"24,247.79","24,247.79"
TIJERETA INF RH HYU TUCSON 15/20 KIA SPORTAGE 15/19,1.00,"40,530.97","40,530.97"
TIJERETA INF RH NIS X-TRAI 14/16,2.00,"49,734.52","24,867.26"
TIJERETA INF RH NIS X-TRAIL 08/14,2.00,"51,129.20","25,564.60"
TIJERETA INF RH TOY RUNNER PRADO 09/17,3.00,"171,415.92","57,138.64"
"TIJERETA INF. DEL. LH. MAZ. CX7. 4X2, 06/15, CBMZ-46, SB-1772=EG21-34-350",1.00,"36,962.83","36,962.83"
"TIJERETA INF. DEL. LH. NIS. NAVARA. 05/15, D40T, SB-N252= 54501-4KH1A",1.00,"50,353.98","50,353.98"
"TIJERETA INF. DEL. LH. NIS. X-TRAIL. 14/17, T32, SB-4942 22"" DE LARGO = 4CA0A",5.00,"137,943.36","27,588.67"
TIJERETA INF. DEL. RH. KIA SORENTO. 14/20,1.00,"51,327.43","51,327.43"
TIJERETA INF. DER. KIA RIO 2012-2016,1.00,"34,513.27","34,513.27"
TIJERETA INF. IZQ. KIA RIO 2012-2016,1.00,"34,513.27","34,513.27"
"TIJERETA INF. LH .MIT. L200, 84/96, 4X2, SIN BUGE",1.00,"21,681.42","21,681.42"
"TIJERETA INF. LH. CHEV. CAPTIVA. 06/18= 4810831, 7111303002",1.00,"46,991.15","46,991.15"
"TIJERETA INF. LH. CHEV. SPARK GO. 11/17, = 95032440",2.00,"67,079.64","33,539.82"
"TIJERETA INF. LH. H1, HYU. STAREX, GRAND STAREX, 07/17, CQKH-65L",1.00,"41,061.95","41,061.95"
TIJERETA INF. LH. HON. CIVIC. 00/05,1.00,"26,460.18","26,460.18"
"TIJERETA INF. LH. HON. CIVIC. 05/12, SB-6382L   51360-SNA-A03",1.00,"25,808.83","25,808.83"
"TIJERETA INF. LH. HYU. H100. 03/07, PORTER. 03/16= 54510-4F000",1.00,"28,318.58","28,318.58"
"TIJERETA INF. LH. MIT. LANCER, MIRAGE. 95/03 = 4013A255 (SB-8012)",8.00,"202,861.02","25,357.63"
"TIJERETA INF. LH. MIT. MONTERO SPORT. 96/04, L200. 96/07, = MN150411",1.00,"53,571.68","53,571.68"
"TIJERETA INF. LH. NIS. PATH. 05/15, R51, FRONTIER. 04/10, 4X2, NAVARA. 05/-- X-TERRA. 05/-- ROTULA, SB-4982 54501-EA000",1.00,"50,530.97","50,530.97"
TIJERETA INF. LH. NIS. PRIMERA. 96/02,1.00,"29,391.15","29,391.15"
"TIJERETA INF. LH. NIS. QASHQAI. 13/21, J11E, DOBLE BUJE y ROTULA, SB-4942",8.00,"269,984.09","33,748.01"
"TIJERETA INF. LH. NIS. X-TRAIL. 00/13, T30, ALUMINIO",3.00,"152,827.93","50,942.64"
TIJERETA INF. LH. SUZ. GRAN VITARA. 05/15 = 45202-65J00,4.00,"131,017.99","32,754.50"
"TIJERETA INF. LH. TOY. HILUX VIGO 04/16, 4X4, (SB-3882)",2.00,"92,060.18","46,030.09"
TIJERETA INF. LH.TOY. HIACE. 87/07,1.00,"24,070.80","24,070.80"
"TIJERETA INF. RH. CHEV. CAPTIVA. 06/18 = 4812870, 711130300",1.00,"46,991.15","46,991.15"
"TIJERETA INF. RH. CHEV. SPARK GO. 11/17,= 95032441",4.00,"133,918.58","33,479.64"
TIJERETA INF. RH. HON. CIVIC. 01/05,2.00,"50,722.13","25,361.07"
"TIJERETA INF. RH. HYU. STAREX, GRAND STAREX, H1. 07/17, CQKH-65R",1.00,"41,061.95","41,061.95"
TIJERETA INF. RH. KIA SORENTO. 09/12,2.00,"81,716.81","40,858.40"
"TIJERETA INF. RH. MIT. L200. 4X2, 84/96, SIN BUGE",1.00,"21,681.42","21,681.42"
"TIJERETA INF. RH. MIT. LANCER, MIRAGE. 95/03 = 4013A256",9.00,"237,374.29","26,374.92"
"TIJERETA INF. RH. MIT. MONTERO SPORT. 96/04, L200. 96/07,= MN150412",2.00,"101,239.82","50,619.91"
"TIJERETA INF. RH. NIS. FRONTIER. 01/12, NAVARA. 97/13, NP300. 08/21, D22. 97/12. 4X4=2S601,SB4832",1.00,"49,026.55","49,026.55"
"TIJERETA INF. RH. NIS. QASHQAI. 13/21, J11E, DOBLE BUJE y ROTULA, SB-4942",6.00,"203,962.85","33,993.81"
"TIJERETA INF. RH. NIS.DM-0239R.DM-0239L. PATH. 05/15, R51, FRONTIER. 04/10, 4X2, NAVARA. 05/-- X-TERRA. 05/-- ROTULA, SB-4982 54500-EA000",1.00,"50,530.97","50,530.97"
TIJERETA INF. RH. SUZ. GRAN VITARA. 05/15 = 45201-65J00,3.00,"96,947.19","32,315.73"
TIJERETA INF. RH. TOY. HIACE. 19,1.00,"65,486.73","65,486.73"
"TIJERETA INF. TRAS. LH. NIS. PATHFINDER, 05/15, R51",2.00,"116,637.17","58,318.58"
"TIJERETA INF. TRAS. LH/RH. HON. CIVIC . 90/00, DE 3 BUJES",7.00,"106,680.65","26,670.16"
"TIJERETA INF. TRAS. RH. NIS. PATHFINDER, 05/15, R51",1.00,"49,380.53","49,380.53"
TIJERETA INFERIOR,1.00,"93,274.34","93,274.34"
TIJERETA INFERIOR DELANTERA RH. HON. CRV. 07/11,1.00,"26,017.70","26,017.70"
TIJERETA INFERIOR L NISSAN MURANO,1.00,"168,449.56","168,449.56"
TIJERETA INFERIOR LH (SIN MONTURA)  BMW 3 SERIES E46 2000-2005.,3.00,"109,734.52","36,578.17"
TIJERETA INFERIOR LH CHEVROLET AVEO 05--,1.00,"22,110.62","22,110.62"
TIJERETA INFERIOR LH HONDA CRV 2015-2016,1.00,"111,504.42","111,504.42"
TIJERETA INFERIOR LH MITSUBISHI ECLIPSE 90-94,1.00,"12,743.36","12,743.36"
TIJERETA INFERIOR LH MITSUBISHI OUTLANDER 2003-2006,1.00,"41,504.42","41,504.42"
TIJERETA INFERIOR LH NISSAN FRONTIER / NAVARA / PATHFINDER,1.00,"94,955.75","94,955.75"
TIJERETA INFERIOR LH TOYOTA RAV4 180/ 200 SUV 2003-2006 .,3.00,"61,964.60","20,654.87"
TIJERETA INFERIOR LH. DAIH. TERIOS. 97/06,2.00,"52,212.38","26,106.19"
TIJERETA INFERIOR LH. HON. CRV. 07/11,1.00,"26,017.70","26,017.70"
TIJERETA INFERIOR R NISSAN MURANO,1.00,"168,449.56","168,449.56"
TIJERETA INFERIOR RH (SIN MONTURA)  BMW 3 SERIES E46 2000-2005.,1.00,"38,053.10","38,053.10"
TIJERETA INFERIOR RH CHEVROLET AVEO 05--,2.00,"47,951.33","23,975.66"
TIJERETA INFERIOR RH HONDA CRV 2,1.00,"111,504.42","111,504.42"
TIJERETA INFERIOR RH HYUNDAI H100/PORTER,2.00,"57,079.64","28,539.82"
TIJERETA INFERIOR RH LANCER 00-07 COMPLETA,1.00,"22,831.86","22,831.86"
TIJERETA INFERIOR RH MITSUBISHI ECLIPSE 90-94,1.00,"12,743.36","12,743.36"
TIJERETA INFERIOR RH NISSAN FRONTIER / NAVARA / PATHFINDER,1.00,"91,415.93","91,415.93"
TIJERETA INFERIOR RH TOYOTA RAV4 180/ 200 SUV 2003-2006 .,3.00,"60,318.58","20,106.19"
TIJERETA INFERIOR RH TUCSON/SPORTAGE 2018/2020,2.00,"146,548.68","73,274.34"
TIJERETA INFERIOR RH. DAIH. TERIOS. 97/06,2.00,"52,212.38","26,106.19"
TIJERETA IZQ. HY. CRETA 15-21,1.00,"38,053.10","38,053.10"
TIJERETA KIA SORENTO 09-12 DELANTERA INFERIOR LH,1.00,"34,566.37","34,566.37"
TIJERETA LH / VERACURZ,1.00,"66,371.68","66,371.68"
TIJERETA LH B13,1.00,"23,097.35","23,097.35"
TIJERETA LH CHEV SPARK 16/21,2.00,"68,495.58","34,247.79"
TIJERETA LH DAIHA CHARADE G10087/93,1.00,"15,061.95","15,061.95"
TIJERETA LH DELANTERA CHARADE 03-,1.00,"48,584.07","48,584.07"
TIJERETA LH HYUNDAI ACCENT 2000-2005,2.00,"48,053.10","24,026.55"
TIJERETA LH HYUNDAI GRAND I10 16-20,1.00,"21,415.93","21,415.93"
TIJERETA LH MITSUBISHI LANCER 07-13,2.00,"48,592.92","24,296.46"
TIJERETA LH NISSAN JUKE 12-,1.00,"39,823.01","39,823.01"
TIJERETA LH SUZ AERIO 04/07 METALICA LATA,3.00,"56,074.34","18,691.45"
TIJERETA LH SUZ GRAND VITARA 98/05 XL7,1.00,"35,741.59","35,741.59"
TIJERETA LH SUZ SX4 06/15 SX4 CROSS,4.00,"91,730.09","22,932.52"
TIJERETA LH SUZ VITARA BICOLOR SX4-CROSS 14/18,12.00,"312,070.80","39,008.85"
TIJERETA LH SUZUKI SWIFT 14,1.00,"36,718.58","36,718.58"
TIJERETA LH SZ AERIO 04-07,1.00,"24,778.76","24,778.76"
TIJERETA LH TOY COROLLA 91/04 AE100 101 102,3.00,"77,946.90","25,982.30"
TIJERETA LH TOY RAV4 18/23,2.00,"68,035.40","34,017.70"
TIJERETA LH TOY TERCEL 90/94 PASEO 91/95 STARLET 89/98 (CON ROT),1.00,"28,495.58","28,495.58"
TIJERETA LH. BYD. F0. 12/ CARRO CHINO,26.00,"383,849.56","15,353.98"
"TIJERETA LH. CHERY TIGGO 2. TIGGO. 4,TIGGO. 7, 20/ CARRO CHINO",2.00,"41,331.86","20,665.93"
"TIJERETA LH. CHEV. AVEO. 02/13, T200, 250, T255 .KALOS. 03/= 96870465,CBKD-10",4.00,"92,035.40","23,008.85"
"TIJERETA LH. DAIH. TERIOS, RUSH. 18/",1.00,"45,176.99","45,176.99"
"TIJERETA LH. GEELY PANDA. 08/ GX2, CARRO CHINO F0",19.00,"277,065.49","19,790.39"
TIJERETA LH. HYU. ACCENT. 94/99,2.00,"53,861.95","26,930.98"
TIJERETA LH. HYU. CRETA. 14,5.00,"163,861.96","32,772.39"
TIJERETA LH. HYU. ELANTRA. 00/06 54500-2D000,1.00,"29,026.55","29,026.55"
"TIJERETA LH. HYU. ELANTRA. 10/15, I30. 11/15, VELOSTER. 12/15, AVANTE. 14/-- (SB-8012) 54500-3X700",6.00,"179,427.43","29,904.57"
"TIJERETA LH. HYU. GETZ. 02/11, CQKH-26L =54500-1C010",1.00,"23,185.84","23,185.84"
"TIJERETA LH. HYU. GRAND I10. 13/20, CBKK-27",3.00,"91,769.91","30,589.97"
TIJERETA LH. HYU. GRAND I20. 14/18,1.00,"31,858.41","31,858.41"
"TIJERETA LH. HYU. I10, 04/16 = 0X100,0X200,0X300",2.00,"60,884.96","30,442.48"
TIJERETA LH. KIA CERATO. 13/18,1.00,"30,442.48","30,442.48"
TIJERETA LH. KIA PICANTO. 07/11,3.00,"87,989.38","29,329.79"
"TIJERETA LH. KIA RIO. 11/17, CQKK-68L",3.00,"73,748.68","24,582.89"
"TIJERETA LH. KIA RIO. 99/05, CQKK-11L, BRAZO 2 BUJES, ROT. DE SEGURO",1.00,"26,548.67","26,548.67"
TIJERETA LH. MAZ. 2. 07/14,1.00,"29,469.03","29,469.03"
"TIJERETA LH. MAZ. 3, 5. 08/13",2.00,"80,442.47","40,221.24"
TIJERETA LH. MAZ.2. 07/14,2.00,"56,283.18","28,141.59"
"TIJERETA LH. MIT. LANCER LINEA EVO. 07/14, OUTLANDER. 10/14, ASX. 10/23 = 4013A4994013A443",4.00,"94,442.48","23,610.62"
TIJERETA LH. MIT. MIRAGE. 14/20,1.00,"35,575.22","35,575.22"
TIJERETA LH. NIS. KICKS. 17/- ROTULA (SB-N332) 54501-5RL1B,6.00,"169,231.86","28,205.31"
"TIJERETA LH. NIS. TIIDA, VERSA. 05/15, HR15, HR16, MR18DE, BUJE Y MONTURA",13.00,"304,498.19","23,422.94"
"TIJERETA LH. NIS. VERSA, TIIDA. 11/18. DOBLE BUJE. MARCH. 10/20, MICRA. 10/15 = 54501-1HA6A 54501-1HK0A",17.00,"323,433.57","19,025.50"
"TIJERETA LH. NISSAN SENTRA 06/12, B16, MR20",1.00,"24,601.77","24,601.77"
"TIJERETA LH. SUZ. AERIO. 02/08, HIERRO COLADO",5.00,"106,194.70","21,238.94"
TIJERETA LH. SUZ. ALTO. WAGON R. 03/08,1.00,"30,530.97","30,530.97"
"TIJERETA LH. SUZ. CARRY. 98/05, CHANGAN ,17",2.00,"29,557.52","14,778.76"
"TIJERETA LH. SUZ. CELERIO, ALTO. 08/15, = 45202-68K00",4.00,"117,238.94","29,309.74"
TIJERETA LH. SUZ. ERTIGA. 12/18,1.00,"46,238.94","46,238.94"
TIJERETA LH. SUZ. SWIFT. 04/11,1.00,"20,973.45","20,973.45"
"TIJERETA LH. TOY. COROLLA 13/18, CELICA. 99/06, SB-T442",2.00,"50,610.62","25,305.31"
"TIJERETA LH. TOY. COROLLA. 03/08, NZE120, ZZE120, MATRIX. 02/14=48069-13010",9.00,"261,026.57","29,002.95"
TIJERETA LH. TOY. RAV4. 00/05 (SB-3642),1.00,"20,681.42","20,681.42"
"TIJERETA LH. TOY. RAV4. 94/00, SIN MONTURA SB-2972L",1.00,"30,088.50","30,088.50"
"TIJERETA LH. TOY. YARIS, ECHO. 99/05, 12MM BUJE PEQUEÑO",3.00,"67,876.11","22,625.37"
"TIJERETA LH. TOY. YARIS, ECHO. 99/05, 14.3 MM",1.00,"27,079.65","27,079.65"
"TIJERETA LH. TOY. YARIS, ETIOS, 14/21 (SB-3602) =09200,09261 48069-09170",5.00,"128,672.56","25,734.51"
"TIJERETA LH. TOY. YARIS. 06/14, PRIUS. 11-- (SB-3602)",9.00,"202,527.41","22,503.05"
TIJERETA LH/RH KIA PEIDE FESTIVA 87/90,2.00,"41,592.92","41,592.92"
TIJERETA LH/RH SUZ APV 04-13,7.00,"103,306.19","20,661.24"
TIJERETA MB OUTLANDER 03- DEL INF LH,1.00,"38,428.32","38,428.32"
TIJERETA MB OUTLANDER 03- DEL INF RH,1.00,"38,428.32","38,428.32"
TIJERETA MZ 3 13-18 DEL INF LH,1.00,"49,256.64","49,256.64"
TIJERETA MZ CX9 07-15 DEL INF RH,1.00,"55,398.23","55,398.23"
TIJERETA NS MARCA NS MICRA K12 DEL RH,1.00,"23,008.85","23,008.85"
TIJERETA NS MICRA K12 DEL LH,1.00,"23,008.85","23,008.85"
TIJERETA POLO LH 16,1.00,"56,176.99","56,176.99"
TIJERETA POLO RH 16,1.00,"56,176.99","56,176.99"
TIJERETA RH B13,1.00,"23,097.35","23,097.35"
TIJERETA RH CHEV SPARK 16/21,2.00,"68,495.58","34,247.79"
TIJERETA RH DAIHA CHARADE G100 87/93,2.00,"31,433.63","15,716.82"
TIJERETA RH DELANTERA CHARADE 03-,1.00,"48,584.07","48,584.07"
"TIJERETA RH DERECHA HUNIDAI ACCENT VERNA. 05/11, SIN ROTULA, KIA RIO. 05/12, RK640404",1.00,"23,937.00","23,937.00"
TIJERETA RH HYUNDAI ACCENT 00- (MISMO QUE 517-002),1.00,"23,119.47","23,119.47"
TIJERETA RH HYUNDAI ACCENT 2000-2006,5.00,"123,362.83","24,672.57"
TIJERETA RH KIA RIO 99/05 CQKK-11R BRAZO 2 BUJES ROT. DE SEGURO,1.00,"20,619.47","20,619.47"
TIJERETA RH MAZ 2. 07/14,3.00,"87,256.63","29,085.54"
TIJERETA RH MITSUBISHI LANCER 07-13,1.00,"23,017.70","23,017.70"
TIJERETA RH NIS SENTRA 01/06 B15 ALMERA 00/06 4M400 4M401 SB-4592,1.00,"30,442.48","30,442.48"
TIJERETA RH NISSAN JUKE 12-,1.00,"39,823.01","39,823.01"
TIJERETA RH NISSAN KICKS 17--,1.00,"21,415.93","21,415.93"
TIJERETA RH NISSAN X-TRAIL 14/17 T32 SB-4942 22 DE LARGO =4CA0A,3.00,"94,247.78","31,415.93"
TIJERETA RH NISSAN X-TRAIL 17--,2.00,"47,522.13","23,761.07"
TIJERETA RH SUZ GRAND VITARA 98/05 XL7,1.00,"35,741.59","35,741.59"
TIJERETA RH SUZ SX4 06/15 SX4 CROSS,5.00,"113,142.48","22,628.50"
TIJERETA RH SUZ VITARA BICOLOR SX4-CROSS 14/18,10.00,"265,805.30","33,225.66"
TIJERETA RH SUZUKI. SWIFT 14,1.00,"36,637.17","36,637.17"
TIJERETA RH TOY COROLLA 91/04 AE100 101 102,4.00,"103,168.14","25,792.04"
TIJERETA RH TOY RAV4 18/23,2.00,"68,035.40","34,017.70"
TIJERETA RH TOY TERCEL 90/94 PASEO 91/95 STARLET 89/98 (CON ROT),1.00,"28,495.58","28,495.58"
TIJERETA RH TOYOTA YARIS 06/14 PRIUS 11/-- SB-3602,5.00,"121,642.46","24,328.49"
TIJERETA RH. BYD. F0. 12/ CARRO CHINO,26.00,"390,796.47","16,991.15"
"TIJERETA RH. CHERY TIGGO 2. ,4, 7, 19/ CARRO CHINO",2.00,"44,247.79","22,123.89"
"TIJERETA RH. CHEV AVEO. 02/13, T200, 250, T255. KALOS. 03/= 96870466, CBKD-10",4.00,"92,035.40","23,008.85"
"TIJERETA RH. DAIH. TERIOS, RUSH. 18/",1.00,"45,176.99","45,176.99"
"TIJERETA RH. GEELY PANDA. 08/ GX2, CARRO CHINO",22.00,"322,021.23","17,890.07"
TIJERETA RH. HYU. ACCENT. 94/99,2.00,"53,861.95","26,930.98"
TIJERETA RH. HYU. CRETA. 14,7.00,"225,621.26","32,231.61"
TIJERETA RH. HYU. ELANTRA. 00/06 = 54501-2D000,1.00,"29,026.55","29,026.55"
"TIJERETA RH. HYU. ELANTRA. 10/15, I30. 11/15, AVANTE. 13/15 (SB-8012) 54501-3X700",5.00,"146,169.91","29,233.98"
TIJERETA RH. HYU. GETZ. 02/11 =1C010,1.00,"23,185.84","23,185.84"
TIJERETA RH. HYU. GRAND I10 16-20,1.00,"24,336.28","24,336.28"
"TIJERETA RH. HYU. GRAND I10. 13/20, CBKK-27",2.00,"57,600.00","28,800.00"
TIJERETA RH. HYU. GRAND I20. 14/ = 54501-C7000,2.00,"65,044.25","32,522.12"
