Product_ID,On_Hand_Qty,On_Hand_Source
4198696000007121492,3,INFLOW
4198696000007811642,200,INFLOW
4198696000007971019,0,INFLOW
4198696000008581051,4,INFLOW
4198696000009101043,1,INFLOW
4198696000009417158,0,INFLOW
4198696000009852920,2,INFLOW
4198696000010703947,0,INFLOW
4198696000011064200,3,INFLOW
4198696000011064321,1,INFLOW
4198696000011207234,0,INFLOW
4198696000011274060,1,INFLOW
4198696000011490049,1,INFLOW
4198696000011880051,0,INFLOW
4198696000012057184,8,INFLOW
4198696000012060866,0,INFLOW
4198696000012152037,2,INFLOW
4198696000012152540,3,INFLOW
4198696000012225098,4,INFLOW
4198696000012371037,4,INFLOW
4198696000012524160,0,INFLOW
4198696000012819468,2,INFLOW
4198696000012949170,4,INFLOW
4198696000013663249,0,INFLOW
4198696000013954434,3,INFLOW
4198696000014811139,0,INFLOW
4198696000015715559,0,INFLOW
4198696000015821601,4,INFLOW
4198696000017650832,1,INFLOW
4198696000018170047,0,INFLOW
4198696000018476031,0,INFLOW
4198696000018668034,23,INFLOW
4198696000018668417,13,INFLOW
4198696000018835719,0,INFLOW
4198696000019056614,0,INFLOW
4198696000019129792,1,INFLOW
4198696000019394001,0,INFLOW
4198696000019667217,1,INFLOW
4198696000019778549,1,INFLOW
4198696000019847325,0,INFLOW
4198696000019870587,2,INFLOW
4198696000020907610,2,INFLOW
4198696000021831316,8,INFLOW
4198696000022148550,0,INFLOW
4198696000023200764,0,INFLOW
4198696000023398280,0,INFLOW
4198696000023774569,0,INFLOW
4198696000026351357,0,INFLOW
4198696000026448730,0,INFLOW
4198696000027037268,0,INFLOW
4198696000028005599,0,INFLOW
4198696000028336710,0,INFLOW
4198696000028559009,0,INFLOW
4198696000028751113,0,INFLOW
4198696000029435290,0,INFLOW
4198696000033522601,0,INFLOW
4198696000003679286,2,INFLOW
4198696000004421259,200,INFLOW
4198696000006380520,0,INFLOW
4198696000004417961,99,INFLOW
4198696000033252757,2,INFLOW
4198696000001610621,4,INFLOW
4198696000008545340,2,INFLOW
4198696000027363552,0,INFLOW
4198696000007471249,1,INFLOW
4198696000000142309,498,INFLOW
4198696000001612628,2,INFLOW
4198696000007279522,0,INFLOW
4198696000010617063,2,INFLOW
4198696000011516578,1,INFLOW
4198696000027363135,0,INFLOW
4198696000000898134,2,INFLOW
4198696000007629448,0,INFLOW
4198696000027122771,0,INFLOW
4198696000004906049,1,INFLOW
4198696000005728074,0,INFLOW
4198696000011413397,0,INFLOW
4198696000012342140,3,INFLOW
4198696000030124430,0,INFLOW
4198696000000142939,20,INFLOW
4198696000000679573,5,INFLOW
4198696000000898701,5,INFLOW
4198696000001612970,2,INFLOW
4198696000001614266,1,INFLOW
4198696000003315059,0,INFLOW
4198696000008352613,0,INFLOW
4198696000010521106,0,INFLOW
4198696000016620501,2,INFLOW
4198696000032471618,0,INFLOW
4198696000000602356,11,INFLOW
4198696000000860995,5,INFLOW
4198696000001613780,3,INFLOW
4198696000026126402,0,INFLOW
4198696000005914675,1,INFLOW
4198696000009033294,0,INFLOW
4198696000031479793,95,INFLOW
4198696000000860716,2,INFLOW
4198696000000866188,2,INFLOW
4198696000001610333,4,INFLOW
4198696000001039780,15,INFLOW
4198696000003952278,2,INFLOW
4198696000013293263,0,INFLOW
4198696000024805190,0,INFLOW
4198696000000899376,60,INFLOW
4198696000013095149,2,INFLOW
4198696000012595095,0,INFLOW
4198696000020666124,1,INFLOW
4198696000031553676,0,INFLOW
4198696000000143092,5,INFLOW
4198696000000676990,27,INFLOW
4198696000001040941,113,INFLOW
4198696000001408289,1,INFLOW
4198696000004715030,0,INFLOW
4198696000004993531,0,INFLOW
4198696000007811507,117,INFLOW
4198696000011940096,2,INFLOW
4198696000014482999,0,INFLOW
4198696000000142030,9,INFLOW
4198696000003590738,0,INFLOW
4198696000004325031,0,INFLOW
4198696000005326087,0,INFLOW
4198696000006818058,0,INFLOW
4198696000000142507,0,INFLOW
4198696000000144667,1,INFLOW
4198696000001041076,20,INFLOW
4198696000004910758,1,INFLOW
4198696000008244169,3,INFLOW
4198696000017182102,0,INFLOW
4198696000031591027,0,INFLOW
4198696000000899655,8,INFLOW
4198696000004421115,96,INFLOW
4198696000008184023,0,INFLOW
4198696000027877014,0,INFLOW
4198696000028558585,0,INFLOW
4198696000000137332,6,INFLOW
4198696000000142948,20,INFLOW
4198696000000898710,5,INFLOW
4198696000010799694,0,INFLOW
4198696000028680001,0,INFLOW
4198696000000143182,20,INFLOW
4198696000000897936,0,INFLOW
4198696000001611485,4,INFLOW
4198696000001685129,3,INFLOW
4198696000004629453,43,INFLOW
4198696000006129384,0,INFLOW
4198696000018731886,2,INFLOW
4198696000022588022,0,INFLOW
4198696000023465306,0,INFLOW
4198696000028427223,0,INFLOW
4198696000000670605,0,INFLOW
4198696000000676981,21,INFLOW
4198696000000677413,1,INFLOW
4198696000000678277,2,INFLOW
4198696000000865369,1,INFLOW
4198696000006842806,4,INFLOW
4198696000008481092,0,INFLOW
4198696000012848223,0,INFLOW
4198696000023465786,0,INFLOW
4198696000009249081,0,INFLOW
4198696000022933229,0,INFLOW
4198696000001041022,175,INFLOW
4198696000014702022,0,INFLOW
4198696000000137188,0,INFLOW
4198696000001612403,2,INFLOW
4198696000012410776,0,INFLOW
4198696000000678808,5,INFLOW
4198696000013845117,0,INFLOW
4198696000000139717,191,INFLOW
4198696000000863875,6,INFLOW
4198696000001878229,0,INFLOW
4198696000007762063,0,INFLOW
4198696000007811588,199,INFLOW
4198696000009577201,0,INFLOW
4198696000025832786,0,INFLOW
4198696000000144388,7,INFLOW
4198696000000844030,24,INFLOW
4198696000001407713,2,INFLOW
4198696000001610675,4,INFLOW
4198696000004421178,94,INFLOW
4198696000015399626,0,INFLOW
4198696000025466600,0,INFLOW
4198696000033522968,0,INFLOW
4198696000000676936,37,INFLOW
4198696000004546228,0,INFLOW
4198696000006753234,0,INFLOW
4198696000019870041,0,INFLOW
4198696000023132685,0,INFLOW
4198696000023383294,0,INFLOW
4198696000026662936,0,INFLOW
4198696000001046793,4,INFLOW
4198696000011718493,0,INFLOW
4198696000012225107,2,INFLOW
4198696000000679240,11,INFLOW
4198696000012595506,1,INFLOW
4198696000000139627,50,INFLOW
4198696000011255728,2,INFLOW
4198696000001610378,2,INFLOW
4198696000004970256,0,INFLOW
4198696000012887069,2,INFLOW
4198696000001613699,1,INFLOW
4198696000025661390,0,INFLOW
4198696000016620584,0,INFLOW
4198696000000588358,0,INFLOW
4198696000000136981,3,INFLOW
4198696000000138709,50,INFLOW
4198696000000139429,49,INFLOW
4198696000000139573,30,INFLOW
4198696000000140725,10,INFLOW
4198696000000141157,40,INFLOW
4198696000000142453,96,INFLOW
4198696000000142741,20,INFLOW
4198696000000143461,9,INFLOW
4198696000000143605,21,INFLOW
4198696000000143749,10,INFLOW
4198696000000669975,2,INFLOW
4198696000000670119,9,INFLOW
4198696000000670551,0,INFLOW
4198696000000678223,3,INFLOW
4198696000000791028,6,INFLOW
4198696000000860707,2,INFLOW
4198696000000861715,5,INFLOW
4198696000000862147,3,INFLOW
4198696000000863155,2,INFLOW
4198696000000864307,8,INFLOW
4198696000000864739,1,INFLOW
4198696000000864883,6,INFLOW
4198696000000865027,5,INFLOW
4198696000000866179,2,INFLOW
4198696000000897495,2,INFLOW
4198696000000898359,1,INFLOW
4198696000000898647,5,INFLOW
4198696000001039726,97,INFLOW
4198696000001040014,40,INFLOW
4198696000001040446,30,INFLOW
4198696000001040590,16,INFLOW
4198696000001040734,1,INFLOW
4198696000001040878,20,INFLOW
4198696000001045731,4,INFLOW
4198696000001046019,4,INFLOW
4198696000001046307,4,INFLOW
4198696000001096565,2,INFLOW
4198696000001406210,2,INFLOW
4198696000001406930,2,INFLOW
4198696000001407074,1,INFLOW
4198696000001407938,1,INFLOW
4198696000001408370,2,INFLOW
4198696000001610324,2,INFLOW
4198696000001611188,4,INFLOW
4198696000001611908,9,INFLOW
4198696000001612484,2,INFLOW
4198696000001614068,0,INFLOW
4198696000001614500,0,INFLOW
4198696000001615220,2,INFLOW
4198696000001674976,3,INFLOW
4198696000001715775,0,INFLOW
4198696000002664190,0,INFLOW
4198696000003013170,0,INFLOW
4198696000003065167,0,INFLOW
4198696000003484113,0,INFLOW
4198696000003976099,1,INFLOW
4198696000004150043,2,INFLOW
4198696000004629623,100,INFLOW
4198696000004764051,98,INFLOW
4198696000004882878,0,INFLOW
4198696000005279678,6,INFLOW
4198696000005387656,2,INFLOW
4198696000005728001,0,INFLOW
4198696000006422185,2,INFLOW
4198696000006494069,0,INFLOW
4198696000006583445,2,INFLOW
4198696000006904433,1,INFLOW
4198696000006945401,0,INFLOW
4198696000007365672,0,INFLOW
4198696000007454711,0,INFLOW
4198696000007813034,2,INFLOW
4198696000007892517,0,INFLOW
4198696000007971839,0,INFLOW
4198696000008352260,1,INFLOW
4198696000008457046,0,INFLOW
4198696000008545331,6,INFLOW
4198696000008624084,0,INFLOW
4198696000008906237,6,INFLOW
4198696000009249070,0,INFLOW
4198696000009345230,9,INFLOW
4198696000009530290,0,INFLOW
4198696000009956217,0,INFLOW
4198696000010336322,0,INFLOW
4198696000010700880,3,INFLOW
4198696000010772016,299,INFLOW
4198696000010799141,4,INFLOW
4198696000011047767,0,INFLOW
4198696000011326649,5,INFLOW
4198696000011493002,3,INFLOW
4198696000011874210,1,INFLOW
4198696000012342857,2,INFLOW
4198696000012371740,0,INFLOW
4198696000012720648,9,INFLOW
4198696000013254217,2,INFLOW
4198696000013523698,0,INFLOW
4198696000014168114,0,INFLOW
4198696000014520001,0,INFLOW
4198696000015063310,0,INFLOW
4198696000015464634,28,INFLOW
4198696000016210712,4,INFLOW
4198696000017208053,0,INFLOW
4198696000017627780,0,INFLOW
4198696000018170941,0,INFLOW
4198696000018262859,0,INFLOW
4198696000018430343,0,INFLOW
4198696000018668124,29,INFLOW
4198696000018731205,4,INFLOW
4198696000018794123,0,INFLOW
4198696000019076227,0,INFLOW
4198696000019941515,0,INFLOW
4198696000020315114,0,INFLOW
4198696000020824001,0,INFLOW
4198696000022082403,0,INFLOW
4198696000022194488,0,INFLOW
4198696000022453003,0,INFLOW
4198696000023465199,0,INFLOW
4198696000023529356,0,INFLOW
4198696000023716455,0,INFLOW
4198696000023852253,0,INFLOW
4198696000024192167,2,INFLOW
4198696000024424566,0,INFLOW
4198696000025079164,2,INFLOW
4198696000025190320,0,INFLOW
4198696000025336148,0,INFLOW
4198696000025661381,0,INFLOW
4198696000025886144,0,INFLOW
4198696000026045505,0,INFLOW
4198696000027754839,0,INFLOW
4198696000027977242,0,INFLOW
4198696000028268971,6,INFLOW
4198696000029259007,0,INFLOW
4198696000029453185,0,INFLOW
4198696000030366343,0,INFLOW
4198696000031243095,0,INFLOW
4198696000031406047,0,INFLOW
4198696000031531664,30,INFLOW
4198696000032412234,0,INFLOW
4198696000033356800,0,INFLOW
4198696000034104688,0,INFLOW
4198696000000138628,5,INFLOW
4198696000000138772,95,INFLOW
4198696000000138916,14,INFLOW
4198696000000140356,10,INFLOW
4198696000000140500,10,INFLOW
4198696000000141364,38,INFLOW
4198696000000141940,5,INFLOW
4198696000000142084,50,INFLOW
4198696000000143524,258,INFLOW
4198696000000669750,0,INFLOW
4198696000000669894,4,INFLOW
4198696000000670614,2,INFLOW
4198696000000670758,3,INFLOW
4198696000000677134,10,INFLOW
4198696000000677278,2,INFLOW
4198696000000677710,3,INFLOW
4198696000000679438,0,INFLOW
4198696000000844174,10,INFLOW
4198696000000860770,4,INFLOW
4198696000000861778,4,INFLOW
4198696000000861922,10,INFLOW
4198696000000862210,3,INFLOW
4198696000000862498,3,INFLOW
4198696000000863074,2,INFLOW
4198696000000863218,13,INFLOW
4198696000000863506,14,INFLOW
4198696000000897270,0,INFLOW
4198696000000898854,2,INFLOW
4198696000001039645,75,INFLOW
4198696000001040221,1,INFLOW
4198696000001040653,1,INFLOW
4198696000001041085,20,INFLOW
4198696000001045506,5,INFLOW
4198696000001046226,5,INFLOW
4198696000001046370,5,INFLOW
4198696000001086394,4,INFLOW
4198696000001300097,0,INFLOW
4198696000001406417,2,INFLOW
4198696000001406849,8,INFLOW
4198696000001406993,2,INFLOW
4198696000001408145,0,INFLOW
4198696000001610243,2,INFLOW
4198696000001610819,4,INFLOW
4198696000001613987,1,INFLOW
4198696000001614275,0,INFLOW
4198696000001614707,2,INFLOW
4198696000001614995,0,INFLOW
4198696000001615139,2,INFLOW
4198696000001615283,1,INFLOW
4198696000002614192,0,INFLOW
4198696000002722385,0,INFLOW
4198696000003025346,0,INFLOW
4198696000003065901,1,INFLOW
4198696000003396027,0,INFLOW
4198696000003678363,0,INFLOW
4198696000003952287,3,INFLOW
4198696000003952874,1,INFLOW
4198696000003972577,6,INFLOW
4198696000004325104,0,INFLOW
4198696000004421034,47,INFLOW
4198696000004421610,191,INFLOW
4198696000004629542,100,INFLOW
4198696000004882390,0,INFLOW
4198696000005969085,0,INFLOW
4198696000006361358,0,INFLOW
4198696000006532720,1,INFLOW
4198696000007344500,5,INFLOW
4198696000007812515,50,INFLOW
4198696000007898600,1,INFLOW
4198696000007991292,0,INFLOW
4198696000008244455,0,INFLOW
4198696000008289886,2,INFLOW
4198696000008481117,0,INFLOW
4198696000008581135,0,INFLOW
4198696000008815050,3,INFLOW
4198696000009959172,6,INFLOW
4198696000010345814,2,INFLOW
4198696000010390307,2,INFLOW
4198696000010636095,2,INFLOW
4198696000010703956,0,INFLOW
4198696000010805138,48,INFLOW
4198696000010820015,2,INFLOW
4198696000010936629,0,INFLOW
4198696000010978700,0,INFLOW
4198696000011063629,7,INFLOW
4198696000011064334,0,INFLOW
4198696000011274069,4,INFLOW
4198696000011490058,1,INFLOW
4198696000011533711,3,INFLOW
4198696000011718559,0,INFLOW
4198696000012342198,0,INFLOW
4198696000013593085,1,INFLOW
4198696000013663258,0,INFLOW
4198696000014823600,0,INFLOW
4198696000015213734,0,INFLOW
4198696000015464841,30,INFLOW
4198696000015715906,0,INFLOW
4198696000015950356,2,INFLOW
4198696000017018148,0,INFLOW
4198696000017767388,2,INFLOW
4198696000017936835,0,INFLOW
4198696000018177587,1,INFLOW
4198696000018794904,2,INFLOW
4198696000021076271,2,INFLOW
4198696000021247404,0,INFLOW
4198696000021891855,0,INFLOW
4198696000022707012,0,INFLOW
4198696000023024117,0,INFLOW
4198696000023434433,2,INFLOW
4198696000024318239,0,INFLOW
4198696000024519573,0,INFLOW
4198696000025140084,0,INFLOW
4198696000026057126,0,INFLOW
4198696000026698283,0,INFLOW
4198696000027366338,0,INFLOW
4198696000027643182,0,INFLOW
4198696000028506001,0,INFLOW
4198696000028558986,0,INFLOW
4198696000029801259,0,INFLOW
4198696000030354570,0,INFLOW
4198696000030710313,0,INFLOW
4198696000030947136,1,INFLOW
4198696000031531541,100,INFLOW
4198696000000136558,6,INFLOW
4198696000000137278,6,INFLOW
4198696000000137854,50,INFLOW
4198696000000138142,45,INFLOW
4198696000000138718,50,INFLOW
4198696000000140590,49,INFLOW
4198696000000141310,36,INFLOW
4198696000000141454,36,INFLOW
4198696000000142174,48,INFLOW
4198696000000142318,593,INFLOW
4198696000000143470,92,INFLOW
4198696000000144478,49,INFLOW
4198696000000588313,17,INFLOW
4198696000000677512,2,INFLOW
4198696000000678088,0,INFLOW
4198696000000678664,5,INFLOW
4198696000000678952,3,INFLOW
4198696000000679528,6,INFLOW
4198696000000836268,6,INFLOW
4198696000000844120,22,INFLOW
4198696000000844264,9,INFLOW
4198696000000861724,10,INFLOW
4198696000000861868,3,INFLOW
4198696000000862012,3,INFLOW
4198696000000862588,2,INFLOW
4198696000000862732,4,INFLOW
4198696000000863596,20,INFLOW
4198696000000863740,4,INFLOW
4198696000000865468,1,INFLOW
4198696000000897216,3,INFLOW
4198696000000897504,2,INFLOW
4198696000000897792,1,INFLOW
4198696000000898368,2,INFLOW
4198696000000899232,3,INFLOW
4198696000001040167,40,INFLOW
4198696000001040455,20,INFLOW
4198696000001048248,9,INFLOW
4198696000001086340,5,INFLOW
4198696000001407083,2,INFLOW
4198696000001407227,11,INFLOW
4198696000001407515,2,INFLOW
4198696000001611629,4,INFLOW
4198696000001612061,2,INFLOW
4198696000001612781,2,INFLOW
4198696000001615085,2,INFLOW
4198696000001615229,2,INFLOW
4198696000002097134,19,INFLOW
4198696000002192886,0,INFLOW
4198696000002584741,0,INFLOW
4198696000003270093,2,INFLOW
4198696000003420102,0,INFLOW
4198696000003679295,4,INFLOW
4198696000003952042,11,INFLOW
4198696000003952635,2,INFLOW
4198696000004417907,99,INFLOW
4198696000004832069,0,INFLOW
4198696000005207655,0,INFLOW
4198696000005543820,0,INFLOW
4198696000006040368,1,INFLOW
4198696000006102082,0,INFLOW
4198696000006129124,0,INFLOW
4198696000006449337,2,INFLOW
4198696000006545561,2,INFLOW
4198696000007454737,0,INFLOW
4198696000007509390,2,INFLOW
4198696000007542156,0,INFLOW
4198696000007811741,200,INFLOW
4198696000007812029,98,INFLOW
4198696000008289069,10,INFLOW
4198696000008585210,0,INFLOW
4198696000009449540,0,INFLOW
4198696000009577271,6,INFLOW
4198696000009719402,0,INFLOW
4198696000009852384,2,INFLOW
4198696000009988378,1,INFLOW
4198696000010341184,2,INFLOW
4198696000010348100,2,INFLOW
4198696000010799150,4,INFLOW
4198696000010915778,0,INFLOW
4198696000011064272,1,INFLOW
4198696000011064432,0,INFLOW
4198696000011107001,3,INFLOW
4198696000011107147,0,INFLOW
4198696000011326740,3,INFLOW
4198696000011594602,1,INFLOW
4198696000012033684,0,INFLOW
4198696000012176925,4,INFLOW
4198696000012342866,2,INFLOW
4198696000012365072,2,INFLOW
4198696000012410722,0,INFLOW
4198696000012417942,1,INFLOW
4198696000012835155,0,INFLOW
4198696000013406194,4,INFLOW
4198696000013569369,4,INFLOW
4198696000014062764,0,INFLOW
4198696000014709587,0,INFLOW
4198696000015465219,30,INFLOW
4198696000016196486,2,INFLOW
4198696000016269974,2,INFLOW
4198696000018200267,2,INFLOW
4198696000018627845,46,INFLOW
4198696000018843673,0,INFLOW
4198696000019778307,0,INFLOW
4198696000020118540,0,INFLOW
4198696000020529060,0,INFLOW
4198696000020988377,2,INFLOW
4198696000021802445,1,INFLOW
4198696000023124327,0,INFLOW
4198696000023351893,3,INFLOW
4198696000023858005,0,INFLOW
4198696000024047764,19,INFLOW
4198696000024684246,1,INFLOW
4198696000024993321,0,INFLOW
4198696000026126456,0,INFLOW
4198696000027117498,0,INFLOW
4198696000027576685,2,INFLOW
4198696000027754850,0,INFLOW
4198696000028722869,0,INFLOW
4198696000028910382,0,INFLOW
4198696000029836003,0,INFLOW
4198696000029995080,0,INFLOW
4198696000030199588,0,INFLOW
4198696000031093225,0,INFLOW
4198696000031243106,0,INFLOW
4198696000031773240,0,INFLOW
4198696000000137467,50,INFLOW
4198696000000137755,48,INFLOW
4198696000000139051,20,INFLOW
4198696000000139195,9,INFLOW
4198696000000140059,10,INFLOW
4198696000000140491,9,INFLOW
4198696000000141211,40,INFLOW
4198696000000141355,32,INFLOW
4198696000000141499,40,INFLOW
4198696000000142363,98,INFLOW
4198696000000669885,3,INFLOW
4198696000000678565,4,INFLOW
4198696000000678709,5,INFLOW
4198696000000860761,7,INFLOW
4198696000000861193,2,INFLOW
4198696000000861625,3,INFLOW
4198696000000862489,5,INFLOW
4198696000000862633,4,INFLOW
4198696000000863497,2,INFLOW
4198696000000863641,2,INFLOW
4198696000000864505,4,INFLOW
4198696000000865081,2,INFLOW
4198696000000865225,2,INFLOW
4198696000000865801,2,INFLOW
4198696000000897405,1,INFLOW
4198696000000898269,0,INFLOW
4198696000000898413,1,INFLOW
4198696000001039924,6,INFLOW
4198696000001040644,1,INFLOW
4198696000001045929,5,INFLOW
4198696000001046217,0,INFLOW
4198696000001089271,24,INFLOW
4198696000001223125,0,INFLOW
4198696000001406840,1,INFLOW
4198696000001407128,2,INFLOW
4198696000001407704,1,INFLOW
4198696000001441123,0,INFLOW
4198696000001610234,4,INFLOW
4198696000001611098,4,INFLOW
4198696000001612106,2,INFLOW
4198696000001612250,2,INFLOW
4198696000001613114,6,INFLOW
4198696000001613546,1,INFLOW
4198696000001613834,2,INFLOW
4198696000001674225,0,INFLOW
4198696000001686304,0,INFLOW
4198696000002572932,4,INFLOW
4198696000002722215,27,INFLOW
4198696000003065828,0,INFLOW
4198696000003168326,8,INFLOW
4198696000003375251,0,INFLOW
4198696000003844774,0,INFLOW
4198696000003937547,3,INFLOW
4198696000003976009,10,INFLOW
4198696000004126879,32,INFLOW
4198696000004325095,1,INFLOW
4198696000004417952,97,INFLOW
4198696000004420096,48,INFLOW
4198696000004421313,196,INFLOW
4198696000004421457,100,INFLOW
4198696000004421601,195,INFLOW
4198696000004421745,104,INFLOW
4198696000004483160,1,INFLOW
4198696000004629533,100,INFLOW
4198696000004715021,6,INFLOW
4198696000004906660,1,INFLOW
4198696000005012843,1,INFLOW
4198696000005166981,8,INFLOW
4198696000006207650,3,INFLOW
4198696000006432186,6,INFLOW
4198696000006515051,0,INFLOW
4198696000006687902,0,INFLOW
4198696000007811786,162,INFLOW
4198696000008585945,0,INFLOW
4198696000008622963,1,INFLOW
4198696000008726031,0,INFLOW
4198696000008871010,0,INFLOW
4198696000009033285,0,INFLOW
4198696000009249441,9,INFLOW
4198696000009503261,0,INFLOW
4198696000009959052,2,INFLOW
4198696000010287157,0,INFLOW
4198696000010559526,0,INFLOW
4198696000010775008,1,INFLOW
4198696000010799685,2,INFLOW
4198696000011107046,1,INFLOW
4198696000011108198,0,INFLOW
4198696000011461067,2,INFLOW
4198696000011843874,1,INFLOW
4198696000012176260,1,INFLOW
4198696000012188240,4,INFLOW
4198696000012225819,0,INFLOW
4198696000012342041,2,INFLOW
4198696000012368037,4,INFLOW
4198696000012410027,6,INFLOW
4198696000013348961,0,INFLOW
4198696000013593076,1,INFLOW
4198696000014163666,0,INFLOW
4198696000015464688,27,INFLOW
4198696000015464832,28,INFLOW
4198696000015465264,27,INFLOW
4198696000015683090,0,INFLOW
4198696000016302207,1,INFLOW
4198696000017018047,0,INFLOW
4198696000017385096,0,INFLOW
4198696000017634774,0,INFLOW
4198696000018059374,0,INFLOW
4198696000018177565,1,INFLOW
4198696000018523362,0,INFLOW
4198696000018786257,0,INFLOW
4198696000020371368,0,INFLOW
4198696000020698252,1,INFLOW
4198696000021065464,0,INFLOW
4198696000022376067,0,INFLOW
4198696000023434161,0,INFLOW
4198696000023545925,4,INFLOW
4198696000023685794,0,INFLOW
4198696000024145339,0,INFLOW
4198696000024250315,0,INFLOW
4198696000024597822,1,INFLOW
4198696000025038472,0,INFLOW
4198696000025087246,0,INFLOW
4198696000025233531,0,INFLOW
4198696000025881533,0,INFLOW
4198696000025902791,0,INFLOW
4198696000026530005,0,INFLOW
4198696000026631705,0,INFLOW
4198696000026698016,0,INFLOW
4198696000027122746,0,INFLOW
4198696000027915576,0,INFLOW
4198696000029893788,0,INFLOW
4198696000030181573,0,INFLOW
4198696000030354552,0,INFLOW
4198696000031406403,0,INFLOW
4198696000031479197,0,INFLOW
4198696000031531528,99,INFLOW
4198696000031539099,40,INFLOW
4198696000032970130,0,INFLOW
4198696000034317363,0,INFLOW
4198696000000679375,0,INFLOW
4198696000001610756,3,INFLOW
4198696000007812164,199,INFLOW
4198696000019671637,0,INFLOW
4198696000022646350,11,INFLOW
4198696000006120538,8,INFLOW
4198696000012064227,1,INFLOW
4198696000013954447,3,INFLOW
4198696000019764240,1,INFLOW
4198696000028336816,0,INFLOW
4198696000000139006,30,INFLOW
4198696000000677656,2,INFLOW
4198696000007811453,0,INFLOW
4198696000008788688,0,INFLOW
4198696000015464643,29,INFLOW
4198696000027977253,0,INFLOW
4198696000000897549,0,INFLOW
4198696000001045497,2,INFLOW
4198696000017936730,0,INFLOW
4198696000001040158,40,INFLOW
4198696000004655494,4,INFLOW
4198696000005433953,0,INFLOW
4198696000004224357,0,INFLOW
4198696000006945886,0,INFLOW
4198696000012240115,6,INFLOW
4198696000013582628,1,INFLOW
4198696000000669741,5,INFLOW
4198696000000866089,2,INFLOW
4198696000001407416,1,INFLOW
4198696000009404001,0,INFLOW
4198696000011063572,6,INFLOW
4198696000011909750,0,INFLOW
4198696000000678943,3,INFLOW
4198696000001086475,10,INFLOW
4198696000010805577,35,INFLOW
4198696000011718364,0,INFLOW
4198696000012114595,3,INFLOW
4198696000016269965,2,INFLOW
4198696000021802436,1,INFLOW
4198696000024546267,0,INFLOW
4198696000000142228,488,INFLOW
4198696000001611827,4,INFLOW
4198696000013514196,14,INFLOW
4198696000016393186,0,INFLOW
4198696000023774676,0,INFLOW
4198696000001900015,0,INFLOW
4198696000004882012,12,INFLOW
4198696000009530543,0,INFLOW
4198696000028318113,0,INFLOW
4198696000016976938,0,INFLOW
4198696000000137845,43,INFLOW
4198696000000141877,12,INFLOW
4198696000000679231,3,INFLOW
4198696000001612772,2,INFLOW
4198696000004993376,1,INFLOW
4198696000007811732,173,INFLOW
4198696000015464922,25,INFLOW
4198696000020885853,0,INFLOW
4198696000000679294,9,INFLOW
4198696000000836178,9,INFLOW
4198696000000865954,1,INFLOW
4198696000000899718,10,INFLOW
4198696000011326288,2,INFLOW
4198696000021336061,0,INFLOW
4198696000025881620,0,INFLOW
4198696000005639972,0,INFLOW
4198696000006583518,0,INFLOW
4198696000010617072,0,INFLOW
4198696000022646495,0,INFLOW
4198696000032909312,0,INFLOW
4198696000000677845,1,INFLOW
4198696000008583037,1,INFLOW
4198696000026966379,0,INFLOW
4198696000030111938,0,INFLOW
4198696000000865810,1,INFLOW
4198696000003952096,2,INFLOW
4198696000004850332,0,INFLOW
4198696000000140878,44,INFLOW
4198696000001407659,1,INFLOW
4198696000004421124,96,INFLOW
4198696000009874213,0,INFLOW
4198696000020824367,0,INFLOW
4198696000001086385,6,INFLOW
4198696000007418001,0,INFLOW
4198696000012723768,2,INFLOW
4198696000000677935,0,INFLOW
4198696000001407650,1,INFLOW
4198696000001407794,1,INFLOW
4198696000005622187,11,INFLOW
4198696000007509365,6,INFLOW
4198696000020424034,0,INFLOW
4198696000000137044,21,INFLOW
4198696000000139924,10,INFLOW
4198696000001046082,3,INFLOW
4198696000003211040,0,INFLOW
4198696000023990247,0,INFLOW
4198696000000862156,5,INFLOW
4198696000008906363,0,INFLOW
4198696000000143083,20,INFLOW
4198696000000677701,1,INFLOW
4198696000000861913,4,INFLOW
4198696000001613402,1,INFLOW
4198696000001613978,1,INFLOW
4198696000013514009,0,INFLOW
4198696000018794895,1,INFLOW
4198696000026136782,0,INFLOW
4198696000000143317,16,INFLOW
4198696000006545376,6,INFLOW
4198696000011482471,0,INFLOW
4198696000012176916,2,INFLOW
4198696000013375102,0,INFLOW
4198696000016879230,0,INFLOW
4198696000017530003,0,INFLOW
4198696000028722835,0,INFLOW
4198696000000864658,6,INFLOW
4198696000006923356,10,INFLOW
4198696000007471258,20,INFLOW
4198696000012995959,0,INFLOW
4198696000015314455,4,INFLOW
4198696000031591232,0,INFLOW
4198696000000142462,64,INFLOW
4198696000000670416,3,INFLOW
4198696000000899088,5,INFLOW
4198696000004629920,44,INFLOW
4198696000012103342,0,INFLOW
4198696000028622179,0,INFLOW
4198696000000141931,3,INFLOW
4198696000001611386,6,INFLOW
4198696000006449746,0,INFLOW
4198696000012188092,2,INFLOW
4198696000015480071,2,INFLOW
4198696000031811140,0,INFLOW
4198696000020118268,0,INFLOW
4198696000010559548,4,INFLOW
4198696000030232048,0,INFLOW
4198696000005207576,0,INFLOW
4198696000000897639,1,INFLOW
4198696000000861004,7,INFLOW
4198696000000136603,6,INFLOW
4198696000000588367,17,INFLOW
4198696000008585201,1,INFLOW
4198696000028927686,0,INFLOW
4198696000001040932,6,INFLOW
