Product_ID,Available_Stock,Cost_Fallback
4198696000000862759,0,"CRC 10,037.36"
4198696000000862795,4,"CRC 5,600.00"
4198696000000862831,4,"CRC 13,848.98"
4198696000000862867,4,"CRC 7,162.09"
4198696000000862903,8,"CRC 7,182.00"
4198696000000862939,4,"CRC 19,602.00"
4198696000000862975,4,"CRC 10,878.91"
4198696000000863011,1,"CRC 15,732.85"
4198696000000863047,9,"CRC 11,133.49"
4198696000000863083,2,"CRC 21,708.00"
4198696000000863119,3,"CRC 5,860.00"
4198696000000863155,2,"CRC 7,026.32"
4198696000000863191,3,"CRC 20,197.43"
4198696000000863227,2,"CRC 28,000.00"
4198696000000863263,18,"CRC 12,060.00"
4198696000000863299,18,"CRC 10,269.68"
4198696000000863335,6,"CRC 13,863.59"
4198696000000863371,18,"CRC 18,000.00"
4198696000000863407,3,"CRC 23,198.75"
4198696000000863443,6,"CRC 14,400.00"
4198696000000863479,8,"CRC 21,764.59"
4198696000000863515,4,"CRC 18,358.12"
4198696000000863551,5,"CRC 16,100.98"
4198696000000863587,8,"CRC 12,220.33"
4198696000000863623,4,"CRC 20,390.25"
4198696000000863659,4,"CRC 31,245.00"
4198696000000863695,2,"CRC 18,450.00"
4198696000000863731,4,"CRC 9,891.35"
4198696000000863767,4,"CRC 16,662.84"
4198696000000863803,6,"CRC 14,263.06"
4198696000000863839,6,"CRC 18,545.91"
4198696000000863875,6,"CRC 12,640.01"
4198696000000863911,2,"CRC 15,007.42"
4198696000000863947,5,"CRC 11,778.61"
4198696000000863983,1,"CRC 32,862.12"
4198696000000864019,5,"CRC 30,818.07"
4198696000000864055,4,"CRC 36,583.86"
4198696000000864091,2,"CRC 38,551.86"
4198696000000864127,3,"CRC 46,561.44"
4198696000000864163,3,"CRC 33,534.09"
4198696000000864199,5,"CRC 38,694.70"
4198696000000864235,0,"CRC 50,548.01"
4198696000000864271,3,"CRC 32,158.29"
4198696000000864307,8,"CRC 4,831.23"
4198696000000864343,2,"CRC 5,887.14"
4198696000000864379,2,"CRC 5,887.14"
4198696000000864415,2,"CRC 8,628.73"
4198696000000864451,5,"CRC 6,216.09"
4198696000000864487,1,"CRC 7,533.85"
4198696000000864523,2,"CRC 6,575.23"
4198696000000864559,2,"CRC 8,155.38"
4198696000000864595,3,"CRC 6,355.49"
4198696000000864631,3,"CRC 6,376.52"
4198696000000864667,2,"CRC 5,317.32"
4198696000000864703,9,"CRC 5,389.88"
4198696000000864739,1,"CRC 16,200.00"
4198696000000864775,1,"CRC 16,200.00"
4198696000000864811,7,"CRC 5,689.76"
4198696000000864847,3,"CRC 4,730.78"
4198696000000864883,6,"CRC 5,141.27"
4198696000000864919,4,"CRC 7,200.00"
4198696000000864955,4,"CRC 5,920.00"
4198696000000864991,5,"CRC 4,400.00"
4198696000000865027,5,"CRC 6,593.09"
4198696000000865063,6,"CRC 6,140.70"
4198696000000865099,4,"CRC 7,548.22"
4198696000000865135,3,"CRC 5,748.88"
4198696000000865171,2,"CRC 4,829.76"
4198696000000865207,4,"CRC 5,100.00"
4198696000000865243,8,"CRC 37,931.88"
4198696000000865279,2,"CRC 131,399.87"
4198696000000865315,1,"CRC 110,308.00"
4198696000000865351,2,"CRC 152,824.72"
4198696000000865387,4,"CRC 20,172.36"
4198696000000865423,5,"CRC 106,419.01"
4198696000000865459,1,"CRC 235,932.35"
4198696000000865495,1,"CRC 470,000.00"
4198696000000865531,0,"CRC 47,789.93"
4198696000000865567,0,"CRC 37,765.25"
4198696000000865603,0,"CRC 133,000.00"
4198696000000865639,9,"CRC 98,000.00"
4198696000000865675,2,"CRC 26,113.31"
4198696000000865711,5,"CRC 14,850.00"
4198696000000865747,2,"CRC 14,868.77"
4198696000000865783,2,"CRC 12,915.35"
4198696000000865819,1,"CRC 16,195.95"
4198696000000865855,2,"CRC 20,468.45"
4198696000000865891,1,"CRC 14,661.79"
4198696000000865927,2,"CRC 11,737.63"
4198696000000865963,2,"CRC 19,869.59"
4198696000000865999,1,"CRC 7,414.09"
4198696000000866035,1,"CRC 7,516.76"
4198696000000866071,1,"CRC 5,849.74"
4198696000000866107,2,"CRC 8,355.57"
4198696000000866143,5,"CRC 8,476.75"
4198696000000866179,2,"CRC 8,158.01"
4198696000000866215,2,"CRC 11,520.00"
4198696000000866251,2,"CRC 8,408.77"
4198696000000866287,2,"CRC 6,744.56"
4198696000000897207,1,"CRC 6,090.15"
4198696000000897243,2,"CRC 11,713.78"
4198696000000897279,3,"CRC 1,658.13"
4198696000000897315,1,"CRC 6,891.74"
4198696000000897351,2,"CRC 4,136.91"
4198696000000897387,0,"CRC 6,345.55"
4198696000000897423,2,"CRC 7,262.65"
4198696000000897459,2,"CRC 7,966.62"
4198696000000897495,2,"CRC 11,383.23"
4198696000000897531,0,"CRC 1,500.72"
4198696000000897567,1,"CRC 1,127.41"
4198696000000897603,0,"CRC 3,186.65"
4198696000000897639,1,"CRC 1,565.27"
4198696000000897675,0,"CRC 1,658.18"
4198696000000897711,2,"CRC 2,945.83"
4198696000000897747,2,"CRC 1,130.15"
4198696000000897783,0,"CRC 2,645.78"
4198696000000897819,0,"CRC 7,793.50"
4198696000000897855,0,"CRC 6,327.05"
4198696000000897891,1,"CRC 3,281.49"
4198696000000897927,0,"CRC 2,619.50"
4198696000000897963,0,"CRC 1,945.31"
4198696000000897999,1,"CRC 4,335.39"
4198696000000898035,0,"CRC 6,623.95"
4198696000000898071,1,"CRC 7,262.65"
4198696000000898107,2,"CRC 1,445.13"
4198696000000898143,1,"CRC 1,537.73"
4198696000000898179,0,"CRC 6,317.71"
4198696000000898215,2,"CRC 3,932.31"
4198696000000898251,2,"CRC 2,528.94"
4198696000000898287,0,"CRC 4,718.75"
4198696000000898323,2,"CRC 4,335.39"
4198696000000898359,1,"CRC 2,533.16"
4198696000000898395,1,"CRC 4,527.04"
4198696000000898431,2,"CRC 5,808.27"
4198696000000898467,2,"CRC 2,664.67"
4198696000000898503,2,"CRC 5,243.15"
4198696000000898539,4,"CRC 21,304.86"
4198696000000898575,6,"CRC 8,313.90"
4198696000000898611,8,"CRC 16,833.89"
4198696000000898647,5,"CRC 16,963.43"
4198696000000898683,5,"CRC 26,501.09"
4198696000000898719,5,"CRC 20,606.07"
4198696000000898755,2,"CRC 14,173.09"
4198696000000898791,4,"CRC 20,630.89"
4198696000000898827,2,"CRC 10,709.40"
4198696000000898863,2,"CRC 17,905.84"
4198696000000898899,10,"CRC 20,927.06"
4198696000000898935,10,"CRC 10,366.53"
4198696000000898971,8,"CRC 11,357.10"
4198696000000899007,8,"CRC 22,287.60"
4198696000000899043,10,"CRC 5,289.20"
4198696000000899079,10,"CRC 19,056.89"
4198696000000899115,4,"CRC 12,287.84"
4198696000000899151,1,"CRC 12,798.36"
4198696000000899187,3,"CRC 18,505.75"
4198696000000899223,5,"CRC 14,708.05"
4198696000000899259,10,"CRC 14,043.61"
4198696000000899295,0,"CRC 1,684.86"
4198696000000899331,30,"CRC 1,684.86"
4198696000000899367,0,"CRC 2,375.04"
4198696000000899403,4,"CRC 6,125.00"
4198696000000899439,1,"CRC 16,996.00"
4198696000000899475,1,"CRC 27,148.04"
4198696000000899511,17,"CRC 1,587.24"
4198696000000899547,9,"CRC 2,679.11"
4198696000000899583,23,"CRC 2,580.50"
4198696000000899619,0,CRC 915.59
4198696000000899655,8,"CRC 4,049.50"
4198696000000899691,3,"CRC 9,872.66"
4198696000000899727,12,"CRC 4,033.25"
4198696000000899763,10,CRC 203.71
4198696000000899799,10,CRC 199.55
4198696000000899835,9,"CRC 1,677.00"
4198696000001039654,75,"CRC 1,422.08"
4198696000001039690,80,"CRC 1,781.12"
4198696000001039726,97,CRC 872.96
4198696000001039762,18,CRC 429.44
4198696000001039798,17,CRC 943.36
4198696000001039834,20,CRC 422.40
4198696000001039870,20,CRC 746.24
4198696000001039906,100,CRC 352.00
4198696000001039942,5,"CRC 9,898.24"
4198696000001039978,36,CRC 858.88
4198696000001040014,40,CRC 922.24
4198696000001040050,45,CRC 887.04
4198696000001040086,40,CRC 915.20
4198696000001040122,40,CRC 844.80
4198696000001040158,40,CRC 858.88
4198696000001040194,48,"CRC 5,000.00"
4198696000001040230,2,"CRC 15,452.80"
4198696000001040266,191,CRC 140.80
4198696000001040302,66,"CRC 36,000.00"
4198696000001040338,10,"CRC 10,588.16"
4198696000001040374,20,"CRC 7,525.76"
4198696000001040410,10,"CRC 7,244.16"
4198696000001040446,30,"CRC 4,238.08"
4198696000001040482,12,"CRC 8,131.20"
4198696000001040518,20,"CRC 4,822.40"
4198696000001040554,20,"CRC 5,118.08"
4198696000001040590,16,"CRC 2,956.80"
4198696000001040626,1,"CRC 24,104.96"
4198696000001040662,1,"CRC 64,350.00"
4198696000001040698,1,"CRC 23,379.84"
4198696000001040734,1,"CRC 21,091.84"
4198696000001040770,51,"CRC 12,000.00"
4198696000001040806,6,"CRC 9,159.04"
4198696000001040842,10,"CRC 6,096.64"
4198696000001040878,20,"CRC 10,000.00"
4198696000001040914,4,"CRC 7,898.88"
4198696000001040950,182,CRC 77.44
4198696000001040986,198,CRC 91.52
4198696000001041022,175,CRC 28.16
4198696000001041058,192,CRC 77.44
4198696000001041094,120,"CRC 2,500.00"
4198696000001041130,20,"CRC 1,485.44"
4198696000001045443,4,"CRC 9,574.20"
4198696000001045479,4,"CRC 21,080.07"
4198696000001045515,1,"CRC 25,941.14"
4198696000001045551,1,"CRC 41,386.22"
4198696000001045587,0,"CRC 13,192.37"
4198696000001045623,4,"CRC 33,417.63"
4198696000001045659,5,"CRC 22,331.08"
4198696000001045695,4,"CRC 8,929.49"
4198696000001045731,4,"CRC 20,783.11"
4198696000001045767,3,"CRC 6,309.60"
4198696000001045803,5,"CRC 5,744.05"
4198696000001045839,5,"CRC 17,173.74"
4198696000001045875,3,"CRC 14,555.58"
4198696000001045911,5,"CRC 15,929.43"
4198696000001045947,4,"CRC 28,323.98"
4198696000001045983,5,"CRC 19,217.81"
4198696000001046019,4,"CRC 11,478.17"
4198696000001046055,5,"CRC 23,868.52"
4198696000001046091,4,"CRC 31,843.10"
4198696000001046127,3,"CRC 19,094.81"
4198696000001046163,5,"CRC 13,174.87"
4198696000001046199,3,"CRC 8,487.17"
4198696000001046235,5,"CRC 29,787.60"
4198696000001046271,0,"CRC 20,083.54"
4198696000001046307,4,"CRC 11,991.24"
4198696000001046343,4,"CRC 74,794.14"
4198696000001046379,2,"CRC 28,015.29"
4198696000001046415,1,"CRC 44,554.56"
4198696000001046451,4,"CRC 9,515.92"
4198696000001046487,3,"CRC 13,285.55"
4198696000001046523,1,"CRC 20,769.79"
4198696000001046559,5,"CRC 8,407.94"
4198696000001046595,1,"CRC 10,394.64"
4198696000001046631,5,"CRC 19,200.81"
4198696000001046667,5,"CRC 10,078.67"
4198696000001046703,5,"CRC 22,198.43"
4198696000001046739,4,"CRC 33,225.12"
4198696000001046775,4,"CRC 8,861.55"
4198696000001046811,1,"CRC 12,460.17"
4198696000001048203,0,"CRC 107,600.00"
4198696000001048239,0,"CRC 2,200.00"
4198696000001048275,900,"CRC 7,600.00"
4198696000001048311,19,"CRC 35,000.00"
4198696000001057791,1,"CRC 18,018.00"
4198696000001086331,4,"CRC 4,463.50"
4198696000001086367,4,"CRC 3,164.00"
4198696000001086403,10,"CRC 3,500.00"
4198696000001086439,25,"CRC 3,465.00"
4198696000001086475,10,"CRC 1,751.50"
4198696000001089109,85,CRC 634.13
4198696000001089145,60,CRC 361.10
4198696000001089181,53,CRC 371.42
4198696000001089217,71,CRC 362.06
4198696000001089253,42,CRC 263.45
4198696000001089289,29,CRC 266.75
4198696000001089325,0.7,"CRC 1,252.67"
4198696000001089361,1.8,"CRC 7,473.24"
4198696000001096313,3,"CRC 5,600.00"
4198696000001096349,3,"CRC 6,519.00"
4198696000001096385,3,"CRC 5,500.00"
4198696000001096421,2,"CRC 4,700.00"
4198696000001096457,2,"CRC 5,100.00"
4198696000001096493,3,"CRC 6,700.00"
4198696000001096529,2,"CRC 2,257.80"
4198696000001096565,2,"CRC 2,200.00"
4198696000001096601,2,"CRC 6,560.00"
4198696000001108111,1,"CRC 11,300.00"
4198696000001197001,14,"CRC 12,248.96"
4198696000001197232,0,"CRC 9,800.00"
4198696000001223019,0,CRC 887.22
4198696000001300164,2,"CRC 2,990.00"
4198696000001363156,0,"CRC 18,018.00"
4198696000001406210,2,CRC 900.00
4198696000001406246,1,"CRC 2,100.00"
4198696000001406282,1,"CRC 2,100.00"
4198696000001406318,2,"CRC 1,550.00"
4198696000001406354,0,"CRC 1,801.42"
4198696000001406390,4,"CRC 1,500.00"
4198696000001406426,3,"CRC 2,149.99"
4198696000001406462,2,"CRC 2,100.00"
4198696000001406498,1,"CRC 2,100.00"
4198696000001406534,1,"CRC 1,800.00"
4198696000001406570,2,"CRC 1,700.00"
4198696000001406606,1,"CRC 2,100.00"
4198696000001406642,2,"CRC 2,100.00"
4198696000001406678,2,"CRC 3,500.00"
4198696000001406714,1,"CRC 4,600.00"
4198696000001406750,3,"CRC 4,800.00"
4198696000001406786,3,"CRC 3,900.00"
4198696000001406822,2,"CRC 4,200.00"
4198696000001406858,2,"CRC 2,100.00"
4198696000001406894,2,"CRC 1,800.00"
4198696000001406930,2,"CRC 2,200.00"
4198696000001406966,2,"CRC 2,990.00"
4198696000001407002,2,"CRC 1,500.00"
4198696000001407038,4,"CRC 2,200.00"
4198696000001407074,1,"CRC 2,200.00"
4198696000001407110,2,"CRC 1,400.00"
4198696000001407146,2,"CRC 1,700.00"
4198696000001407182,1,"CRC 2,100.00"
4198696000001407218,2,"CRC 2,990.00"
4198696000001407254,2,"CRC 1,990.00"
4198696000001407290,2,"CRC 5,400.00"
4198696000001407326,2,"CRC 2,600.00"
4198696000001407362,2,"CRC 4,500.00"
4198696000001407398,2,"CRC 4,950.00"
4198696000001407434,1,"CRC 6,990.00"
4198696000001407470,1,"CRC 9,900.00"
4198696000001407506,1,"CRC 29,900.00"
4198696000001407542,1,"CRC 26,700.00"
4198696000001407578,1,"CRC 28,900.00"
4198696000001407614,1,"CRC 19,900.00"
4198696000001407650,1,"CRC 27,800.00"
4198696000001407686,0,"CRC 35,900.00"
4198696000001407722,3,"CRC 29,500.00"
4198696000001407758,1,"CRC 2,970.48"
4198696000001407794,1,"CRC 4,400.00"
4198696000001407830,1,"CRC 5,700.08"
4198696000001407866,1,"CRC 4,700.00"
4198696000001407902,0,"CRC 5,600.00"
4198696000001407938,1,"CRC 5,700.00"
4198696000001407974,2,"CRC 4,800.00"
4198696000001408010,1,"CRC 2,990.00"
4198696000001408046,1,"CRC 3,500.00"
4198696000001408082,2,"CRC 2,800.00"
4198696000001408118,4,"CRC 4,200.00"
4198696000001408154,5,"CRC 3,990.00"
4198696000001408190,3,"CRC 2,700.00"
4198696000001408226,1,"CRC 3,500.00"
4198696000001408262,1,"CRC 10,900.00"
4198696000001408298,2,"CRC 3,100.00"
4198696000001408334,2,"CRC 3,900.00"
4198696000001408370,2,"CRC 1,990.00"
4198696000001441105,2,"CRC 5,500.00"
4198696000001441297,0,"CRC 4,600.00"
4198696000001464019,2,"CRC 6,961.20"
4198696000001481095,1,"CRC 7,401.50"
4198696000001481275,1,"CRC 23,900.00"
4198696000001481311,2,"CRC 5,936.00"
4198696000001522119,0,"CRC 19,100.00"
4198696000001531090,4,"CRC 15,806.28"
4198696000001610072,11,"CRC 7,551.60"
4198696000001610108,4,"CRC 8,609.30"
4198696000001610144,3,"CRC 15,025.60"
4198696000001610180,2,"CRC 11,325.20"
4198696000001610216,4,"CRC 8,070.30"
4198696000001610252,4,"CRC 5,677.40"
4198696000001610288,6,"CRC 6,881.30"
4198696000001610324,2,"CRC 1,675.62"
4198696000001610360,2,"CRC 8,450.30"
4198696000001610396,4,"CRC 6,661.97"
4198696000001610432,2,"CRC 10,115.28"
4198696000001610468,9,"CRC 13,877.28"
4198696000001610504,4,"CRC 16,900.00"
4198696000001610540,4,"CRC 19,639.76"
4198696000001610576,5,"CRC 16,440.48"
4198696000001610612,4,"CRC 9,987.96"
4198696000001610648,4,"CRC 11,936.78"
4198696000001610684,4,"CRC 17,072.81"
4198696000001610720,4,"CRC 16,261.85"
4198696000001610756,3,"CRC 19,990.00"
4198696000001610792,4,"CRC 17,331.24"
4198696000001610828,4,"CRC 15,782.35"
4198696000001610864,6,"CRC 18,127.48"
4198696000001610900,2,"CRC 18,068.72"
4198696000001610936,4,"CRC 21,068.08"
4198696000001610972,4,"CRC 11,936.78"
4198696000001611008,2,"CRC 12,681.60"
4198696000001611044,4,"CRC 19,650.28"
4198696000001611080,3,"CRC 15,950.00"
4198696000001611116,5,"CRC 15,365.53"
4198696000001611152,4,"CRC 17,867.59"
4198696000001611188,4,"CRC 15,920.00"
4198696000001611224,4,"CRC 13,473.72"
4198696000001611260,4,"CRC 16,137.33"
4198696000001611296,4,"CRC 13,004.56"
4198696000001611332,4,"CRC 13,693.10"
4198696000001611368,4,"CRC 15,151.76"
4198696000001611404,4,"CRC 14,338.88"
4198696000001611440,4,"CRC 16,234.02"
4198696000001611476,3,"CRC 16,268.26"
4198696000001611512,4,"CRC 16,731.44"
4198696000001611548,8,"CRC 17,285.07"
4198696000001611584,9,"CRC 17,313.38"
4198696000001611620,4,"CRC 13,004.56"
4198696000001611656,4,"CRC 13,251.75"
4198696000001611692,4,"CRC 14,726.75"
4198696000001611728,2,"CRC 2,400.00"
4198696000001611764,4,CRC 810.25
4198696000001611800,3,"CRC 1,331.60"
4198696000001611836,2,"CRC 7,535.17"
4198696000001611872,2,"CRC 5,543.53"
4198696000001611908,9,"CRC 8,810.00"
4198696000001611944,10,"CRC 6,600.00"
4198696000001611980,2,"CRC 7,265.30"
4198696000001612016,8,"CRC 8,897.31"
4198696000001612052,2,"CRC 9,785.74"
4198696000001612088,2,"CRC 18,259.94"
4198696000001612124,0,"CRC 13,455.00"
4198696000001612160,3,"CRC 19,506.14"
4198696000001612196,2,"CRC 20,027.96"
4198696000001612232,4,"CRC 24,239.14"
4198696000001612268,2,"CRC 27,891.30"
4198696000001612304,2,"CRC 19,266.77"
4198696000001612340,2,"CRC 26,100.00"
4198696000001612376,1,"CRC 30,500.26"
4198696000001612412,3,"CRC 35,010.00"
4198696000001612448,1,"CRC 41,850.00"
4198696000001612484,2,"CRC 25,849.35"
4198696000001612520,2,"CRC 20,994.14"
4198696000001612556,2,"CRC 25,764.30"
4198696000001612592,1,"CRC 25,447.92"
4198696000001612628,2,"CRC 26,844.97"
4198696000001612664,1,"CRC 26,450.16"
4198696000001612700,2,"CRC 24,965.70"
4198696000001612736,1,"CRC 28,307.28"
4198696000001612772,2,"CRC 38,900.00"
4198696000001612808,2,"CRC 27,361.67"
4198696000001612844,1,"CRC 10,980.00"
4198696000001612880,1,"CRC 8,886.21"
4198696000001612916,2,"CRC 11,546.90"
4198696000001612952,1,"CRC 9,250.00"
4198696000001612988,6,"CRC 7,150.00"
4198696000001613024,2,"CRC 14,143.47"
4198696000001613060,2,"CRC 13,000.00"
4198696000001613096,4,"CRC 11,910.97"
4198696000001613132,2,"CRC 7,319.54"
4198696000001613168,2,"CRC 8,998.22"
4198696000001613204,4,"CRC 34,387.24"
4198696000001613240,12,"CRC 8,100.00"
4198696000001613276,2,"CRC 16,888.73"
4198696000001613312,1,"CRC 30,537.92"
4198696000001613348,2,"CRC 11,066.70"
4198696000001613384,1,"CRC 11,402.05"
4198696000001613420,1,"CRC 13,250.68"
4198696000001613456,1,"CRC 23,883.50"
4198696000001613492,0,"CRC 12,583.99"
4198696000001613528,1,"CRC 15,955.78"
4198696000001613564,2,"CRC 17,762.10"
4198696000001613600,2,"CRC 23,883.50"
4198696000001613636,2,"CRC 13,366.73"
4198696000001613672,3,"CRC 9,766.14"
4198696000001613708,7,"CRC 11,066.70"
4198696000001613744,2,"CRC 16,980.00"
4198696000001613780,3,"CRC 21,900.00"
4198696000001613816,0,"CRC 22,950.00"
4198696000001613852,2,"CRC 30,274.52"
4198696000001613888,0,"CRC 25,531.18"
4198696000001613924,1,"CRC 23,489.10"
4198696000001613960,2,"CRC 25,789.57"
4198696000001613996,1,"CRC 30,311.22"
4198696000001614032,1,"CRC 22,193.79"
4198696000001614068,0,"CRC 25,668.50"
4198696000001614104,1,"CRC 31,400.36"
4198696000001614140,1,"CRC 24,917.54"
4198696000001614176,4,"CRC 28,631.75"
4198696000001614212,1,"CRC 27,678.97"
4198696000001614248,2,"CRC 27,985.80"
4198696000001614284,0,"CRC 33,912.40"
4198696000001614320,1,"CRC 32,943.47"
4198696000001614356,2,"CRC 37,500.00"
4198696000001614392,1,"CRC 31,400.36"
4198696000001614428,2,"CRC 31,013.18"
4198696000001614464,1,"CRC 30,133.58"
4198696000001614500,0,"CRC 31,900.00"
4198696000001614536,0,"CRC 32,394.40"
4198696000001614572,1,"CRC 37,513.56"
4198696000001614608,0,"CRC 22,838.75"
4198696000001614644,2,"CRC 17,053.08"
4198696000001614680,1,"CRC 17,747.49"
4198696000001614716,2,"CRC 23,108.88"
4198696000001614752,2,"CRC 21,089.96"
4198696000001614788,2,"CRC 18,619.52"
4198696000001614824,1,"CRC 18,619.52"
4198696000001614860,4,"CRC 12,826.00"
4198696000001614896,2,"CRC 13,742.60"
4198696000001614932,2,"CRC 22,128.67"
4198696000001614968,2,"CRC 11,786.13"
4198696000001615004,0,"CRC 14,679.22"
4198696000001615040,2,"CRC 20,993.39"
4198696000001615076,2,"CRC 15,502.74"
4198696000001615112,2,"CRC 14,582.32"
4198696000001615148,1,"CRC 14,275.51"
4198696000001615184,2,"CRC 19,567.53"
4198696000001615220,2,"CRC 14,764.21"
4198696000001615256,2,"CRC 11,191.09"
4198696000001615292,10,"CRC 12,000.00"
4198696000001615328,1,"CRC 28,980.00"
4198696000001615364,0,"CRC 21,900.00"
4198696000001629474,0,"CRC 2,059.47"
4198696000001629654,0,"CRC 3,200.00"
4198696000001629878,0,"CRC 18,480.00"
4198696000001630965,2,"CRC 21,492.00"
4198696000001674010,0,"CRC 9,068.00"
4198696000001674260,4,"CRC 3,209.29"
4198696000001674796,1,"CRC 5,464.00"
4198696000001674832,2,"CRC 6,593.60"
4198696000001674868,2,"CRC 7,640.00"
4198696000001674904,3,"CRC 9,876.00"
4198696000001674940,0,"CRC 5,720.00"
4198696000001674976,3,"CRC 22,000.00"
4198696000001685012,1,"CRC 17,553.00"
4198696000001685048,2,"CRC 5,017.05"
4198696000001685084,1,"CRC 40,096.15"
4198696000001685120,1,"CRC 17,693.85"
4198696000001685156,2,"CRC 7,568.60"
4198696000001715043,0,"CRC 15,900.00"
4198696000001673811,0,"CRC 66,749.23"
4198696000001715775,0,"CRC 33,105.87"
4198696000001735038,0,"CRC 25,000.00"
4198696000001791080,0,"CRC 12,300.00"
4198696000001800149,0,"CRC 30,000.00"
4198696000001878229,0,"CRC 5,900.00"
4198696000001900346,0,"CRC 12,673.11"
4198696000001937001,5,"CRC 5,600.00"
4198696000001969219,0,"CRC 17,000.00"
4198696000002082103,0,"CRC 5,500.00"
4198696000002173001,11,"CRC 17,000.00"
4198696000002192354,0,"CRC 9,200.00"
4198696000002192684,1,"CRC 12,911.50"
4198696000002192877,0,"CRC 7,924.21"
4198696000002266151,5,"CRC 19,800.00"
4198696000002318010,1,"CRC 2,400.00"
4198696000002373048,0,"CRC 28,000.00"
4198696000002427057,0,"CRC 6,950.00"
4198696000002427834,1,"CRC 7,628.00"
4198696000002566078,0,"CRC 11,500.00"
4198696000002572698,1,"CRC 14,000.00"
4198696000002572734,1,"CRC 80,000.00"
4198696000002572770,12,"CRC 17,000.00"
4198696000002572806,4,"CRC 17,000.00"
4198696000002572842,11,"CRC 17,000.00"
4198696000002572878,4,"CRC 17,000.00"
4198696000002572914,3,"CRC 70,000.00"
4198696000002572950,1,"CRC 25,000.00"
4198696000002572986,2,"CRC 60,000.00"
4198696000002574022,0,"CRC 65,000.00"
4198696000002574058,3,"CRC 45,000.00"
4198696000002566280,0,"CRC 10,400.00"
4198696000002584343,0,"CRC 18,000.00"
4198696000002584708,0,"CRC 8,900.00"
4198696000002614025,0,"CRC 4,100.00"
4198696000002614201,0,"CRC 2,556.74"
4198696000002622660,0,"CRC 7,230.00"
4198696000002664190,0,"CRC 6,929.88"
4198696000002664881,0,"CRC 44,854.00"
4198696000002744001,0,"CRC 25,000.00"
4198696000002781267,0,"CRC 15,125.00"
4198696000002797349,0,"CRC 1,250.00"
4198696000002840425,0,"CRC 3,200.00"
4198696000002859480,0,"CRC 7,600.00"
4198696000002859983,0,"CRC 5,219.26"
4198696000002890173,0,"CRC 8,605.32"
4198696000002890812,0,CRC 570.00
4198696000002921171,0,"CRC 12,267.26"
4198696000002921409,0,"CRC 24,100.36"
4198696000002957391,0,"CRC 28,250.00"
4198696000002957550,2,"CRC 7,922.01"
4198696000003000397,0,"CRC 14,310.00"
4198696000003013134,0,"CRC 44,825.25"
4198696000003013170,0,"CRC 17,950.00"
4198696000003013735,0,"CRC 6,921.80"
4198696000003025471,0,"CRC 4,282.92"
4198696000003025909,0,"CRC 11,004.27"
4198696000003065167,0,"CRC 1,685.40"
4198696000003059019,0,"CRC 1,049.40"
4198696000003059042,5,"CRC 1,800.00"
4198696000003059177,0,"CRC 39,893.72"
4198696000003142010,9,"CRC 31,950.00"
4198696000003129266,0,"CRC 6,200.00"
4198696000003159079,24,"CRC 2,725.00"
4198696000003159115,23,CRC 260.00
4198696000003168074,0,"CRC 28,668.00"
4198696000003168210,0,"CRC 6,410.00"
4198696000003215001,8,"CRC 17,000.00"
4198696000003252206,3,"CRC 10,936.42"
4198696000003252589,0,"CRC 4,108.66"
4198696000003270280,1,"CRC 5,300.00"
4198696000003315275,0,"CRC 7,948.79"
4198696000003338137,0,"CRC 9,258.73"
4198696000003338605,0,"CRC 87,431.87"
4198696000003375207,0,"CRC 5,520.43"
4198696000003396036,0,"CRC 5,340.00"
4198696000003396271,4,"CRC 15,099.09"
4198696000003396942,0,"CRC 7,500.00"
4198696000003420767,0,"CRC 12,800.00"
4198696000003454110,0,"CRC 12,500.00"
4198696000003454200,0,"CRC 3,100.00"
4198696000003484113,0,"CRC 6,100.00"
4198696000003522164,0,"CRC 1,950.00"
4198696000003522879,0,"CRC 16,800.00"
4198696000003539529,1,"CRC 2,976.14"
4198696000003590463,0,"CRC 6,550.49"
4198696000003590893,0,"CRC 2,707.56"
4198696000003594251,2,"CRC 9,741.95"
4198696000003636439,0,"CRC 19,990.00"
4198696000003661318,0,"CRC 5,200.00"
4198696000003678166,0,"CRC 5,100.00"
4198696000003678372,3,"CRC 12,968.89"
4198696000003679236,20,"CRC 1,313.00"
4198696000003679286,2,"CRC 2,240.00"
4198696000003679336,8,"CRC 3,990.00"
4198696000003679372,1,"CRC 4,556.00"
4198696000003679412,2,"CRC 3,310.00"
4198696000003679448,4,"CRC 2,800.00"
4198696000003710123,0,"CRC 19,900.00"
4198696000003722155,0,"CRC 8,754.78"
4198696000003722432,0,CRC 970.00
4198696000003722625,0,"CRC 6,264.50"
4198696000003776098,0,"CRC 28,552.94"
4198696000003751980,13,"CRC 2,690.00"
4198696000003801114,0,"CRC 17,000.00"
4198696000003812031,1,"CRC 3,990.00"
4198696000003844506,0,"CRC 19,276.05"
4198696000003873716,8,"CRC 5,043.00"
4198696000003894051,2,"CRC 1,850.00"
4198696000003913281,2,"CRC 5,250.25"
4198696000003937019,0,"CRC 17,292.42"
4198696000003937565,0,"CRC 2,462.94"
4198696000003944066,0,"CRC 13,800.00"
4198696000003944300,0,"CRC 4,380.53"
4198696000003952069,5,"CRC 4,400.00"
4198696000003952105,1,"CRC 4,150.00"
4198696000003952141,3,"CRC 3,530.00"
4198696000003952177,0,"CRC 3,810.00"
4198696000003952250,2,"CRC 5,750.00"
