SKU,b.Product_ID,s.Sales_24M_Qty,s.Sales_24M_Net,a.Avg_Demand_6M,o.Outstanding_Qty,lp.Last_Purchase_Date,lp.Last_Purchase_Price
,4198696000003397929,1,2831.86,,,,
,4198696000004850650,1,4336.28,,,,
,4198696000001971138,1,17345.13,,,,
,4198696000005044182,1,66991.15,,,,
,4198696000013328004,4,39405.31,,,,
,4198696000013091088,1,3400,,,,
,4198696000026106006,1,9115.04,,,,
,4198696000012153495,1,21061.95,,,,
,4198696000006931016,1,13274.34,,,,
,4198696000022533012,2,16814.16,,,,
,4198696000020095492,1,1139.82,,,,
,4198696000027576907,2,32389.38,,,,
,4198696000032361536,2,18495.58,,,,
,4198696000011698839,2,18230.09,,,,
,4198696000010046682,1,10619.47,,,,
,4198696000014530101,1,7345.13,,,,
,4198696000007424047,1,11061.95,,,,
,4198696000013784221,1,8672.57,,,,
,4198696000011207531,1,20442.48,,,,
,4198696000002345118,1,2566.37,,,,
,4198696000017009108,1,9823.01,,,,
,4198696000021134868,1,28849.56,,,,
,4198696000028104501,1,8407.08,,,,
,4198696000015821004,1,8849.56,,,,
,4198696000022204778,6,3823.01,,,,
,4198696000003070080,1,2123.89,,,,
,4198696000019521122,1,15876.11,,,,
,4198696000027377698,1,11061.95,,,,
,4198696000031811029,1,23040.71,,,,
,4198696000012698294,1,27079.65,,,,
,4198696000017782175,2,21330.97,,,,
,4198696000007027793,1,3539.82,,,,
,4198696000002855673,12,9557.52,,,,
,4198696000033597002,2,4722,,,,
,4198696000018771450,1,0,,,,
,4198696000009482256,2,8849.56,,,,
,4198696000020095957,1,4070.8,,,,
,4198696000029949791,1,1752.21,,,,
,4198696000028536028,5,1548.67,,,,
,4198696000005033254,1,2743.36,,,,
,4198696000023982119,2,36283.19,,,,
,4198696000002933116,6,127964.6,,,,
,4198696000022148325,1,15221.24,,,,
,4198696000034110145,1,33462,,,,
,4198696000015765008,10,3097.35,,,,
,4198696000023634987,2,33097.35,,,,
,4198696000005914549,2,39646.02,,,,
,4198696000007203202,1,7345.13,,,,
,4198696000023423039,1,3805.31,,,,
,4198696000023037109,1,2768.14,,,,
,4198696000010286133,1,12389.38,,,,
,4198696000004127178,1,3274.34,,,,
,4198696000013523725,1,4336.28,,,,
,4198696000020175526,1,3338.05,,,,
,4198696000030171980,1,2566.37,,,,
,4198696000033033655,1,18495.58,,,,
,4198696000019387517,1,26814.16,,,,
,4198696000011510004,1,33805.31,,,,
,4198696000019841513,1,29879.65,,,,
,4198696000016818268,1,4070.8,,,,
,4198696000016802194,1,15840.71,,,,
,4198696000013328425,1,23008.85,,,,
,4198696000015325114,1,41946.9,,,,
,4198696000014967008,4,29026.55,,,,
,4198696000029945990,1,18141.59,,,,
,4198696000024102291,2,16814.16,,,,
,4198696000002677680,2,353.98,,,,
,4198696000009852785,2,4867.26,,,,
,4198696000021418319,1,13185.84,,,,
,4198696000005171080,1,6460.18,,,,
,4198696000026193386,1800,1592.92,,,,
,4198696000018507028,2,25401.77,,,,
,4198696000019388128,1,16771.68,,,,
,4198696000026444542,1,10796.46,,,,
,4198696000024423511,1,1872.57,,,,
,4198696000013115166,1,1504.42,,,,
,4198696000027366453,2,22470.8,,,,
,4198696000004954022,1,22389.38,,,,
,4198696000011148363,1,12300.88,,,,
,4198696000009345511,1,10796.46,,,,
,4198696000026943128,1,2654.87,,,,
,4198696000028006554,2,1592.92,,,,
,4198696000005966495,4,9203.54,,,,
,4198696000015061024,1,10884.96,,,,
,4198696000019178071,2,2279.65,,,,
,4198696000003311664,2,21592.92,,,,
,4198696000019830843,1,47345.13,,,,
,4198696000022533008,1,43274.34,,,,
,4198696000003927188,1,38495.58,,,,
,4198696000015973006,9,2787.61,,,,
,4198696000020642906,2,530.97,,,,
,4198696000021268241,2,7964.6,,,,
,4198696000018787338,2,8141.59,,,,
,4198696000023113580,1,2212.39,,,,
,4198696000033050334,1,22566.37,,,,
,4198696000001800066,1,16393.81,,,,
,4198696000011407339,1,2743.36,,,,
,4198696000022190558,1,23008.85,,,,
,4198696000023565404,1,5486.73,,,,
,4198696000024553036,1,74336.28,,,,
,4198696000027653447,1,1709.73,,,,
,4198696000028324158,1,38707.96,,,,
,4198696000008564328,1,5575.22,,,,
,4198696000005927281,2,14159.29,,,,
,4198696000020182961,1,5575.22,,,,
,4198696000021418004,2,46017.7,,,,
,4198696000005493775,8,2831.86,,,,
,4198696000013354008,2,43362.83,,,,
,4198696000013095861,1,2566.37,,,,
,4198696000016315430,2,6017.7,,,,
,4198696000008464177,1,13893.81,,,,
,4198696000009870004,1,10796.46,,,,
,4198696000025962050,1,29026.55,,,,
,4198696000032352834,2,74513.27,,,,
,4198696000030361006,1,24371.68,,,,
,4198696000016054231,2,40707.96,,,,
,4198696000022732384,1,2654.87,,,,
,4198696000010046239,1,2123.89,,,,
,4198696000011147168,4,3185.84,,,,
,4198696000018675323,1,24778.76,,,,
,4198696000006129492,1,20265.49,,,,
,4198696000027039772,1,23893.81,,,,
,4198696000031371006,1,14778.76,,,,
,4198696000005312186,2,28672.57,,,,
,4198696000010603006,1,23008.85,,,,
,4198696000010802176,2,4955.75,,,,
,4198696000018787121,1,17260.18,,,,
,4198696000028092500,2,34690.27,,,,
,4198696000027649222,1,50442.48,,,,
,4198696000011239190,1,9469.03,,,,
,4198696000010197483,1,16283.19,,,,
,4198696000014781414,1,13893.81,,,,
,4198696000011850847,1,4778.76,,,,
,4198696000013393287,1,11327.43,,,,
,4198696000010280304,1,3893.81,,,,
,4198696000009314166,1,16991.15,,,,
,4198696000019868884,1,11946.9,,,,
,4198696000028788560,2,4247.79,,,,
,4198696000018169229,1,14492.04,,,,
,4198696000014135055,1,2123.89,,,,
,4198696000023424323,4,87433.63,,,,
,4198696000011236160,1,4424.78,,,,
,4198696000021108392,2,11681.42,,,,
,4198696000023563225,1,65539.82,,,,
,4198696000010638737,10,3097.35,,,,
,4198696000017016374,2,48361.06,,,,
,4198696000006147348,1,15132.74,,,,
,4198696000006703372,1,8495.58,,,,
,4198696000025069060,1,6594.69,,,,
,4198696000012841006,1,125309.73,,,,
,4198696000024924012,1,6814.16,,,,
,4198696000011482143,1,11946.9,,,,
,4198696000015213012,1,16725.66,,,,
,4198696000006933206,1,5044.25,,,,
,4198696000031446947,1,21375,,,,
,4198696000028311902,2,8141.59,,,,
,4198696000032048093,8,2930.97,,,,
,4198696000003060172,1,13451.33,,,,
,4198696000009452509,1,353.98,,,,
,4198696000023773724,7,2168.14,,,,
,4198696000027762404,1,23008.85,,,,
,4198696000032277999,1,1946.9,,,,
,4198696000002855372,2,5309.73,,,,
,4198696000016315528,2,6017.7,,,,
,4198696000018645193,2,49826.55,,,,
,4198696000015064785,1,7734.51,,,,
,4198696000027396710,1,2300.88,,,,
,4198696000029448550,1,29026.55,,,,
,4198696000031802782,1,10265.49,,,,
,4198696000020611905,2,27433.63,,,,
,4198696000022829339,1,30619.47,,,,
,4198696000026055197,1,12477.88,,,,
,4198696000030936825,1,3628.32,,,,
,4198696000009002756,1,69026.55,,,,
,4198696000031773360,2,732.74,,,,
,4198696000005493004,3000,2654.87,,,,
,4198696000011738267,2,6017.7,,,,
,4198696000012172307,1,12049.56,,,,
,4198696000016988361,1,74327.43,,,,
,4198696000020012301,3,14575.22,,,,
,4198696000026656319,1,18318.58,,,,
,4198696000011877154,1,3716.81,,,,
,4198696000024081516,2,14159.29,,,,
,4198696000001931224,1,3097.35,,,,
,4198696000021606239,2,41769.91,,,,
,4198696000010342197,1,10442.48,,,,
,4198696000014811852,1,22123.89,,,,
,4198696000020893082,1,4070.8,,,,
,4198696000023367406,1,1858.41,,,,
,4198696000024819924,1,32477.88,,,,
,4198696000024240101,1,6431.86,,,,
,4198696000028254858,,,,4,,
,4198696000023394880,,,,2,,
,4198696000029035150,,,,1,,
,4198696000032048560,,,,1,,
,4198696000031075489,,,,20,,
,4198696000032489298,,,,4,,
,4198696000032489463,,,,4,,
,4198696000033508523,,,,2,,
,4198696000033508682,,,,2,,
,4198696000028254724,,,,3,,
,4198696000023401825,,,,2,,
,4198696000026586271,,,,2,,
,4198696000028389713,,,,2,,
,4198696000033508959,,,,1,,
,4198696000029939384,,,,2,,
,4198696000028254732,,,,2,,
,4198696000028254862,,,,4,,
,4198696000033508937,,,,2,,
,4198696000032489316,,,,4,,
,4198696000033508878,,,,1,,
,4198696000032048491,,,,1,,
,4198696000032489308,,,,4,,
,4198696000028389711,,,,2,,
,4198696000033508493,,,,2,,
,4198696000029939380,,,,3,,
,4198696000033508828,,,,4,,
,4198696000032489288,,,,4,,
,4198696000031075487,,,,4,,
,4198696000023394868,,,,3,,
,4198696000026586269,,,,1,,
,4198696000033508860,,,,1,,
,4198696000033508721,,,,1,,
,4198696000032489312,,,,4,,
,4198696000032489318,,,,4,,
,4198696000025078874,,,,3,,
,4198696000033508445,,,,2,,
,4198696000025078576,,,,5,,
,4198696000023394872,,,,3,,
,4198696000028567827,,,,3,,
,4198696000033508760,,,,4,,
,4198696000033508451,,,,2,,
,4198696000033508481,,,,2,,
,4198696000023394886,,,,2,,
,4198696000003276089,1,2212.39,,,,
,4198696000018859034,1,34513.27,,,,
,4198696000010345280,1,2566.37,,,,
,4198696000029082183,2,35044.25,,,,
,4198696000032407133,1,12389.38,,,,
,4198696000020424761,1,7876.11,,,,
,4198696000023493086,4,19539.82,,,,
,4198696000030955302,2,19336.28,,,,
,4198696000021861163,1,88.5,,,,
,4198696000004855028,1,10796.46,,,,
,4198696000026043908,1,17256.64,,,,
,4198696000002072084,1,11504.42,,,,
,4198696000008352675,1,5132.74,,,,
,4198696000030202458,1,18318.58,,,,
,4198696000005381260,4,13097.35,,,,
,4198696000014402168,1,18969.91,,,,
,4198696000007467711,1,6017.7,,,,
,4198696000006084739,1,13185.84,,,,
,4198696000005533671,2,20176.99,,,,
,4198696000026052197,1,11681.42,,,,
,4198696000012372195,1,10619.47,,,,
,4198696000013845795,1,30973.45,,,,
,4198696000028230494,1,6106.19,,,,
,4198696000029062236,1,13185.84,,,,
,4198696000029945723,12,4778.76,,,,
,4198696000004954073,1,30000,,,,
,4198696000023379724,2,14424.78,,,,
,4198696000030023763,1,130973.45,,,,
,4198696000031544335,1,59380.53,,,,
,4198696000018466916,1,8938.05,,,,
,4198696000012035732,1,23451.33,,,,
,4198696000008579023,1,32991.15,,,,
,4198696000009116030,1,27964.6,,,,
,4198696000031773735,1,15530.97,,,,
,4198696000002717277,1,23008.85,,,,
,4198696000004916450,1,13805.31,,,,
,4198696000009779616,1,2477.88,,,,
,4198696000030749343,1,13270.8,,,,
,4198696000007027078,4,11097.35,,,,
,4198696000029328036,1,2743.36,,,,
,4198696000034101422,1,123893.81,,,,
,4198696000018185691,1,2654.87,,,,
,4198696000018304161,1,96637.17,,,,
,4198696000032759027,1,63982.3,,,,
,4198696000030743746,2,5548.67,,,,
,4198696000028953837,1,10619.47,,,,
,4198696000029876361,1,12130.97,,,,
,4198696000033192459,1,9026.55,,,,
,4198696000003102484,6,34513.27,,,,
,4198696000012163057,1,23008.85,,,,
,4198696000013091791,2,15957.52,,,,
,4198696000018461661,1,5132.74,,,,
,4198696000009530438,2,5132.74,,,,
,4198696000009563179,3,32654.87,,,,
,4198696000022821082,6,12212.39,,,,
,4198696000022133006,1,8495.58,,,,
,4198696000031555134,1,10584.07,,,,
,4198696000009314695,1,10619.47,,,,
,4198696000012228006,2,45309.73,,,,
,4198696000011148365,1,9557.52,,,,
,4198696000024531013,1,3783.19,,,,
,4198696000030933535,1,10665.49,,,,
,4198696000028681598,1,2123.89,,,,
,4198696000018895615,1,14601.77,,,,
,4198696000013376315,1,20109.73,,,,
,4198696000017069262,1,6460.18,,,,
,4198696000021076035,1,5943.36,,,,
,4198696000020611632,1,2686.73,,,,
,4198696000023710042,1,3274.34,,,,
,4198696000029453754,2,7964.6,,,,
,4198696000014732004,2,21592.92,,,,
,4198696000016723106,1,4070.8,,,,
,4198696000008082215,2,21238.94,,,,
,4198696000005330370,1,8761.06,,,,
,4198696000012935069,1,17256.64,,,,
,4198696000027231261,2,5373.45,,,,
,4198696000026461174,1,7876.11,,,,
,4198696000011840028,4,7787.61,,,,
,4198696000006263164,1,10884.96,,,,
,4198696000002841153,1,3849.56,,,,
,4198696000012836089,1,11858.41,,,,
,4198696000015724434,2,86061.95,,,,
,4198696000020625224,4,24778.76,,,,
,4198696000023134194,1,52831.86,,,,
,4198696000014847263,1,12049.56,,,,
,4198696000024868245,1,78566.37,,,,
,4198696000013508497,1,2300.88,,,,
,4198696000029819263,2,39849.56,,,,
,4198696000005044311,1,15044.25,,,,
,4198696000017644271,2,7964.6,,,,
,4198696000012372541,2,16637.17,,,,
,4198696000027877184,1,6769.91,,,,
,4198696000004633358,1,16637.17,,,,
,4198696000030418733,1,31100.88,,,,
,4198696000013166225,2,8849.56,,,,
,4198696000016030595,1,176.99,,,,
,4198696000008308279,1,9823.01,,,,
,4198696000022763037,1,4955.75,,,,
,4198696000012595211,1,109097.35,,,,
,4198696000010126150,1,6637.17,,,,
,4198696000009940298,1,33716.81,,,,
,4198696000029067806,1,35398.23,,,,
,4198696000002202613,14,4336.28,,,,
,4198696000003580660,1,36460.18,,,,
,4198696000002266390,2,530.97,,,,
,4198696000006855615,1,7256.64,,,,
,4198696000020578358,1,9292.04,,,,
,4198696000024894527,1,7876.11,,,,
,4198696000012372197,1,28318.58,,,,
,4198696000030202216,1,23185.84,,,,
,4198696000021527631,2,4424.78,,,,
,4198696000008713289,1,252.21,,,,
,4198696000023209116,1,7256.64,,,,
,4198696000015135263,1,23008.85,,,,
,4198696000007027648,1,29026.55,,,,
,4198696000028788723,1,6809.73,,,,
,4198696000026806460,2,14017.7,,,,
,4198696000013379433,1,29734.51,,,,
,4198696000016585317,1,21168.14,,,,
,4198696000028969679,1,6513.27,,,,
,4198696000033555518,1,4152,,,,
,4198696000008913558,4,92035.4,,,,
,4198696000027127072,2,8672.57,,,,
,4198696000014159089,1,64778.76,,,,
,4198696000014934325,1,8318.58,,,,
,4198696000022651129,1,2116.81,,,,
,4198696000033555762,1,1061.95,,,,
,4198696000002853772,1,2035.4,,,,
,4198696000022999307,1,21249.56,,,,
,4198696000031858834,1,14690.27,,,,
,4198696000024894438,1,3500.88,,,,
,4198696000024240109,1,27274.34,,,,
,4198696000030728309,1,25808.83,,,,
,4198696000027111537,1,21900.88,,,,
,4198696000018916337,2,7001.77,,,,
,4198696000028611312,1,11153.98,,,,
,4198696000032915162,2,17876.1,,,,
,4198696000027222028,1,7964.6,,,,
,4198696000029448309,1,23893.81,,,,
,4198696000031286682,1,9292.04,,,,
,4198696000005433505,2,13274.34,,,,
,4198696000017991795,1,7964.6,,,,
,4198696000009631082,1,40000,,,,
,4198696000008788325,1,12654.87,,,,
,4198696000018304741,1,16106.19,,,,
,4198696000017598204,1,16991.15,,,,
,4198696000007940270,1,4247.79,,,,
,4198696000006653828,1,1946.9,,,,
,4198696000023129428,1,14039.82,,,,
,4198696000025327030,2,19292.04,,,,
,4198696000028953623,2,22831.86,,,,
,4198696000031286077,8,14980.53,,,,
,4198696000033560744,2,39646.02,,,,
,4198696000013263146,1,7964.6,,,,
,4198696000033035063,1,15795,,,,
,4198696000012489320,1,10707.96,,,,
,4198696000018687631,1,2920.35,,,,
,4198696000031530335,1,8400,,,,
,4198696000008411449,1,13185.84,,,,
,4198696000001931106,1,18230.09,,,,
,4198696000010084931,2,14513.27,,,,
,4198696000023065095,1,9646.02,,,,
,4198696000002894422,1,2477.88,,,,
,4198696000028333994,1,16814.16,,,,
,4198696000005531063,2,24424.78,,,,
,4198696000030121134,1,9955.75,,,,
,4198696000027367938,1,21168.14,,,,
,4198696000033502804,1,100912,,,,
,4198696000005169452,2,62300.88,,,,
,4198696000008464004,2000,1769.91,,,,
,4198696000009014254,1,14336.28,,,,
,4198696000007819490,2,2654.87,,,,
,4198696000004349145,1,9380.53,,,,
,4198696000022587663,1,7001.77,,,,
,4198696000029040784,1,15530.97,,,,
,4198696000027762290,1,19469.03,,,,
,4198696000013441269,2,43476.11,,,,
,4198696000013931008,2,8141.59,,,,
,4198696000023619566,1,34070.8,,,,
,4198696000018930389,1,13362.83,,,,
,4198696000016030058,2,24778.76,,,,
,4198696000010314229,2,3008.85,,,,
,4198696000002664010,5,13274.34,,,,
,4198696000015686088,2,8141.59,,,,
,4198696000031544440,2,46017.7,,,,
,4198696000012083298,8,30973.45,,,,
,4198696000007870534,2,10256.64,,,,
,4198696000019019303,2,18584.07,,,,
,4198696000029435006,1,43362.83,,,,
,4198696000001673094,1,12300.88,,,,
,4198696000016962206,1,109097.35,,,,
,4198696000020578016,3,69026.55,,,,
,4198696000009482341,1,33628.32,,,,
,4198696000028606454,2,10088.5,,,,
,4198696000022594030,1,4070.8,,,,
,4198696000011363603,1,44615.93,,,,
,4198696000018841461,1,9876.11,,,,
,4198696000030933938,1,14003.54,,,,
,4198696000027915128,1,18584.07,,,,
,4198696000032488603,1,15929.2,,,,
,4198696000012239032,1,6106.19,,,,
,4198696000029037346,1,10340.71,,,,
,4198696000008572275,1,3681.42,,,,
,4198696000018866516,1,3539.82,,,,
,4198696000027308170,1,7079.65,,,,
,4198696000006469515,1,22654.87,,,,
,4198696000029859012,1,9469.03,,,,
,4198696000030027300,2,88.5,,,,
,4198696000005013148,1,8053.1,,,,
,4198696000016585042,1,24247.79,,,,
,4198696000015821546,2,7079.65,,,,
,4198696000008572281,2,6938.05,,,,
,4198696000011130419,1,3805.31,,,,
,4198696000013450031,1,2566.37,,,,
,4198696000005884305,1,30442.48,,,,
,4198696000001743085,1,33805.31,,,,
,4198696000009893353,1,9646.02,,,,
,4198696000031683142,1,4070.8,,,,
,4198696000032008510,2,13274.34,,,,
,4198696000013893064,1,11946.9,,,,
,4198696000030417284,1,94778.76,,,,
,4198696000014922073,2,46017.7,,,,
,4198696000008661327,1,35575.22,,,,
,4198696000026996199,1,10424.78,,,,
,4198696000019163010,1,1628.32,,,,
,4198696000021899203,2,3539.82,,,,
,4198696000024503027,1,2768.14,,,,
,4198696000029822010,4,14329.2,,,,
,4198696000012946577,2,52106.19,,,,
,4198696000024370096,1,2743.36,,,,
,4198696000005550209,1,8761.06,,,,
,4198696000004080123,1,24867.26,,,,
,4198696000010185014,1,33805.31,,,,
,4198696000014226156,2,25401.77,,,,
,4198696000018492030,2,7653.1,,,,
,4198696000018800300,2,20176.99,,,,
,4198696000010795534,5,12831.86,,,,
,4198696000029434009,1,9380.52,,,,
,4198696000029982618,1,72566.37,,,,
,4198696000009303115,5,1548.67,,,,
,4198696000020466756,2,18327.43,,,,
,4198696000030537715,16,8495.58,,,,
,4198696000002894259,1,2654.87,,,,
,4198696000006933450,2,13115.04,,,,
,4198696000026461080,1,12477.88,,,,
,4198696000005033091,1,19203.54,,,,
,4198696000030215674,1,14166.38,,,,
,4198696000031773486,1,29879.65,,,,
,4198696000011011101,1,4424.78,,,,
,4198696000022587805,2,557.52,,,,
,4198696000033478219,2,11327.44,,,,
,4198696000002582448,1,40353.98,,,,
,4198696000021800046,1,2300.88,,,,
,4198696000019780545,1,5309.73,,,,
,4198696000033060412,1,336956,,,,
,4198696000011534222,3,929.2,,,,
,4198696000028965411,1,21238.94,,,,
,4198696000029040492,1,6283.19,,,,
,4198696000028681185,1,12477.88,,,,
,4198696000024135071,1,19336.28,,,,
,4198696000016818763,1,27111.5,,,,
,4198696000018147298,2,1238.94,,,,
,4198696000008726749,1,33805.31,,,,
,4198696000023394453,10,2946.9,,,,
,4198696000026028209,1,14039.82,,,,
,4198696000006480004,2,4247.79,,,,
,4198696000027862323,8,43185.84,,,,
,4198696000021078070,1,3893.81,,,,
,4198696000025354047,1,1872.57,,,,
,4198696000002622694,2,1769.91,,,,
,4198696000029040632,1,21858.41,,,,
,4198696000003013489,1,10000,,,,
,4198696000008082308,6,25221.24,,,,
,4198696000005231823,11,3407.08,,,,
,4198696000020935134,1,6017.7,,,,
,4198696000014307073,2,107610.62,,,,
,4198696000022365307,1,63716.81,,,,
,4198696000018833434,1,67256.64,,,,
,4198696000033035514,1,3628.32,,,,
,4198696000006540281,2,48672.57,,,,
,4198696000008428004,2500,2212.39,,,,
,4198696000024863864,1,40530.97,,,,
,4198696000013633063,1,2389.38,,,,
,4198696000007456242,4,10973.45,,,,
,4198696000033327300,1,3783,,,,
,4198696000024826147,1,26704.42,,,,
,4198696000023957125,2,3539.82,,,,
,4198696000005292990,1,3805.31,,,,
,4198696000021083081,1,31019.47,,,,
,4198696000010013065,1,23008.85,,,,
,4198696000021121528,1,10014.16,,,,
,4198696000007887363,1,10761.06,,,,
,4198696000012836660,1,11681.42,,,,
,4198696000023634569,2,9557.52,,,,
,4198696000030427520,1,3663.71,,,,
,4198696000007999115,1,44247.79,,,,
,4198696000010795006,1,7433.63,,,,
,4198696000009456409,1,3097.35,,,,
,4198696000020111726,1,5752.21,,,,
,4198696000011228504,1,7522.12,,,,
,4198696000019218411,1,21168.14,,,,
,4198696000025587463,1,11327.43,,,,
,4198696000009694315,1,2300.88,,,,
,4198696000022365557,2,7164.6,,,,
,4198696000024023154,1,55932.74,,,,
,4198696000017653095,2,28318.58,,,,
,4198696000028111723,1,69911.5,,,,
,4198696000003000656,4,24778.76,,,,
,4198696000013508089,1,2920.35,,,,
,4198696000029911208,2,43539.82,,,,
,4198696000013452288,2,59469.03,,,,
,4198696000002951069,2,1238.94,,,,
,4198696000004161037,2000,1769.91,,,,
,4198696000005247127,1,21946.9,,,,
,4198696000012172260,1,2743.36,,,,
,4198696000018164306,1,7079.65,,,,
,4198696000008411494,1,884.96,,,,
,4198696000006417750,1,5221.24,,,,
,4198696000013909053,1,77699.12,,,,
,4198696000017636290,11,0,,,,
,4198696000026704099,2,57316.81,,,,
,4198696000018663218,1,23008.85,,,,
,4198696000028856012,1,1791.15,,,,
,4198696000031896006,2,233682.26,,,,
,4198696000013133445,1,1327.43,,,,
,4198696000005884617,1,6194.69,,,,
,4198696000014033049,1,884.96,,,,
,4198696000020894938,1,21238.94,,,,
,4198696000010341006,1,1858.41,,,,
,4198696000011229012,1,5840.71,,,,
,4198696000004978309,1,7256.64,,,,
,4198696000017603611,1,19292.04,,,,
,4198696000020539486,1,3185.84,,,,
,4198696000003942082,1,2212.39,,,,
,4198696000013346675,1,1238.94,,,,
,4198696000026734079,1,19784.07,,,,
,4198696000014725005,1,10176.99,,,,
,4198696000009486086,1,30973.45,,,,
,4198696000004540597,2,57699.12,,,,
,4198696000009452968,2,21061.95,,,,
,4198696000028175075,4,13805.31,,,,
,4198696000006903350,1,5486.73,,,,
,4198696000029067857,2,9557.52,,,,
,4198696000018645293,1,5699.12,,,,
,4198696000008804439,2,619.47,,,,
,4198696000008572125,2,14159.29,,,,
,4198696000030969559,1,17256.64,,,,
,4198696000007174712,1,6725.66,,,,
,4198696000003129658,2,90088.5,,,,
,4198696000004748080,4,7433.63,,,,
,4198696000015715793,2,1415.93,,,,
,4198696000002670140,1,4336.28,,,,
,4198696000011780378,1,60176.99,,,,
,4198696000012720202,2,38584.07,,,,
,4198696000008877016,2,20513.27,,,,
,4198696000029033324,1,61061.95,,,,
,4198696000029822165,1,2212.39,,,,
,4198696000010342150,1,24778.76,,,,
,4198696000015064783,1,7734.51,,,,
,4198696000019521925,10,3097.35,,,,
,4198696000005214049,4,33274.34,,,,
,4198696000016608047,1,33185.84,,,,
,4198696000009745693,1,27168.14,,,,
,4198696000007972952,1,2920.35,,,,
,4198696000031246169,2000,1769.91,,,,
,4198696000011402029,2,33097.35,,,,
,4198696000031802249,1,3338.05,,,,
,4198696000005231057,1,15132.74,,,,
,4198696000004855332,1,16194.69,,,,
,4198696000009870129,1,16814.16,,,,
,4198696000033035267,1,4641,,,,
,4198696000023984014,1,37451.33,,,,
,4198696000025762340,1,8849.56,,,,
,4198696000030215099,1,17260.18,,,,
,4198696000002789544,1,6371.68,,,,
,4198696000026196132,1,6024.78,,,,
,4198696000031479727,2,9911.5,,,,
,4198696000031446224,2,12106.19,,,,
,4198696000031025010,2,37168.14,,,,
,4198696000012814813,1,3008.85,,,,
,4198696000028179405,1,13362.83,,,,
,4198696000020680208,1800,1592.92,,,,
,4198696000007681877,1,13274.34,,,,
,4198696000018922308,1,1061.95,,,,
,4198696000023634087,2260,2000,,,,
,4198696000002202655,1,4601.77,,,,
,4198696000025001241,5,1548.67,,,,
,4198696000009486250,5,1548.67,,,,
,4198696000012118054,2,5132.74,,,,
,4198696000014935161,1,2920.35,,,,
,4198696000009940241,1,3982.3,,,,
,4198696000030019877,1,9203.54,,,,
,4198696000032968213,2,27433.62,,,,
,4198696000007250223,2000,1769.91,,,,
,4198696000028570788,1,53097.35,,,,
,4198696000021121377,2,8849.56,,,,
,4198696000029438143,1,23017.7,,,,
,4198696000003446252,2,3893.81,,,,
,4198696000018466978,4,45911.5,,,,
,4198696000007203392,1,13982.3,,,,
,4198696000026147006,1,118584.07,,,,
,4198696000011239631,3,6902.65,,,,
,4198696000012108042,2,12212.39,,,,
,4198696000031122378,4,36637.17,,,,
,4198696000008572263,6,21663.72,,,,
,4198696000004161292,1,19911.5,,,,
,4198696000013450033,1,1858.41,,,,
,4198696000017160492,2,13628.32,,,,
,4198696000020421461,2,7964.6,,,,
,4198696000032239143,1,62212.39,,,,
,4198696000008899801,1,1769.91,,,,
,4198696000007015008,1,1327.43,,,,
,4198696000007722008,1,9469.03,,,,
,4198696000024329942,1,3012.39,,,,
,4198696000012141198,1,4159.29,,,,
,4198696000031402133,2,17911.5,,,,
,4198696000031773146,2,24913.27,,,,
,4198696000016960102,5,1327.43,,,,
,4198696000017725915,2,37288.5,,,,
,4198696000013299042,3000,2654.87,,,,
,4198696000005042188,1,2477.88,,,,
,4198696000014317186,1,7327.43,,,,
,4198696000021065566,4,1415.93,,,,
,4198696000024023273,1,3424.78,,,,
,4198696000028681886,1800,1592.92,,,,
,4198696000005046006,2,19292.04,,,,
,4198696000009893094,1,2389.38,,,,
,4198696000023113562,2,2831.86,,,,
,4198696000002181080,1,65323.01,,,,
,4198696000011852960,3,6838.94,,,,
,4198696000014922175,2,138053.1,,,,
,4198696000016933597,1,14980.53,,,,
,4198696000006653741,8,2477.88,,,,
,4198696000004076342,1,2920.35,,,,
,4198696000007424211,1,40942.48,,,,
,4198696000001673990,1,4070.8,,,,
,4198696000009414577,2,8141.59,,,,
,4198696000012751157,1,26991.15,,,,
,4198696000011863183,4,3907.96,,,,
,4198696000013091154,1,4271,,,,
,4198696000017589070,1,6106.19,,,,
,4198696000008411091,1,12831.86,,,,
,4198696000011047787,1,12477.88,,,,
,4198696000016444179,1,15061.95,,,,
,4198696000004954451,1,23982.3,,,,
,4198696000003488251,5,2212.39,,,,
,4198696000002951275,1,2300.88,,,,
,4198696000008877258,2,75752.21,,,,
,4198696000029067752,5.5,1703.55,,,,
,4198696000002789699,2,13274.34,,,,
,4198696000007344004,1,4601.77,,,,
,4198696000008931006,1,2566.37,,,,
,4198696000007343671,1,2920.35,,,,
,4198696000007991006,1,28141.59,,,,
,4198696000029885225,1,17504.42,,,,
,4198696000005889278,3,929.2,,,,
,4198696000014934213,1,7327.43,,,,
,4198696000011367096,1,12212.39,,,,
,4198696000020831263,2,11235.4,,,,
,4198696000018131962,1,176.99,,,,
,4198696000023374458,1,17318.58,,,,
,4198696000020420075,2500,2212.39,,,,
,4198696000009456004,1,11504.42,,,,
,4198696000031246571,1,14712.39,,,,
,4198696000010370058,1,69911.5,,,,
,4198696000017598152,1,21238.94,,,,
,4198696000033022416,2,4601.76,,,,
,4198696000026052035,1,19539.82,,,,
,4198696000005775286,1,40530.97,,,,
,4198696000003791367,8,184070.8,,,,
,4198696000009303667,1,6637.17,,,,
,4198696000006575121,1,14601.77,,,,
