s.Product_ID,s.Month_Year,s.Total_Quantity,s.Net_Sales,itf.Available_Stock,itf.Cost_Fallback,lp.Last_Purchase_Price,Stock_On_Hand
4198696000000670407,2024-11,1,4424.78,3,"CRC 1,900.85",1900.85,3
4198696000013254658,2024-12,1,12212.39,4,"CRC 9,000.00",9135,4
4198696000012316125,2025-02,2,1769.91,2,CRC 595.00,595,2
4198696000005922072,2024-05,1,33805.31,1,"CRC 25,000.00",25000,1
4198696000019394010,2025-03,1,296460.18,0,"CRC 218,635.74",218635.74,0
4198696000020251919,2025-03,1,22123.89,0,"CRC 16,361.99",16361.99,0
4198696000005387800,2025-05,2,12743.36,2,"CRC 4,695.00",4695,2
4198696000015464805,2025-07,1,70796.46,81,"CRC 40,100.00",25822.5,81
4198696000021746322,2025-04,1,36477.88,0,"CRC 29,990.00",29990,0
4198696000012887033,2025-07,2,41847.79,6,"CRC 19,500.00",19500,6
4198696000001613708,2025-08,1,14955.75,7,"CRC 11,066.70",11066.7,7
4198696000028558824,2025-08,1,4159.29,0,"CRC 3,032.50",3032.5,0
4198696000008815501,2025-07,4,13805.31,30,"CRC 2,533.00",2533,30
4198696000000140581,2025-09,2,3185.84,79,CRC 570.24,445.5,79
4198696000008702026,2025-09,1,48761.06,0,"CRC 32,000.00",36900,0
4198696000000679141,2025-08,1,4559.29,4,"CRC 3,606.78",3606.78,4
4198696000033573798,2025-11,1,39823.01,0,"CRC 23,260.89",23260.89,0
4198696000000862111,2024-04,1,13362.83,7,"CRC 11,941.56",11941.560000000001,7
4198696000000860860,2024-04,1,10176.99,2,"CRC 9,109.27",9109.27,2
4198696000013095054,2024-11,2,19865.49,0,"CRC 7,990.00",7990,0
4198696000000143398,2024-12,1,22123.89,3,"CRC 3,231.36",2524.5,3
4198696000015225001,2025-01,1,410442.48,0,"CRC 303,425.99",303425.99,0
4198696000006120357,2024-06,2,55221.24,0,"CRC 20,444.11",20444.11,0
4198696000000588340,2024-06,1,1681.42,68,"CRC 1,500.00",1499.3000000000002,68
4198696000000897972,2024-08,1,3097.35,0,"CRC 2,236.65",2236.65,0
4198696000004421295,2025-03,1,3989.38,189,"CRC 2,379.00",1677.5,189
4198696000003159133,2025-08,1,3012.39,3,"CRC 2,690.00",2475,3
4198696000000899394,2025-08,1,3338.05,21,"CRC 2,650.89",2650.8900000000003,21
4198696000004993463,2025-09,1,23287.61,10,"CRC 18,125.00",18860,10
4198696000000588340,2025-10,1,2654.87,68,"CRC 1,500.00",1499.3000000000002,68
4198696000002192218,2024-01,1,23371.68,0,"CRC 14,700.00",18200,0
4198696000000136756,2024-01,1,18584.07,32,"CRC 10,600.00",7557,32
4198696000000863236,2024-04,2,38053.1,6,"CRC 14,084.59",14084.59,6
4198696000015465228,2025-04,1,39823.01,21,"CRC 22,000.00",14784,21
4198696000011516230,2025-06,1,8141.59,0,"CRC 6,500.00",7300,0
4198696000015465012,2025-06,1,89380.53,29,"CRC 49,500.00",31707.5,29
4198696000012316125,2025-06,2,1769.91,2,CRC 595.00,595,2
4198696000000602419,2025-08,4,12049.56,332,"CRC 2,373.00",2562.15,332
4198696000003679336,2025-08,1,5398.23,8,"CRC 3,990.00",3799,8
4198696000001937010,2025-10,1,7408.85,5,"CRC 4,975.00",11666.57,5
4198696000015464805,2025-10,1,65133,81,"CRC 40,100.00",25822.5,81
4198696000007811696,2025-10,2,8849.56,189,"CRC 2,400.00",1133,189
4198696000000844228,2023-11,1,88.5,27,CRC 885.00,920,27
4198696000000142075,2023-12,2,3539.82,92,"CRC 1,200.00",753.5,92
4198696000002890974,2024-04,2,45663.72,0,"CRC 16,849.55",16849.55,0
4198696000000677836,2024-05,1,1415.93,0,"CRC 1,213.91",1226.05,0
4198696000015527586,2025-02,2,4722.12,4,"CRC 1,858.40",1858.3999999999999,4
4198696000004417943,2024-09,1,22389.38,314,"CRC 14,000.00",9185,314
4198696000018170458,2025-04,1,82831.86,1,"CRC 61,328.20",61328.2,1
4198696000014221853,2025-05,1,6305.31,0,"CRC 4,900.00",4900,0
4198696000003678257,2025-07,1,36460.18,0,"CRC 26,973.00",26973,0
4198696000015965081,2025-08,1,69529.2,4,"CRC 55,947.88",55947.88,4
4198696000001406498,2025-08,1,2482.3,1,"CRC 2,100.00",2100,1
4198696000000862903,2025-08,1,9734.51,8,"CRC 7,182.00",7182,8
4198696000029435279,2025-09,1,9911.5,0,"CRC 7,279.48",7279.48,0
4198696000000861130,2025-10,1,9734.51,2,"CRC 6,016.29",6016.29,2
4198696000000863047,2025-10,1,15795,9,"CRC 11,133.49",11133.49,9
4198696000010596306,2025-09,2,32389.38,4,"CRC 11,950.00",11950,4
4198696000033545151,2025-11,1,26135,0,"CRC 17,600.00",17600,0
4198696000011718178,2024-11,1,7610.62,0,"CRC 4,300.00",4300,0
4198696000013354829,2024-12,2,51327.43,5,"CRC 18,950.00",18950,5
4198696000000678574,2024-12,1,2920.35,3,"CRC 2,660.01",2660.0099999999998,3
4198696000000602419,2024-12,1,2743.36,332,"CRC 2,373.00",2562.15,332
4198696000003338396,2024-12,1,8584.07,3,"CRC 9,987.14",9987.14,3
4198696000001611251,2025-01,2,34031.86,3,"CRC 13,653.09",13653.09,3
4198696000017644593,2025-02,1,20353.98,0,"CRC 14,500.00",14500,0
4198696000004417943,2024-05,1,22389.38,314,"CRC 14,000.00",9185,314
4198696000000863209,2024-07,2,40707.96,12,"CRC 13,050.00",13050,12
4198696000001610459,2024-08,1,30000,4,"CRC 22,188.82",22188.82,4
4198696000005922072,2024-08,1,33805.31,1,"CRC 25,000.00",25000,1
4198696000007024001,2024-08,4,5309.73,33,CRC 898.00,898,33
4198696000011063647,2025-03,1,26991.15,1,"CRC 19,950.00",19950,1
4198696000000897567,2025-03,1,1592.92,1,"CRC 1,127.41",1127.41,1
4198696000011909037,2025-06,1,2123.89,12,"CRC 1,450.00",1450,12
4198696000010805400,2025-06,3,3026.55,51,"CRC 1,150.00",649,51
4198696000016933191,2025-07,1,6024.78,1,"CRC 4,794.00",4794,1
4198696000012342992,2025-07,1,10353.98,1,"CRC 7,628.00",7628,1
4198696000007971883,2025-08,2,13274.34,6,"CRC 3,995.00",3995,6
4198696000011107102,2025-09,1,12831.86,9,"CRC 9,441.02",9441.02,9
4198696000031164194,2025-09,1,33628.32,0,"CRC 15,500.00",15500,0
4198696000031456653,2025-09,1,19665,0,"CRC 10,600.00",10600,0
4198696000002566078,2024-01,1,15575.22,0,"CRC 11,500.00",11500,0
4198696000000588340,2024-03,1,1681.42,68,"CRC 1,500.00",1499.3000000000002,68
4198696000004993740,2024-04,1,7256.64,0,"CRC 5,350.00",5350,0
4198696000004161508,2024-05,1,10973.45,8,"CRC 8,073.00",8073,8
4198696000000588340,2024-10,1,1858.41,68,"CRC 1,500.00",1499.3000000000002,68
4198696000000862903,2024-10,1,9734.51,8,"CRC 7,182.00",7182,8
4198696000001407317,2024-10,1,8407.08,3,"CRC 6,200.00",6200,3
4198696000000844228,2024-11,2,2035.4,27,CRC 885.00,920,27
4198696000000138223,2024-11,1,10619.47,47,"CRC 4,090.24",3195.5,47
4198696000011909037,2024-11,1,1637.17,12,"CRC 1,450.00",1450,12
4198696000000142219,2025-01,2,530.97,448,CRC 70.40,55,448
4198696000003594538,2025-02,2,4601.77,27,"CRC 1,413.00",1500,27
4198696000000679672,2024-05,1,2566.37,0,"CRC 2,118.34",2118.34,0
4198696000000602419,2024-08,5,12831.86,332,"CRC 2,373.00",2562.15,332
4198696000003594538,2024-09,1,2300.88,27,"CRC 1,413.00",1500,27
4198696000000898809,2025-03,1,11150.44,1,"CRC 8,198.99",8198.99,1
4198696000013693543,2025-05,2,33543.36,4,"CRC 14,004.44",14004.44,4
4198696000023398280,2025-05,1,58375.22,0,"CRC 46,967.12",46967.12,0
4198696000003972555,2025-06,1,27079.65,5,"CRC 20,000.00",20000,5
4198696000001610306,2025-08,1,5929.2,6,"CRC 4,354.70",4354.7,6
4198696000029435290,2025-09,1,7433.63,0,"CRC 5,477.85",5477.85,0
4198696000002572923,2025-08,1,74576.99,5,"CRC 60,000.00",60000,5
4198696000018668417,2025-10,1,7486.73,13,"CRC 5,152.00",5234.8,13
4198696000000864352,2025-10,1,9836,1,"CRC 6,381.69",6381.69,1
4198696000000861994,2025-05,1,11592.92,1,"CRC 8,571.68",8571.68,1
4198696000000588340,2025-10,1,2522.12,68,"CRC 1,500.00",1499.3000000000002,68
4198696000016933191,2025-09,1,6548.67,1,"CRC 4,794.00",4794,1
4198696000034110408,2025-11,1,59026.55,0,"CRC 41,254.73",41254.73,0
4198696000004832034,2024-04,1,19911.5,1,"CRC 18,877.08",18877.08,1
4198696000005012649,2024-04,1,15575.22,0,"CRC 11,500.00",11500,0
4198696000000602419,2024-09,5,12831.86,332,"CRC 2,373.00",2562.15,332
4198696000009530552,2024-11,2,12049.56,2,"CRC 4,836.00",4836,2
4198696000014025212,2025-01,2,10619.47,2,"CRC 2,995.00",2995,2
4198696000011326315,2025-01,1,103398.23,0,"CRC 83,236.90",83236.9,0
4198696000000602419,2024-08,1,2920.35,332,"CRC 2,373.00",2562.15,332
4198696000009774524,2024-09,1,6017.7,4,"CRC 4,400.00",4400,4
4198696000004126861,2025-03,4,34520.35,10,"CRC 6,927.50",6927.5,10
4198696000020824597,2025-05,1,33716.81,3,"CRC 24,950.00",24950,3
4198696000001613708,2025-06,1,13759.29,7,"CRC 11,066.70",11066.7,7
4198696000000602419,2025-08,1,2610.62,332,"CRC 2,373.00",2562.15,332
4198696000000862903,2025-09,1,9734.52,8,"CRC 7,182.00",7182,8
4198696000003159133,2025-09,1,4513.27,3,"CRC 2,690.00",2475,3
4198696000031243601,2025-09,1,59270.8,0,"CRC 45,000.00",45000,0
4198696000004421547,2024-12,1,7079.65,197,"CRC 3,471.00",2447.5,197
4198696000000602536,2024-12,3,13008.85,225,"CRC 3,680.18",3680.18,225
4198696000001089208,2024-06,5,2212.39,0,CRC 335.29,335.29,0
4198696000001039780,2024-06,1,6814.16,15,CRC 682.88,533.5,15
4198696000006753814,2024-06,1,42743.36,0,"CRC 39,571.22",39571.22,0
4198696000000862966,2024-07,1,10707.96,3,"CRC 7,908.86",7908.860000000001,3
4198696000004417943,2024-07,1,22389.38,314,"CRC 14,000.00",9185,314
4198696000000861607,2024-08,1,8893.81,6,"CRC 8,886.18",8886.18,6
4198696000020033267,2025-03,3,14575.22,0,"CRC 3,996.00",3995.33,0
4198696000006545516,2025-06,1,28053.1,4,"CRC 20,764.40",20764.4,4
4198696000001613294,2025-06,1,31182.3,1,"CRC 25,100.00",25100,1
4198696000001407965,2025-06,1,9380.53,0,"CRC 6,900.00",6900,0
4198696000015145084,2025-08,1,7876.11,2,"CRC 5,800.00",5800,2
4198696000028303888,2025-08,1,36067.26,0,"CRC 29,000.00",29000,0
4198696000024047735,2025-08,1,12477.88,0,"CRC 9,228.45",44000,0
4198696000029058471,2025-08,1,628318.58,0,"CRC 464,734.74",464734.74,0
4198696000030354227,2025-09,1,25221.24,0,"CRC 18,500.00",18500,0
4198696000000862903,2024-02,1,8495.58,8,"CRC 7,182.00",7182,8
4198696000000861337,2024-10,1,10619.47,11,"CRC 7,840.41",7840.410000000001,11
4198696000011940232,2024-11,1,47345.13,0,"CRC 33,255.00",33255,0
4198696000000862192,2024-12,1,11681.42,3,"CRC 8,623.30",8623.3,3
4198696000007471249,2024-12,1,10442.48,1,"CRC 7,710.00",7710,1
4198696000000143515,2025-01,1,12389.38,13,"CRC 6,000.00",3927,13
4198696000009345212,2025-01,1,30000,4,"CRC 22,175.00",22175,4
4198696000015465003,2025-01,1,94690.27,24,"CRC 47,800.00",30580,24
4198696000006085605,2024-06,1,8849.56,0,"CRC 6,000.00",6000,0
4198696000000861994,2024-07,1,11592.92,1,"CRC 8,571.68",8571.68,1
4198696000000679663,2025-04,1,1953.98,8,"CRC 1,735.02",1787.42,8
4198696000024805299,2025-06,1,15929.2,0,"CRC 10,350.00",10350,0
4198696000022148550,2025-08,1,7522.12,0,"CRC 5,500.00",5500,0
4198696000012033473,2025-08,1,10530.97,1,"CRC 7,800.00",7800,1
4198696000000864649,2025-09,2,17654.87,2,"CRC 6,845.01",6845.01,2
4198696000012057300,2025-09,1,3274.34,6,"CRC 1,850.00",1850,6
4198696000000143515,2025-10,1,12389.38,13,"CRC 6,000.00",3927,13
4198696000000864703,2025-10,1,8060.18,9,"CRC 5,389.88",5389.88,9
4198696000000864460,2025-05,2,17585.84,3,"CRC 7,064.41",7064.41,3
4198696000000143515,2025-06,1,11150.44,13,"CRC 6,000.00",3927,13
4198696000001481095,2023-11,1,8238.94,1,"CRC 7,401.50",7401.5,1
4198696000000142075,2024-02,2,3539.82,92,"CRC 1,200.00",753.5,92
4198696000000144586,2024-05,1,14159.29,3,"CRC 6,026.24",4708,3
4198696000001937010,2024-10,1,6460.18,5,"CRC 4,975.00",11666.57,5
4198696000000836985,2024-11,1,2212.39,38,"CRC 1,800.00",2300,38
4198696000000140995,2025-01,2,13097.35,44,"CRC 2,907.52",2271.5,44
4198696000000862336,2025-01,1,13982.3,3,"CRC 10,298.15",10298.15,3
4198696000012887033,2025-01,2,45486.73,6,"CRC 19,500.00",19500,6
4198696000000143497,2025-03,1,11150.44,39,"CRC 6,000.00",4097.5,39
4198696000000143515,2025-03,1,11150.44,13,"CRC 6,000.00",3927,13
4198696000020372215,2025-03,1,62654.87,0,"CRC 56,363.80",56363.8,0
4198696000018668034,2025-05,1,123893.81,23,"CRC 70,700.00",45276,23
4198696000011909037,2025-05,1,2123.89,12,"CRC 1,450.00",1450,12
4198696000024860137,2025-06,1,51327.43,0,"CRC 37,800.00",37800,0
4198696000001685039,2025-06,1,35309.73,1,"CRC 26,140.45",26140.45,1
4198696000007812542,2025-08,1,39115.04,46,"CRC 25,540.00",17022.5,46
4198696000000678286,2025-08,1,2300.88,0,"CRC 1,676.86",1676.86,0
4198696000029885836,2025-09,1,22831.86,0,"CRC 16,856.00",16856,0
4198696000001613411,2025-09,1,11858.42,5,"CRC 8,730.53",8730.53,5
4198696000001611134,2025-10,1,23040.71,4,"CRC 16,995.38",16995.38,4
4198696000004421421,2025-10,2,11769.91,198,"CRC 3,471.00",2447.5,198
4198696000005922072,2025-10,1,35752.21,1,"CRC 25,000.00",25000,1
4198696000009101649,2025-10,1,39568,0,"CRC 28,271.37",28271.37,0
4198696000000588340,2025-05,1,1858.41,68,"CRC 1,500.00",1499.3000000000002,68
4198696000000139807,2023-09,1,88.5,81,CRC 21.12,16.5,81
4198696000001614428,2024-02,1,31327.43,2,"CRC 31,013.18",31013.18,2
4198696000000138961,2024-03,1,15221.24,25,"CRC 7,575.04",5918,25
4198696000001614662,2024-03,2,32389.38,0,"CRC 15,962.03",15962.03,0
4198696000005037853,2024-04,1,6371.68,0,"CRC 4,719.33",4719.33,0
4198696000004417781,2024-10,1,16725.66,85,"CRC 9,000.00",6545,85
4198696000001610972,2024-10,1,19469.03,4,"CRC 11,936.78",11936.78,4
4198696000011880051,2024-11,1,11504.42,0,"CRC 3,990.00",3990,0
4198696000001086439,2024-11,1,3982.3,25,"CRC 3,465.00",3465,25
4198696000014419633,2024-12,1,7920.35,0,"CRC 5,850.00",5851,0
4198696000001612925,2024-12,1,10530.97,2,"CRC 7,746.87",7746.87,2
4198696000003142001,2025-01,1,39730.97,9,"CRC 31,950.00",31950,9
4198696000007509206,2025-01,2,23447.79,8,"CRC 9,386.40",9386.4,8
4198696000006967424,2025-02,1,25132.74,0,"CRC 18,604.95",18604.95,0
4198696000001613132,2025-02,1,12389.38,2,"CRC 7,319.54",7319.54,2
4198696000015527586,2025-02,2,5132.74,4,"CRC 1,858.40",1858.3999999999999,4
4198696000001614608,2024-07,2,53451.33,0,"CRC 22,838.75",22838.75,0
4198696000003594538,2024-08,1,2185.84,27,"CRC 1,413.00",1500,27
4198696000004417943,2024-08,1,22389.38,314,"CRC 14,000.00",9185,314
4198696000001613708,2025-02,1,13759.29,7,"CRC 11,066.70",11066.7,7
4198696000000588340,2025-04,1,1858.41,68,"CRC 1,500.00",1499.3000000000002,68
4198696000015464940,2025-07,1,52212.39,7,"CRC 30,000.00",19222.5,7
4198696000028559009,2025-08,1,148584.07,0,"CRC 110,000.00",110000,0
4198696000024699395,2025-09,1,9469.03,12,"CRC 6,992.00",6992,12
4198696000030181023,2025-09,1,51327.43,0,"CRC 38,000.00",38000,0
4198696000015464949,2025-10,1,62831.86,23,"CRC 31,900.00",20432.5,23
4198696000001057791,2023-11,1,24778.76,1,"CRC 18,018.00",18018,1
4198696000001045587,2024-02,1,16548.67,0,"CRC 13,192.37",13192.37,0
4198696000003539648,2024-03,2,18761.06,0,"CRC 7,662.03",7662.03,0
4198696000001610783,2024-04,1,19823.01,4,"CRC 14,651.65",14651.65,4
4198696000010435340,2024-11,1,7522.12,0,"CRC 4,700.00",4900,0
4198696000010805595,2024-12,1,69026.55,93,"CRC 39,000.00",26389,93
4198696000017698371,2025-02,1,11504.42,0,"CRC 8,000.00",8000,0
4198696000004417943,2024-09,2,44778.76,314,"CRC 14,000.00",9185,314
4198696000004417763,2024-09,1,16314.16,115,"CRC 10,000.00",6435,115
4198696000000588340,2025-03,1,1858.41,68,"CRC 1,500.00",1499.3000000000002,68
4198696000000588340,2025-03,2,3419.47,68,"CRC 1,500.00",1499.3000000000002,68
4198696000001674769,2025-04,1,6460.18,2,"CRC 4,572.30",4751,2
4198696000004417943,2025-04,1,23008.85,314,"CRC 14,000.00",9185,314
4198696000000669642,2025-05,2,5663.72,0,"CRC 2,046.07",2211.02,0
4198696000000602536,2025-05,3,13008.85,225,"CRC 3,680.18",3680.18,225
4198696000000866544,2025-06,1,8584.07,6,"CRC 6,318.68",6318.68,6
4198696000001086430,2025-07,1,2389.38,6,"CRC 4,155.00",4250,6
4198696000019183023,2025-07,1,14601.77,0,"CRC 10,771.20",10771.2,0
4198696000003594538,2025-08,1,1946.9,27,"CRC 1,413.00",1500,27
4198696000016938293,2025-09,1,21504.43,2,"CRC 15,900.00",15900,2
4198696000018668034,2025-09,1,123893.81,23,"CRC 70,700.00",45276,23
4198696000000588340,2025-09,1,2654.87,68,"CRC 1,500.00",1499.3000000000002,68
4198696000011274744,2025-09,1,8584.07,2,"CRC 5,290.00",5290,2
4198696000004421268,2025-10,2,10929.2,197,"CRC 3,159.00",2227.5,197
4198696000003594538,2025-08,1,1752.21,27,"CRC 1,413.00",1500,27
4198696000001610054,2023-12,2,18768.14,2,"CRC 10,532.81",10532.81,2
4198696000000899151,2024-03,2,30796.46,1,"CRC 12,798.36",12798.36,1
4198696000000844309,2024-04,1,2300.88,0,"CRC 1,900.00",1900,0
4198696000004161508,2024-05,1,10973.45,8,"CRC 8,073.00",8073,8
4198696000000677755,2024-10,1,3716.81,2,"CRC 2,728.68",2728.68,2
4198696000012371863,2024-12,1,6106.19,1,"CRC 4,500.00",4500,1
4198696000000143515,2025-01,1,11398.23,13,"CRC 6,000.00",3927,13
4198696000004546379,2025-02,1,27079.65,0,"CRC 20,000.00",25000,0
4198696000000602419,2025-02,1,2433.63,332,"CRC 2,373.00",2562.15,332
4198696000003142010,2024-05,1,40973.45,9,"CRC 31,950.00",31950,9
4198696000008815422,2024-08,1,8053.1,0,"CRC 5,965.21",5965.21,0
4198696000000864460,2025-03,1,9557.52,3,"CRC 7,064.41",7064.41,3
4198696000006545516,2025-04,1,25808.85,4,"CRC 20,764.40",20764.4,4
4198696000022448255,2025-04,1,28584.07,0,"CRC 21,123.86",21123.86,0
4198696000018712031,2025-05,1,31061.95,3,"CRC 22,950.00",22950,3
4198696000011326133,2025-06,1,92920.35,1,"CRC 68,566.30",68566.3,1
4198696000025591885,2025-07,2,23097.35,0,"CRC 8,550.00",8550,0
4198696000015465228,2025-07,1,33849.56,21,"CRC 22,000.00",14784,21
4198696000027244040,2025-07,2,37939.82,0,"CRC 15,229.91",15229.91,0
4198696000000588340,2025-08,2,3716.81,68,"CRC 1,500.00",1499.3000000000002,68
4198696000000142075,2025-10,1,2212.39,92,"CRC 1,200.00",753.5,92
4198696000024047735,2025-08,1,12477.88,0,"CRC 9,228.45",44000,0
4198696000001612394,2024-01,1,46283.19,1,"CRC 39,020.49",39020.49,1
4198696000000136756,2024-01,1,15929.2,32,"CRC 10,600.00",7557,32
4198696000003252206,2024-02,1,11858.41,3,"CRC 10,936.42",10936.42,3
4198696000008545340,2024-10,1,33539.82,2,"CRC 24,792.50",24792.5,2
4198696000007811669,2024-12,2,7964.6,193,"CRC 2,200.00",1089,193
4198696000015355208,2025-01,1,37610.62,0,"CRC 27,800.00",27800,0
4198696000000864955,2024-05,2,17522.12,4,"CRC 5,920.00",6447.5599999999995,4
4198696000008680073,2024-08,1,54070.8,0,"CRC 40,000.00",40000,0
4198696000000602419,2024-09,2,4867.26,332,"CRC 2,373.00",2562.15,332
4198696000020178361,2025-03,1,4424.78,0,"CRC 3,200.00",3200,0
4198696000001614806,2025-07,1,25483.19,5,"CRC 20,492.77",20492.77,5
4198696000015464940,2025-07,1,52212.39,7,"CRC 30,000.00",19222.5,7
4198696000000670047,2025-06,1,2212.39,5,"CRC 1,598.07",1598.07,5
4198696000007811633,2025-06,1,3539.82,384,"CRC 2,000.00",1050.5,384
4198696000000862903,2024-02,1,8495.58,8,"CRC 7,182.00",7182,8
4198696000004421529,2024-10,1,12300.88,193,"CRC 6,809.40",4801.5,193
4198696000002957520,2024-02,1,3097.35,1,"CRC 2,541.65",2541.65,1
4198696000000844309,2024-03,1,2300.88,0,"CRC 1,900.00",1900,0
4198696000004417763,2024-05,1,20088.5,115,"CRC 10,000.00",6435,115
4198696000001614662,2024-10,1,19865.49,0,"CRC 15,962.03",15962.03,0
4198696000012152513,2024-12,2,3362.83,4,"CRC 1,342.04",1342.04,4
4198696000010805595,2024-12,1,69026.55,93,"CRC 39,000.00",26389,93
4198696000015436231,2025-01,1,9000,3,"CRC 5,875.00",5875,3
4198696000001610666,2024-05,1,22194.69,3,"CRC 17,285.07",17285.07,3
4198696000000861895,2024-06,1,20513.27,4,"CRC 15,933.86",15933.86,4
4198696000001610306,2024-09,1,4876.11,6,"CRC 4,354.70",4354.7,6
4198696000001969321,2025-03,1,5398.23,0,"CRC 3,989.96",4500,0
4198696000010805400,2025-03,1,1061.95,51,"CRC 1,150.00",649,51
4198696000000898557,2025-07,2,35044.25,8,"CRC 14,401.05",14401.05,8
4198696000000860905,2025-08,1,6460.18,2,"CRC 4,724.56",4724.56,2
4198696000027395677,2025-10,1,13871.68,1,"CRC 9,440.00",9440,1
4198696000000679771,2025-10,4,1952,39,CRC 263.45,263.45,39
4198696000015464940,2025-10,1,52212.39,7,"CRC 30,000.00",19222.5,7
4198696000000142066,2024-03,1,1592.92,105,"CRC 1,400.00",836,105
4198696000001937010,2024-09,1,6460.18,5,"CRC 4,975.00",11666.57,5
4198696000011718373,2024-11,1,3185.84,1,"CRC 1,900.00",2300,1
4198696000015145207,2025-01,1,18464.6,1,"CRC 13,450.00",13450,1
4198696000007509206,2025-01,2,25486.73,8,"CRC 9,386.40",9386.4,8
4198696000001045677,2025-02,1,6814.16,2,"CRC 5,047.19",5047.1900000000005,2
4198696000001937010,2025-02,1,5943.36,5,"CRC 4,975.00",11666.57,5
4198696000007471557,2024-07,1,6017.7,2,"CRC 4,400.00",4400,2
4198696000000602320,2024-09,3,40353.98,78,"CRC 11,546.40",11546.4,78
4198696000000136702,2025-02,1,18318.58,19,"CRC 8,638.08",6748.5,19
4198696000001046550,2025-03,1,11769.91,2,"CRC 8,698.12",8698.119999999999,2
4198696000020417484,2025-03,1,1548.67,5,"CRC 1,385.69",1385.695,5
4198696000014025212,2025-04,1,5309.73,2,"CRC 2,995.00",2995,2
4198696000000602419,2025-05,1,3012.39,332,"CRC 2,373.00",2562.15,332
4198696000000142219,2025-05,2,530.97,448,CRC 70.40,55,448
4198696000008815501,2025-06,4,13805.31,30,"CRC 2,533.00",2533,30
4198696000000897774,2025-07,1,2566.37,0,"CRC 1,899.05",1899.05,0
4198696000028104310,2025-08,4,13451.33,0,"CRC 2,775.00",2775,0
4198696000024047735,2025-08,1,10176.99,0,"CRC 9,228.45",44000,0
4198696000031051931,2025-09,1,7246.02,0,"CRC 4,330.00",4330,0
4198696000000602491,2023-12,1,6814.16,42,"CRC 5,095.63",5095.63,42
4198696000007811399,2025-06,1,1238.94,992,CRC 670.00,445.5,992
4198696000000863974,2024-05,1,46017.7,1,"CRC 34,044.78",34044.78,1
4198696000005326797,2024-05,1,12035.4,0,"CRC 8,900.00",8900,0
4198696000000836985,2024-10,1,2212.39,38,"CRC 1,800.00",2300,38
4198696000000677395,2024-11,1,11681.42,0,"CRC 5,903.42",5903.42,0
4198696000007812479,2024-12,1,20679.65,28,"CRC 12,450.00",8294,28
4198696000000677836,2024-06,1,1681.42,0,"CRC 1,213.91",1226.05,0
4198696000000602491,2024-07,2,13628.32,42,"CRC 5,095.63",5095.63,42
4198696000000864316,2024-09,1,8495.58,7,"CRC 6,291.00",6291,7
4198696000000588340,2024-03,1,1681.42,68,"CRC 1,500.00",1499.3000000000002,68
4198696000000844228,2024-05,1,1150.44,27,CRC 885.00,920,27
4198696000010805595,2024-12,1,69026.55,93,"CRC 39,000.00",26389,93
4198696000000602419,2024-12,4,10973.45,332,"CRC 2,373.00",2562.15,332
4198696000004417943,2024-05,1,22389.38,314,"CRC 14,000.00",9185,314
4198696000004417781,2024-08,1,16725.66,85,"CRC 9,000.00",6545,85
4198696000000836985,2024-09,1,2212.39,38,"CRC 1,800.00",2300,38
4198696000003215001,2025-04,1,23008.85,8,"CRC 17,000.00",17000,8
4198696000000141652,2025-05,1,4424.78,36,CRC 809.60,632.5,36
4198696000015464940,2025-05,1,52212.39,7,"CRC 30,000.00",19222.5,7
4198696000007365138,2025-06,1,8407.08,0,"CRC 5,995.00",7113,0
4198696000019941273,2025-06,1,21412.39,0,"CRC 17,200.00",17200,0
4198696000010390509,2025-07,2,13840.71,5,"CRC 5,520.00",5520,5
4198696000000137215,2025-08,1,19469.03,3,"CRC 8,060.80",6297.5,3
4198696000028104141,2025-08,1,4371.68,0,"CRC 3,407.50",3407.5,0
4198696000000679771,2025-09,4,1769.91,39,CRC 263.45,263.45,39
4198696000000602536,2025-10,3,18584.07,225,"CRC 3,680.18",3680.18,225
4198696000001715581,2025-04,1,105752.21,0,"CRC 65,000.00",78300,0
4198696000001614806,2024-01,2,47256.64,5,"CRC 20,492.77",20492.77,5
4198696000001685102,2024-02,1,4247.79,3,"CRC 3,251.00",3251,3
4198696000000602491,2024-03,4,27256.64,42,"CRC 5,095.63",5095.63,42
4198696000004417943,2024-04,1,22389.38,314,"CRC 14,000.00",9185,314
4198696000010046480,2024-09,2,44247.79,0,"CRC 15,000.00",15000,0
4198696000001614662,2024-10,2,39513.27,0,"CRC 15,962.03",15962.03,0
4198696000010805595,2024-11,1,69026.55,93,"CRC 39,000.00",26389,93
4198696000003159133,2024-11,1,2964.6,3,"CRC 2,690.00",2475,3
4198696000010805595,2024-12,1,69026.55,93,"CRC 39,000.00",26389,93
4198696000008815501,2024-12,4,13805.31,30,"CRC 2,533.00",2533,30
4198696000000143497,2025-02,1,11150.44,39,"CRC 6,000.00",4097.5,39
4198696000018673394,2025-02,1,35221.24,1,"CRC 26,054.40",26054.4,1
4198696000001407920,2024-08,1,8911.5,2,"CRC 6,990.00",6990,2
4198696000009409281,2024-09,1,8141.59,0,"CRC 6,000.00",6000,0
4198696000000602356,2024-09,2,26371.68,11,"CRC 11,324.54",11324.539999999999,11
4198696000001089262,2025-03,5,2035.4,5,CRC 278.59,278.59,5
4198696000001674769,2025-04,1,6460.18,2,"CRC 4,572.30",4751,2
