d.Item_ID,d.SKU,d.Sales_24M_Qty,d.Sales_24M_Net,d.Avg_Demand_Used,Last_Purchase_Date,lp.Last_Purchase_Price,Last_Purchase_Price_Fallback,On_Hand_Qty,st.Current_Unit_Rate,Coverage_Months,Stock_Shortfall,Reorder_Eligibility,Cost_Delta,Cost_Delta_Pct
4198696000000861499,509-0088,8,95244.35,0.3333333333333333,,,7959.78,3,7959.78,9,0,0,,
4198696000005639395,800-881,2,24765,0.08333333333333333,,,8285,0,8285,0,0.25,1,,
4198696000000860644,511-009,4,266500,0.16666666666666666,,,56700,1,56700,6,0,0,,
4198696000032207543,800-4424,1,53274.34,0.041666666666666664,,,35000,0,35000,0,0.125,1,,
4198696000020426288,800-2963,1,10672,0.041666666666666664,,,7582.16,0,7582.16,0,0.125,1,,
4198696000017111776,800-2457,1,35880,0.041666666666666664,,,20000,0,20000,0,0.125,1,,
4198696000001040545,88-43,4,45455.75,0.16666666666666666,,,4146.56,16,4146.56,96,0,0,,
4198696000011856065,530-1049,2,11329.2,0.08333333333333333,,,3510,2,3510,24,0,0,,
4198696000020619408,800-2996,2,96200,0.08333333333333333,,,31500,0,31500,0,0.25,1,,
4198696000018914558,520-0171,1,42769.91,0.041666666666666664,,,35600,2,35600,48,0,0,,
4198696000017003854,800-2444,2,20000,0.08333333333333333,,,5482.77,0,5482.77,0,0.25,1,,
4198696000012371019,44-1089,2,2800,0.08333333333333333,,,895,2,895,24,0,0,,
4198696000000898800,502-030,2,60200,0.08333333333333333,,,19674.23,2,19674.23,24,0,0,,
4198696000000862912,509-0544,2,29478.76,0.08333333333333333,,,9589.05,8,9589.05,96,0,0,,
4198696000019827998,800-2856,1,73500,0.041666666666666664,,,48000,0,48000,0,0.125,1,,
4198696000002584837,800-161,2,9200,0.08333333333333333,,,3300,0,3300,0,0.25,1,,
4198696000000678160,376-107,1,2000,0.041666666666666664,,,1280.97,1,1280.97,24,0,0,,
4198696000019067586,800-2739,1,35000,0.041666666666666664,,,22900,0,22900,0,0.125,1,,
4198696000008815106,800-1567,1,98000,0.041666666666666664,,,64000,0,64000,0,0.125,1,,
4198696000001045794,512-043,1,11000,0.041666666666666664,,,7208.81,5,7208.81,120,0,0,,
4198696000004421448,136-1010,13,244480,0.5416666666666666,,,9360,95,9360,175.3846153846154,0,0,,
4198696000001685057,527-0012,4,33000,0.16666666666666666,,,5594.4,2,5594.4,12,0,0,,
4198696000001611476,520-0103,3,72708,0.125,,,16268.26,3,16268.26,24,0,0,,
4198696000001406759,524-0078,7,49465.65,0.2916666666666667,,,4600,5,4600,17.142857142857142,0,0,,
4198696000000897927,504-083,9,34300,0.375,,,2619.5,0,2619.5,0,1.125,1,,
4198696000000137017,11-262,12,778560.7,0.5,,,37500,44,37500,88,0,0,,
4198696000002890812,800-210,12,10800,0.5,,,570,0,570,0,1.5,1,,
4198696000020417311,800-2949,1,17000,0.041666666666666664,,,10460,0,10460,0,0.125,1,,
4198696000031865003,800-4400,2,23122.12,0.08333333333333333,,,6953,0,6953,0,0.25,1,,
4198696000026966673,800-3789,1,63000,0.041666666666666664,,,39300,0,39300,0,0.125,1,,
4198696000013375615,800-2110,2,24200,0.08333333333333333,,,5500,0,5500,0,0.25,1,,
4198696000007744188,800-1351,2,13000,0.08333333333333333,,,4308,0,4308,0,0.25,1,,
4198696000001096601,523-0035,1,10100,0.041666666666666664,,,6560,2,6560,48,0,0,,
4198696000000670443,3-106,2,5800,0.08333333333333333,,,1836.2,0,1836.2,0,0.25,1,,
4198696000000860869,509-0018,1,8600,0.041666666666666664,,,6408.01,3,6408.01,72,0,0,,
4198696000016302198,3-203,2,19200,0.08333333333333333,,,6256.73,1,6256.73,12,0,0,,
4198696000012188297,376-3102,1,6532,0.041666666666666664,,,4590,1,4590,24,0,0,,
4198696000011843852,44-1131,5,9146.9,0.20833333333333334,,,950,5,950,24,0,0,,
4198696000011326151,510-1004,9,681580,0.375,,,49095.98,4,49095.98,10.666666666666666,0,0,,
4198696000010661466,800-1862,2,16200,0.08333333333333333,,,5290,0,5290,0,0.25,1,,
4198696000008713484,518-0620,12,337650,0.5,,,17645.93,2,17645.93,4,0,0,,
4198696000007940358,800-1402,2,25200,0.08333333333333333,,,8200,0,8200,0,0.25,1,,
4198696000006792203,800-1187,1,39500,0.041666666666666664,,,25831.8,0,25831.8,0,0.125,1,,
4198696000006545305,106-2002,14,73855.13,0.5833333333333334,,,3560.4,3,3560.4,5.142857142857142,0,0,,
4198696000004421106,83-2000,50,688976.47,2.0833333333333335,,,6942,50,6942,24,0,0,,
4198696000003630130,72-3156,13,74176,0.5416666666666666,,,4167.5,9,4167.5,16.615384615384617,0,0,,
4198696000003013161,800-236,1,93100,0.041666666666666664,,,61000,0,61000,0,0.125,1,,
4198696000001629744,72-3090,2,21850,0.08333333333333333,,,7485.17,2,7485.17,24,0,0,,
4198696000001614077,522-0123,7,248486,0.2916666666666667,,,24764.72,0,24764.72,0,0.875,1,,
4198696000001408325,524-0594,6,39480,0.25,,,4100,0,4100,0,0.75,1,,
4198696000001046406,512-111,1,55900,0.041666666666666664,,,36598.39,4,36598.39,96,0,0,,
4198696000000844255,505-004,3,6040,0.125,,,1480,21,1480,168,0,0,,
4198696000000677998,376-89,2,7940,0.08333333333333333,,,2942.53,1,2942.53,12,0,0,,
4198696000029931629,505-050,3,4247.79,0.125,,,1250,9,1250,72,0,0,,
4198696000013157369,800-2074,1,27100,0.041666666666666664,,,17721.57,0,17721.57,0,0.125,1,,
4198696000012060524,800-1610,2,29500,0.08333333333333333,,,8475.2,0,8475.2,0,0.25,1,,
4198696000000677224,376-3,1,2900,0.041666666666666664,,,2046.22,0,2046.22,0,0.125,1,,
4198696000000137476,13-71,3,13800,0.125,,,2147.2,48,2147.2,384,0,0,,
4198696000028303910,800-3975,1,8280,0.041666666666666664,,,5860,0,5860,0,0.125,1,,
4198696000011533683,800-2014,2,54528,0.08333333333333333,,,18564,0,18564,0,0.25,1,,
4198696000003129266,800-270,1,8600,0.041666666666666664,,,6200,0,6200,0,0.125,1,,
4198696000032479141,800-4465,1,132743,0.041666666666666664,,,86913.63,0,86913.63,0,0.125,1,,
4198696000028506972,800-4007,1,30600,0.041666666666666664,,,20000,0,20000,0,0.125,1,,
4198696000023573109,800-3350,1,18400,0.041666666666666664,,,10619.47,0,10619.47,0,0.125,1,,
4198696000015864534,800-2348,1,126040,0.041666666666666664,,,79990,0,79990,0,0.125,1,,
4198696000014232459,800-2219,7,94200,0.2916666666666667,,,8495,0,8495,0,0.875,1,,
4198696000013293309,800-2089,2,15400,0.08333333333333333,,,4800,0,4800,0,0.25,1,,
4198696000012410731,44-1113,4,2688,0.16666666666666666,,,444,4,444,24,0,0,,
4198696000009867374,130-061,22,82210.62,0.9166666666666666,,,2541.5,12,2541.5,13.090909090909092,0,0,,
4198696000007812506,351-2005,12,447724.77,0.5,,,19000,39,19000,78,0,0,,
4198696000007811525,118-507,6,9504,0.25,,,1150,94,1150,376,0,0,,
4198696000006449328,72-3071,3,21600,0.125,,,4691.7,1,4691.7,8,0,0,,
4198696000005169182,533-004,1,44200,0.041666666666666664,,,28950,1,28950,24,0,0,,
4198696000002797506,509-2604,10,69240.78,0.4166666666666667,,,4798.37,4,4798.37,9.6,0,0,,
4198696000001613681,521-0013,11,153438.97,0.4583333333333333,,,10717.33,1,10717.33,2.181818181818182,0.375,1,,
4198696000000861427,509-0080,2,19008,0.08333333333333333,,,6449.2,3,6449.2,36,0,0,,
4198696000000836187,514-006,1,4600,0.041666666666666664,,,3376.4,5,3376.4,120,0,0,,
4198696000024519510,800-3476,1,4275,0.041666666666666664,,,2800,0,2800,0,0.125,1,,
4198696000022839023,800-3227,1,4232,0.041666666666666664,,,2950,0,2950,0,0.125,1,,
4198696000018731615,800-2653,2,80280,0.08333333333333333,,,29190.12,0,29190.12,0,0.25,1,,
4198696000004629435,46-2027,2,29600,0.08333333333333333,,,6500,199,6500,2388,0,0,,
4198696000001629887,800-061,1,26500,0.041666666666666664,,,17345,0,17345,0,0.125,1,,
4198696000001610612,520-0093,3,45900,0.125,,,9987.96,4,9987.96,32,0,0,,
4198696000000602392,106-11,5,42000,0.20833333333333334,,,6102.01,159,6102.01,763.1999999999999,0,0,,
4198696000027868253,800-3891,2,4000,0.08333333333333333,,,796.08,0,796.08,0,0.25,1,,
4198696000020459092,14-2000,2,1911.5,0.08333333333333333,,,775,10,775,120,0,0,,
4198696000018835634,800-2681,1,15548,0.041666666666666664,,,11061.95,0,11061.95,0,0.125,1,,
4198696000016846016,517-1102,1,37876.11,0.041666666666666664,,,28000,3,28000,72,0,0,,
4198696000007991310,800-1423,1,120000,0.041666666666666664,,,94209.41,0,94209.41,0,0.125,1,,
4198696000005180129,800-764,1,13600,0.041666666666666664,,,8900,0,8900,0,0.125,1,,
4198696000004126740,534-0020,2,21400,0.08333333333333333,,,6974,10,6974,120,0,0,,
4198696000000898206,504-114,2,4400,0.08333333333333333,,,1492.22,0,1492.22,0,0.25,1,,
4198696000032207231,800-4423,1,70265.49,0.041666666666666664,,,49039.15,0,49039.15,0,0.125,1,,
4198696000000141166,118-35,2,4200,0.08333333333333333,,,887.04,39,887.04,468,0,0,,
4198696000016976412,800-2434,1,18900,0.041666666666666664,,,12350,0,12350,0,0.125,1,,
4198696000000669984,3-55,1,4800,0.041666666666666664,,,3128.26,3,3128.26,72,0,0,,
4198696000029259257,800-4106,1,39380.52,0.041666666666666664,,,27990,0,27990,0,0.125,1,,
4198696000018627899,67-1027,1,67699.12,0.041666666666666664,,,42300,29,42300,696,0,0,,
4198696000008467272,800-1512,1,5900,0.041666666666666664,,,3834,0,3834,0,0.125,1,,
4198696000026126778,800-3681,3,76556.55,0.125,,,17900,0,17900,0,0.375,1,,
4198696000021527718,800-3082,2,36800,0.08333333333333333,,,12839.93,0,12839.93,0,0.25,1,,
4198696000012887078,533-111,2,84825,0.08333333333333333,,,28500,2,28500,24,0,0,,
4198696000010772093,245-2006,2,59376.11,0.08333333333333333,,,17000,48,17000,576,0,0,,
4198696000008912962,800-1600,1,5700,0.041666666666666664,,,3675,0,3675,0,0.125,1,,
4198696000006583622,800-1124,1,43500,0.041666666666666664,,,28500,0,28500,0,0.125,1,,
4198696000005012190,800-711,1,16500,0.041666666666666664,,,13495.35,0,13495.35,0,0.125,1,,
4198696000004417718,11-1009,47,863724.84,1.9583333333333333,,,9700,57,9700,29.106382978723406,0,0,,
4198696000003168304,800-277,1,101500,0.041666666666666664,,,86360,0,86360,0,0.125,1,,
4198696000000139906,90-2,5,48500,0.20833333333333334,,,4287.36,3,4287.36,14.399999999999999,0,0,,
4198696000000679132,72-1030,4,19870.58,0.16666666666666666,,,3606.78,2,3606.78,12,0,0,,
4198696000023685995,800-3377,1,3815,0.041666666666666664,,,2494.55,0,2494.55,0,0.125,1,,
4198696000018308600,800-2599,2,71800,0.08333333333333333,,,23520,0,23520,0,0.25,1,,
4198696000013855421,44-1130,4,7360,0.16666666666666666,,,825,4,825,24,0,0,,
4198696000000866233,509-3027,1,7571.68,0.041666666666666664,,,6071.7,1,6071.7,24,0,0,,
4198696000000844138,506-014,1,1900,0.041666666666666664,,,1450,11,1450,264,0,0,,
4198696000000140617,105-5,7,69000,0.2916666666666667,,,6000,105,6000,360,0,0,,
4198696000000138043,15-163,2,14630,0.08333333333333333,,,2999.04,50,2999.04,600,0,0,,
4198696000020466109,800-2981,1,38300,0.041666666666666664,,,21884.96,0,21884.96,0,0.125,1,,
4198696000007161001,536-0001,1,32500,0.041666666666666664,,,21295,1,21295,24,0,0,,
4198696000018200258,534-0085,2,8400,0.08333333333333333,,,2750,4,2750,48,0,0,,
4198696000007744652,800-1358,2,36800,0.08333333333333333,,,12000,0,12000,0,0.25,1,,
4198696000000865873,509-3525,2,45504,0.08333333333333333,,,15509.55,1,15509.55,12,0,0,,
4198696000015745463,800-2345,1,76000,0.041666666666666664,,,49814.35,0,49814.35,0,0.125,1,,
4198696000010703965,800-1885,8,11200,0.3333333333333333,,,896,0,896,0,1,1,,
4198696000001613897,522-0006,1,37260,0.041666666666666664,,,26535.15,0,26535.15,0,0.125,1,,
4198696000024171350,800-3425,1,18500,0.041666666666666664,,,11995,0,11995,0,0.125,1,,
4198696000028015936,800-3924,1,12880,0.041666666666666664,,,5400,0,5400,0,0.125,1,,
4198696000012887305,800-1690,1,40388,0.041666666666666664,,,28730,0,28730,0,0.125,1,,
4198696000000602338,106-5,22,312320.38,0.9166666666666666,,,10108.29,20,10108.29,21.81818181818182,0,0,,
4198696000028385679,800-3991,1,42180,0.041666666666666664,,,29085.52,0,29085.52,0,0.125,1,,
4198696000027122467,800-3807,1,15300,0.041666666666666664,,,9974,0,9974,0,0.125,1,,
4198696000013478209,800-2131,2,24000,0.08333333333333333,,,6500,0,6500,0,0.25,1,,
4198696000000899115,502-065,3,47900,0.125,,,12287.84,4,12287.84,32,0,0,,
4198696000000864073,509-2012,1,44600,0.041666666666666664,,,33384.13,4,33384.13,96,0,0,,
4198696000018177596,800-2585,4,96048,0.16666666666666666,,,16000,0,16000,0,0.5,1,,
4198696000033148876,800-4504,2,51770,0.08333333333333333,,,18368.82,0,18368.82,0,0.25,1,,
4198696000000862138,509-0159,3,45600,0.125,,,9899.1,3,9899.1,24,0,0,,
4198696000000137179,11-306,4,83548,0.16666666666666666,,,8764.8,3,8764.8,18,0,0,,
4198696000015063017,72-3242,15,109574.34,0.625,,,4857,7,4857,11.2,0,0,,
4198696000005387701,72-3022,4,28000,0.16666666666666666,,,4600,6,4600,36,0,0,,
4198696000005450365,130-1000,12,68000,0.5,,,3650,2,3650,4,0,0,,
4198696000001041112,93-21,18,70400,0.75,,,1800,68,1800,90.66666666666667,0,0,,
4198696000012272171,800-1258,2,20120,0.08333333333333333,,,5495,0,5495,0,0.25,1,,
4198696000001613015,528-0010,5,62038.94,0.20833333333333334,,,8280,3,8280,14.399999999999999,0,0,,
4198696000000670497,3-112,12,21939.86,0.5,,,1384.15,6,1384.15,12,0,0,,
4198696000005037322,509-1058,2,71200,0.08333333333333333,,,23310,0,23310,0,0.25,1,,
4198696000018053907,800-2556,1,15500,0.041666666666666664,,,9900,0,9900,0,0.125,1,,
4198696000011874001,800-1489,1,36500,0.041666666666666664,,,23900,0,23900,0,0.125,1,,
4198696000003630057,800-363,4,7600,0.16666666666666666,,,1200,0,1200,0,0.5,1,,
4198696000002859480,800-199,2,22100,0.08333333333333333,,,7600,0,7600,0,0.25,1,,
4198696000006085896,800-987,1,25400,0.041666666666666664,,,16600,0,16600,0,0.125,1,,
4198696000028722533,800-4036,1,106800,0.041666666666666664,,,70000,0,70000,0,0.125,1,,
4198696000003952955,530-3004,2,21200,0.08333333333333333,,,6900,1,6900,12,0,0,,
4198696000030232377,800-4240,1,50353.98,0.041666666666666664,,,37260,0,37260,0,0.125,1,,
4198696000000678349,376-128,1,1302.66,0.041666666666666664,,,1038.65,3,1038.65,72,0,0,,
4198696000005169155,533-001,2,81256,0.08333333333333333,,,28780,2,28780,24,0,0,,
4198696000023465920,800-3332,1,41768,0.041666666666666664,,,29700,0,29700,0,0.125,1,,
4198696000014307545,800-2230,1,6200,0.041666666666666664,,,4015.96,0,4015.96,0,0.125,1,,
4198696000000677737,376-60,3,10501,0.125,,,2278.05,0,2278.05,0,0.375,1,,
4198696000024684003,800-3494,1,7600,0.041666666666666664,,,5100,0,5100,0,0.125,1,,
4198696000000678592,21-1008,5,20000,0.20833333333333334,,,2823.11,10,2823.11,48,0,0,,
4198696000019056149,72-3317,3,25988,0.125,,,5797.5,4,5797.5,32,0,0,,
4198696000010805229,245-2014,1,21850,0.041666666666666664,,,11000,49,11000,1176,0,0,,
4198696000007971010,800-1404,1,12400,0.041666666666666664,,,8092.83,0,8092.83,0,0.125,1,,
4198696000001040779,393-123,1,26000,0.041666666666666664,,,9820.8,3,9820.8,72,0,0,,
4198696000005829115,800-922,1,12400,0.041666666666666664,,,4025.61,0,4025.61,0,0.125,1,,
4198696000023351915,72-3184,8,57490,0.3333333333333333,,,4900,6,4900,18,0,0,,
4198696000000865045,509-2584,1,9400,0.041666666666666664,,,6150,3,6150,72,0,0,,
4198696000000139951,90-17,14,136105.48,0.5833333333333334,,,6600,102,6600,174.85714285714283,0,0,,
4198696000009867941,800-1744,4,124000,0.16666666666666666,,,20000,0,20000,0,0.5,1,,
4198696000005304423,800-797,1,9900,0.041666666666666664,,,6440,0,6440,0,0.125,1,,
4198696000003952296,530-1023,2,13800,0.08333333333333333,,,4500,6,4500,72,0,0,,
4198696000004950453,800-682,2,84200,0.08333333333333333,,,27575,0,27575,0,0.25,1,,
4198696000010609891,800-1846,1,6900,0.041666666666666664,,,4500,0,4500,0,0.125,1,,
4198696000006723342,106-1003,37,154371.75,1.5416666666666667,,,2800,10,2800,6.486486486486486,0,0,,
4198696000004832377,72-3057,9,72736,0.375,,,5600,4,5600,10.666666666666666,0,0,,
4198696000027943784,800-3910,1,26700,0.041666666666666664,,,17500,0,17500,0,0.125,1,,
4198696000011516281,800-2011,1,54600,0.041666666666666664,,,35477.5,0,35477.5,0,0.125,1,,
4198696000031728639,800-4392,2,62477.88,0.08333333333333333,,,19975,0,19975,0,0.25,1,,
4198696000025869311,800-3629,2,24840,0.08333333333333333,,,2997.5,0,2997.5,0,0.25,1,,
4198696000006583779,517-1038,3,78800,0.125,,,17136,1,17136,8,0,0,,
4198696000008624044,800-1535,6,18600,0.25,,,1995,0,1995,0,0.75,1,,
4198696000032310468,800-4450,2,74513.27,0.08333333333333333,,,23805.31,0,23805.31,0,0.25,1,,
4198696000000863515,509-1037,2,51704,0.08333333333333333,,,18358.12,4,18358.12,48,0,0,,
4198696000000678898,21-1042,1,6100,0.041666666666666664,,,3996.25,4,3996.25,96,0,0,,
4198696000029435268,800-4156,1,9911.5,0.041666666666666664,,,7279.48,0,7279.48,0,0.125,1,,
4198696000001674010,800-064,1,13900,0.041666666666666664,,,9068,0,9068,0,0.125,1,,
4198696000019870473,800-2873,1,37500,0.041666666666666664,,,23945.3,0,23945.3,0,0.125,1,,
4198696000004420042,42-2002,1,5800,0.041666666666666664,,,2847,99,2847,2376,0,0,,
4198696000018835439,800-2674,1,171000,0.041666666666666664,,,112000,0,112000,0,0.125,1,,
4198696000006693311,800-1159,1,11600,0.041666666666666664,,,7600,0,7600,0,0.125,1,,
4198696000010084727,72-3108,2,16400,0.08333333333333333,,,5375,6,5375,72,0,0,,
4198696000017936489,800-2543,1,26588,0.041666666666666664,,,18900,0,18900,0,0.125,1,,
4198696000000670056,3-63,2,6800,0.08333333333333333,,,2189.56,2,2189.56,24,0,0,,
4198696000011767188,800-2046,2,14000,0.08333333333333333,,,4500,0,4500,0,0.25,1,,
4198696000007812065,73-1026,17,111012.1,0.7083333333333334,,,2500,186,2500,262.5882352941176,0,0,,
4198696000006736082,524-0621,3,13632,0.125,,,3100,0,3100,0,0.375,1,,
4198696000013845293,800-2182,2,33600,0.08333333333333333,,,10990,0,10990,0,0.25,1,,
4198696000017644982,800-2503,2,32000,0.08333333333333333,,,10450,0,10450,0,0.25,1,,
4198696000028567907,800-4027,1,6660,0.041666666666666664,,,4800,0,4800,0,0.125,1,,
4198696000010315413,57-1001,7,249388.99,0.2916666666666667,,,25000,2,25000,6.857142857142857,0,0,,
4198696000004015188,800-451,1,13500,0.041666666666666664,,,8800,0,8800,0,0.125,1,,
4198696000006248395,800-1034,1,10600,0.041666666666666664,,,6934.76,0,6934.76,0,0.125,1,,
4198696000012819320,95-2011,5,25400,0.20833333333333334,,,5075,10,5075,48,0,0,,
4198696000013348865,800-2104,2,49000,0.08333333333333333,,,15059,0,15059,0,0.25,1,,
4198696000009530263,44-1157,8,5600,0.3333333333333333,,,425,8,425,24,0,0,,
4198696000002572734,529-006,1,105309.75,0.041666666666666664,,,80000,1,80000,24,0,0,,
4198696000000137080,11-273,2,44000,0.08333333333333333,,,6167.04,4,6167.04,48,0,0,,
4198696000004546370,509-2616,5,111269.03,0.20833333333333334,,,6958.58,2,6958.58,9.6,0,0,,
4198696000009895721,800-1754,1,11500,0.041666666666666664,,,7495,0,7495,0,0.125,1,,
4198696000005279885,800-789,1,4400,0.041666666666666664,,,3200,0,3200,0,0.125,1,,
4198696000000864748,509-2551,10,71268,0.4166666666666667,,,4980,6,4980,14.399999999999999,0,0,,
4198696000013178373,800-2077,2,26000,0.08333333333333333,,,8483.53,0,8483.53,0,0.25,1,,
4198696000006129238,800-1012,2,64500,0.08333333333333333,,,20956.8,0,20956.8,0,0.25,1,,
4198696000001612448,518-0503,1,63900,0.041666666666666664,,,41850,1,41850,24,0,0,,
4198696000003952051,530-1001,11,34908,0.4583333333333333,,,2150,4,2150,8.727272727272728,0,0,,
4198696000020787857,800-3016,2,29000,0.08333333333333333,,,9500,0,9500,0,0.25,1,,
4198696000006649138,522-0210,5,210000,0.20833333333333334,,,27500,5,27500,24,0,0,,
4198696000003812031,524-0617,1,5200,0.041666666666666664,,,3990,1,3990,24,0,0,,
4198696000000865279,510-007,3,538333.63,0.125,,,131399.87,2,131399.87,16,0,0,,
4198696000003952865,530-2003,1,3600,0.041666666666666664,,,2340,3,2340,72,0,0,,
4198696000006129292,800-1018,4,75922,0.16666666666666666,,,13277.09,0,13277.09,0,0.5,1,,
4198696000015960081,517-1090,2,59184.07,0.08333333333333333,,,19995,1,19995,12,0,0,,
4198696000015464778,75-1032,2,122000,0.08333333333333333,,,28200,0,28200,0,0.25,1,,
4198696000007811552,118-508,2,2470,0.08333333333333333,,,1200,118,1200,1416,0,0,,
4198696000006449588,800-1086,1,8400,0.041666666666666664,,,5500,1,5500,24,0,0,,
4198696000001040365,257-17,2,72000,0.08333333333333333,,,14706.56,8,14706.56,96,0,0,,
4198696000001407065,524-0112,1,2900,0.041666666666666664,,,1900,2,1900,48,0,0,,
4198696000012946355,800-1707,3,102200,0.125,,,20000,0,20000,0,0.375,1,,
4198696000001089154,127-1010,44,30075.22,1.8333333333333333,,,361.22,76,361.22,41.45454545454545,0,0,,
4198696000005304108,800-792,1,109900,0.041666666666666664,,,72000,0,72000,0,0.125,1,,
4198696000012720081,72-3202,1,8464,0.041666666666666664,,,4443,2,4443,48,0,0,,
4198696000022953129,800-3248,1,111500,0.041666666666666664,,,72967.72,0,72967.72,0,0.125,1,,
4198696000000138511,41-120,1,6600,0.041666666666666664,,,2703.36,4,2703.36,96,0,0,,
4198696000004420123,83-2026,7,62164.6,0.2916666666666667,,,4274.4,93,4274.4,318.85714285714283,0,0,,
4198696000012152985,164-126,6,11327.42,0.25,,,1306.99,2,1306.99,8,0,0,,
4198696000014520078,800-2249,1,18800,0.041666666666666664,,,12259.58,0,12259.58,0,0.125,1,,
4198696000019011862,800-2729,2,230400,0.08333333333333333,,,80134.1,0,80134.1,0,0.25,1,,
4198696000015464724,75-1026,2,118000,0.08333333333333333,,,28100,28,28100,336,0,0,,
4198696000004417979,41-1004,10,106772.18,0.4166666666666667,,,5444.4,91,5444.4,218.39999999999998,0,0,,
4198696000029046146,800-4096,1,18900,0.041666666666666664,,,11203.5,0,11203.5,0,0.125,1,,
4198696000015465363,351-2047,3,126000,0.125,,,18500,27,18500,216,0,0,,
4198696000004361010,800-531,1,6600,0.041666666666666664,,,4300,0,4300,0,0.125,1,,
4198696000001613843,522-0090,1,35900,0.041666666666666664,,,30274.52,3,30274.52,72,0,0,,
4198696000027402527,800-3860,1,13000,0.041666666666666664,,,8500,0,8500,0,0.125,1,,
4198696000004420989,136-1002,2,87900,0.08333333333333333,,,22308,48,22308,576,0,0,,
4198696000000862876,509-0540,12,157816.57,0.5,,,8860.5,3,8860.5,6,0,0,,
4198696000017991003,800-2552,2,26600,0.08333333333333333,,,8690,0,8690,0,0.25,1,,
4198696000000143884,259-122,11,137200,0.4583333333333333,,,7000,49,7000,106.9090909090909,0,0,,
4198696000001613303,518-0591,8,318596,0.3333333333333333,,,28738.59,2,28738.59,6,0,0,,
4198696000001406255,524-0006,1,6194.69,0.041666666666666664,,,3700,1,3700,24,0,0,,
4198696000032273158,800-4447,2,42400,0.08333333333333333,,,10850,0,10850,0,0.25,1,,
4198696000029916834,800-4191,1,25238.94,0.041666666666666664,,,20000,0,20000,0,0.125,1,,
4198696000020433762,510-1077,4,391280,0.16666666666666666,,,59783.61,1,59783.61,6,0,0,,
4198696000016723838,800-2420,1,14000,0.041666666666666664,,,3900,0,3900,0,0.125,1,,
4198696000013845705,528-0102,5,8512,0.20833333333333334,,,1120,1,1120,4.8,0,0,,
4198696000011493011,512-1017,2,22619.47,0.08333333333333333,,,7250,1,7250,12,0,0,,
4198696000010328415,517-1024,9,294960,0.375,,,21947.5,3,21947.5,8,0,0,,
4198696000007744279,72-3050,5,38236,0.20833333333333334,,,5153.2,8,5153.2,38.4,0,0,,
4198696000006583797,72-3100,6,48845.13,0.25,,,5404,4,5404,16,0,0,,
4198696000004630357,800-582,1,11800,0.041666666666666664,,,7700,0,7700,0,0.125,1,,
4198696000004421502,351-2011,2,115924.78,0.08333333333333333,,,30225,48,30225,576,0,0,,
4198696000004015541,800-455,2,17000,0.08333333333333333,,,6552,0,6552,0,0.25,1,,
4198696000003211146,800-285,4,294400,0.16666666666666666,,,49000,0,49000,0,0.5,1,,
4198696000001089118,127-1006,50,45142.48,2.0833333333333335,,,538.87,10,538.87,4.8,0,0,,
4198696000001040896,393-193,4,80800,0.16666666666666666,,,8743.68,5,8743.68,30,0,0,,
4198696000000137116,11-287,5,154200,0.20833333333333334,,,14000,121,14000,580.8,0,0,,
4198696000000899268,502-082,8,205054,0.3333333333333333,,,17906.19,2,17906.19,6,0,0,,
4198696000016362501,800-2384,6,207498,0.25,,,24262.85,0,24262.85,0,0.75,1,,
4198696000000140914,114-2,4,22750,0.16666666666666666,,,2696.32,46,2696.32,276,0,0,,
4198696000000139915,90-3,3,33810,0.125,,,4343.68,7,4343.68,56,0,0,,
4198696000032213332,800-4427,1,294836.28,0.041666666666666664,,,248168.84,0,248168.84,0,0.125,1,,
4198696000015821516,72-3257,1,14000,0.041666666666666664,,,4800,3,4800,72,0,0,,
4198696000000677422,376-25,1,7084,0.041666666666666664,,,5046.75,2,5046.75,48,0,0,,
4198696000025639181,72-3329,9,45257.52,0.375,,,3500,5,3500,13.333333333333334,0,0,,
4198696000021205677,528-0111,2,15960,0.08333333333333333,,,5500,4,5500,48,0,0,,
4198696000018627881,67-1007,2,158000,0.08333333333333333,,,38700,28,38700,336,0,0,,
4198696000017634241,800-2486,1,19200,0.041666666666666664,,,12550,0,12550,0,0.125,1,,
4198696000012723138,800-1475,2,44896,0.08333333333333333,,,15966,0,15966,0,0.25,1,,
4198696000004910259,800-665,2,32800,0.08333333333333333,,,11220,0,11220,0,0.25,1,,
4198696000004629749,57-504,1,68584.06,0.041666666666666664,,,34000,49,34000,1176,0,0,,
4198696000001612817,518-0573,1,42900,0.041666666666666664,,,28067.57,1,28067.57,24,0,0,,
4198696000001441105,376-1000,2,15400,0.08333333333333333,,,5500,2,5500,24,0,0,,
4198696000000866278,509-3032,1,8645,0.041666666666666664,,,5924.12,1,5924.12,24,0,0,,
4198696000000144685,419-12,4,78000,0.16666666666666666,,,7645.44,5,7645.44,30,0,0,,
4198696000030019746,800-4208,1,12389.38,0.041666666666666664,,,8500,0,8500,0,0.125,1,,
4198696000012114431,533-095,2,50600,0.08333333333333333,,,17990,0,17990,0,0.25,1,,
4198696000004882580,800-649,1,2500,0.041666666666666664,,,1600,0,1600,0,0.125,1,,
4198696000000677431,376-26,1,9000,0.041666666666666664,,,6337.49,3,6337.49,72,0,0,,
4198696000000138844,44-34,1,442.47,0.041666666666666664,,,119.68,99,119.68,2376,0,0,,
