Product_ID,Avg_Demand_Used,Avg_Demand_6M
4198696000008761034,1200,
4198696000024922797,1,
4198696000013348584,1,
4198696000007371224,3220,
4198696000022077257,1,
4198696000020638530,1,
4198696000024328111,1,
4198696000011944225,2,
4198696000009619064,2,
4198696000028627104,1,
4198696000012108510,2,
4198696000010854004,1,
4198696000019022894,1,
4198696000007898445,1,
4198696000004210067,1,
4198696000004954075,1,
4198696000004935834,2,
4198696000008804124,1,
4198696000018772470,1,
4198696000011850966,1,
4198696000017624448,1,
4198696000023957020,2,
4198696000028311542,1,
4198696000029808044,1,
4198696000003525576,1,
4198696000013960650,1,
4198696000017570278,2000,
4198696000014370301,1,
4198696000033192665,1,
4198696000010617689,1,
4198696000013523917,2,
4198696000021606174,1,
4198696000019178024,1,
4198696000018841465,1,
4198696000023392109,1,
4198696000033043320,1,
4198696000020436264,1,
4198696000021264310,1,
4198696000016027118,2,
4198696000020457512,1,
4198696000030728127,5,
4198696000009905177,1,
4198696000016153468,2,
4198696000005305146,1,
4198696000018789089,2,
4198696000022829445,1,
4198696000027218223,2,
4198696000028672244,1,
4198696000031614044,4,
4198696000030230961,10,
4198696000033502936,1,
4198696000014519195,1,
4198696000006782050,1,
4198696000008411406,1,
4198696000026325208,1,
4198696000004658652,1,
4198696000016639735,4,
4198696000008640214,1,
4198696000024771335,2,
4198696000028736276,1,
4198696000004540006,1,
4198696000017811178,1,
4198696000028313660,1,
4198696000029435111,1,
4198696000020002055,1,
4198696000006420206,1,
4198696000023546032,1,
4198696000025870230,1,
4198696000029438657,1,
4198696000031688981,4,
4198696000030121006,1,
4198696000003919698,1,
4198696000010910454,1,
4198696000009619153,1,
4198696000030238866,2,
4198696000004626663,2,
4198696000003824006,10,
4198696000011298678,2,
4198696000015828455,1,
4198696000030889234,1,
4198696000029329046,1,
4198696000029020264,1,
4198696000012344133,1,
4198696000015216253,1,
4198696000013328759,1,
4198696000013973112,1,
4198696000021899718,1,
4198696000023773577,1,
4198696000029944703,1,
4198696000029374622,1,
4198696000001739249,1,
4198696000008463774,1,
4198696000022838653,1,
4198696000030969015,1,
4198696000016976522,12,
4198696000006581096,1,
4198696000023429085,1,
4198696000024868297,1,
4198696000030713328,2,
4198696000028182294,7,
4198696000011586727,1,
4198696000017694386,3500,
4198696000015953228,1,
4198696000019668024,1,
4198696000032913251,3,
4198696000011316393,4,
4198696000010185163,1,
4198696000021616106,1,
4198696000024043701,1,
4198696000026444179,3,
4198696000029040554,2,
4198696000029040177,1,
4198696000030417332,2,
4198696000014061176,2,
4198696000007281512,1,
4198696000012083575,1,
4198696000006385199,1,
4198696000007873293,1,
4198696000003658232,1,
4198696000009967857,1,
4198696000006242123,1,
4198696000007579200,1,
4198696000023383050,1,
4198696000025146161,1,
4198696000032488464,1,
4198696000011239903,1,
4198696000003556214,4,
4198696000014501623,1,
4198696000018663350,1,
4198696000007972879,2,
4198696000020831271,1,
4198696000014695034,1,
4198696000015958129,2,
4198696000009181415,1,
4198696000019051073,1,
4198696000024600106,1,
4198696000023374454,1,
4198696000031082865,1,
4198696000032749834,1,
4198696000007818071,1,
4198696000005171086,1,
4198696000016630721,4,
4198696000019388116,1,
4198696000027598323,1,
4198696000032182851,1,
4198696000033590266,1,
4198696000017058184,1,
4198696000028012018,5,
4198696000029040552,2,
4198696000014308129,1,
4198696000024831722,1,
4198696000021247394,3000,
4198696000032151805,2,
4198696000009802133,1,
4198696000018697052,1,
4198696000006908196,2,
4198696000012240576,2,
4198696000022539653,1,
4198696000031101480,1,
4198696000011255080,1,
4198696000009783271,2,
4198696000011255006,20,
4198696000031374996,1,
4198696000004080569,1,
4198696000028681919,1800,
4198696000015528099,2,
4198696000010535627,1,
4198696000022759424,5,
4198696000019064161,1,
4198696000019073167,8,
4198696000033254619,2,
4198696000003863024,1,
4198696000010341428,1,
4198696000027010643,6000,
4198696000005258149,1,
4198696000011407012,1,
4198696000014095188,1,
4198696000009009081,1,
4198696000021410475,2,
4198696000024047605,1,
4198696000002671008,1,
4198696000015405114,1,
4198696000027396562,1900,
4198696000030420667,1,
4198696000012035008,1,
4198696000017603521,1,
4198696000015293090,1,
4198696000008000078,1,
4198696000020309281,1,
4198696000012898285,2,
4198696000017766073,1,
4198696000006753176,1,
4198696000027218705,1,
4198696000015257410,2,
4198696000032868787,1,
4198696000004487075,1,
4198696000014673133,3,
4198696000016630713,2,
4198696000016736459,1,
4198696000023214008,1,
4198696000029326061,1,
4198696000009821211,1,
4198696000005213770,2,
4198696000016962104,4,
4198696000004890207,1,
4198696000011873373,2000,
4198696000015534104,1,
4198696000006115100,1,
4198696000012094469,2300,
4198696000030366603,1,
4198696000011728951,1,
4198696000002757026,1,
4198696000004080701,1,
4198696000004127554,1,
4198696000013283062,1,
4198696000033033404,1975,
4198696000026639610,1,
4198696000016444267,1,
4198696000007654178,4,
4198696000022784397,1,
4198696000001743500,1,
4198696000006933525,2,
4198696000026524668,1,
4198696000026118407,1,
4198696000033035261,2,
4198696000010854335,1,
4198696000006147344,2,
4198696000009440108,1,
4198696000005863160,1,
4198696000029448040,1,
4198696000010370103,1,
4198696000022448006,1,
4198696000020459566,7,
4198696000005037202,1,
4198696000010693029,1,
4198696000011464073,1,
4198696000024388053,7,
4198696000030087080,1,
4198696000012814725,10,
4198696000017529404,1,
4198696000014574344,1,
4198696000008464247,1,
4198696000021616041,1,
4198696000009728122,2,
4198696000008784203,2,
4198696000028965515,1,
4198696000022829200,1,
4198696000020175024,2,
4198696000028881361,1,
4198696000009988238,2,
4198696000011881074,1,
4198696000018466588,2,
4198696000018755057,1,
4198696000033523749,1,
4198696000030417889,1,
4198696000010286007,1,
4198696000007027231,4,
4198696000019401034,5,
4198696000007887313,2,
4198696000011932845,1,
4198696000011517342,2,
4198696000020175520,2,
4198696000024144167,1,
4198696000025175274,16,
4198696000002717004,1,
4198696000011047004,1,
4198696000014934147,1,
4198696000008906270,8,
4198696000023030168,1,
4198696000026857772,1,
4198696000014530004,3000,
4198696000009282276,1,
4198696000022204281,1,
4198696000019867662,1,
4198696000025032179,1,
4198696000033375755,1,
4198696000024529079,1,
4198696000011738707,1,
4198696000012751028,1,
4198696000006844004,1,
4198696000023613477,1,
4198696000030354496,2,
4198696000012453318,2,
4198696000033142165,1,
4198696000029808046,3,
4198696000030202220,1,
4198696000007565070,11.14,
4198696000009940563,2500,
4198696000008467479,1,
4198696000014491149,1,
4198696000006422524,2,
4198696000006333144,1,
4198696000006494218,4,
4198696000027643716,2,
4198696000016433171,1,
4198696000021121008,1,
4198696000026895623,1,
4198696000027951228,1,
4198696000033271640,2,
4198696000017601386,1,
4198696000020437485,1,
4198696000032042076,1,
4198696000009736012,1,
4198696000018238480,1,
4198696000025084089,1,
4198696000024749305,1,
4198696000010517845,2,
4198696000026426313,1,
4198696000006675149,1,
4198696000007972004,1,
4198696000005269087,1,
4198696000009997176,1,
4198696000010930605,2,
4198696000025858764,2,
4198696000017811645,3000,
4198696000018859520,2,
4198696000018662429,1,
4198696000007892015,1,
4198696000023361578,1,
4198696000020401200,1,
4198696000002995004,8,
4198696000017601325,1,
4198696000007151388,2,
4198696000009100075,3,
4198696000018787032,4,
4198696000033555173,2,
4198696000006990734,2,
4198696000030418448,2,
4198696000015711473,2,
4198696000005956216,1,
4198696000007027229,12,
4198696000018771932,3.1,
4198696000011881023,4,
4198696000006129182,5,
4198696000022871064,2,
4198696000016027014,5,
4198696000005830365,1,
4198696000024519591,1,
4198696000011409906,1,
4198696000024669478,4,
4198696000032008887,1,
4198696000033544697,2,
4198696000003679478,4,
4198696000014419745,1,
4198696000015652004,1,
4198696000019387088,1,
4198696000025176118,1975,
4198696000026648343,4000,
4198696000024597895,1,
4198696000026585400,1,
4198696000031544337,6,
4198696000031793204,1,
4198696000013441131,1,
4198696000024253315,1,
4198696000018162218,1,
4198696000032008809,1,
4198696000013605022,2,
4198696000033271636,1,
4198696000005450520,2,
4198696000016444269,1,
4198696000017761450,14,
4198696000007565151,1,
4198696000024863286,4,
4198696000026278155,1,
4198696000026658982,1,
4198696000014218671,1,
4198696000018668878,1,
4198696000006208550,4,
4198696000027646265,1,
4198696000018507022,1,
4198696000030230794,3,
4198696000004141227,4,
4198696000018349261,1,
4198696000033060226,2,
4198696000027010133,1,
4198696000016802347,1,
4198696000009988240,2,
4198696000006358008,2,
4198696000019831852,1,
4198696000018833211,2,
4198696000024224157,12,
4198696000001715951,10,
4198696000003595647,1,
4198696000025650008,1,
4198696000028010860,1,
4198696000032803010,6,
4198696000007502527,2,
4198696000027855426,1,
4198696000018030510,2,
4198696000008624263,1,
4198696000020339008,6387.51,
4198696000019387296,1,
4198696000031143237,4,
4198696000032152688,1,
4198696000024763398,1,
4198696000009940347,3500,
4198696000019521782,1,
4198696000024811155,1,
4198696000028726818,2,
4198696000028250451,1,
4198696000004094045,1,
4198696000005927256,1,
4198696000008824180,1,
4198696000024081150,1,
4198696000024310100,1,
4198696000024059915,1,
4198696000018158512,1,
4198696000014287207,1,
4198696000004105485,1,
4198696000003845637,1,
4198696000008082310,1,
4198696000019912036,1,
4198696000026857596,1,
4198696000031454936,1,
4198696000032361624,2,
4198696000017603159,1,
4198696000021851088,2,
4198696000031525837,1,
4198696000002090004,1,
4198696000002265759,2,
4198696000012983419,1,
4198696000010853726,2000,
4198696000011766165,1,
4198696000017455006,1,
4198696000006208004,2,
4198696000026554130,2,
4198696000027222030,3,
4198696000001715534,1,
4198696000030744260,8,
4198696000031802784,2,
4198696000027292052,1,
4198696000026278065,4,
4198696000006782778,1,
4198696000004324152,1,
4198696000020128210,3,
4198696000031544186,1,
4198696000027101664,1,
4198696000032361548,2,
4198696000006271004,1,
4198696000022133065,1,
4198696000014824103,1,
4198696000028370236,2,
4198696000031082311,1,
4198696000031246393,1,
4198696000028520296,1,
4198696000016938119,7,
4198696000028752267,2500,
4198696000010051387,1,
4198696000007629460,2,
4198696000013954470,1,
4198696000009414353,2,
4198696000004911257,2,
4198696000003976829,1,
4198696000028012168,1,
4198696000013955380,1,
4198696000010704018,1,
4198696000027891447,1,
4198696000013706256,2,
4198696000016283348,1,
4198696000006581169,2,
4198696000022960044,2,
4198696000023712591,1,
4198696000024688112,1,
4198696000028945600,1,
4198696000007870489,1,
4198696000006420133,1,
4198696000020861179,1,
4198696000024833102,1,
4198696000030418633,1,
4198696000031605396,1,
4198696000021264377,1,
4198696000019053184,1,
4198696000025743375,1,
4198696000025921221,1,
4198696000010698174,1,
4198696000010930557,1,
4198696000019520222,1,
4198696000030030009,4,
4198696000031531251,3,
4198696000032860084,1,
4198696000032117129,1,
4198696000022553524,2,
4198696000017455286,1,
4198696000015969008,1,
4198696000014818246,1,
4198696000020420461,1,
4198696000023712166,1,
4198696000016997874,1,
4198696000017783582,2,
4198696000026524347,2,
4198696000023926006,2,
4198696000026752285,1,
4198696000028570053,1,
4198696000013924277,1,
4198696000004105853,1,
4198696000021891398,1,
4198696000023983484,2,
4198696000023844050,2,
4198696000003347030,1,
4198696000011207531,1,
4198696000015706452,1,
4198696000006653130,1,
4198696000009101562,1,
4198696000032017324,1,
4198696000001675150,1,
4198696000011047006,4,
4198696000027106014,2,
4198696000025356661,2,
4198696000033555475,1,
4198696000010637812,0.3,
4198696000012239028,2,
4198696000008545228,1,
4198696000018866195,1,
4198696000026763130,2,
4198696000014179061,1,
4198696000003339444,1,
4198696000012103514,1,
4198696000021053174,4,
4198696000003070080,1,
4198696000016983403,1,
4198696000018771317,1,
4198696000024054448,1,
4198696000028911353,6,
4198696000005596440,1,
4198696000021410649,1,
4198696000023906182,6,
4198696000025924134,1,
4198696000005004939,2,
4198696000004797020,1,
4198696000015528004,1,
4198696000026887135,4,
4198696000003000529,1,
4198696000030905060,1,
4198696000003446308,1,
4198696000017669278,1,
4198696000008081155,2,
4198696000006653083,4,
4198696000011148004,1,
4198696000003101401,1,
4198696000010704463,2,
4198696000012698294,1,
4198696000026202140,3000,
4198696000012595213,2,
4198696000028536368,2,
4198696000003678483,1,
4198696000013819361,2000,
4198696000006389885,2,
4198696000024310815,1,
4198696000005510089,1,
4198696000001631253,1,
4198696000004971301,4,
4198696000012035637,3000,
4198696000010644363,2,
4198696000014847069,1,
4198696000025829230,2,
4198696000013450121,1,
4198696000009339018,1500,
4198696000023135234,1,
4198696000033142618,1,
4198696000003060397,1,
4198696000003913791,1,
4198696000012987246,1,
4198696000015780086,1,
4198696000008584113,2,
4198696000025738666,1,
4198696000028606646,1,
4198696000032860636,2,
4198696000002202297,1,
4198696000009624004,1,
4198696000023982119,2,
4198696000025886323,5,
4198696000032361158,2,
4198696000033384949,1,
4198696000014287205,1,
4198696000007419004,2,
4198696000008467004,1,
4198696000023565769,2,
4198696000030955138,2,
4198696000033039527,1,
4198696000003025422,1,
4198696000023613907,2300,
4198696000031591169,1,
4198696000011534312,1,
4198696000026444340,1,
4198696000017598652,2,
4198696000015377162,11,
4198696000019178073,1,
4198696000025650122,3,
4198696000029368781,1,
4198696000028008028,1,
4198696000014770484,2,
4198696000023462321,1,
4198696000024334115,2,
4198696000028572467,1,
4198696000031527040,1,
4198696000005824449,8,
4198696000003856042,10,
4198696000009110004,1,
4198696000006782048,3,
4198696000003032024,1,
4198696000019969094,1,
4198696000024863920,2,
4198696000023462593,2,
4198696000026857174,1,
4198696000029852390,1,
4198696000033148258,2,
4198696000011863191,1,
4198696000007892585,1,
4198696000016938117,2,
4198696000006422476,1,
4198696000026193195,1,
4198696000026031081,1,
4198696000017581470,4,
4198696000023770446,1,
4198696000025345711,2,
4198696000033587134,2,
4198696000002815095,1,
4198696000011510004,1,
4198696000016736319,1,
4198696000014645327,1,
4198696000027598032,1,
4198696000031146006,1,
4198696000028008176,8,
4198696000011130423,11,
4198696000011363423,1,
4198696000019022145,1,
4198696000023627781,1,
4198696000033502723,1,
4198696000016802194,1,
4198696000024764116,2,
4198696000003251198,1,
4198696000001739006,1,
4198696000011147244,1,
4198696000019178071,2,
4198696000027933176,1,
4198696000023974032,1,
4198696000020894394,1,
4198696000032275497,3.5,
4198696000003829209,1,
4198696000013293323,1,
4198696000008042241,2,
4198696000011728030,2,
4198696000009577510,1,
4198696000021060143,1,
4198696000021134040,1,
4198696000025869652,1,
4198696000028012245,2,
4198696000033362827,1,
4198696000004916232,4,
4198696000006782419,6,
4198696000024423511,1,
4198696000004127718,3,
4198696000004890437,1,
4198696000002266738,2,
4198696000008099592,1,
4198696000020578769,1,
4198696000031614493,1,
4198696000003251155,1,
4198696000021618029,1,
4198696000028006444,1,
4198696000020894048,2,
4198696000023113568,2,
4198696000031802116,3,
4198696000018164180,2,
4198696000008081818,4,
4198696000018922578,2,
4198696000030418629,1,
4198696000012118497,2,
4198696000007151603,6,
4198696000032488628,6032,
4198696000004850650,1,
4198696000001971138,1,
4198696000012153495,1,
4198696000022533012,2,
4198696000027576907,2,
4198696000032361536,2,
4198696000011698839,2,
4198696000010046682,1,
4198696000014530101,1,
4198696000022204778,6,
4198696000027377698,1,
4198696000031811029,1,
4198696000026943128,1,
4198696000002855673,12,
4198696000018771450,1,
4198696000020095957,1,
4198696000028536028,5,
4198696000005033254,1,
4198696000022148325,1,
4198696000034110145,1,
4198696000023634987,2,
4198696000005914549,2,
4198696000007203202,1,
4198696000023423039,1,
4198696000023037109,1,
4198696000004127178,1,
4198696000013523725,1,
4198696000020175526,1,
4198696000033033655,1,
4198696000016818268,1,
4198696000002677680,2,
4198696000009852785,2,
4198696000021418319,1,
4198696000026193386,1800,
4198696000003311664,2,
4198696000013115166,1,
4198696000027366453,2,
4198696000009345511,1,
4198696000022533008,1,
4198696000004911459,2,
4198696000014218150,1,
4198696000006908200,1,
4198696000003446298,1,
4198696000018833368,2,
4198696000004906913,1,
4198696000020666651,1,
4198696000011624212,1,
4198696000019521274,1,
4198696000011022088,2,
4198696000016436021,1,
4198696000005966891,1,
4198696000022263239,2,
4198696000020379238,1,
4198696000026763440,1,
4198696000029438544,2,
4198696000004748006,1,
4198696000012839279,1,
4198696000011877346,1,
4198696000013452006,1,
4198696000022533236,1,
4198696000027855272,1,
4198696000031146073,4,
4198696000010840024,1,
4198696000024694229,1,
4198696000031773216,1,
4198696000003028189,1,
4198696000002181004,1,
4198696000008788876,1,
4198696000002953080,1,
4198696000022821088,1,
4198696000022099351,1,
4198696000011625130,2,
4198696000014095006,1,
4198696000015953004,1,
4198696000022651119,2,
4198696000021264008,1,
4198696000005424606,4,
4198696000024377016,12,
4198696000010494004,3,
4198696000027111140,5,
4198696000014440208,1,
4198696000023457425,0.1,
4198696000011533591,2,
4198696000011229010,2,
4198696000015124442,1,
4198696000009014083,1,
4198696000019657032,1,
4198696000031854226,1,
4198696000011633225,1,
4198696000011076244,1,
4198696000010332047,1,
4198696000005292633,1,
4198696000013570069,1,
4198696000016802016,2,
4198696000009486049,1975,
4198696000020722225,1,
4198696000016153524,2,
4198696000023636241,1,
4198696000007381197,2,
4198696000021058037,1,
4198696000034317220,1,
4198696000003095137,8.8,
4198696000009486479,3,
4198696000024023030,2,
4198696000026444813,2,
4198696000029002376,2,
4198696000025493169,1,
4198696000008584111,1,
4198696000022759691,1,
4198696000033254098,1,
4198696000013952336,1,
4198696000007008878,1,
4198696000029368689,8,
4198696000010117307,1,
4198696000011054517,1,
4198696000018866314,2500,
4198696000025779877,1,
4198696000009414575,4,
4198696000007027791,1,
4198696000022076210,1,
4198696000019007070,2,
4198696000022204077,1,
4198696000014811732,3,
4198696000014287866,2,
4198696000015936227,1,
4198696000006221496,1,
4198696000006946232,1,
4198696000015906018,1,
4198696000005775167,1,
4198696000022412164,4,
4198696000004770534,1,
4198696000014308307,1,
4198696000004487199,1,
4198696000015969082,1,
4198696000006263156,1,
4198696000009538004,370,
4198696000025055116,1,
4198696000025758074,1,
4198696000030238102,1,
4198696000029067996,2,
4198696000013451520,1,
4198696000028621705,1,
4198696000012720443,1,
4198696000009486294,1,
4198696000029067932,2,
4198696000004852011,1,
4198696000023429087,1,
4198696000029875172,1,
4198696000003162048,1,
4198696000004926398,2,
4198696000006333011,1,
4198696000024819348,1975,
4198696000016429571,1,
4198696000018923452,1,
4198696000024290507,1,
4198696000009205162,1,
4198696000019053676,1,
4198696000021899865,2,
4198696000029000132,1,
4198696000031194769,1,
4198696000011147835,1,
4198696000010344216,6,
4198696000013341095,1,
4198696000006147142,1,
4198696000019895179,2,
4198696000020095080,8.6,
4198696000027371219,1,
4198696000004855583,1,
4198696000022451162,3,
4198696000021536171,2,
4198696000009844665,2,
4198696000019875106,1,
4198696000026728718,1,
4198696000006448164,1,
4198696000001675061,1,
4198696000003754391,1,
4198696000005172130,2,
4198696000007381115,10,
4198696000020729377,2,
4198696000019681387,1,
4198696000029894305,1,
4198696000031885425,0.2,
4198696000017058385,1,
4198696000026704253,1,
4198696000020236791,1,
4198696000013213008,1,
4198696000017559036,2,
4198696000032361458,2,
4198696000031894044,2,
4198696000032121065,2,
4198696000020680591,2,
4198696000018787534,2,
4198696000020839543,1,
4198696000020419694,4,
4198696000005596224,1,
4198696000009029540,1,
4198696000019220237,4,
4198696000008428043,3,
4198696000005543248,1,
4198696000011130006,2,
4198696000013452237,1,
4198696000031688571,1,
4198696000002064004,1,
4198696000022533168,1,
4198696000010517376,4,
4198696000005258194,1,
4198696000003028708,1,
4198696000011533469,1,
4198696000025481813,1,
4198696000026660750,2,
4198696000002266740,1,
4198696000008954057,1,
4198696000023106097,1,
4198696000019197969,4,
4198696000026278008,3,
4198696000028862127,2,
4198696000021131393,2,
4198696000027218474,1,
4198696000031374696,1,
4198696000012836596,1,
4198696000006249138,1,
4198696000018179578,2,
4198696000020105991,1,
4198696000031143013,1,
4198696000028606059,1,
4198696000015527622,1,
4198696000006746179,2.5,
4198696000026118004,1,
4198696000028945371,2,
4198696000028570313,1,
4198696000003872010,1,
4198696000031143604,1,
4198696000011877509,1,
4198696000014379004,2,
4198696000023619257,1,
4198696000003962014,1,
4198696000005292629,1,
4198696000012240477,1,
4198696000015447272,1,
4198696000008202133,2,
4198696000012814723,1,
4198696000018158153,1,
4198696000026028766,1,
4198696000013166411,2,
4198696000021226574,2200,
4198696000011794012,1,
4198696000031512171,6,
4198696000032265312,2,
4198696000031560516,1,
4198696000003763561,2,
4198696000031061926,1,
4198696000019212317,1,
4198696000016315285,1,
4198696000016933601,1,
4198696000004954449,1,
4198696000012949534,1,
4198696000005354004,2,
4198696000005889203,0.1,
4198696000020619923,1,
4198696000029841240,5,
4198696000015216191,1,
4198696000007082075,1,
4198696000002745266,1,
4198696000006782731,2,
4198696000026194775,3,
4198696000028672543,1,
4198696000010910304,2,
4198696000002986571,1,
4198696000011975024,1,
4198696000019143018,1,
4198696000030361497,1,
4198696000006735026,1,
4198696000019521345,1,
4198696000003420019,4,
4198696000016322403,1,
4198696000023688742,2,
4198696000025072625,2.8,
4198696000031143840,1,
4198696000010854743,4,
4198696000007424051,1,
4198696000013233004,1,
4198696000025176041,1025,
4198696000030367032,3,
4198696000010370491,2,
4198696000009844774,2,
4198696000030693425,1,
4198696000029839376,1,
4198696000014732006,2,
4198696000006457161,1,
4198696000011863195,5,
4198696000017529318,2,
4198696000007027076,12,
4198696000010260331,2000,
4198696000011534212,1,
4198696000011850114,2,
4198696000020048081,2,
4198696000026043302,1,
4198696000033148453,1,
4198696000006351454,2,
4198696000018355186,1,
4198696000016181204,1,
4198696000005830188,1,
4198696000028506546,2,
4198696000006115975,1,
4198696000008632077,0.1,
4198696000022376194,2000,
4198696000019007058,2,
4198696000004251004,1,
4198696000015013064,2,
4198696000014373004,2,
4198696000016418004,1,
4198696000005956279,1,
4198696000023416539,2,
4198696000030367271,1,
4198696000032239940,1,
4198696000005330671,2000,
4198696000010954826,1,
4198696000008481131,1,
4198696000009402217,1,
4198696000025606345,4,
4198696000026921096,2,
4198696000029453926,1,
4198696000030361819,1,
4198696000005927533,1,
4198696000002345347,1,
4198696000011409693,1,
4198696000010038120,2,
4198696000033035778,1,
4198696000014575060,1,
4198696000028092993,2,
4198696000032361382,2,
4198696000011175337,2,
4198696000013008895,2,
4198696000014934014,2300,
4198696000030728252,5,
4198696000027646843,1,
4198696000032275495,4,
4198696000012035146,2,
4198696000014308522,4,
4198696000028747525,1,
4198696000029262187,1,
4198696000003927842,1,
4198696000011915139,1,
4198696000015230121,1,
4198696000015124051,1,
4198696000024699472,6,
4198696000009342234,1,
4198696000009414567,1,
4198696000011047569,1,
4198696000018896367,2,
4198696000025762342,1,
4198696000004890622,2,
4198696000004117196,1,
4198696000015230454,1,
4198696000022761107,4,
4198696000026911245,1,
4198696000029920366,1,
4198696000011228555,1,
4198696000016283393,1,
4198696000013346640,2000,
4198696000007819644,2,
4198696000006988006,1,
4198696000026577216,1,
4198696000010314030,1,
4198696000016196170,1,
4198696000014423252,3,
4198696000026118055,1,
4198696000024334113,2,
4198696000028992924,1,
4198696000004916834,1,
4198696000005984054,1,
4198696000007745098,1,
4198696000019919919,1,
4198696000002986098,1,
4198696000026964423,2000,
4198696000030417839,4,
4198696000026118238,1,
4198696000020164400,1,
4198696000022139049,3,
4198696000024274538,10,
4198696000011877464,1,
4198696000018304484,1,
4198696000011331723,2,
4198696000013818022,1,
4198696000010644573,2,
4198696000012035264,1,
4198696000027633429,1,
4198696000002025006,5,
4198696000012439831,1,
4198696000021266813,1,
4198696000004016421,1,
4198696000013960695,1,
4198696000009896509,1,
4198696000021800720,1,
4198696000010342252,2,
4198696000016470199,2,
4198696000024602037,1,
4198696000029911104,2,
4198696000026911125,8,
4198696000002604552,1,
4198696000027236283,1,
4198696000030361297,1,
4198696000003913983,2,
4198696000010802361,2,
4198696000013346835,1,
4198696000017570535,1,
4198696000032968183,1,
4198696000005424683,1,
4198696000018035328,2,
4198696000009694028,1,
4198696000022880750,1,
4198696000023113560,2,
4198696000027896147,2,
4198696000005552479,1,
4198696000011915470,1,
4198696000009957083,2,
4198696000026043298,1,
4198696000027401639,1,
4198696000005269089,1,
4198696000009418008,1,
4198696000033536995,1,
4198696000022829563,2,
4198696000032488507,1,
4198696000003359271,1,
4198696000010342254,2,
4198696000023983894,4,
4198696000028311444,1,
4198696000023783177,2,
4198696000004708478,1,
4198696000010260500,4,
4198696000026418141,2,
4198696000004161117,1,
4198696000010993080,1,
4198696000007121004,1,
4198696000004076640,1,
4198696000025153054,1,
4198696000003595466,1,
4198696000025881085,2,
4198696000028570922,1,
4198696000003060282,1,
4198696000021156292,2000,
4198696000032008506,1,
4198696000005033144,1,
4198696000013523723,5,
4198696000016979056,1,
4198696000017703041,1,
4198696000028788735,1,
4198696000019780167,1,
4198696000020935084,1,
4198696000024403346,1,
4198696000005231821,1,
4198696000019022745,7,
4198696000023079176,1,
4198696000012040463,1,
4198696000006793004,1,
4198696000033142801,1,
4198696000023337669,5,
4198696000015291361,1,
4198696000019774076,1,
4198696000001878467,1,
4198696000002145114,2,
4198696000020607362,2000,
4198696000011851192,1,
4198696000017581472,1,
4198696000017824578,2,
4198696000014526004,1,
4198696000003595557,1,
4198696000010921720,1,
4198696000014500910,2,
4198696000003976489,1,
4198696000006933004,2,
4198696000022591632,1,
4198696000025857075,1,
4198696000013091132,1,
4198696000019066240,1,
4198696000021073537,1,
4198696000023337552,1,
4198696000032361256,2,
4198696000026325071,1,
4198696000008877010,1,
4198696000033039938,1,
4198696000004016419,1,
4198696000014179063,1,
4198696000011633296,1,
4198696000015669672,1,
4198696000006457373,1,
4198696000027762038,3,
4198696000016929006,1,
4198696000022829854,1,
4198696000010802467,2,
4198696000004935109,1,
4198696000004971004,1,
4198696000010776007,2,
4198696000003020441,1,
4198696000029000008,1,
4198696000007008486,1,
4198696000002195853,1,
4198696000023351111,1,
4198696000004833651,1,
4198696000013091278,2,
4198696000014583233,1,
4198696000019861743,2,
4198696000004592026,1,
4198696000023770058,2300,
4198696000030749668,1,
4198696000015190083,2,
4198696000022838855,9,
4198696000028250524,1,
4198696000004883484,1,
4198696000025370273,8,
4198696000026028543,1,
4198696000024365100,1,
4198696000001878305,2,
4198696000014135650,1,
4198696000023636006,1,
4198696000031286514,1,
4198696000018531067,1,
4198696000009728120,2,
4198696000027366176,1,
4198696000022315340,1,
4198696000004515078,2,
4198696000011409900,1,
4198696000014317051,10,
4198696000018645405,4,
4198696000014423195,1,
4198696000020632636,1,
4198696000004113116,1,
4198696000012898269,1,
4198696000015640834,1,
4198696000019284165,1,
4198696000031854222,1,
4198696000029328034,1,
4198696000002384239,1,
4198696000005159286,1,
4198696000028311900,2,
4198696000030230547,1,
4198696000034285299,1,
4198696000004045768,10,
4198696000019778655,2,
4198696000015936506,1,
4198696000008657049,1,
4198696000020469058,1,
4198696000026426014,1,
4198696000024318364,1,
4198696000008632131,4,
4198696000019374843,1,
4198696000018772468,1,
4198696000023444015,1,
4198696000025900770,5,
4198696000030427444,1,
4198696000033597004,2,
4198696000002319235,1,
4198696000014440090,2,
4198696000017020075,1,
4198696000028982197,1,
4198696000011054359,1,
4198696000020722227,1,
4198696000013326690,1,
4198696000025005421,10,
4198696000031526918,1,
4198696000005033871,1,
4198696000009844776,1,
4198696000029058641,2,
4198696000033523830,1,
4198696000004748004,1,
4198696000024600717,1,
4198696000030543302,2,
4198696000029949789,1,
4198696000002490140,1,
4198696000010979140,1,
4198696000009967375,1,
4198696000012110008,1,
4198696000011130278,20,
4198696000014818094,1,
4198696000014271788,1,
4198696000024105658,4,
4198696000025146004,1,
4198696000032017613,1,
4198696000031615764,1,
4198696000032363394,1,
4198696000032361442,2,
4198696000008564231,1,
4198696000028970961,3500,
4198696000025740006,1,
4198696000014732275,1,
4198696000007642075,2,
4198696000007365932,2,
4198696000023380459,2,
4198696000029803060,2,
4198696000027769507,3,
4198696000011451358,4,
4198696000019197201,1,
4198696000028611503,1,
4198696000004055114,1,
