Product_ID,SKU,Month_Year,Total_Quantity,Net_Sales,Available_Stock,Cost_Fallback_Text,Cost_Fallback_Num,Last_Purchase_Price,Stock_On_Hand,Avg_Demand_6M,Reorder_Flag,Unit_Cost_CRC,On_Hand_Qty,Inventory_Value_CRC,Months_Cover,Reorder_Qty_Lead2m
4198696000011064200,512-183,2025-01,1,15929.2,3,11418.47,11418.47,11418.47,3,,0,11418.47,3,34255.409999999996,,0
4198696000000897846,504-074,2024-04,1,4690.27,0,3445.92,3445.92,3445.92,0,,0,3445.92,0,0,,0
4198696000010661265,800-1857,2025-02,2,18938.05,0,7010.75,7010.75,7010.75,0,,0,7010.75,0,0,,0
4198696000000588358,343-19,2024-11,1,4070.8,0,3344.2,3344.2,3344.2000000000003,0,,0,3344.2000000000003,0,0,,0
4198696000000142273,168-44,2024-11,10,884.96,477,7.04,7.04,5.5,477,,0,5.5,477,2623.5,,0
4198696000000677899,376-78,2024-02,1,1681.42,1,1339.45,1339.45,1352.84,1,,0,1352.84,1,1352.84,,0
4198696000006818067,800-1190,2025-03,1,15929.2,0,10480.21,10480.21,10480.21,0,,0,10480.21,0,0,,0
4198696000007681057,72-3105,2024-07,2,15044.25,2,5509.45,5509.45,5509.45,2,,0,5509.45,2,11018.9,,0
4198696000000677836,376-71,2024-06,1,1681.42,0,1213.91,1213.91,1226.05,0,,0,1226.05,0,0,,0
4198696000000862993,509-0553,2024-07,1,21592.92,1,15966.41,15966.41,15966.41,1,,0,15966.41,1,15966.41,,0
4198696000000866134,509-3016,2024-07,1,10973.45,2,8115.25,8115.25,8115.25,2,,0,8115.25,2,16230.5,,0
4198696000020112940,800-2912,2025-03,1,8849.56,0,5200,5200,5200,0,,0,5200,0,0,,0
4198696000000866134,509-3016,2025-02,1,10973.45,2,8115.25,8115.25,8115.25,2,,0,8115.25,2,16230.5,,0
4198696000007762063,800-1366,2024-07,2,40530.97,0,15492,15492,15492,0,,0,15492,0,0,,0
4198696000000140887,112-459,2023-11,1,1463.61,496,1330.56,1330.56,1039.5,496,,0,1039.5,496,515592,,0
4198696000018837669,800-2688,2025-02,4,17911.5,0,2750,2750,2750,0,,0,2750,0,0,,0
4198696000018430019,800-2608,2025-02,1,32973.45,0,26504.42,26504.42,26504.42,0,,0,26504.42,0,0,,0
4198696000000670020,3-59,2024-08,1,1008.85,0,761.8,761.8,825.72,0,,0,825.72,0,0,,0
4198696000008815529,800-1572,2025-01,1,34070.8,0,22241.52,22241.52,22241.52,0,,0,22241.52,0,0,,0
4198696000001089136,127-1008,2024-10,4,2477.88,44,407.14,407.14,407.14000000000004,44,,0,407.14000000000004,44,17914.160000000003,,0
4198696000000137188,11-307,2024-10,1,20353.98,0,8764.8,8764.8,6847.5,0,,0,6847.5,0,0,,0
4198696000008352154,800-1487,2024-08,1,34513.27,0,27972.09,27972.09,27972.09,0,,0,27972.09,0,0,,0
4198696000001868221,800-103,2023-12,4,92035.4,0,17000,17000,17000,0,,0,17000,0,0,,0
4198696000000602581,106-33,2024-11,1,15387.61,38,14082.86,14082.86,14082.86,38,,0,14082.86,38,535148.68,,0
4198696000008457368,509-1071,2025-02,2,58938.05,2,29103.23,29103.23,29103.23,2,,0,29103.23,2,58206.46,,0
4198696000002664534,800-177,2024-10,1,59734.51,0,43380,43380,43380,0,,0,43380,0,0,,0
4198696000000140185,90-115,2024-11,1,12863.72,9,6976.64,6976.64,5450.5,9,,0,5450.5,9,49054.5,,0
4198696000003420767,800-329,2024-02,1,14690.27,0,12800,12800,12800,0,,0,12800,0,0,,0
4198696000004161458,531-001,2024-12,2,2123.89,6,765.9,765.9,765.9,6,,0,765.9,6,4595.4,,0
4198696000006784179,530-1033,2024-06,1,9292.04,1,6820,6820,6820,1,,0,6820,1,6820,,0
4198696000000602581,106-33,2024-10,1,16725.66,38,14082.86,14082.86,14082.86,38,,0,14082.86,38,535148.68,,0
4198696000010698226,800-1869,2025-03,2,9932.74,0,3950,3950,3950,0,,0,3950,0,0,,0
4198696000001197109,72-3070,2024-08,2,15398.23,4,5648.4,5648.4,5648.4,4,,0,5648.4,4,22593.6,,0
4198696000000669804,3-35,2023-11,1,924.78,0,658.71,658.71,691.0100000000001,0,,0,691.0100000000001,0,0,,0
4198696000020304709,800-2933,2025-03,1,16371.68,0,12100,12100,12100,0,,0,12100,0,0,,0
4198696000000670209,3-80,2024-09,1,3097.35,6,1580.07,1580.07,1614.5600000000002,6,,0,1614.5600000000002,6,9687.36,,0
4198696000015720431,800-2328,2025-01,1,24913.27,0,19897.5,19897.5,19897.5,0,,0,19897.5,0,0,,0
4198696000016430779,509-2041,2025-01,1,46637.17,1,28420,28420,28420,1,,0,28420,1,28420,,0
4198696000018786043,800-2658,2025-02,4,21238.94,0,3525,3525,3525,0,,0,3525,0,0,,0
4198696000001048284,1000-0010,2023-12,2,35398.23,5,15800,15800,13970,5,,0,13970,5,69850,,0
4198696000000140509,95-24,2024-12,1,17256.64,49,7208.96,7208.96,5632,49,,0,5632,49,275968,,0
4198696000001629887,800-061,2023-12,1,23451.33,0,17345,17345,17345,0,,0,17345,0,0,,0
4198696000001614887,522-0186,2024-02,1,13185.84,0,11451.73,11451.73,11451.73,0,,0,11451.73,0,0,,0
4198696000011606460,509-0226,2024-10,1,22123.89,0,15416.87,15416.87,15416.87,0,,0,15416.87,0,0,,0
4198696000000679069,72-1017,2024-12,2,7815.93,0,3132.85,3132.85,3132.85,0,,0,3132.85,0,0,,0
4198696000010251990,800-1802,2024-10,1,12389.38,0,7459.2,7459.2,7459.2,0,,0,7459.2,0,0,,0
4198696000004629776,41-1016,2024-07,1,11061.95,98,5500,5500,3228.5,98,,0,3228.5,98,316393,,0
4198696000001408280,524-0589,2024-02,1,6017.7,0,4800,4800,5900,0,,0,5900,0,0,,0
4198696000000863947,509-1535,2024-07,2,31858.41,5,11778.61,11778.61,11778.61,5,,0,11778.61,5,58893.05,,0
4198696000000861733,509-0114,2025-01,1,10884.96,4,8043.82,8043.82,8043.82,4,,0,8043.82,4,32175.28,,0
4198696000000899529,503-003,2024-12,2,4778.76,0,1722.5,1722.5,1722.5,0,,0,1722.5,0,0,,0
4198696000000143740,259-22,2025-01,10,123893.81,178,6000,6000,5643,178,,0,5643,178,1004454,,0
4198696000009530836,534-0008,2024-09,2,6194.69,4,2250,2250,2250,4,,0,2250,4,9000,,0
4198696000007812461,90-1001,2024-11,1,20088.5,199,11140,11140,7425,199,,0,7425,199,1477575,,0
4198696000000679708,95-1006,2024-05,1,2212.39,2,1808.73,1808.73,1808.73,2,,0,1808.73,2,3617.46,,0
4198696000001615265,522-0165,2025-01,2,33869.03,0,13629.55,13629.55,13629.55,0,,0,13629.55,0,0,,0
4198696000001674805,526-0006,2024-03,1,6371.68,2,5213.35,5213.35,5350,2,,0,5350,2,10700,,0
4198696000000143569,246-144,2024-02,1,7964.6,8,4942.08,4942.08,3861,8,,0,3861,8,30888,,0
4198696000000899529,503-003,2024-12,1,2389.38,0,1722.5,1722.5,1722.5,0,,0,1722.5,0,0,,0
4198696000010046910,533-047,2025-04,1,30449.56,1,24500,24500,24500,1,,0,24500,1,24500,,0
4198696000006129256,800-1015,2024-06,8,2123.89,0,145,145,145,0,,0,145,0,0,,0
4198696000000142480,168-572,2024-01,1,176.99,96,84.48,84.48,66,96,,0,66,96,6336,,0
4198696000004764051,41-1013,2024-06,1,10619.47,98,5200,5200,3107.5,98,,0,3107.5,98,304535,,0
4198696000003678363,800-379,2024-11,2,47787.61,0,19225.58,19225.58,19225.58,0,,0,19225.58,0,0,,0
4198696000000137287,11-359,2024-07,1,22123.89,20,8426.88,8426.88,6583.5,20,,0,6583.5,20,131670,,0
4198696000009577097,800-1693,2024-09,1,20353.98,0,19543,19543,19543,0,,0,19543,0,0,,0
4198696000000670533,3-116,2024-04,1,2123.89,2,1508.92,1508.92,1508.92,2,,0,1508.92,2,3017.84,,0
4198696000008352908,800-1497,2024-08,1,132300.88,0,98000,98000,98000,0,,0,98000,0,0,,0
4198696000021065464,800-3046,2025-04,1,33805.31,0,25000,25000,25000,0,,0,25000,0,0,,0
4198696000000899646,503-016,2023-12,4,20077.88,47,4563,4563,4563,47,,0,4563,47,214461,,0
4198696000001674260,3-161,2025-02,1,3982.3,4,3209.29,3209.29,3209.2900000000004,4,,0,3209.2900000000004,4,12837.160000000002,,0
4198696000009719402,106-2029,2024-09,1,35575.22,0,26350,26350,26350,0,,0,26350,0,0,,0
4198696000020837546,800-3022,2025-04,2,28495.58,0,11189.03,11189.03,11189.03,0,,0,11189.03,0,0,,0
4198696000000143263,242-402,2024-05,1,4424.78,17,1605.12,1605.12,1254,17,,0,1254,17,21318,,0
4198696000003952955,530-3004,2024-12,1,9380.53,1,6900,6900,6500,1,,0,6500,1,6500,,0
4198696000003894042,800-418,2024-03,2,15929.2,0,6450,6450,6450,0,,0,6450,0,0,,0
4198696000012057175,505-037,2024-11,1,1150.44,11,750,750,750,11,,0,750,11,8250,,0
4198696000004440380,800-542,2024-04,1,47256.64,0,35000,35000,35000,0,,0,35000,0,0,,0
4198696000001086358,515-005,2024-04,1,4336.28,4,4300,4300,5600,4,,0,5600,4,22400,,0
4198696000004850931,800-635,2024-04,1,11150.44,0,8250,8250,8250,0,,0,8250,0,0,,0
4198696000018835439,800-2674,2025-02,1,151327.43,0,112000,112000,112000,0,,0,112000,0,0,,0
4198696000000679087,72-1019,2024-09,1,4601.77,0,3403.35,3403.35,3403.35,0,,0,3403.35,0,0,,0
4198696000018727815,72-3309,2025-02,2,7327.43,2,2900,2900,2900,2,,0,2900,2,5800,,0
4198696000006583203,72-3210,2024-06,1,10530.97,2,7763.8,7763.8,7763.8,2,,0,7763.8,2,15527.6,,0
4198696000000669552,3-7,2025-03,1,5752.21,1,4222.99,4222.99,4222.99,1,,0,4222.99,1,4222.99,,0
4198696000006285390,517-1008,2024-08,1,21150.44,1,15630,15630,15630,1,,0,15630,1,15630,,0
4198696000002622951,800-173,2024-01,1,43097.35,0,35400,35400,35400,0,,0,35400,0,0,,0
4198696000017740095,800-2511,2025-02,1,13922.12,0,11200,11200,11200,0,,0,11200,0,0,,0
4198696000003679219,530-0002,2024-08,1,2389.38,0,1740,1740,1540,0,,0,1540,0,0,,0
4198696000005564018,800-866,2024-05,1,13805.31,0,10194,10194,10194,0,,0,10194,0,0,,0
4198696000003025909,800-249,2024-02,1,13451.33,0,11004.27,11004.27,11004.27,0,,0,11004.27,0,0,,0
4198696000004630001,89-502,2025-02,1,2212.39,197,1000,1000,440,197,,0,440,197,86680,,0
4198696000000138574,41-200,2024-08,1,11061.95,4,2999.04,2999.04,2343,4,,0,2343,4,9372,,0
4198696000003594251,522-0198,2024-07,2,23716.81,2,9741.95,9741.95,9741.95,2,,0,9741.95,2,19483.9,,0
4198696000022901746,800-3236,2025-05,2,22123.89,0,7500,7500,7500,0,0.5,1,7500,0,0,0,1
4198696000004421295,214-1007,2025-05,1,4119.47,189,2379,2379,1677.5,189,0.3333333333333333,0,1677.5,189,317047.5,567,0
4198696000003594538,530-0001,2025-07,3,5548.67,27,1413,1413,1500,27,10.333333333333334,0,1500,27,40500,2.6129032258064515,0
4198696000004993463,517-1045,2024-05,1,25221.24,10,18125,18125,18860,10,0.3333333333333333,0,18860,10,188600,30,0
4198696000024699302,800-3506,2025-06,1,1769.91,0,800,800,800,0,0.16666666666666666,1,800,0,0,0,0
4198696000020811181,72-3107,2025-04,2,14329.2,5,5734.95,5734.95,5734.95,5,0.6666666666666666,0,5734.95,5,28674.75,7.5,0
4198696000000139861,86-106,2025-01,1,442.48,56,154.88,154.88,121,56,2,0,121,56,6776,28,0
4198696000011909037,65-1007,2025-03,1,2123.89,12,1450,1450,1450,12,2.8333333333333335,0,1450,12,17400,4.235294117647059,0
4198696000004161508,531-005,2024-07,1,10973.45,8,8073,8073,8073,8,0.6666666666666666,0,8073,8,64584,12,0
4198696000004417763,11-1015,2025-02,1,20088.5,115,10000,10000,6435,115,1,0,6435,115,740025,115,0
4198696000000588340,343-17,2024-09,1,1765.49,68,1500,1500,1499.3000000000002,68,18.333333333333332,0,1499.3000000000002,68,101952.40000000001,3.7090909090909094,0
4198696000000602536,106-27,2024-03,9,43805.31,225,3680.18,3680.18,3680.18,225,5.166666666666667,0,3680.18,225,828040.5,43.54838709677419,0
4198696000000602536,106-27,2024-04,1,4867.26,225,3680.18,3680.18,3680.18,225,5.166666666666667,0,3680.18,225,828040.5,43.54838709677419,0
4198696000000862336,509-0181,2024-02,1,11504.42,3,10298.15,10298.15,10298.15,3,0.16666666666666666,0,10298.15,3,30894.449999999997,18,0
4198696000007811759,73-1036,2025-04,1,4070.8,184,2200,2200,1133,184,1,0,1133,184,208472,184,0
4198696000000143515,245-563,2025-09,1,12389.38,13,6000,6000,3927,13,3.6666666666666665,0,3927,13,51051,3.5454545454545454,0
4198696000004417781,11-1018,2025-10,1,15044.25,85,9000,9000,6545,85,0.16666666666666666,0,6545,85,556325,510,0
4198696000026638435,800-3745,2025-07,1,6814.16,0,3111,3111,3111,0,0.16666666666666666,1,3111,0,0,0,0
4198696000003952946,530-3003,2025-01,1,3982.3,10,2926,2926,2926,10,1.5,0,2926,10,29260,6.666666666666667,0
4198696000000836985,507-001,2024-07,1,2212.39,38,1800,1800,2300,38,3,0,2300,38,87400,12.666666666666666,0
4198696000003594538,530-0001,2024-09,1,2300.88,27,1413,1413,1500,27,10.333333333333334,0,1500,27,40500,2.6129032258064515,0
4198696000010805595,12-1018,2024-12,1,69026.55,93,39000,39000,26389,93,1.1666666666666667,0,26389,93,2454177,79.71428571428571,0
4198696000000862903,509-0543,2025-10,1,11592.92,8,7182,7182,7182,8,1.3333333333333333,0,7182,8,57456,6,0
4198696000001674769,526-0002,2024-12,1,6460.18,2,4572.3,4572.3,4751,2,0.16666666666666666,0,4751,2,9502,12,0
4198696000000670794,3-145,2025-10,1,3256.64,2,1972.89,1972.89,1972.89,2,0.3333333333333333,0,1972.89,2,3945.78,6,0
4198696000000588241,343-6,2024-03,1,2831.86,13,2493.8,2493.8,2493.8,13,0.5,0,2493.8,13,32419.4,26,0
4198696000012316125,44-1053,2025-04,2,1769.91,2,595,595,595,2,0.6666666666666666,0,595,2,1190,3,0
4198696000020824597,533-143,2025-04,1,31019.47,3,24950,24950,24950,3,1,0,24950,3,74850,3,0
4198696000000862903,509-0543,2025-01,1,8955.75,8,7182,7182,7182,8,1.3333333333333333,0,7182,8,57456,6,0
4198696000000865837,509-3521,2025-10,1,17911.5,2,13211.33,13211.33,13211.33,2,0.16666666666666666,0,13211.33,2,26422.66,12,0
4198696000000836985,507-001,2024-10,1,2212.39,38,1800,1800,2300,38,3,0,2300,38,87400,12.666666666666666,0
4198696000001611647,520-0096,2025-07,1,19376.99,4,15555.77,15555.77,15555.77,4,0.16666666666666666,0,15555.77,4,62223.08,24,0
4198696000006545287,106-2000,2024-07,1,3451.33,8,2520.8,2520.8,2520.8,8,0.8333333333333334,0,2520.8,8,20166.4,9.6,0
4198696000004161499,531-004,2024-04,0.2,442.48,12.9,160.2,160.2,1602,12.9,3.016666666666667,0,1602,12.9,20665.8,4.276243093922652,0
4198696000001611134,520-0076,2024-12,1,23008.85,4,16995.38,16995.38,16995.38,4,0.8333333333333334,0,16995.38,4,67981.52,4.8,0
4198696000000862462,509-0195,2024-11,1,11072.57,3,8865.7,8865.7,8865.7,3,0.16666666666666666,0,8865.7,3,26597.100000000002,18,0
4198696000000679645,72-1087,2024-01,2,12920.35,4,5750.05,5750.05,5750.05,4,0.3333333333333333,0,5750.05,4,23000.2,12,0
4198696000000899376,130-010,2025-08,4,24778.76,60,3434,3434,4735.2699999999995,60,21.833333333333332,0,4735.2699999999995,60,284116.19999999995,2.7480916030534353,0
4198696000001612970,528-0047,2024-10,1,10884.96,2,8010,8010,8010,2,0.6666666666666666,0,8010,2,16020,3,0
4198696000004421430,245-2008,2024-05,1,16194.69,0,8970,8970,7342.5,0,0.6666666666666666,1,7342.5,0,0,0,1
4198696000004421430,245-2008,2024-07,1,16194.69,0,8970,8970,7342.5,0,0.6666666666666666,1,7342.5,0,0,0,1
4198696000016497017,,2025-07,7,0,,0,0,,,14.5,0,0,0,0,0,29
4198696000027374953,800-3849,2025-07,1,12212.39,0,9040,9040,9040,0,0.16666666666666666,1,9040,0,0,0,0
4198696000001613708,521-0010,2025-03,1,14955.75,7,11066.7,11066.7,11066.7,7,0.6666666666666666,0,11066.7,7,77466.90000000001,10.5,0
4198696000007811705,73-1000,2025-03,2,8141.59,103,2300,2300,1133,103,8.5,0,1133,103,116699,12.117647058823529,0
4198696000000588340,343-17,2024-05,1,1858.41,68,1500,1500,1499.3000000000002,68,18.333333333333332,0,1499.3000000000002,68,101952.40000000001,3.7090909090909094,0
4198696000000142678,214-47,2025-10,2,18495.58,13,3555.2,3555.2,2777.5,13,2.3333333333333335,0,2777.5,13,36107.5,5.571428571428571,0
4198696000004417943,41-1000,2024-08,1,22389.38,314,14000,14000,9185,314,3.1666666666666665,0,9185,314,2884090,99.15789473684211,0
4198696000003679336,530-0012,2025-02,1,5398.23,8,3990,3990,3799,8,0.16666666666666666,0,3799,8,30392,48,0
4198696000012141106,44-1019,2024-12,2,3362.83,6,895,895,895,6,0.3333333333333333,0,895,6,5370,18,0
4198696000024047735,106-3009,2025-10,1,13107.98,0,9228.45,9228.45,44000,0,3.5,1,44000,0,0,0,7
4198696000000897774,504-066,2024-03,1,2389.38,0,1899.05,1899.05,1899.05,0,0.16666666666666666,1,1899.05,0,0,0,0
4198696000015464940,67-1009,2025-07,1,48035.4,7,30000,30000,19222.5,7,3.1666666666666665,0,19222.5,7,134557.5,2.210526315789474,0
4198696000000860905,509-0022,2025-06,1,5943.36,2,4724.56,4724.56,4724.56,2,1.8333333333333333,0,4724.56,2,9449.12,1.090909090909091,2
4198696000003679448,530-0024,2025-07,1,3500.88,4,2800,2800,2600,4,0.16666666666666666,0,2600,4,10400,24,0
4198696000001615364,522-0016,2024-10,1,29646.02,0,21900,21900,21900,0,0.16666666666666666,1,21900,0,0,0,0
4198696000019183023,517-1130,2025-06,1,14601.77,0,10771.2,10771.2,10771.2,0,4.166666666666667,1,10771.2,0,0,0,8
4198696000004832078,534-0055,2024-06,1,4070.8,3,2950,2950,2950,3,0.8333333333333334,0,2950,3,8850,3.5999999999999996,0
4198696000033522968,800-4543,2025-11,2,12743.36,0,3446.2,3446.2,3446.2,0,0.3333333333333333,1,3446.2,0,0,0,1
4198696000000602419,106-14,2024-11,1,2433.63,332,2373,2373,2562.15,332,32.666666666666664,0,2562.15,332,850633.8,10.16326530612245,0
4198696000004629956,245-2013,2025-04,1,22300.88,45,13000,13000,7425,45,0.3333333333333333,0,7425,45,334125,135,0
4198696000007344121,44-1044,2025-08,2,1415.93,8,495,495,582,8,1.6666666666666667,0,582,8,4656,4.8,0
4198696000000602419,106-14,2023-11,5,13274.34,332,2373,2373,2562.15,332,32.666666666666664,0,2562.15,332,850633.8,10.16326530612245,0
4198696000000602410,106-13,2024-03,4,25132.74,120,5189.99,5189.99,5189.99,120,2.5,0,5189.99,120,622798.7999999999,48,0
4198696000006632049,72-3068,2025-11,1,8060,1,5388,5388,5388,1,1.8333333333333333,1,5388,1,5388,0.5454545454545455,3
4198696000013354829,533-129,2025-09,2,47221.24,5,18950,18950,18950,5,0.6666666666666666,0,18950,5,94750,7.5,0
4198696000005321121,65-1000,2025-07,5,13026.55,29,1950,1950,1950,29,1,0,1950,29,56550,29,0
4198696000033033778,529-115,2025-11,4,57700,0,8333.4,8333.4,8333.4,0,0.6666666666666666,1,8333.4,0,0,0,1
4198696000024274220,800-3446,2025-09,1,12212.39,0,9000,9000,9000,0,0.3333333333333333,1,9000,0,0,0,1
4198696000000862903,509-0543,2024-11,1,9734.51,8,7182,7182,7182,8,1.3333333333333333,0,7182,8,57456,6,0
4198696000000513120,86-10,2024-02,10,1769.91,180,40,40,33,180,0.3333333333333333,0,33,180,5940,540,0
4198696000001937010,517-3010,2024-09,1,7610.62,5,4975,4975,11666.57,5,0.6666666666666666,0,11666.57,5,58332.85,7.5,0
4198696000000588340,343-17,2024-10,1,2035.4,68,1500,1500,1499.3000000000002,68,18.333333333333332,0,1499.3000000000002,68,101952.40000000001,3.7090909090909094,0
4198696000000602419,106-14,2025-09,1,3663.72,332,2373,2373,2562.15,332,32.666666666666664,0,2562.15,332,850633.8,10.16326530612245,0
4198696000007812335,46-2000,2025-05,1,13716.81,189,7600,7600,5065.5,189,1.5,0,5065.5,189,957379.5,126,0
4198696000011274744,72-3139,2025-03,1,6594.69,2,5290,5290,5290,2,1.1666666666666667,0,5290,2,10580,1.7142857142857142,0
4198696000003952946,530-3003,2025-07,1,3982.3,10,2926,2926,2926,10,1.5,0,2926,10,29260,6.666666666666667,0
4198696000004161508,531-005,2025-04,1,10973.45,8,8073,8073,8073,8,0.6666666666666666,0,8073,8,64584,12,0
4198696000007811372,254-509,2024-09,1,1238.94,459,590,590,390.5,459,4.5,0,390.5,459,179239.5,102,0
4198696000014527278,517-1080,2025-05,1,27355.75,7,21996,21996,21996,7,0.5,0,21996,7,153972,14,0
4198696000000670794,3-145,2024-07,1,2212.39,2,1972.89,1972.89,1972.89,2,0.3333333333333333,0,1972.89,2,3945.78,6,0
4198696000004417871,114-1000,2024-05,1,3274.34,84,2971.8,2971.8,2095.5,84,0.8333333333333334,0,2095.5,84,176022,100.8,0
4198696000031051657,800-4298,2025-09,1,60707.97,0,42400,42400,42400,0,0.16666666666666666,1,42400,0,0,0,0
4198696000012342140,376-3120,2025-08,1,6106.19,3,4511.73,4511.73,4511.7300000000005,3,0.6666666666666666,0,4511.7300000000005,3,13535.190000000002,4.5,0
4198696000000602419,106-14,2024-03,1,2920.35,332,2373,2373,2562.15,332,32.666666666666664,0,2562.15,332,850633.8,10.16326530612245,0
4198696000000143515,245-563,2025-10,1,12389.38,13,6000,6000,3927,13,3.6666666666666665,0,3927,13,51051,3.5454545454545454,0
4198696000003270280,525-0035,2025-06,1,7433.63,1,5300,5300,5500,1,0.16666666666666666,0,5500,1,5500,6,0
4198696000007812524,83-2045,2025-02,1,34424.78,96,19100,19100,12732.5,96,0.5,0,12732.5,96,1222320,192,0
4198696000003594538,530-0001,2025-05,1,2300.88,27,1413,1413,1500,27,10.333333333333334,0,1500,27,40500,2.6129032258064515,0
4198696000000678574,21-1004,2024-12,1,2920.35,3,2660.01,2660.01,2660.0099999999998,3,0.3333333333333333,0,2660.0099999999998,3,7980.029999999999,9,0
4198696000000602536,106-27,2024-12,3,13008.85,225,3680.18,3680.18,3680.18,225,5.166666666666667,0,3680.18,225,828040.5,43.54838709677419,0
4198696000030181023,800-4220,2025-09,1,51327.43,0,38000,38000,38000,0,0.16666666666666666,1,38000,0,0,0,0
4198696000004421529,46-2004,2024-10,1,12300.88,193,6809.4,6809.4,4801.5,193,0.3333333333333333,0,4801.5,193,926689.5,579,0
4198696000000602536,106-27,2025-10,3,18584.07,225,3680.18,3680.18,3680.18,225,5.166666666666667,0,3680.18,225,828040.5,43.54838709677419,0
4198696000024324570,800-3458,2025-06,1,10619.47,0,7250,7250,7250,0,0.16666666666666666,1,7250,0,0,0,0
4198696000000588340,343-17,2025-11,1,2654.87,68,1500,1500,1499.3000000000002,68,18.333333333333332,0,1499.3000000000002,68,101952.40000000001,3.7090909090909094,0
4198696000000864847,509-2562,2025-06,1,6137.17,3,4730.78,4730.78,5493.33,3,0.16666666666666666,0,5493.33,3,16479.989999999998,18,0
4198696000000602419,106-14,2025-02,1,2212.39,332,2373,2373,2562.15,332,32.666666666666664,0,2562.15,332,850633.8,10.16326530612245,0
4198696000010251656,72-5002,2025-08,2,15631.86,4,6290,6290,6290,4,0.6666666666666666,0,6290,4,25160,6,0
4198696000015465336,351-2044,2025-09,1,53734.51,27,33000,33000,21103.5,27,0.16666666666666666,0,21103.5,27,569794.5,162,0
4198696000003159133,505-020,2024-02,1,2955.75,3,2690,2690,2475,3,1.3333333333333333,0,2475,3,7425,2.25,0
4198696000015464904,67-1001,2025-07,1,57522.12,18,32500,32500,20790,18,1.5,0,20790,18,374220,12,0
4198696000000862291,509-0176,2023-12,1,13451.33,6,11696.7,11696.7,11384.539999999999,6,0.5,0,11384.539999999999,6,68307.23999999999,12,0
4198696000031080659,800-4304,2025-09,2,35398.23,0,10990,10990,10990,0,0.3333333333333333,1,10990,0,0,0,1
4198696000009817563,72-3155,2025-09,1,8141.59,0,5037.13,5037.13,5037.13,0,0.3333333333333333,1,5037.13,0,0,0,1
4198696000001089370,21-2008,2025-01,0.2,3859.12,6.75,15481.7,15481.7,15481.7,6.75,0.05000000000000001,0,15481.7,6.75,104501.475,134.99999999999997,0
4198696000012342947,376-3147,2025-05,1,9525.66,1,7635.48,7635.48,7635.48,1,0.5,0,7635.48,1,7635.48,2,0
4198696000000138961,46-137,2025-03,1,25442.48,25,7575.04,7575.04,5918,25,0.3333333333333333,0,5918,25,147950,75,0
4198696000005564221,533-020,2024-11,2,8792.92,11,3507,3507,3507,11,1,0,3507,11,38577,11,0
4198696000000670101,3-68,2025-05,1,2116.81,2,1674.01,1674.01,1674.01,2,0.16666666666666666,0,1674.01,2,3348.02,12,0
4198696000011909037,65-1007,2024-11,1,1637.17,12,1450,1450,1450,12,2.8333333333333335,0,1450,12,17400,4.235294117647059,0
4198696000000679663,95-1001,2025-07,1,2123.89,8,1735.02,1735.02,1787.42,8,0.6666666666666666,0,1787.42,8,14299.36,12,0
4198696000005766037,533-049,2025-07,1,34194.69,1,27500,27500,27500,1,0.3333333333333333,0,27500,1,27500,3,0
4198696000001040941,77-1,2024-05,2,61.95,113,28.16,28.16,22,113,6.166666666666667,0,22,113,2486,18.324324324324323,0
4198696000000860995,509-0032,2025-09,2,17911.5,5,6024.04,6024.04,6024.04,5,0.8333333333333334,0,6024.04,5,30120.2,6,0
4198696000004629453,259-1006,2024-08,1,9734.51,43,4000,4000,2271.5,43,0.16666666666666666,0,2271.5,43,97674.5,258,0
4198696000000670146,3-73,2025-08,1,3539.82,2,2072.02,2072.02,2072.02,2,0.3333333333333333,0,2072.02,2,4144.04,6,0
4198696000016497017,,2025-06,1,0,,0,0,,,14.5,0,0,0,0,0,29
4198696000000136540,11-36,2024-06,1,25221.24,19,14000,14000,9823,19,0.16666666666666666,0,9823,19,186637,114,0
4198696000004421529,46-2004,2025-06,1,12300.88,193,6809.4,6809.4,4801.5,193,0.3333333333333333,0,4801.5,193,926689.5,579,0
4198696000000899376,130-010,2024-11,4,25840.71,60,3434,3434,4735.2699999999995,60,21.833333333333332,0,4735.2699999999995,60,284116.19999999995,2.7480916030534353,0
4198696000011107102,512-236,2024-11,1,10991.15,9,9441.02,9441.02,9441.02,9,1.5,0,9441.02,9,84969.18000000001,6,0
4198696000000863209,509-1003,2024-07,2,40707.96,12,13050,13050,13050,12,0.6666666666666666,0,13050,12,156600,18,0
4198696000000679663,95-1001,2025-04,1,1953.98,8,1735.02,1735.02,1787.42,8,0.6666666666666666,0,1787.42,8,14299.36,12,0
4198696000010435340,800-1823,2024-11,1,7522.12,0,4700,4700,4900,0,0.16666666666666666,1,4900,0,0,0,0
4198696000007509206,509-1052,2025-01,2,25486.73,8,9386.4,9386.4,9386.4,8,1,0,9386.4,8,75091.2,8,0
4198696000012176907,376-3052,2025-05,1,3628.32,3,2645.71,2645.71,2645.71,3,0.16666666666666666,0,2645.71,3,7937.13,18,0
4198696000007811966,73-1022,2024-09,2,9734.51,199,2110,2110,1402.5,199,0.3333333333333333,0,1402.5,199,279097.5,597,0
4198696000000602419,106-14,2024-07,4,9734.51,332,2373,2373,2562.15,332,32.666666666666664,0,2562.15,332,850633.8,10.16326530612245,0
