v.Product_ID,v.SKU,v.Month_Year,v.Total_Quantity,v.Net_Sales,v.Available_Stock,v.Cost_Fallback_Text,v.Cost_Fallback_Num,v.Last_Purchase_Price,v.Stock_On_Hand,a6.Avg_Demand_6M,Reorder_Flag
4198696000000844354,505-015,2024-03,1,1415.93,10,"CRC 1,155.00",1155,1155,10,,0
4198696000001039699,107-3,2024-02,1,1681.42,99,CRC 802.56,802.56,627,99,,0
4198696000007279735,530-3024,2024-07,1,4601.77,4,"CRC 3,400.00",3400,3400,4,,0
4198696000003396027,72-3150,2025-04,1,7256.64,0,"CRC 5,340.00",5340,5340,0,,0
4198696000018835625,800-2680,2025-02,2,17423.01,0,"CRC 6,953.00",6953,6953,0,,0
4198696000000860635,511-008,2023-12,1,74955.75,2,"CRC 50,500.00",50500,63500,2,,0
4198696000001406930,524-0097,2024-09,1,3008.85,2,"CRC 2,200.00",2200,2200,2,,0
4198696000001614167,522-0148,2024-07,1,40942.48,2,"CRC 31,900.00",31900,31900,2,,0
4198696000004483160,528-0099,2024-07,1,16283.19,1,"CRC 12,650.00",12650,12650,1,,0
4198696000001089145,127-1009,2024-04,4,2123.89,60,CRC 361.10,361.1,361.1,60,,0
4198696000001674904,526-0017,2025-01,1,13362.83,3,"CRC 9,876.00",9876,9876,3,,0
4198696000001040671,351-218,2024-07,1,40707.96,20,"CRC 23,000.00",23000,15592.5,20,,0
4198696000010915082,800-1917,2024-10,1,10619.47,0,"CRC 7,812.00",7812,7812,0,,0
4198696000006616214,800-1133,2024-06,2,6902.65,0,"CRC 2,500.00",2500,2500,0,,0
4198696000001406840,524-0087,2023-12,1,4778.76,1,"CRC 3,800.00",3800,3900,1,,0
4198696000001615175,522-0060,2024-10,2,61061.95,2,"CRC 22,446.78",22446.78,22446.78,2,,0
4198696000010661113,44-1011,2024-10,2,1592.92,4,CRC 580.00,580,580,4,,0
4198696000000679438,72-1064,2025-03,1,4070.8,0,"CRC 2,972.11",2972.11,2972.1099999999997,0,,0
4198696000001363156,800-022,2023-11,1,23119.47,0,"CRC 18,018.00",18018,18018,0,,0
4198696000001197109,72-3070,2023-11,2,13451.33,4,"CRC 5,648.40",5648.4,5648.4,4,,0
4198696000006201102,800-1027,2024-06,1,16106.19,0,"CRC 11,900.00",11900,11900,0,,0
4198696000000138151,15-250,2024-11,1,26867.26,48,"CRC 12,073.60",12073.6,9432.5,48,,0
4198696000006998198,800-1257,2024-07,2,5486.73,0,"CRC 1,995.00",1995,1995,0,,0
4198696000011064410,512-207,2025-02,1,36725.66,0,"CRC 28,872.71",28872.71,28872.710000000003,0,,0
4198696000000670803,3-146,2025-04,1,3663.72,5,"CRC 3,172.73",3172.73,3172.73,5,,0
4198696000000866071,509-3009,2024-12,1,7964.6,1,"CRC 5,849.74",5849.74,5849.740000000001,1,,0
4198696000000670209,3-80,2024-03,1,2212.39,6,"CRC 1,580.07",1580.07,1614.5600000000002,6,,0
4198696000004417844,11-1026,2024-12,1,39646.02,47,"CRC 21,996.00",21996,15510,47,,0
4198696000000143209,242-304,2024-01,1,2566.37,14,"CRC 1,267.20",1267.2,990,14,,0
4198696000001407686,524-0523,2025-04,1,46070.8,0,"CRC 35,900.00",35900,35900,0,,0
4198696000003484327,512-168,2024-02,2,11681.42,1,"CRC 4,268.80",4268.8,5336,1,,0
4198696000017003423,800-2441,2025-01,1,9734.51,0,"CRC 6,800.00",6800,6800,0,,0
4198696000015950356,376-3073,2025-01,1,5309.73,2,"CRC 3,918.81",3918.81,3918.81,2,,0
4198696000011909010,0,2025-02,1,1911.5,0,"CRC 1,420.00",1420,1420,0,,0
4198696000001045578,512-018,2024-02,1,10619.47,0,"CRC 9,166.90",9166.9,9166.9,0,,0
4198696000010978377,800-1933,2024-10,1,35398.23,0,"CRC 24,840.00",24840,24840,0,,0
4198696000005590071,525-0101,2024-12,1,24336.28,2,"CRC 15,876.47",15876.47,15876.47,2,,0
4198696000006285360,800-1036,2024-06,2,8141.59,0,"CRC 5,764.50",5764.5,5764.5,0,,0
4198696000004950435,533-187,2024-04,1,57522.12,0,"CRC 42,547.00",42547,42547,0,,0
4198696000004950152,800-677,2024-04,1,48672.57,0,"CRC 36,189.48",36189.48,36189.48,0,,0
4198696000020304474,512-1030,2025-03,1,29391.15,0,"CRC 23,650.00",23650,23650,0,,0
4198696000001040158,118-71,2024-12,1,2212.39,40,CRC 858.88,858.88,671,40,,0
4198696000012372000,44-1098,2025-01,2,1592.92,6,CRC 545.00,545,545,6,,0
4198696000011909750,800-1521,2024-11,1,6283.19,0,"CRC 4,600.00",4600,4600,0,,0
4198696000020112432,800-2910,2025-03,1,146017.7,0,"CRC 107,964.61",107964.61,107964.61,0,,0
4198696000001613771,522-0051,2023-12,1,25221.24,3,"CRC 21,900.00",21900,21900,3,,0
4198696000001611359,520-0137,2024-04,1,18495.58,4,"CRC 13,653.09",13653.09,13653.09,4,,0
4198696000000139870,86-107,2024-06,3,1327.43,91,CRC 168.96,168.96,132,91,,0
4198696000000679078,72-1018,2024-07,2,10442.48,0,"CRC 3,812.53",3812.53,3812.53,0,,0
4198696000000670065,3-64,2024-01,1,2199.12,0,"CRC 1,495.21",1495.21,1495.21,0,,0
4198696000002859983,800-202,2024-01,1,7079.65,0,"CRC 5,219.26",5219.26,5271.45,0,,0
4198696000001408325,524-0594,2025-01,1,5575.22,0,"CRC 4,100.00",4100,4100,0,,0
4198696000001612475,518-0539,2024-06,1,72920.35,2,"CRC 54,000.00",54000,54000,2,,0
4198696000002192855,800-125,2024-11,1,32484.96,0,"CRC 27,500.00",27500,27500,0,,0
4198696000000143929,259-138,2024-03,3,30796.46,24,"CRC 7,100.00",7100,4504.5,24,,0
4198696000001046838,512-159,2024-10,1,14955.75,5,"CRC 11,039.57",11039.57,11039.57,5,,0
4198696000005639669,509-1540,2024-05,2,43185.84,2,"CRC 15,931.84",15931.84,15931.84,2,,0
4198696000015527001,800-2310,2025-01,1,74247.79,0,"CRC 54,990.00",54990,54990,0,,0
4198696000000677044,168-2020,2024-09,12,1061.95,28,CRC 30.26,30.26,30.26,28,,0
4198696000010867040,530-1045,2024-10,1,7079.65,1,"CRC 4,950.00",4950,4950,1,,0
4198696000006753973,517-1019,2025-04,1,25132.74,1,"CRC 18,597.50",18597.5,18597.5,1,,0
4198696000000677251,376-6,2025-01,1,2123.89,0,"CRC 1,556.79",1556.79,1603.8100000000002,0,,0
4198696000004224035,800-504,2024-03,1,27079.65,0,"CRC 20,000.00",20000,20000,0,,0
4198696000019560282,800-2815,2025-03,2,22831.86,0,"CRC 8,398.00",8398,8398,0,,0
4198696000003630057,800-363,2024-03,4,6725.66,0,"CRC 1,200.00",1200,1200,0,,0
4198696000001039771,273-14,2024-10,1,1150.44,15,CRC 429.44,429.44,335.5,15,,0
4198696000001614077,522-0123,2025-01,1,30775.22,0,"CRC 24,764.72",24764.72,24764.72,0,,0
4198696000009452906,800-1689,2024-09,1,36548.67,0,"CRC 27,037.26",27037.26,27037.26,0,,0
4198696000004150137,130-052,2024-10,1,26637.17,2,"CRC 19,669.00",19669,19669,2,,0
4198696000002622981,800-174,2024-03,1,2566.37,0,"CRC 1,900.00",1900,1900,0,,0
4198696000000679078,72-1018,2023-12,1,4601.77,0,"CRC 3,812.53",3812.53,3812.53,0,,0
4198696000016823060,800-2430,2025-01,1,14159.29,0,"CRC 13,500.00",13500,13500,0,,0
4198696000000137773,15-39,2024-01,1,4601.77,48,"CRC 2,280.96",2280.96,1782,48,,0
4198696000000677998,376-89,2024-02,1,3362.83,1,"CRC 2,942.53",2942.53,2942.53,1,,0
4198696000011175221,512-1012,2024-10,2,26902.65,4,"CRC 9,950.00",9950,9950,4,,0
4198696000000142102,164-29,2024-10,2,4955.75,20,"CRC 1,100.00",1100,625,20,,0
4198696000001086358,515-005,2025-03,2,10265.49,4,"CRC 4,300.00",4300,5600,4,,0
4198696000000677251,376-6,2024-10,1,2123.89,0,"CRC 1,556.79",1556.79,1603.8100000000002,0,,0
4198696000008899712,72-3192,2025-01,2,13352.21,4,"CRC 5,370.00",5370,6522,4,,0
4198696000000144244,317-4,2024-09,1,9734.51,7,"CRC 4,188.80",4188.8,3272.5,7,,0
4198696000000865243,510-003,2023-12,1,41725.66,8,"CRC 37,931.88",37931.88,37931.88,8,,0
4198696000005235730,800-777,2024-05,1,13893.81,0,"CRC 10,255.00",10255,10255,0,,0
4198696000001039744,253-6,2024-04,4,2831.86,46,CRC 443.52,443.52,346.5,46,,0
4198696000000670272,3-87,2023-12,1,3274.34,2,"CRC 2,419.05",2419.05,2419.05,2,,0
4198696000000679609,72-1083,2024-01,1,3716.81,3,"CRC 3,024.97",3024.97,3024.97,3,,0
4198696000003812031,524-0617,2024-03,1,4601.77,1,"CRC 3,990.00",3990,3990,1,,0
4198696000009282010,800-1645,2025-04,1,16814.16,0,"CRC 8,000.00",8000,12000,0,,0
4198696000001039879,85-35,2025-01,1,2920.35,17,"CRC 1,063.04",1063.04,830.5,17,,0
4198696000003937010,800-426,2024-03,1,7610.62,0,"CRC 5,636.69",5636.69,5636.69,0,,0
4198696000018786052,800-2659,2025-02,2,10619.47,0,"CRC 3,750.00",3750,3750,0,,0
4198696000021432075,800-3073,2025-04,1,2654.87,0,"CRC 1,500.00",1500,1500,0,,0
4198696000009503270,534-0002,2024-09,2,9734.51,0,"CRC 2,495.00",2495,2495,0,,0
4198696000005326446,800-812,2024-05,1,11592.92,0,"CRC 8,555.81",8555.81,8555.81,0,,0
4198696000005166517,800-751,2024-04,4,9557.52,0,"CRC 1,837.00",1837,1837,0,,0
4198696000020072614,800-2903,2025-04,1,69026.55,0,"CRC 48,030.60",48030.6,48030.6,0,,0
4198696000003636395,800-367,2024-03,1,2654.87,0,"CRC 1,950.00",1950,1950,0,,0
4198696000000865144,509-2595,2024-02,1,7256.64,4,"CRC 6,075.89",6075.89,6075.89,4,,0
4198696000009449467,528-0118,2024-12,2,17260.18,4,"CRC 6,895.00",6895,6895,4,,0
4198696000000679708,95-1006,2025-03,2,4424.78,2,"CRC 1,808.73",1808.73,1808.73,2,,0
4198696000000670083,3-66,2024-09,1,1858.41,0,"CRC 1,370.33",1370.33,1370.33,0,,0
4198696000004910259,800-665,2024-04,1,13805.31,0,"CRC 11,220.00",11220,11220,0,,0
4198696000004993319,800-697,2024-04,1,10884.96,0,"CRC 10,865.00",10865,10865,0,,0
4198696000004266067,800-513,2024-03,1,27079.65,0,"CRC 20,000.00",20000,20000,0,,0
4198696000000670569,3-120,2023-12,1,1858.41,0,"CRC 1,697.26",1697.26,1697.26,0,,0
4198696000004417898,114-1003,2025-02,1,5840.71,97,"CRC 3,221.40",3221.4,2271.5,97,,0
4198696000000677323,376-14,2024-06,1,9734.51,2,"CRC 7,423.93",7423.93,7423.93,2,,0
4198696000006583194,72-3208,2024-11,1,10619.47,2,"CRC 6,605.20",6605.2,6605.2,2,,0
4198696000004224010,800-503,2024-03,1,26106.19,0,"CRC 22,680.00",22680,22680,0,,0
4198696000006818364,800-1196,2024-06,1,20265.49,0,"CRC 15,000.00",15000,15000,0,,0
4198696000000670083,3-66,2024-12,1,1858.41,0,"CRC 1,370.33",1370.33,1370.33,0,,0
4198696000004420980,136-1003,2025-03,1,27716.81,42,"CRC 17,082.00",17082,12045,42,,0
4198696000018712502,800-2642,2025-02,1,10796.46,0,"CRC 7,277.00",7277,7277,0,,0
4198696000000143560,246-134,2024-08,1,7610.62,100,"CRC 4,900.00",4900,3118.5,100,,0
4198696000005728173,528-0085,2024-05,2,12035.4,4,"CRC 4,452.10",4452.1,4452.1,4,,0
4198696000001613807,522-0053,2024-12,1,30123.89,0,"CRC 22,950.00",22950,24231.39,0,,0
4198696000005279023,800-779,2024-05,1,8141.59,0,"CRC 5,990.00",5990,5990,0,,0
4198696000009988055,800-1763,2024-09,1,19026.55,0,"CRC 13,575.00",13575,13575,0,,0
4198696000000864820,509-2559,2024-05,1,8318.58,6,"CRC 6,105.97",6105.97,6105.97,6,,0
4198696000000899493,130-023,2024-10,4,30088.5,12,"CRC 5,556.45",5556.45,5556.45,12,,0
4198696000000864694,509-2545,2025-04,2,15044.25,2,"CRC 5,508.06",5508.06,5508.0599999999995,2,,0
4198696000005166442,72-3060,2025-01,1,6548.67,4,"CRC 4,848.00",4848,4848,4,,0
4198696000000143740,259-22,2024-01,4,46371.68,178,"CRC 6,000.00",6000,5643,178,,0
4198696000010084665,529-075,2024-09,1,23008.85,6,"CRC 17,000.00",17000,17000,6,,0
4198696000006842547,521-0049,2024-11,1,25752.21,1,"CRC 19,062.65",19062.65,19062.65,1,,0
4198696000013478932,800-2138,2024-12,1,6814.16,0,"CRC 5,000.00",5000,5000,0,,0
4198696000000863299,509-1013,2024-12,2,27787.61,18,"CRC 10,269.68",10269.68,10269.68,18,,0
4198696000000140932,114-4,2024-02,1,5575.22,49,"CRC 2,780.80",2780.8,2172.5,49,,0
4198696000000670083,3-66,2024-10,1,1858.41,0,"CRC 1,370.33",1370.33,1370.33,0,,0
4198696000016204360,509-0242,2025-04,1,6902.65,1,"CRC 5,112.22",5112.22,5112.22,1,,0
4198696000005905447,517-1104,2024-05,1,30442.48,1,"CRC 22,532.00",22532,22532,1,,0
4198696000002584669,800-158,2024-01,2,27256.64,0,"CRC 11,200.00",11200,11200,0,,0
4198696000000140914,114-2,2024-06,2,9203.54,46,"CRC 2,696.32",2696.32,2106.5,46,,0
4198696000000678997,72-1009,2024-05,1,4070.8,0,"CRC 2,984.43",2984.43,2984.4300000000003,0,,0
4198696000000897801,504-069,2024-06,1,3451.33,0,"CRC 2,536.71",2536.71,2536.71,0,,0
4198696000000898125,504-105,2024-12,1,5575.22,1,"CRC 4,103.76",4103.76,4103.76,1,,0
4198696000011413339,800-2003,2024-10,1,5044.25,0,"CRC 3,709.87",3709.87,3709.87,0,,0
4198696000000136576,11-54,2024-10,1,16814.16,3,"CRC 7,962.24",7962.24,6220.5,3,,0
4198696000011718447,44-1014,2024-11,2,2654.87,4,CRC 947.00,947,947,4,,0
4198696000000670092,3-67,2025-01,1,1946.9,1,"CRC 1,377.84",1377.84,1377.8400000000001,1,,0
4198696000013478923,800-2137,2024-12,1,16814.16,0,"CRC 12,400.00",12400,12400,0,,0
4198696000013293919,800-2092,2024-12,1,12831.86,0,"CRC 9,500.00",9500,9500,0,,0
4198696000004440167,800-540,2024-04,1,22654.87,0,"CRC 18,600.00",18600,18600,0,,0
4198696000011064513,512-218,2024-12,1,11946.9,3,"CRC 9,166.90",9166.9,9166.9,3,,0
4198696000000138691,43-29,2024-08,6,21663.72,43,"CRC 1,689.60",1689.6,1320,43,,0
4198696000009417216,800-1675,2024-10,1,10176.99,0,"CRC 6,233.45",6233.45,6233.45,0,,0
4198696000000676855,501-10,2023-12,1,3893.81,14,"CRC 3,419.01",3419.01,3419.01,14,,0
4198696000000899295,130-001,2024-04,4,7433.63,0,"CRC 1,684.86",1684.86,1684.86,0,,0
4198696000008871044,72-3217,2024-08,1,10619.47,2,"CRC 7,218.00",7218,7218,2,,0
4198696000009409464,800-1660,2024-09,1,12831.86,0,"CRC 9,500.00",9500,9500,0,,0
4198696000001407983,524-0556,2024-02,1,7876.11,1,"CRC 6,300.00",6300,6300,1,,0
4198696000006129357,,2024-06,1,20265.49,0,"CRC 15,000.00",15000,,0,,0
4198696000001611962,528-0009,2024-07,2,22300.88,1,"CRC 8,217.92",8217.92,8217.92,1,,0
4198696000000139483,83-61,2024-10,1,14159.29,25,"CRC 6,321.92",6321.92,4939,25,,0
4198696000011718178,800-2030,2024-11,1,7610.62,0,"CRC 4,300.00",4300,4300,0,,0
4198696000011940232,800-1527,2024-11,1,47345.13,0,"CRC 33,255.00",33255,33255,0,,0
4198696000001610972,520-0039,2024-10,1,19469.03,4,"CRC 11,936.78",11936.78,11936.78,4,,0
4198696000000844309,505-010,2025-02,1,2300.88,0,"CRC 1,900.00",1900,1900,0,,0
4198696000003396171,509-0214,2024-02,1,12566.37,2,"CRC 10,298.15",10298.15,10298.15,2,,0
4198696000012819432,130-2016,2024-12,1,17079.65,2,"CRC 12,600.00",12600,12600,2,,0
4198696000019394415,800-2799,2025-03,4,3907.96,0,CRC 785.00,785,785,0,,0
4198696000006583904,800-1128,2024-06,1,55398.23,0,"CRC 40,944.41",40944.41,40994.41,0,,0
4198696000000670425,3-104,2024-11,1,4070.8,5,"CRC 4,431.07",4431.07,4431.07,5,,0
4198696000002572707,529-003,2024-03,1,22566.37,1,"CRC 18,000.00",18000,18000,1,,0
4198696000001408001,524-0558,2024-10,1,4247.79,0,"CRC 3,100.00",3100,3100,0,,0
4198696000020642545,800-3005,2025-04,1,23610.62,0,"CRC 22,338.05",22338.05,22338.05,0,,0
4198696000003636439,800-369,2024-03,1,26991.15,0,"CRC 19,990.00",19990,19990,0,,0
4198696000001108207,800-005,2023-11,4,66902.65,0,"CRC 14,000.00",14000,14000,0,,0
4198696000000140887,112-459,2024-07,1,3451.33,496,"CRC 1,330.56",1330.56,1039.5,496,,0
4198696000005012519,800-717,2024-04,1,4513.27,0,"CRC 3,300.00",3300,3300,0,,0
4198696000019785073,800-2852,2025-03,4,59469.03,0,"CRC 11,000.00",11000,11000,0,,0
4198696000003944300,800-439,2024-03,1,5929.2,0,"CRC 4,380.53",4380.53,4380.53,0,,0
4198696000008761530,800-1555,2024-08,1,24336.28,0,"CRC 18,004.00",18004,18004,0,,0
4198696000004993531,800-707,2024-04,1,25575.22,0,"CRC 18,900.00",18900,18900,0,,0
4198696000000677755,376-62,2024-08,1,3716.81,2,"CRC 2,728.68",2728.68,2728.68,2,,0
4198696000011490089,510-1017,2024-10,1,90453.1,2,"CRC 77,748.65",77748.65,77748.65,2,,0
4198696000000861598,509-0099,2024-04,1,10884.96,9,"CRC 8,043.53",8043.53,8043.530000000001,9,,0
4198696000022460097,800-3169,2025-04,1,18318.58,0,"CRC 13,743.99",13743.99,13743.99,0,,0
4198696000003661318,800-373,2024-03,1,7079.65,0,"CRC 5,200.00",5200,5200,0,,0
4198696000018234937,800-2594,2025-02,1,29469.03,0,"CRC 21,729.39",21729.39,21729.39,0,,0
4198696000001614986,522-0112,2025-01,2,37345.13,0,"CRC 13,789.38",13789.38,13789.38,0,,0
4198696000000669867,3-42,2024-03,1,1681.42,1,"CRC 1,233.02",1233.02,1233.02,1,,0
4198696000000677557,376-40,2025-02,1,5486.73,1,"CRC 4,053.94",4053.94,4053.94,1,,0
4198696000010464495,509-3041,2024-10,1,10619.47,1,"CRC 6,156.18",6156.18,6156.18,1,,0
4198696000004126037,800-489,2024-03,1,223716.81,0,"CRC 174,396.00",174396,174396,0,,0
4198696000006923001,376-3005,2025-01,1,4955.75,4,"CRC 3,629.87",3629.87,3629.8700000000003,4,,0
4198696000007418428,800-1320,2024-07,2,4424.78,0,"CRC 1,210.00",1210,1210,0,,0
4198696000010698533,800-1872,2025-03,1,10014.16,0,"CRC 8,000.00",8000,8000,0,,0
4198696000022465196,800-3177,2025-04,1,12389.38,0,"CRC 4,545.45",4545.45,4545.45,0,,0
4198696000000898170,504-110,2025-01,1,9026.55,0,"CRC 6,664.49",6664.49,6664.49,0,,0
4198696000008585068,527-0039,2025-02,1,21681.42,6,"CRC 18,648.00",18648,18648,6,,0
4198696000001407038,524-0109,2024-11,2,6017.7,4,"CRC 2,200.00",2200,2200,4,,0
4198696000019847963,800-2865,2025-03,1,35929.2,0,"CRC 26,595.00",26595,26595,0,,0
4198696000008184001,800-1461,2024-08,1,81415.93,0,"CRC 60,000.00",60000,60000,0,,0
4198696000019841342,800-2862,2025-03,2,26548.67,0,"CRC 9,870.00",9870,9870,0,,0
4198696000010251001,525-0018,2024-10,1,8141.59,2,"CRC 5,990.00",5990,5990,2,,0
4198696000011874791,72-5005,2024-11,2,13274.34,2,"CRC 4,860.00",4860,4860,2,,0
4198696000000898143,504-107,2024-04,1,2123.89,1,"CRC 1,537.73",1537.73,1537.73,1,,0
4198696000004093101,529-091,2024-03,1,27079.65,3,"CRC 20,000.00",20000,20000,3,,0
4198696000001611521,520-0116,2025-01,1,23936.28,4,"CRC 19,225.24",19225.24,19225.24,4,,0
4198696000002572941,529-032,2024-10,6,138053.1,6,"CRC 17,000.00",17000,17000,6,,0
4198696000001614509,522-0027,2024-11,1,43097.35,0,"CRC 31,900.00",31900,31900,0,,0
4198696000000863164,509-0572,2025-04,1,13352.21,4,"CRC 10,709.82",10709.82,10709.82,4,,0
4198696000004882003,534-0090,2024-04,4,15575.22,4,"CRC 2,850.00",2850,2850,4,,0
4198696000000844309,505-010,2024-07,1,2300.88,0,"CRC 1,900.00",1900,1900,0,,0
4198696000014062233,800-2201,2025-02,1,31769.91,0,"CRC 23,520.00",23520,23520,0,,0
4198696000006967730,800-1246,2024-07,2,30088.5,0,"CRC 11,100.00",11100,11100,0,,0
4198696000019394001,800-2792,2025-03,1,26017.7,0,"CRC 19,250.00",19250,19250,0,,0
4198696000005376180,800-817,2024-05,3,8230.09,0,"CRC 2,150.00",2150,2150,0,,0
4198696000000137692,15-5,2025-03,2,10095.58,43,"CRC 2,231.68",2231.68,1743.5,43,,0
4198696000002859021,72-3229,2024-11,1,16771.68,2,"CRC 16,540.00",16540,16540,2,,0
4198696000001481095,519-0015,2024-10,1,8672.57,1,"CRC 7,401.50",7401.5,7401.5,1,,0
4198696000001057791,517-002,2023-11,1,23539.82,1,"CRC 18,018.00",18018,18018,1,,0
4198696000000670686,3-133,2025-02,1,2743.36,0,"CRC 1,991.03",1991.03,1991.03,0,,0
4198696000001407290,524-0137,2024-09,1,7345.13,2,"CRC 5,400.00",5400,5600,2,,0
4198696000011175155,800-1960,2024-10,1,14601.77,0,"CRC 10,808.00",10808,10808,0,,0
4198696000005033001,800-720,2024-04,1,19203.54,0,"CRC 14,163.00",14163,14163,0,,0
4198696000000678268,376-119,2024-07,1,2212.39,1,"CRC 1,585.68",1585.68,1585.68,1,,0
4198696000000864919,509-2570,2024-07,1,9734.51,4,"CRC 7,200.00",7200,7200,4,,0
4198696000000142768,214-89,2025-04,2,14814.16,18,"CRC 3,132.80",3132.8,2447.5,18,,0
4198696000009740080,530-0036,2024-11,1,1872.57,0,"CRC 1,500.00",1500,1500,0,,0
4198696000001406534,524-0053,2025-03,1,2279.65,1,"CRC 1,800.00",1800,1800,1,,0
4198696000000141526,118-176,2024-07,1,1681.42,37,CRC 654.72,654.72,511.5,37,,0
4198696000000588358,343-19,2024-08,1,3716.81,0,"CRC 3,344.20",3344.2,3344.2000000000003,0,,0
4198696000001045578,512-018,2024-07,1,11769.91,0,"CRC 9,166.90",9166.9,9166.9,0,,0
4198696000000897819,504-071,2024-05,1,9026.55,0,"CRC 7,793.50",7793.5,7793.5,0,,0
4198696000000669669,3-20,2024-07,1,2477.88,2,"CRC 2,211.24",2211.24,2211.24,2,,0
4198696000001614725,522-0010,2024-01,1,20442.48,0,"CRC 17,747.49",17747.49,17747.49,0,,0
4198696000005279598,800-787,2024-05,1,27168.14,0,"CRC 20,072.40",20072.4,20072.4,0,,0
4198696000021802445,800-3095,2025-04,1,7964.6,1,"CRC 3,400.00",3400,3400,1,,0
4198696000000844372,505-017,2024-02,1,2300.88,0,"CRC 1,998.00",1998,1998,0,,0
4198696000000139195,57-2,2024-06,1,49181.42,9,"CRC 24,872.32",24872.32,19431.5,9,,0
4198696000000861526,509-0091,2023-12,1,7168.14,5,"CRC 6,054.50",6054.5,6054.5,5,,0
4198696000008096515,800-1444,2024-08,1,10176.99,0,"CRC 7,500.00",7500,7500,0,,0
4198696000009409473,800-1661,2024-09,1,11946.9,0,"CRC 8,800.00",8800,8800,0,,0
4198696000000679438,72-1064,2024-04,2,6725.66,0,"CRC 2,972.11",2972.11,2972.1099999999997,0,,0
4198696000007898600,518-0609,2025-02,1,41681.42,1,"CRC 30,852.79",30852.79,30852.79,1,,0
4198696000000670551,3-118,2024-01,1,1858.41,0,"CRC 1,335.52",1335.52,1335.52,0,,0
4198696000001610630,520-0110,2025-01,1,29292.04,5,"CRC 21,695.24",21695.24,21695.52,5,,0
4198696000000144226,317-1,2025-04,1,12212.39,9,"CRC 6,103.68",6103.68,4768.5,9,,0
4198696000005905681,800-941,2024-05,1,24336.28,0,"CRC 18,000.00",18000,18000,0,,0
4198696000004325095,521-0044,2024-04,1,17522.12,1,"CRC 14,402.36",14402.36,14402.36,1,,0
4198696000000844372,505-017,2024-07,1,2477.88,0,"CRC 1,998.00",1998,1998,0,,0
4198696000000861517,509-0090,2025-03,1,13283.19,1,"CRC 10,334.04",10334.04,10334.04,1,,0
4198696000006040368,521-1001,2024-05,1,22477.88,1,"CRC 16,600.00",16600,16600,1,,0
4198696000000142363,168-256,2024-04,2,707.96,98,CRC 91.52,91.52,71.5,98,,0
4198696000017644815,800-2502,2025-02,2,13893.81,0,"CRC 2,950.00",2950,2950,0,,0
4198696000000866179,509-3021,2025-01,1,11061.95,2,"CRC 8,158.01",8158.01,8158.01,2,,0
4198696000000602581,106-33,2025-01,1,16725.66,38,"CRC 14,082.86",14082.86,14082.86,38,,0
4198696000001153072,524-0512,2024-08,1,24955.75,1,"CRC 16,915.00",16915,18900,1,,0
4198696000000143839,259-105,2024-04,1,10619.47,45,"CRC 7,100.00",7100,4504.5,45,,0
4198696000000861526,509-0091,2024-08,1,8230.09,5,"CRC 6,054.50",6054.5,6054.5,5,,0
4198696000000141481,118-155,2025-03,1,2212.39,39,CRC 830.72,830.72,649,39,,0
4198696000015145484,800-2281,2025-01,2,24424.78,0,"CRC 9,000.00",9000,9000,0,,0
4198696000000142228,168-39,2024-10,10,884.96,488,CRC 7.04,7.04,5.5,488,,0
4198696000006545525,106-2018,2025-01,7,46162.83,8,"CRC 5,139.00",5139,6339.5,8,,0
4198696000010805382,136-1008,2025-04,2,11150.44,97,"CRC 3,000.00",3000,2018.5,97,,0
4198696000001096565,523-0031,2024-06,2,7964.6,2,"CRC 2,200.00",2200,2200,2,,0
4198696000000864505,509-2524,2024-02,2,13274.34,4,"CRC 5,571.48",5571.48,5571.48,4,,0
4198696000000861166,509-0051,2024-04,1,12831.86,3,"CRC 9,460.72",9460.72,13670.51,3,,0
4198696000000670209,3-80,2024-03,1,2212.39,6,"CRC 1,580.07",1580.07,1614.5600000000002,6,,0
4198696000000899547,503-005,2024-10,1,3628.32,9,"CRC 2,679.11",2679.11,2679.1099999999997,9,,0
4198696000006545376,106-2005,2025-04,2,6902.65,6,"CRC 3,128.00",3128,3128,6,,0
4198696000006545376,106-2005,2025-03,1,4247.79,6,"CRC 3,128.00",3128,3128,6,,0
4198696000018185512,800-2587,2025-02,1,13265.49,0,"CRC 9,225.00",9225,9225,0,,0
4198696000003894260,800-421,2024-07,2,1769.91,0,CRC 599.00,599,599,0,,0
4198696000014709807,529-110,2025-04,1,29734.51,2,"CRC 22,000.00",22000,22000,2,,0
4198696000005939735,509-1074,2024-05,2,54690.27,2,"CRC 20,220.90",20220.9,20220.9,2,,0
4198696000007812245,90-1007,2024-12,2,22796.46,193,"CRC 6,290.00",6290,4191,193,,0
4198696000001096520,523-0026,2024-10,1,6637.17,2,"CRC 4,900.00",4900,4900,2,,0
4198696000000679699,95-1005,2024-06,2,4247.79,0,"CRC 1,735.02",1735.02,1735.02,0,,0
4198696000010341184,376-3016,2024-10,1,7079.65,2,"CRC 4,891.84",4891.84,4891.84,2,,0
4198696000000143578,246-224,2025-02,2,21238.94,6,"CRC 4,942.08",4942.08,3861,6,,0
4198696000005698295,800-901,2024-09,1,24778.76,0,"CRC 17,000.00",17000,17000,0,,0
4198696000010661347,800-1859,2025-01,1,14778.76,0,"CRC 10,914.00",10914,10914,0,,0
4198696000013107045,517-1061,2025-01,1,24867.26,2,"CRC 23,748.00",23748,23748,2,,0
