SKU,Product_ID,Invoice_Date,Line_Quantity,Line_Total_BCY
,4198696000006420326,11 Jun 2024,2.00,23362.83
,4198696000006420328,11 Jun 2024,1.00,15486.73
,4198696000006422997,11 Jun 2024,1.00,37876.11
,4198696000006432300,12 Jun 2024,1.00,17699.12
,4198696000006432489,12 Jun 2024,2.00,5840.71
,4198696000006448225,12 Jun 2024,1.00,884.96
,4198696000006457161,12 Jun 2024,1.00,39159.29
,4198696000006457163,12 Jun 2024,1.00,79646.02
,4198696000006457165,12 Jun 2024,1.00,14247.79
,4198696000006457167,12 Jun 2024,1.00,7610.62
,4198696000006457169,12 Jun 2024,1.00,5929.2
,4198696000006457171,12 Jun 2024,1.00,7433.63
,4198696000006457173,12 Jun 2024,2.00,26725.66
,4198696000006457175,12 Jun 2024,1.00,3185.84
,4198696000006457177,12 Jun 2024,1.00,1592.92
,4198696000006457373,12 Jun 2024,1.00,4070.8
,4198696000006457420,12 Jun 2024,1.00,5840.71
,4198696000006457422,12 Jun 2024,1.00,2920.35
,4198696000006468663,13 Jun 2024,1.00,12694.69
,4198696000006468665,13 Jun 2024,2.00,3530.97
,4198696000006468667,13 Jun 2024,5.00,7566.37
,4198696000006469248,13 Jun 2024,1.00,3805.31
,4198696000006480004,13 Jun 2024,2.00,4247.79
,4198696000006480006,13 Jun 2024,1.00,7876.11
,4198696000006480223,13 Jun 2024,2.00,16141.59
,4198696000006494081,13 Jun 2024,2.00,32389.38
,4198696000006494647,13 Jun 2024,1.00,16902.65
,4198696000006494780,13 Jun 2024,1.00,2212.39
,4198696000006495318,13 Jun 2024,1.00,5309.73
,4198696000006506004,14 Jun 2024,1.00,2920.35
,4198696000006532189,14 Jun 2024,1.00,2566.37
,4198696000006532236,14 Jun 2024,1.00,44305.31
,4198696000006532238,14 Jun 2024,1.00,44305.31
,4198696000006532499,14 Jun 2024,1.00,2300.88
,4198696000006540149,14 Jun 2024,1.00,1858.41
,4198696000006540151,14 Jun 2024,1.00,7787.61
,4198696000006540153,14 Jun 2024,1.00,2212.39
,4198696000006540615,14 Jun 2024,1.00,12477.88
,4198696000006540617,14 Jun 2024,1.00,2389.38
,4198696000006540619,14 Jun 2024,1.00,9380.53
,4198696000006540727,15 Jun 2024,1.00,2920.35
,4198696000006571958,17 Jun 2024,2.00,43716.81
,4198696000006575438,17 Jun 2024,1.00,12212.39
,4198696000006595185,17 Jun 2024,1.00,11415.93
,4198696000006595277,17 Jun 2024,2.00,9734.51
,4198696000006609004,18 Jun 2024,1.00,27079.65
,4198696000006609143,18 Jun 2024,2.00,3185.84
,4198696000006609145,18 Jun 2024,2.00,7964.6
,4198696000006609147,18 Jun 2024,2.00,4070.8
,4198696000006616319,18 Jun 2024,1.00,9380.53
,4198696000006616364,18 Jun 2024,1.00,15575.22
,4198696000006622307,18 Jun 2024,1.00,18849.56
,4198696000006649477,19 Jun 2024,1.00,28053.1
,4198696000006649479,19 Jun 2024,1.00,2300.88
,4198696000006691628,21 Jun 2024,1.00,4955.75
,4198696000006693344,20 Jun 2024,4.00,22300.88
,4198696000006693707,20 Jun 2024,2000.00,1769.91
,4198696000006693746,21 Jun 2024,1.00,28761.06
,4198696000006693748,21 Jun 2024,4.00,7787.61
,4198696000006693750,21 Jun 2024,1.00,15486.73
,4198696000006693752,21 Jun 2024,1.00,2300.88
,4198696000006699123,20 Jun 2024,1.00,1592.92
,4198696000006699125,20 Jun 2024,1.00,2920.35
,4198696000006703176,21 Jun 2024,1.00,28318.58
,4198696000006703178,21 Jun 2024,5.00,1548.67
,4198696000006735071,22 Jun 2024,2500.00,2212.39
,4198696000006739128,22 Jun 2024,4.00,92035.4
,4198696000006739130,22 Jun 2024,4.00,34300.88
,4198696000006746100,24 Jun 2024,1.00,1504.42
,4198696000006746227,24 Jun 2024,1.00,147787.61
,4198696000006746403,24 Jun 2024,1.00,5398.23
,4198696000006746405,24 Jun 2024,1.00,3451.33
,4198696000006746614,24 Jun 2024,1.00,3451.33
,4198696000006746702,24 Jun 2024,2.00,3893.81
,4198696000006746704,24 Jun 2024,1.00,3362.83
,4198696000006746758,24 Jun 2024,1.00,27079.65
,4198696000006753174,24 Jun 2024,2.00,20681.42
,4198696000006753176,24 Jun 2024,1.00,9079.65
,4198696000006777688,25 Jun 2024,1.00,49823.01
,4198696000006782245,25 Jun 2024,1.00,4513.27
,4198696000006784025,25 Jun 2024,1.00,47699.12
,4198696000006843544,28 Jun 2024,1.00,15929.2
,4198696000006843546,28 Jun 2024,5.00,1548.67
,4198696000006844081,28 Jun 2024,4.00,25840.71
,4198696000006844083,28 Jun 2024,1.00,5221.24
,4198696000006844085,28 Jun 2024,1.00,5486.73
,4198696000006844087,28 Jun 2024,1.00,11061.95
,4198696000006844089,28 Jun 2024,1.00,1858.41
,4198696000006905131,01 Jul 2024,2.00,22300.88
,4198696000006908196,01 Jul 2024,2.00,6548.67
,4198696000006908198,01 Jul 2024,1.00,2743.36
,4198696000006908200,01 Jul 2024,1.00,5840.71
,4198696000006908202,01 Jul 2024,1.00,6902.65
,4198696000006908204,01 Jul 2024,3.00,13539.82
,4198696000006908458,02 Jul 2024,1.00,10592.92
,4198696000006908460,02 Jul 2024,2.00,336.28
,4198696000006908462,02 Jul 2024,2.00,504.42
,4198696000006914181,01 Jul 2024,1.00,16393.81
,4198696000006914359,02 Jul 2024,1.00,4778.76
,4198696000006914361,02 Jul 2024,1.00,43274.34
,4198696000006914471,02 Jul 2024,4.00,9203.54
,4198696000006914598,02 Jul 2024,0.10,2283.19
,4198696000006914600,02 Jul 2024,0.15,3146.02
,4198696000006914744,02 Jul 2024,1.00,16283.19
,4198696000006931269,03 Jul 2024,1.00,7079.65
,4198696000006931271,03 Jul 2024,4.00,22300.88
,4198696000006933523,03 Jul 2024,1.00,22389.38
,4198696000006933525,03 Jul 2024,2.00,619.47
,4198696000006946139,03 Jul 2024,2.00,16991.15
,4198696000006946141,03 Jul 2024,1.00,25486.73
,4198696000006946189,03 Jul 2024,1.00,2654.87
,4198696000006946232,03 Jul 2024,1.00,29026.55
,4198696000006946234,03 Jul 2024,1.00,29026.55
,4198696000006946236,03 Jul 2024,2.00,22300.88
,4198696000006988206,04 Jul 2024,1.00,47964.6
,4198696000006990732,04 Jul 2024,1.00,10707.96
,4198696000006990734,04 Jul 2024,2.00,41061.95
,4198696000006990736,04 Jul 2024,1.00,18584.07
,4198696000007008752,05 Jul 2024,3500.00,3097.35
,4198696000007027700,05 Jul 2024,4.00,24548.67
,4198696000007027702,05 Jul 2024,1.00,4623.89
,4198696000007027704,05 Jul 2024,2.00,16646.02
,4198696000007027787,05 Jul 2024,1.00,19823.01
,4198696000007027789,05 Jul 2024,1.00,19823.01
,4198696000007027791,05 Jul 2024,1.00,18495.58
,4198696000007027793,05 Jul 2024,1.00,3539.82
,4198696000007082004,06 Jul 2024,2.00,30088.5
,4198696000007082452,06 Jul 2024,1.00,3805.31
,4198696000007082634,06 Jul 2024,1.00,12035.4
,4198696000007082731,06 Jul 2024,1.00,29646.02
,4198696000007082733,06 Jul 2024,0.05,849.56
,4198696000007082735,06 Jul 2024,0.05,818.58
,4198696000007118004,08 Jul 2024,4.00,92035.4
,4198696000007118101,08 Jul 2024,1.00,15929.2
,4198696000007132276,08 Jul 2024,2.00,45840.71
,4198696000007132345,08 Jul 2024,1.00,5044.25
,4198696000007132685,08 Jul 2024,6.00,74336.28
,4198696000007151384,08 Jul 2024,1.00,26283.19
,4198696000007151386,08 Jul 2024,2.00,43008.85
,4198696000007151388,08 Jul 2024,2.00,46548.67
,4198696000007151390,08 Jul 2024,1.00,18495.58
,4198696000007151479,08 Jul 2024,1.00,3783.19
,4198696000007151481,08 Jul 2024,1.00,1849.56
,4198696000007166045,09 Jul 2024,1.00,8659.29
,4198696000007166047,09 Jul 2024,1.00,6637.17
,4198696000007166101,09 Jul 2024,1.00,28761.06
,4198696000007174225,09 Jul 2024,1.00,3805.31
,4198696000007174227,09 Jul 2024,1.00,3008.85
,4198696000007174229,09 Jul 2024,17.00,5265.49
,4198696000007174710,09 Jul 2024,1.00,28761.06
,4198696000007174712,09 Jul 2024,1.00,6725.66
,4198696000007174714,09 Jul 2024,1.00,7256.64
,4198696000007174716,09 Jul 2024,15.00,4646.02
,4198696000007203317,10 Jul 2024,1.00,3539.82
,4198696000007221658,10 Jul 2024,1.00,24424.78
,4198696000007221660,10 Jul 2024,1.00,2389.38
,4198696000007221662,10 Jul 2024,1.00,2920.35
,4198696000007279682,11 Jul 2024,1.00,2606.19
,4198696000007281141,11 Jul 2024,2.00,53097.35
,4198696000007281143,11 Jul 2024,2.00,53805.31
,4198696000007283095,11 Jul 2024,5.00,50000
,4198696000007343156,12 Jul 2024,1.00,18230.09
,4198696000007343158,12 Jul 2024,1.00,10619.47
,4198696000007343216,12 Jul 2024,1.00,6473.45
,4198696000007343353,12 Jul 2024,1.00,38053.1
,4198696000007343624,13 Jul 2024,1.00,10000
,4198696000007343740,13 Jul 2024,1.00,2654.87
,4198696000007343742,13 Jul 2024,1.00,6371.68
,4198696000007344575,12 Jul 2024,1.00,1504.42
,4198696000007344577,12 Jul 2024,1.00,3185.84
,4198696000007365236,12 Jul 2024,4.00,4955.75
,4198696000007365473,12 Jul 2024,1.00,57168.14
,4198696000007365932,12 Jul 2024,2.00,35044.25
,4198696000007371224,12 Jul 2024,3220.00,2849.56
,4198696000007371667,13 Jul 2024,1.00,2300.88
,4198696000007371669,13 Jul 2024,1.00,2212.39
,4198696000007371671,13 Jul 2024,1.00,2300.88
,4198696000007419167,15 Jul 2024,1.00,10619.47
,4198696000007419169,15 Jul 2024,1.00,13274.34
,4198696000007419363,15 Jul 2024,1.00,16194.69
,4198696000007419365,15 Jul 2024,2.00,619.47
,4198696000007419413,15 Jul 2024,1.00,1769.91
,4198696000007419450,15 Jul 2024,2.00,8318.58
,4198696000007419624,15 Jul 2024,2.00,7061.95
,4198696000007419626,15 Jul 2024,1.00,9668.14
,4198696000007419628,15 Jul 2024,1.00,8407.08
,4198696000007424470,15 Jul 2024,1.00,9115.04
,4198696000007444004,15 Jul 2024,1.00,3008.85
,4198696000007444049,15 Jul 2024,1.00,10442.48
,4198696000007467004,16 Jul 2024,1.00,11858.41
,4198696000007467232,16 Jul 2024,1.00,2477.88
,4198696000007467301,16 Jul 2024,1.00,3982.3
,4198696000007467303,16 Jul 2024,2.00,22477.88
,4198696000007502478,17 Jul 2024,2.00,176.99
,4198696000007502783,17 Jul 2024,2.00,7433.63
,4198696000007502888,17 Jul 2024,1.00,35752.21
,4198696000007502890,17 Jul 2024,1.00,35752.21
,4198696000007502892,17 Jul 2024,2.00,22362.83
,4198696000007502894,17 Jul 2024,1.00,1429.2
,4198696000007642026,19 Jul 2024,1.00,9911.5
,4198696000007654004,19 Jul 2024,1.00,8849.56
,4198696000007654006,19 Jul 2024,1.00,14247.79
,4198696000007660452,19 Jul 2024,1.00,22389.38
,4198696000007660454,19 Jul 2024,1.00,8053.1
,4198696000007681004,20 Jul 2024,1.00,3982.3
,4198696000007681006,20 Jul 2024,1.00,3893.81
,4198696000007681636,20 Jul 2024,1.00,17823.01
,4198696000007681638,20 Jul 2024,1.00,3446.9
,4198696000007681640,20 Jul 2024,2.00,54336.28
,4198696000007681642,20 Jul 2024,2.00,14796.46
,4198696000007698176,20 Jul 2024,3.00,1327.43
,4198696000007698178,20 Jul 2024,3.00,1061.95
,4198696000007702004,19 Jul 2024,4.00,1415.93
,4198696000007723357,23 Jul 2024,4.00,11681.42
,4198696000007723359,23 Jul 2024,1.00,4070.8
,4198696000007744334,22 Jul 2024,4.00,92035.4
,4198696000007744336,22 Jul 2024,1.00,22123.89
,4198696000007744338,22 Jul 2024,1.00,22123.89
,4198696000007744724,22 Jul 2024,1.00,19911.5
,4198696000007744891,22 Jul 2024,1.00,23008.85
,4198696000007745098,22 Jul 2024,1.00,30176.99
,4198696000007752912,23 Jul 2024,1.00,12123.89
,4198696000007752914,23 Jul 2024,1.00,9469.03
,4198696000007759004,23 Jul 2024,1.00,18495.58
,4198696000007759006,23 Jul 2024,1.00,4336.28
,4198696000007759008,23 Jul 2024,1.00,2566.37
,4198696000007759249,23 Jul 2024,1.00,26548.67
,4198696000007759343,23 Jul 2024,1.00,1858.41
,4198696000007762350,23 Jul 2024,2.00,38053.1
,4198696000007762352,23 Jul 2024,1.00,9823.01
,4198696000007762631,23 Jul 2024,1.00,12831.86
,4198696000007762633,23 Jul 2024,1.00,10176.99
,4198696000007813020,24 Jul 2024,1.00,2964.6
,4198696000007813161,24 Jul 2024,2.00,9557.52
,4198696000007813901,24 Jul 2024,1.00,7610.62
,4198696000007813903,24 Jul 2024,1.00,3185.84
,4198696000007813905,24 Jul 2024,1.00,13274.34
,4198696000007813907,24 Jul 2024,1.00,0
,4198696000007819081,24 Jul 2024,2000.00,1769.91
,4198696000007819573,24 Jul 2024,1.00,2654.87
,4198696000007819575,24 Jul 2024,1.00,3362.83
,4198696000007819577,24 Jul 2024,1.00,22389.38
,4198696000007828104,24 Jul 2024,1.00,8407.08
,4198696000007870435,29 Jul 2024,7.00,31190.27
,4198696000007870437,29 Jul 2024,7.00,32367.26
,4198696000007870489,29 Jul 2024,1.00,2920.35
,4198696000007870588,29 Jul 2024,1.00,6194.69
,4198696000007870791,29 Jul 2024,1.00,5840.71
,4198696000007870793,29 Jul 2024,1.00,17433.63
,4198696000007870795,29 Jul 2024,1.00,16725.66
,4198696000007870938,29 Jul 2024,2.00,15044.25
,4198696000007873048,26 Jul 2024,1.00,22389.38
,4198696000007873556,26 Jul 2024,1.00,30176.99
,4198696000007873558,26 Jul 2024,2.00,21238.94
,4198696000007873704,26 Jul 2024,2000.00,1769.91
,4198696000007892754,27 Jul 2024,1.00,7610.62
,4198696000007892756,27 Jul 2024,1.00,7610.62
,4198696000007895103,27 Jul 2024,2.00,46017.7
,4198696000007896145,27 Jul 2024,2.00,32920.35
,4198696000007898030,29 Jul 2024,1.00,16902.65
,4198696000007898032,29 Jul 2024,4.00,25840.71
,4198696000007898129,29 Jul 2024,1.00,11327.43
,4198696000007906097,29 Jul 2024,1.00,4070.8
,4198696000007910004,30 Jul 2024,2.00,40707.96
,4198696000007910006,30 Jul 2024,1.00,11592.92
,4198696000007910008,30 Jul 2024,9.00,2787.61
,4198696000007910085,30 Jul 2024,2.00,71796.46
,4198696000007940306,30 Jul 2024,1.00,4247.79
,4198696000007940308,30 Jul 2024,1.00,3362.83
,4198696000007940459,30 Jul 2024,1.00,11150.44
,4198696000007972004,31 Jul 2024,1.00,7079.65
,4198696000008000076,31 Jul 2024,1.00,5398.23
,4198696000008000078,31 Jul 2024,1.00,5398.23
,4198696000008000175,31 Jul 2024,1.00,8849.56
,4198696000008000263,01 Aug 2024,1.00,7079.65
,4198696000008003251,31 Jul 2024,1.00,12389.38
,4198696000008003253,31 Jul 2024,2.00,13274.34
,4198696000008015005,01 Aug 2024,1.00,2566.37
,4198696000008015007,01 Aug 2024,1.00,16725.66
,4198696000008042047,03 Aug 2024,1.00,132743.36
,4198696000008042153,03 Aug 2024,1.00,17787.61
,4198696000008081322,05 Aug 2024,1.00,4247.79
,4198696000008081425,05 Aug 2024,1.00,23008.85
,4198696000008082732,05 Aug 2024,1.00,81415.93
,4198696000008123109,06 Aug 2024,1.00,9380.53
,4198696000008123229,06 Aug 2024,2.00,9734.51
,4198696000008123343,06 Aug 2024,1.00,12035.4
,4198696000008123345,06 Aug 2024,1.00,2300.88
,4198696000008126008,06 Aug 2024,1.00,20088.5
,4198696000008126225,06 Aug 2024,2.00,5840.71
,4198696000008126300,06 Aug 2024,2000.00,1769.91
,4198696000008126335,06 Aug 2024,4.00,1238.94
,4198696000008126337,06 Aug 2024,1.00,10707.96
,4198696000008163004,07 Aug 2024,2.00,4070.8
,4198696000008163157,07 Aug 2024,1.00,81415.93
,4198696000008163159,07 Aug 2024,1.00,27433.63
,4198696000008163209,07 Aug 2024,3.00,70796.28
,4198696000008163410,07 Aug 2024,3.00,6902.65
,4198696000008176097,07 Aug 2024,1.00,3699.12
,4198696000008176099,07 Aug 2024,1.00,1933.63
,4198696000008176101,07 Aug 2024,2.00,4876.11
,4198696000008176309,07 Aug 2024,1.00,22389.38
,4198696000008202264,07 Aug 2024,2500.00,2212.39
,4198696000008202331,07 Aug 2024,2000.00,1769.91
,4198696000008242216,07 Aug 2024,3000.00,2654.87
,4198696000008242604,08 Aug 2024,1.00,27079.65
,4198696000008242606,08 Aug 2024,1.00,5398.23
,4198696000008242914,08 Aug 2024,1.00,8584.07
,4198696000008242916,08 Aug 2024,1.00,9734.51
,4198696000008242918,08 Aug 2024,1.00,3185.84
,4198696000008242920,08 Aug 2024,12.00,3716.81
,4198696000008244127,08 Aug 2024,2.00,41946.9
,4198696000008256004,07 Aug 2024,1.00,5575.22
,4198696000008256006,07 Aug 2024,1.00,4070.8
,4198696000008256008,07 Aug 2024,7.00,20442.48
,4198696000008256010,07 Aug 2024,8.00,2477.88
,4198696000008256070,07 Aug 2024,1.00,141.59
,4198696000008256113,07 Aug 2024,1.00,2123.89
,4198696000008256353,08 Aug 2024,1.00,13185.84
,4198696000008262004,07 Aug 2024,3000.00,2654.87
,4198696000008276562,09 Aug 2024,1.00,5486.73
,4198696000008276564,09 Aug 2024,1.00,10619.47
,4198696000008276874,09 Aug 2024,1.00,12300.88
,4198696000008276876,09 Aug 2024,1.00,3628.32
,4198696000008276878,09 Aug 2024,2.00,619.47
,4198696000008289116,09 Aug 2024,2.00,51327.43
,4198696000008308279,09 Aug 2024,1.00,9823.01
,4198696000008308387,09 Aug 2024,2.00,33097.35
,4198696000008310004,09 Aug 2024,1.00,11327.43
,4198696000008317390,09 Aug 2024,2.00,3185.84
,4198696000008357178,12 Aug 2024,1.00,9026.55
,4198696000008357180,12 Aug 2024,2.00,35044.25
,4198696000008358004,12 Aug 2024,1.00,19557.52
,4198696000008369093,12 Aug 2024,1.00,2212.39
,4198696000008369095,12 Aug 2024,1.00,10973.45
,4198696000008411371,13 Aug 2024,1975.00,1747.79
,4198696000008428041,13 Aug 2024,1.00,7610.62
,4198696000008428043,13 Aug 2024,3.00,9823.01
,4198696000008428045,13 Aug 2024,1.00,7079.65
,4198696000008428047,13 Aug 2024,1.00,5309.73
,4198696000008428049,13 Aug 2024,1.00,5752.21
,4198696000008463340,14 Aug 2024,2.00,11327.43
,4198696000008464004,14 Aug 2024,2000.00,1769.91
,4198696000008464247,14 Aug 2024,1.00,21150.44
,4198696000008467329,14 Aug 2024,2.00,78584.07
,4198696000008467331,14 Aug 2024,1.00,17570.8
,4198696000008467333,14 Aug 2024,2.00,51955.75
,4198696000008467335,14 Aug 2024,1.00,12526.55
,4198696000008467479,14 Aug 2024,1.00,4778.76
,4198696000008551047,16 Aug 2024,2300.00,2035.4
,4198696000008551298,16 Aug 2024,1.00,66548.67
,4198696000008551341,16 Aug 2024,1.00,22123.89
,4198696000008579155,17 Aug 2024,1.00,12212.39
,4198696000008590565,19 Aug 2024,1.00,23008.85
,4198696000008590567,19 Aug 2024,2.00,619.47
,4198696000008591085,19 Aug 2024,2.00,48495.58
,4198696000008591087,19 Aug 2024,2.00,23008.85
,4198696000008615194,20 Aug 2024,1.00,9734.51
,4198696000008615414,20 Aug 2024,2.00,17699.12
,4198696000008615416,20 Aug 2024,1.00,8849.56
,4198696000008622477,20 Aug 2024,8.00,2477.88
,4198696000008622479,20 Aug 2024,1.00,8849.56
,4198696000008622481,20 Aug 2024,1.00,2831.86
,4198696000008622483,20 Aug 2024,1.00,4424.78
,4198696000008622485,20 Aug 2024,1.00,5663.72
,4198696000008641004,20 Aug 2024,1.00,8849.56
,4198696000008656261,21 Aug 2024,1.00,2743.36
,4198696000008656263,21 Aug 2024,1.00,4336.28
,4198696000008657185,21 Aug 2024,1.00,23185.84
,4198696000008661109,21 Aug 2024,2.00,7256.64
,4198696000008661280,21 Aug 2024,1.00,12035.4
,4198696000008661382,21 Aug 2024,1.00,24247.79
,4198696000008672906,21 Aug 2024,1.00,9823.01
,4198696000008672908,21 Aug 2024,1.00,6017.7
,4198696000008676004,21 Aug 2024,1.00,12477.88
,4198696000008676006,21 Aug 2024,1.00,32566.37
,4198696000008676008,21 Aug 2024,1.00,2212.39
,4198696000008682004,21 Aug 2024,4500.00,3982.3
,4198696000008702059,22 Aug 2024,1.00,47168.14
,4198696000008702061,22 Aug 2024,5.00,1548.67
,4198696000008702129,22 Aug 2024,1.00,47168.14
,4198696000008702131,22 Aug 2024,5.00,1548.67
,4198696000008713610,22 Aug 2024,1.00,27699.12
,4198696000008713612,22 Aug 2024,1.00,27699.12
,4198696000008732180,22 Aug 2024,2.00,74513.27
,4198696000008732227,22 Aug 2024,2000.00,1769.91
,4198696000008757004,22 Aug 2024,1.00,11327.43
,4198696000008757006,22 Aug 2024,2.00,5486.73
,4198696000008761236,22 Aug 2024,1.00,7964.6
,4198696000008761238,22 Aug 2024,1.00,2654.87
,4198696000008761365,22 Aug 2024,2.00,41362.83
,4198696000008761456,22 Aug 2024,1.00,25221.24
,4198696000008784004,23 Aug 2024,4.00,5309.73
,4198696000008784006,23 Aug 2024,1.00,24336.28
,4198696000008784251,23 Aug 2024,1.00,3026.55
,4198696000008784253,23 Aug 2024,1.00,5840.71
,4198696000008784255,23 Aug 2024,1.00,5132.74
,4198696000008784257,23 Aug 2024,1.00,4287.61
,4198696000008788004,23 Aug 2024,2.00,46017.7
,4198696000008796113,23 Aug 2024,1.00,132300.88
,4198696000008796115,23 Aug 2024,2.00,14513.27
,4198696000008796117,23 Aug 2024,1.00,9734.51
,4198696000008804247,23 Aug 2024,1.00,17345.13
,4198696000008804437,23 Aug 2024,2.00,67079.65
,4198696000008804439,23 Aug 2024,2.00,619.47
,4198696000008809213,24 Aug 2024,1.00,1765.49
,4198696000008809397,24 Aug 2024,1.00,10172.57
,4198696000008824286,27 Aug 2024,8.00,2477.88
,4198696000008824288,27 Aug 2024,5.00,12831.86
,4198696000008831110,26 Aug 2024,2.00,21769.91
,4198696000008865856,27 Aug 2024,1.00,3982.3
,4198696000008871188,27 Aug 2024,1.00,1238.94
,4198696000008895039,27 Aug 2024,1.00,1681.42
,4198696000008895041,27 Aug 2024,1.00,1504.42
,4198696000008899163,27 Aug 2024,1.00,24955.75
,4198696000008899433,27 Aug 2024,1.00,3539.82
,4198696000008899435,27 Aug 2024,1.00,1946.9
,4198696000008901655,28 Aug 2024,1.00,34513.27
,4198696000008907054,28 Aug 2024,2.00,5132.74
,4198696000008907099,28 Aug 2024,1.00,22389.38
,4198696000008913703,28 Aug 2024,4.00,17699.12
,4198696000008913705,28 Aug 2024,4.00,9911.5
,4198696000008913707,28 Aug 2024,3.00,16194.69
,4198696000008913709,28 Aug 2024,3.00,7433.63
,4198696000008913711,28 Aug 2024,2.00,13097.35
,4198696000008913713,28 Aug 2024,5.00,14601.77
,4198696000008957006,29 Aug 2024,1.00,16902.65
,4198696000008983264,29 Aug 2024,1.00,51061.95
,4198696000008983266,29 Aug 2024,1.00,70265.49
,4198696000008983839,30 Aug 2024,1.00,23008.85
,4198696000008983841,30 Aug 2024,1.00,11265.49
,4198696000009002756,30 Aug 2024,1.00,69026.55
,4198696000009002758,30 Aug 2024,1.00,66371.68
,4198696000009016028,30 Aug 2024,2.00,42539.82
,4198696000009017004,30 Aug 2024,1.00,23008.85
,4198696000009026004,02 Sep 2024,2.00,63575.22
,4198696000009026006,02 Sep 2024,1.00,32991.15
,4198696000009026082,02 Sep 2024,1.00,19026.55
,4198696000009026084,02 Sep 2024,1.00,17876.11
,4198696000009026086,02 Sep 2024,2.00,47787.61
,4198696000009026262,02 Sep 2024,1.00,2743.36
,4198696000009029023,02 Sep 2024,1975.00,1747.79
,4198696000009033488,02 Sep 2024,1.00,22123.89
,4198696000009033490,02 Sep 2024,1.00,22123.89
,4198696000009086398,02 Sep 2024,1.00,9911.5
,4198696000009099004,03 Sep 2024,1.00,6725.66
,4198696000009099006,03 Sep 2024,1.00,7610.62
,4198696000009100075,03 Sep 2024,3.00,69026.55
,4198696000009101562,03 Sep 2024,1.00,1238.94
,4198696000009174004,04 Sep 2024,1.00,31946.9
,4198696000009174006,04 Sep 2024,1.00,31946.9
,4198696000009174008,04 Sep 2024,1.00,31061.95
,4198696000009174010,04 Sep 2024,1.00,32743.36
,4198696000009182198,04 Sep 2024,1.00,22477.88
,4198696000009182200,04 Sep 2024,1.00,33097.35
,4198696000009182202,04 Sep 2024,1.00,34247.79
,4198696000009182204,04 Sep 2024,1.00,41238.94
,4198696000009205162,04 Sep 2024,1.00,3893.81
,4198696000009249206,05 Sep 2024,1.00,17433.63
,4198696000009302004,06 Sep 2024,4.00,73628.32
,4198696000009302006,06 Sep 2024,4.00,71504.42
,4198696000009302008,06 Sep 2024,2.00,23893.81
,4198696000009303199,06 Sep 2024,4000.00,3539.82
,4198696000009314166,06 Sep 2024,1.00,16991.15
,4198696000009314219,06 Sep 2024,1.00,4070.8
,4198696000009314221,06 Sep 2024,1.00,6106.19
,4198696000009314752,06 Sep 2024,1.00,6902.65
,4198696000009314754,06 Sep 2024,0.10,1614.16
,4198696000009314756,06 Sep 2024,2.00,168.14
,4198696000009339302,06 Sep 2024,2.00,52566.37
,4198696000009339304,06 Sep 2024,5.00,1548.67
,4198696000009345466,07 Sep 2024,2.00,31858.41
,4198696000009345511,07 Sep 2024,1.00,10796.46
,4198696000009345513,07 Sep 2024,2.00,43185.84
,4198696000009409755,09 Sep 2024,2.00,283.19
,4198696000009414004,09 Sep 2024,1.00,8141.59
,4198696000009414006,09 Sep 2024,1.00,2920.35
,4198696000009452597,10 Sep 2024,1.00,353.98
,4198696000009452968,10 Sep 2024,2.00,21061.95
,4198696000009452970,10 Sep 2024,2.00,15044.25
,4198696000009452972,10 Sep 2024,1.00,14513.27
,4198696000009452974,10 Sep 2024,2.00,13274.34
,4198696000009452976,10 Sep 2024,2.00,707.96
,4198696000009452978,10 Sep 2024,2.00,884.96
,4198696000009452980,10 Sep 2024,2.00,1061.95
,4198696000009452982,10 Sep 2024,2.00,1238.94
,4198696000009456105,10 Sep 2024,1.00,36548.67
,4198696000009486049,10 Sep 2024,1975.00,1747.79
,4198696000009486248,11 Sep 2024,1.00,16017.7
,4198696000009486250,11 Sep 2024,5.00,1548.67
,4198696000009486477,11 Sep 2024,1.00,30973.45
,4198696000009486479,11 Sep 2024,3.00,929.2
,4198696000009577510,12 Sep 2024,1.00,530.97
,4198696000009619153,12 Sep 2024,1.00,8407.08
,4198696000009677028,13 Sep 2024,1.00,12477.88
,4198696000009677030,13 Sep 2024,2.00,50796.46
,4198696000009677250,13 Sep 2024,2.00,50796.46
,4198696000009677252,13 Sep 2024,5.00,1548.67
,4198696000009706270,13 Sep 2024,4.00,9203.54
,4198696000009741169,16 Sep 2024,1.00,29292.04
,4198696000009741288,16 Sep 2024,4.00,92035.4
,4198696000009741699,17 Sep 2024,1.00,8849.56
,4198696000009741814,17 Sep 2024,2.00,14159.29
,4198696000009745191,16 Sep 2024,1.00,4070.8
,4198696000009745193,16 Sep 2024,1.00,4070.8
,4198696000009745195,16 Sep 2024,2.00,8495.58
,4198696000009745197,16 Sep 2024,2.00,9734.51
,4198696000009762049,16 Sep 2024,1.00,10707.96
,4198696000009802133,17 Sep 2024,1.00,15663.72
,4198696000009802781,17 Sep 2024,1.00,19823.01
,4198696000009821110,17 Sep 2024,1.00,10619.47
,4198696000009844124,18 Sep 2024,1.00,1769.91
,4198696000009844291,18 Sep 2024,1.00,1858.41
,4198696000009855004,18 Sep 2024,6.00,15398.23
,4198696000009855006,18 Sep 2024,2.00,2477.88
,4198696000009855008,18 Sep 2024,3.00,929.2
,4198696000009866618,18 Sep 2024,1.00,11592.92
